START-OF-LOG: 3.0
CALLSIGN: YB8RW
CONTEST: CQ-WPX-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 20M
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 15168
LOCATION: DX
CREATED-BY: Notepad V.5.1
OPERATORS: YB8RW
NAME: Syariefudin Syah
SOAPBOX: CONTEST PARTICIPATION (TRIAL ANTENNA 6 MTRs HIGH FROM GND)BAD PROPAGATION.
QSO: 14000 PH 2014-03-29 1322 YB8RW  59  0018   VK3BF      59  0006
QSO: 14000 PH 2014-03-29 1324 YB8RW  59  0019   W7BRO      59  0068
QSO: 14000 PH 2014-03-29 1334 YB8RW  59  0020   BA4DL      59  0076
QSO: 14000 PH 2014-03-29 1338 YB8RW  59  0021   YT5A       59  1046
QSO: 14000 PH 2014-03-29 1341 YB8RW  59  0022   BP0P       59  0055
QSO: 14000 PH 2014-03-29 1344 YB8RW  59  0023   RJ4P       59  1531
QSO: 14000 PH 2014-03-29 1347 YB8RW  59  0024   DR1A       59  1829
QSO: 14000 PH 2014-03-29 1351 YB8RW  59  0025   RK9QWM     59  0498
QSO: 14000 PH 2014-03-29 1358 YB8RW  59  0026   B7P        59  0816
QSO: 14000 PH 2014-03-29 1359 YB8RW  59  0027   YB1LZ      59  0161
QSO: 14000 PH 2014-03-29 1402 YB8RW  59  0028   S53M       59  0003
QSO: 14000 PH 2014-03-29 1404 YB8RW  59  0029   ES9C       59  1688
QSO: 14000 PH 2014-03-29 1406 YB8RW  59  0030   JH4UYB     59  1349
QSO: 14000 PH 2014-03-29 1410 YB8RW  59  0031   KB0YH      59  0152
QSO: 14000 PH 2014-03-29 1411 YB8RW  59  0032   W6LG       59  0061
QSO: 14000 PH 2014-03-29 1412 YB8RW  59  0033   RA0UF      59  0068
QSO: 14000 PH 2014-03-29 1412 YB8RW  59  0034   K9EU       59  0016
QSO: 14000 PH 2014-03-29 1413 YB8RW  59  0035   UN2E       59  0205
QSO: 14000 PH 2014-03-29 1414 YB8RW  59  0036   N6ETO      59  0162
QSO: 14000 PH 2014-03-29 1415 YB8RW  59  0037   VK2ND      59  0116
QSO: 14000 PH 2014-03-29 1416 YB8RW  59  0038   W6JY       59  0019
QSO: 14000 PH 2014-03-29 1416 YB8RW  59  0039   K0KX       59  0021
QSO: 14000 PH 2014-03-29 1417 YB8RW  59  0040   KE6NDA     59  0030
QSO: 14000 PH 2014-03-29 1417 YB8RW  59  0041   KZ5OM      59  0001
QSO: 14000 PH 2014-03-29 1417 YB8RW  59  0042   JK2VOC     59  0145
QSO: 14000 PH 2014-03-29 1417 YB8RW  59  0043   RT5Z       59  0820
QSO: 14000 PH 2014-03-29 1419 YB8RW  59  0044   RZ4HC      59  0253
QSO: 14000 PH 2014-03-29 1420 YB8RW  59  0045   YB3MM/8    59  0106
QSO: 14000 PH 2014-03-29 1420 YB8RW  59  0046   N6JV       59  0413
QSO: 14000 PH 2014-03-29 1421 YB8RW  59  0047   K5OA       59  0157
QSO: 14000 PH 2014-03-29 1421 YB8RW  59  0048   YL7A       59  0382
QSO: 14000 PH 2014-03-29 1421 YB8RW  59  0049   W2FB       59  0014
QSO: 14000 PH 2014-03-29 1425 YB8RW  59  0050   KJ6LV      59  0093
QSO: 14000 PH 2014-03-29 1428 YB8RW  59  0051   RY22RZ     59  0391
QSO: 14000 PH 2014-03-29 1430 YB8RW  59  0052   VU3NXI     59  0039
QSO: 14000 PH 2014-03-29 1432 YB8RW  59  0053   F4FSY      59  0468
QSO: 14000 PH 2014-03-29 1436 YB8RW  59  0054   DJ5AN      59  0552
QSO: 14000 PH 2014-03-29 1438 YB8RW  59  0055   II9P       59  1432
QSO: 14000 PH 2014-03-29 1441 YB8RW  59  0056   8J1MTD     59  0160
QSO: 14000 PH 2014-03-29 1444 YB8RW  59  0057   YE2C       59  0335
QSO: 14000 PH 2014-03-29 1450 YB8RW  59  0058   BY2AA      59  0775
QSO: 14000 PH 2014-03-29 1458 YB8RW  59  0059   9M6LZY     59  0192
QSO: 14000 PH 2014-03-29 1501 YB8RW  59  0060   OT5A       59  1104
QSO: 14000 PH 2014-03-29 1505 YB8RW  59  0061   BY4TC      59  0514
QSO: 14000 PH 2014-03-29 1511 YB8RW  59  0062   IB9T       59  0379
QSO: 14000 PH 2014-03-29 1513 YB8RW  59  0063   BY4SHX     59  0820
QSO: 14000 PH 2014-03-29 1514 YB8RW  59  0064   ZS5JY      59  0024
QSO: 14000 PH 2014-03-29 1526 YB8RW  59  0065   JK1FFB     59  0010
QSO: 14000 PH 2014-03-29 1527 YB8RW  59  0066   JR4GPA     59  0042
QSO: 14000 PH 2014-03-29 1534 YB8RW  59  0067   JG6ALR     59  0031
QSO: 14000 PH 2014-03-29 1553 YB8RW  59  0069   9M2SM      59  0442
QSO: 14000 PH 2014-03-29 1554 YB8RW  59  0070   JH0QYS     59  0069
QSO: 14000 PH 2014-03-29 1608 YB8RW  59  0071   XE2CQ      59  0001
QSO: 14000 PH 2014-03-29 1613 YB8RW  59  0072   YB3ZP      59  0018
QSO: 14000 PH 2014-03-29 1618 YB8RW  59  0073   BG4FRZ     59  0396
QSO: 14000 PH 2014-03-29 1624 YB8RW  59  0074   JI2ZEY     59  0718
QSO: 14000 PH 2014-03-29 1627 YB8RW  59  0075   HS5NMF     59  0214
QSO: 14000 PH 2014-03-29 1637 YB8RW  59  0076   AD7J       59  0291
QSO: 14000 PH 2014-03-29 1639 YB8RW  59  0077   T32AZ      59  0486
QSO: 14000 PH 2014-03-29 1659 YB8RW  59  0078   E20PFE     59  0187
QSO: 14000 PH 2014-03-29 1707 YB8RW  59  0079   VK2ND      59  0152
QSO: 14000 PH 2014-03-29 1713 YB8RW  59  0080   HS0ZLE     59  0016
QSO: 14000 PH 2014-03-29 1719 YB8RW  59  0081   ZS6GRZ     59  0022
QSO: 14000 PH 2014-03-29 1738 YB8RW  59  0082   E20FWF     59  0008
QSO: 14000 PH 2014-03-29 1741 YB8RW  59  0083   JF2QNM     59  0393
QSO: 14000 PH 2014-03-29 1751 YB8RW  59  0084   VR2HKS     59  0016
QSO: 14000 PH 2014-03-29 1802 YB8RW  59  0085   SK3W       59  0839
QSO: 14000 PH 2014-03-29 2250 YB8RW  59  0086   E7A        59  3069
QSO: 14000 PH 2014-03-30 0610 YB8RW  59  0087   DX9HXN     59  0178
QSO: 14000 PH 2014-03-30 0732 YB8RW  59  0088   V85ZX      59  0328
QSO: 14000 PH 2014-03-30 0744 YB8RW  59  0089   WA8WZG     59  0236
QSO: 14000 PH 2014-03-30 0752 YB8RW  59  0090   DU2/VA6JDM 59  0021
END-OF-LOG:
