START-OF-LOG: 3.0
CREATED-BY: HMRA public YU DX downloader
CONTEST: YU-DX-CONTEST
CALLSIGN: IW3ILM
OPERATORS: IW3ILM
CATEGORY: A. (SO-AB CW QRP <= 5 W) (Out of Serbia)
QSO:  3500 CW 2025-09-28 0336 IW3ILM        599 47         HA3DX         599 321       
QSO:  3500 CW 2025-09-28 0339 IW3ILM        599 48         YT1WA         599 BGD       
QSO:  3500 CW 2025-09-28 0410 IW3ILM        599 49         YU7D          599 JBB       
QSO:  3500 CW 2025-09-28 0412 IW3ILM        599 50         OK1HEH        599 162       
QSO:  3500 CW 2025-09-28 0436 IW3ILM        599 51         LY7M          599 62        
QSO:  3500 CW 2025-09-28 0442 IW3ILM        599 52         PA3AAV        599 407       
QSO:  3500 CW 2025-09-28 0445 IW3ILM        599 53         E7CW          599 658       
QSO:  3500 CW 2025-09-28 0447 IW3ILM        599 54         HB9BXE        599 315       
QSO:  3500 CW 2025-09-28 0449 IW3ILM        599 55         F5IN          599 36        
QSO:  7000 CW 2025-09-28 0514 IW3ILM        599 56         SM6NT         599 184       
QSO:  7000 CW 2025-09-28 0516 IW3ILM        599 57         LZ2PS         599 197       
QSO:  7000 CW 2025-09-28 0520 IW3ILM        599 58         E7CW          599 702       
QSO:  7000 CW 2025-09-28 0522 IW3ILM        599 59         OK1DM         599 64        
QSO:  7000 CW 2025-09-28 0524 IW3ILM        599 60         SQ5J          599 39        
QSO:  7000 CW 2025-09-28 0535 IW3ILM        599 61         OH2KW         599 43        
QSO:  7000 CW 2025-09-28 0555 IW3ILM        599 62         DL2NBY        599 368       
QSO:  7000 CW 2025-09-28 0559 IW3ILM        599 63         OK5NZ         599 304       
QSO:  7000 CW 2025-09-28 0634 IW3ILM        599 64         YT7X          599 SRM       
QSO:  7000 CW 2025-09-28 0636 IW3ILM        599 65         YU9YAU        599 BGD       
QSO: 14000 CW 2025-09-28 0726 IW3ILM        599 66         YL1YF         599 450       
QSO: 14000 CW 2025-09-28 0735 IW3ILM        599 67         YU7KW         599 BGD       
QSO: 14000 CW 2025-09-28 0754 IW3ILM        599 68         4O4A          599 86        
QSO: 14000 CW 2025-09-28 0757 IW3ILM        599 69         SC6O          599 211       
QSO: 14000 CW 2025-09-28 0758 IW3ILM        599 70         SP1AEN        599 399       
QSO: 14000 CW 2025-09-28 0801 IW3ILM        599 71         SP6AKK        599 324       
QSO: 14000 CW 2025-09-28 0802 IW3ILM        599 72         F5PHY         599 50        
QSO: 14000 CW 2025-09-28 0814 IW3ILM        599 73         YT2ISM        599 RAS       
QSO: 21000 CW 2025-09-28 0826 IW3ILM        599 74         SC6O          599 245       
QSO: 21000 CW 2025-09-28 0831 IW3ILM        599 75         SM6TOL        599 329       
QSO: 28000 CW 2025-09-28 0851 IW3ILM        599 76         UA6LUQ        599 378       
QSO: 28000 CW 2025-09-28 0852 IW3ILM        599 77         RT4M          599 636       
QSO: 28000 CW 2025-09-28 0858 IW3ILM        599 78         LA8HGA        599 176       
QSO: 14000 CW 2025-09-28 0952 IW3ILM        599 79         YT1TU         599 MAC       
QSO: 21000 CW 2025-09-28 1010 IW3ILM        599 80         RK9AY         599 210       
QSO: 21000 CW 2025-09-28 1058 IW3ILM        599 81         OH3MZ         599 282       
QSO: 21000 CW 2025-09-28 1100 IW3ILM        599 82         R3GM          599 18        
QSO: 21000 CW 2025-09-28 1103 IW3ILM        599 83         SM5CSS        599 463       
QSO: 21000 CW 2025-09-28 1104 IW3ILM        599 84         UC7N          599 184       
QSO: 21000 CW 2025-09-28 1106 IW3ILM        599 85         R0AA          599 210       
QSO: 21000 CW 2025-09-28 1114 IW3ILM        599 86         UN5G          599 241       
QSO: 14000 CW 2025-09-28 1118 IW3ILM        599 87         SM5CSS        599 480       
QSO: 14000 CW 2025-09-28 1122 IW3ILM        599 88         DJ2XY         599 285       
QSO: 14000 CW 2025-09-28 1127 IW3ILM        599 89         YT9X          599 ZLA       
QSO: 14000 CW 2025-09-28 1143 IW3ILM        599 90         DL5JQ         599 379       
END-OF-LOG:
