START-OF-LOG: 3.0
CREATED-BY: HMRA public YU DX downloader
CONTEST: YU-DX-CONTEST
CALLSIGN: OK2EQ
OPERATORS: OK2EQ
CATEGORY: A. (SO-AB CW QRP <= 5 W) (Out of Serbia)
QSO:  7000 CW 2021-04-17 1154 OK2EQ         599 47         EU8F          599 53        
QSO: 14000 CW 2021-04-17 1201 OK2EQ         599 48         F5LPY         599 72        
QSO:  7000 CW 2021-04-17 1206 OK2EQ         599 49         Z32TO         599 46        
QSO:  7000 CW 2021-04-17 1207 OK2EQ         599 50         DA3T          599 82        
QSO:  7000 CW 2021-04-17 1211 OK2EQ         599 51         9A2KD         599 192       
QSO:  7000 CW 2021-04-17 1213 OK2EQ         599 52         DL0IBF        599 10        
QSO:  7000 CW 2021-04-17 1220 OK2EQ         599 53         YT5YTT        599 KOL       
QSO:  7000 CW 2021-04-17 1344 OK2EQ         599 54         RK3Y          599 129       
QSO:  7000 CW 2021-04-17 1344 OK2EQ         599 55         YT9X          599 ZLA       
QSO:  7000 CW 2021-04-17 1346 OK2EQ         599 56         E74X          599 96        
QSO:  7000 CW 2021-04-17 1347 OK2EQ         599 57         YT1A          599 RAS       
QSO:  7000 CW 2021-04-17 1348 OK2EQ         599 58         YU3A          599 ZBB       
QSO:  7000 CW 2021-04-17 1357 OK2EQ         599 59         SM6NT         599 79        
QSO:  7000 CW 2021-04-17 1431 OK2EQ         599 60         OK2MBP        599 138       
QSO:  7000 CW 2021-04-17 1433 OK2EQ         599 61         YT1T          599 MAC       
QSO:  7000 CW 2021-04-17 1435 OK2EQ         599 62         YU5DR         599 KOL       
QSO:  7000 CW 2021-04-17 1438 OK2EQ         599 63         YU1EA         599 BGD       
QSO:  7000 CW 2021-04-17 1442 OK2EQ         599 64         DL4YR         599 36        
QSO:  3500 CW 2021-04-17 1601 OK2EQ         599 65         YU1ED         599 BGD       
QSO:  3500 CW 2021-04-17 1603 OK2EQ         599 66         HA8YU         599 62        
QSO:  3500 CW 2021-04-17 1605 OK2EQ         599 67         YU5DR         599 KOL       
QSO:  3500 CW 2021-04-17 1606 OK2EQ         599 68         YU51ANO       599 BGD       
QSO:  3500 CW 2021-04-17 1611 OK2EQ         599 69         UR1YAA        599 74        
QSO:  3500 CW 2021-04-17 1613 OK2EQ         599 70         YU1YV         599 RAS       
QSO:  3500 CW 2021-04-17 1614 OK2EQ         599 71         E74UK         599 7         
QSO:  3500 CW 2021-04-17 1615 OK2EQ         599 72         HB9BXE        599 216       
QSO:  3500 CW 2021-04-17 1615 OK2EQ         599 73         YU1EA         599 BGD       
QSO:  3500 CW 2021-04-17 1615 OK2EQ         599 74         DK2FG         599 102       
QSO:  3500 CW 2021-04-17 1630 OK2EQ         599 75         DL0WW         599 162       
QSO:  3500 CW 2021-04-17 1632 OK2EQ         599 76         E77EA         599 23        
QSO:  7000 CW 2021-04-17 1655 OK2EQ         599 77         YU5T          599 JAB       
QSO:  3500 CW 2021-04-17 1700 OK2EQ         599 78         YT5R          599 ZAJ       
QSO:  3500 CW 2021-04-17 1701 OK2EQ         599 79         S51MM         599 15        
QSO:  3500 CW 2021-04-17 1706 OK2EQ         599 80         YT1T          599 MAC       
QSO:  3500 CW 2021-04-17 1706 OK2EQ         599 81         YT4W          599 BRA       
QSO:  3500 CW 2021-04-17 1708 OK2EQ         599 82         S53F          599 42        
QSO:  3500 CW 2021-04-17 1708 OK2EQ         599 83         YU7CF         599 SRM       
QSO:  3500 CW 2021-04-17 1709 OK2EQ         599 84         E74X          599 132       
QSO:  3500 CW 2021-04-17 1747 OK2EQ         599 85         YU1UO         599 BGD       
QSO:  3500 CW 2021-04-17 1753 OK2EQ         599 86         YU7AU         599 JBN       
QSO:  3500 CW 2021-04-17 1755 OK2EQ         599 87         DG7EE         599 132       
QSO:  3500 CW 2021-04-17 1756 OK2EQ         599 88         OK6DJ         599 23        
QSO:  3500 CW 2021-04-17 1759 OK2EQ         599 89         OK2MBP        599 178       
QSO:  3500 CW 2021-04-17 1801 OK2EQ         599 90         LZ3ZZ         599 16        
QSO:  3500 CW 2021-04-17 1803 OK2EQ         599 91         IV3UHL        599 160       
QSO:  3500 CW 2021-04-17 1804 OK2EQ         599 92         E77D          599 147       
QSO:  3500 CW 2021-04-17 1841 OK2EQ         599 93         OM3RM         599 115       
QSO:  3500 CW 2021-04-17 1847 OK2EQ         599 94         YT6T          599 SBT       
QSO:  3500 CW 2021-04-17 1849 OK2EQ         599 95         S52WD         599 27        
QSO:  3500 CW 2021-04-17 1850 OK2EQ         599 96         DL3ANK        599 26        
QSO:  3500 CW 2021-04-17 1851 OK2EQ         599 97         YT5YTT        599 KOL       
END-OF-LOG:
