START-OF-LOG: 3.0
CONTEST: IARU-HF
LOCATION: DX
CALLSIGN: Z30HQ
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CREATED-BY: DXLOG.NET V2.4.27
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-STATION: HQ
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
OPERATORS: Z30A Z31NA Z31RM Z31RQ Z32ID Z32U Z33RW Z35F Z35T Z35W Z39Z
QSO: 7025 CW 2020-07-11 1737 Z30HQ 599 RSM RA3NC 599 29 0
QSO: 7025 CW 2020-07-11 1737 Z30HQ 599 RSM OK1DVA 599 28 0
QSO: 7025 CW 2020-07-11 1738 Z30HQ 599 RSM RL5A 599 29 0
QSO: 7025 CW 2020-07-11 1738 Z30HQ 599 RSM UT8IT 599 29 0
QSO: 14000 CW 2020-07-11 1738 Z30HQ 599 RSM VE3UTT 599 04 0
QSO: 7025 CW 2020-07-11 1738 Z30HQ 599 RSM UA3RBR 599 29 0
QSO: 14000 CW 2020-07-11 1738 Z30HQ 599 RSM ES7A 599 29 0
QSO: 7025 CW 2020-07-11 1738 Z30HQ 599 RSM RU3A 599 29 0
QSO: 7025 CW 2020-07-11 1739 Z30HQ 599 RSM LY1CT 599 29 0
QSO: 7025 CW 2020-07-11 1739 Z30HQ 599 RSM RD3FT 599 29 0
QSO: 14000 CW 2020-07-11 1739 Z30HQ 599 RSM JN1THL 599 45 0
QSO: 7025 CW 2020-07-11 1739 Z30HQ 599 RSM R3ZZ 599 29 0
QSO: 14000 CW 2020-07-11 1739 Z30HQ 599 RSM K7SV 599 08 0
QSO: 7025 CW 2020-07-11 1740 Z30HQ 599 RSM RW9DX 599 30 0
QSO: 7025 CW 2020-07-11 1740 Z30HQ 599 RSM RA3AN 599 29 0
QSO: 7025 CW 2020-07-11 1740 Z30HQ 599 RSM EA5BM 599 37 0
QSO: 7025 CW 2020-07-11 1741 Z30HQ 599 RSM EU6RO 599 29 0
QSO: 7025 CW 2020-07-11 1741 Z30HQ 599 RSM RT4M 599 29 0
QSO: 7025 CW 2020-07-11 1741 Z30HQ 599 RSM UT3N 599 29 0
QSO: 7025 CW 2020-07-11 1741 Z30HQ 599 RSM RA4WE 599 30 0
QSO: 14000 CW 2020-07-11 1741 Z30HQ 599 RSM JR3AAZ 599 45 0
QSO: 7025 CW 2020-07-11 1742 Z30HQ 599 RSM UG4A 599 29 0
QSO: 7025 CW 2020-07-11 1742 Z30HQ 599 RSM RN3OG 599 29 0
QSO: 14000 CW 2020-07-11 1742 Z30HQ 599 RSM UA4W 599 30 0
QSO: 7025 CW 2020-07-11 1742 Z30HQ 599 RSM S50HQ 599 ZRS 0
QSO: 7025 CW 2020-07-11 1743 Z30HQ 599 RSM UA6FZ 599 29 0
QSO: 7025 CW 2020-07-11 1743 Z30HQ 599 RSM OK1TA 599 28 0
QSO: 7025 CW 2020-07-11 1743 Z30HQ 599 RSM DL5CL 599 28 0
QSO: 7025 CW 2020-07-11 1743 Z30HQ 599 RSM GR2HQ 599 RSGB 0
QSO: 21025 CW 2020-07-11 1744 Z30HQ 599 RSM PA6HQ 599 VERON 0
QSO: 7025 CW 2020-07-11 1744 Z30HQ 599 RSM UR5EPV 599 29 0
QSO: 14000 CW 2020-07-11 1744 Z30HQ 599 RSM YO6FGZ 599 28 0
QSO: 7025 CW 2020-07-11 1745 Z30HQ 599 RSM BA1RB 599 44 0
QSO: 7025 CW 2020-07-11 1745 Z30HQ 599 RSM DJ5AN 599 28 0
QSO: 14000 CW 2020-07-11 1745 Z30HQ 599 RSM W3KB 599 08 0
QSO: 14000 CW 2020-07-11 1745 Z30HQ 599 RSM W8FJ 599 08 0
QSO: 21021 CW 2020-07-11 1746 Z30HQ 599 RSM R1LN 599 29 0
QSO: 7025 CW 2020-07-11 1746 Z30HQ 599 RSM I3VWK 599 28 0
QSO: 7025 CW 2020-07-11 1746 Z30HQ 599 RSM DJ1XT 599 28 0
QSO: 14000 CW 2020-07-11 1746 Z30HQ 599 RSM VE3RZ 599 04 0
QSO: 7025 CW 2020-07-11 1746 Z30HQ 599 RSM OE5FDM 599 28 0
QSO: 7025 CW 2020-07-11 1747 Z30HQ 599 RSM I5MPN 599 28 0
QSO: 7025 CW 2020-07-11 1747 Z30HQ 599 RSM DG3T 599 28 0
QSO: 7025 CW 2020-07-11 1748 Z30HQ 599 RSM HA1XU 599 28 0
QSO: 7025 CW 2020-07-11 1748 Z30HQ 599 RSM RA4AR 599 29 0
QSO: 14000 CW 2020-07-11 1748 Z30HQ 599 RSM OG7A 599 18 0
QSO: 7025 CW 2020-07-11 1748 Z30HQ 599 RSM ON6NW 599 27 0
QSO: 14000 CW 2020-07-11 1748 Z30HQ 599 RSM W3FV 599 08 0
QSO: 7025 CW 2020-07-11 1749 Z30HQ 599 RSM DL1HRN 599 28 0
QSO: 14000 CW 2020-07-11 1749 Z30HQ 599 RSM UX2MF 599 29 0
QSO: 7025 CW 2020-07-11 1749 Z30HQ 599 RSM RQ9O 599 30 0
QSO: 14000 CW 2020-07-11 1749 Z30HQ 599 RSM YR8D 599 28 0
QSO: 7025 CW 2020-07-11 1749 Z30HQ 599 RSM LZ1IA 599 28 0
QSO: 14000 CW 2020-07-11 1749 Z30HQ 599 RSM WR2G 599 08 0
QSO: 14000 CW 2020-07-11 1750 Z30HQ 599 RSM HG8A 599 28 0
QSO: 14000 CW 2020-07-11 1750 Z30HQ 599 RSM K1XM 599 08 0
QSO: 3500 CW 2020-07-11 1751 Z30HQ 599 RSM RC9A 599 30 1
QSO: 3500 CW 2020-07-11 1751 Z30HQ 599 RSM UT5EO 599 29 1
QSO: 14000 CW 2020-07-11 1752 Z30HQ 599 RSM UR7GO 599 29 0
QSO: 7025 CW 2020-07-11 1753 Z30HQ 599 RSM DL9MWG 599 28 0
QSO: 14000 CW 2020-07-11 1753 Z30HQ 599 RSM K3GW 599 08 0
QSO: 3500 CW 2020-07-11 1754 Z30HQ 599 RSM OM7LW 599 28 1
QSO: 7025 CW 2020-07-11 1754 Z30HQ 599 RSM 9A1AA 599 28 0
QSO: 7025 CW 2020-07-11 1754 Z30HQ 599 RSM LZ1ZJ 599 28 0
QSO: 7025 CW 2020-07-11 1754 Z30HQ 599 RSM UW1M 599 29 0
QSO: 3500 CW 2020-07-11 1755 Z30HQ 599 RSM OK1AY 599 28 1
QSO: 7025 CW 2020-07-11 1755 Z30HQ 599 RSM US3IZ 599 29 0
QSO: 14000 CW 2020-07-11 1755 Z30HQ 599 RSM EA7AAW 599 37 0
QSO: 14000 CW 2020-07-11 1756 Z30HQ 599 RSM R6KY 599 29 0
QSO: 14000 CW 2020-07-11 1756 Z30HQ 599 RSM LY5E 599 29 0
QSO: 7025 CW 2020-07-11 1757 Z30HQ 599 RSM RV9UP 599 31 0
QSO: 7025 CW 2020-07-11 1757 Z30HQ 599 RSM RU1A 599 29 0
QSO: 7025 CW 2020-07-11 1758 Z30HQ 599 RSM IK6GTF 599 28 0
QSO: 7025 CW 2020-07-11 1758 Z30HQ 599 RSM HA1AD 599 28 0
QSO: 14000 CW 2020-07-11 1758 Z30HQ 599 RSM KE4S 599 08 0
QSO: 7025 CW 2020-07-11 1758 Z30HQ 599 RSM UT5EPP 599 29 0
QSO: 14000 CW 2020-07-11 1758 Z30HQ 599 RSM CT7AIX 599 37 0
QSO: 7025 CW 2020-07-11 1759 Z30HQ 599 RSM DL1ONI 599 28 0
QSO: 7025 CW 2020-07-11 1759 Z30HQ 599 RSM UT4UQ 599 29 0
QSO: 7025 CW 2020-07-11 1759 Z30HQ 599 RSM UT3EK 599 29 0
QSO: 14000 CW 2020-07-11 1759 Z30HQ 599 RSM YO4NF 599 28 0
QSO: 7025 CW 2020-07-11 1759 Z30HQ 599 RSM OK5SA 599 28 0
QSO: 7025 CW 2020-07-11 1800 Z30HQ 599 RSM LZ1QZ 599 28 0
QSO: 14000 CW 2020-07-11 1800 Z30HQ 599 RSM UR4MF 599 29 0
QSO: 7025 CW 2020-07-11 1800 Z30HQ 599 RSM DK7GH 599 28 0
QSO: 14000 CW 2020-07-11 1800 Z30HQ 599 RSM CT1DJE 599 37 0
QSO: 7025 CW 2020-07-11 1801 Z30HQ 599 RSM DF5EG 599 28 0
QSO: 14000 CW 2020-07-11 1801 Z30HQ 599 RSM NU1AW 599 IARU 0
QSO: 7025 CW 2020-07-11 1801 Z30HQ 599 RSM R4II 599 29 0
QSO: 7025 CW 2020-07-11 1801 Z30HQ 599 RSM I1WQR 599 28 0
QSO: 14000 CW 2020-07-11 1801 Z30HQ 599 RSM UY5YB 599 29 0
QSO: 14000 CW 2020-07-11 1802 Z30HQ 599 RSM VA2EW 599 04 0
QSO: 14000 CW 2020-07-11 1802 Z30HQ 599 RSM R9LM 599 30 0
QSO: 14000 CW 2020-07-11 1802 Z30HQ 599 RSM K2RET 599 08 0
QSO: 7025 CW 2020-07-11 1803 Z30HQ 599 RSM DJ5MF 599 28 0
QSO: 7025 CW 2020-07-11 1803 Z30HQ 599 RSM RU9AC 599 30 0
QSO: 14000 CW 2020-07-11 1803 Z30HQ 599 RSM CT1ELP 599 37 0
QSO: 14000 CW 2020-07-11 1804 Z30HQ 599 RSM N3AD 599 08 0
QSO: 7025 CW 2020-07-11 1805 Z30HQ 599 RSM IT9CKA 599 28 0
QSO: 14000 CW 2020-07-11 1805 Z30HQ 599 RSM LZ9W 599 28 0
QSO: 14000 CW 2020-07-11 1805 Z30HQ 599 RSM N3QE 599 08 0
QSO: 21282 PH 2020-07-11 1806 Z30HQ 59 RSM DF2F 59 28 0
QSO: 7025 CW 2020-07-11 1806 Z30HQ 599 RSM UY5TE 599 29 0
QSO: 14000 CW 2020-07-11 1806 Z30HQ 599 RSM K2QMF 599 08 0
QSO: 14000 CW 2020-07-11 1806 Z30HQ 599 RSM SC3A 599 18 0
QSO: 21286 PH 2020-07-11 1807 Z30HQ 59 RSM EW1ADT 59 29 0
QSO: 7025 CW 2020-07-11 1807 Z30HQ 599 RSM UT4EK 599 29 0
QSO: 7025 CW 2020-07-11 1807 Z30HQ 599 RSM RT9S 599 30 0
QSO: 14000 CW 2020-07-11 1807 Z30HQ 599 RSM CT1DRB 599 37 0
QSO: 14000 CW 2020-07-11 1807 Z30HQ 599 RSM RA4CL 599 29 0
QSO: 7025 CW 2020-07-11 1808 Z30HQ 599 RSM RM2U 599 29 0
QSO: 14000 CW 2020-07-11 1808 Z30HQ 599 RSM UA4CNJ 599 29 0
QSO: 7025 CW 2020-07-11 1808 Z30HQ 599 RSM UP5D 599 30 0
QSO: 14000 CW 2020-07-11 1808 Z30HQ 599 RSM R3FA 599 29 0
QSO: 7025 CW 2020-07-11 1808 Z30HQ 599 RSM UC9A 599 30 0
QSO: 7025 CW 2020-07-11 1809 Z30HQ 599 RSM UT5NR 599 29 0
QSO: 14000 CW 2020-07-11 1809 Z30HQ 599 RSM LA0CX 599 18 0
QSO: 7025 CW 2020-07-11 1809 Z30HQ 599 RSM DG7EE 599 28 0
QSO: 7025 CW 2020-07-11 1809 Z30HQ 599 RSM LZ9R 599 28 0
QSO: 7025 CW 2020-07-11 1810 Z30HQ 599 RSM YO4FZX 599 28 0
QSO: 14000 CW 2020-07-11 1810 Z30HQ 599 RSM NB1N 599 08 0
QSO: 14000 CW 2020-07-11 1810 Z30HQ 599 RSM UT1DX 599 29 0
QSO: 7025 CW 2020-07-11 1810 Z30HQ 599 RSM DL3DQL 599 28 0
QSO: 7025 CW 2020-07-11 1811 Z30HQ 599 RSM SP2R 599 28 0
QSO: 14000 CW 2020-07-11 1811 Z30HQ 599 RSM LY2SA 599 29 0
QSO: 7025 CW 2020-07-11 1812 Z30HQ 599 RSM DL4SRM 599 28 0
QSO: 14000 CW 2020-07-11 1812 Z30HQ 599 RSM RT3B 599 29 0
QSO: 14000 CW 2020-07-11 1813 Z30HQ 599 RSM RA7R 599 29 0
QSO: 14000 CW 2020-07-11 1813 Z30HQ 599 RSM OM3BH 599 28 0
QSO: 7025 CW 2020-07-11 1814 Z30HQ 599 RSM JN1THL 599 45 0
QSO: 7025 CW 2020-07-11 1814 Z30HQ 599 RSM DQ5M 599 28 0
QSO: 14000 CW 2020-07-11 1814 Z30HQ 599 RSM OH6LW 599 18 0
QSO: 7025 CW 2020-07-11 1815 Z30HQ 599 RSM OE1CIW 599 28 0
QSO: 7025 CW 2020-07-11 1815 Z30HQ 599 RSM IR8D 599 28 0
QSO: 14000 CW 2020-07-11 1815 Z30HQ 599 RSM UT1AA 599 29 0
QSO: 14000 CW 2020-07-11 1816 Z30HQ 599 RSM EU1AI 599 29 0
QSO: 7025 CW 2020-07-11 1817 Z30HQ 599 RSM VA2XAN 599 04 0
QSO: 14000 CW 2020-07-11 1817 Z30HQ 599 RSM SM0FPR 599 18 0
QSO: 7025 CW 2020-07-11 1818 Z30HQ 599 RSM OM3CQ 599 28 0
QSO: 14000 CW 2020-07-11 1818 Z30HQ 599 RSM LR4HQ 599 RCA 0
QSO: 7025 CW 2020-07-11 1818 Z30HQ 599 RSM SE5E 599 18 0
QSO: 14000 CW 2020-07-11 1819 Z30HQ 599 RSM EA5/RV2A 599 37 0
QSO: 7025 CW 2020-07-11 1820 Z30HQ 599 RSM US7IA 599 29 0
QSO: 7025 CW 2020-07-11 1820 Z30HQ 599 RSM DD2EG 599 28 0
QSO: 14000 CW 2020-07-11 1820 Z30HQ 599 RSM HG7T 599 28 0
QSO: 7025 CW 2020-07-11 1821 Z30HQ 599 RSM 9A1AD 599 28 0
QSO: 14000 CW 2020-07-11 1821 Z30HQ 599 RSM R8CT 599 30 0
QSO: 7025 CW 2020-07-11 1821 Z30HQ 599 RSM R7MM 599 29 0
QSO: 14000 CW 2020-07-11 1821 Z30HQ 599 RSM SP5ENG 599 28 0
QSO: 7025 CW 2020-07-11 1822 Z30HQ 599 RSM UZ5DX 599 29 0
QSO: 7025 CW 2020-07-11 1822 Z30HQ 599 RSM DK2AT 599 28 0
QSO: 7025 CW 2020-07-11 1823 Z30HQ 599 RSM JH1FNU 599 45 0
QSO: 7025 CW 2020-07-11 1823 Z30HQ 599 RSM JA1TBA 599 45 0
QSO: 7025 CW 2020-07-11 1823 Z30HQ 599 RSM RC6U 599 29 0
QSO: 7025 CW 2020-07-11 1824 Z30HQ 599 RSM YL0A 599 29 0
QSO: 7025 CW 2020-07-11 1824 Z30HQ 599 RSM JE4JPQ 599 45 0
QSO: 14000 CW 2020-07-11 1824 Z30HQ 599 RSM RZ1OK 599 19 0
QSO: 7025 CW 2020-07-11 1825 Z30HQ 599 RSM RN3S 599 29 0
QSO: 14000 CW 2020-07-11 1825 Z30HQ 599 RSM G3TXF 599 27 0
QSO: 7025 CW 2020-07-11 1826 Z30HQ 599 RSM RX3VF 599 29 0
QSO: 14000 CW 2020-07-11 1826 Z30HQ 599 RSM CR5HQ 599 REP 0
QSO: 7025 CW 2020-07-11 1826 Z30HQ 599 RSM RD8D 599 30 0
QSO: 7025 CW 2020-07-11 1827 Z30HQ 599 RSM LB6GG 599 18 0
QSO: 14000 CW 2020-07-11 1827 Z30HQ 599 RSM OP0HQ 599 UBA 0
QSO: 7025 CW 2020-07-11 1827 Z30HQ 599 RSM DL1VJL 599 28 0
QSO: 7025 CW 2020-07-11 1827 Z30HQ 599 RSM HG3N 599 28 0
QSO: 14000 CW 2020-07-11 1827 Z30HQ 599 RSM SP7IIT 599 28 0
QSO: 7025 CW 2020-07-11 1828 Z30HQ 599 RSM OE9KBV 599 28 0
QSO: 14000 CW 2020-07-11 1828 Z30HQ 599 RSM EA7HY 599 37 0
QSO: 7025 CW 2020-07-11 1829 Z30HQ 599 RSM OZ4SOP 599 18 0
QSO: 14000 CW 2020-07-11 1829 Z30HQ 599 RSM RT4H 599 30 0
QSO: 7025 CW 2020-07-11 1829 Z30HQ 599 RSM HA2EOU 599 28 0
QSO: 7025 CW 2020-07-11 1830 Z30HQ 599 RSM DL1THB 599 28 0
QSO: 14000 CW 2020-07-11 1830 Z30HQ 599 RSM YT6W 599 28 0
QSO: 7025 CW 2020-07-11 1831 Z30HQ 599 RSM OZ2U 599 18 0
QSO: 7025 CW 2020-07-11 1831 Z30HQ 599 RSM RV3M 599 29 0
QSO: 14000 CW 2020-07-11 1831 Z30HQ 599 RSM 4Z4AK 599 39 0
QSO: 7025 CW 2020-07-11 1831 Z30HQ 599 RSM HA9AX 599 28 0
QSO: 7025 CW 2020-07-11 1832 Z30HQ 599 RSM RM5F 599 29 0
QSO: 7025 CW 2020-07-11 1832 Z30HQ 599 RSM D1WA 599 29 0
QSO: 7025 CW 2020-07-11 1833 Z30HQ 599 RSM 9A5Y 599 28 0
QSO: 7025 CW 2020-07-11 1833 Z30HQ 599 RSM UK7AL 599 30 0
QSO: 7025 CW 2020-07-11 1834 Z30HQ 599 RSM PA0RHA 599 27 0
QSO: 14000 CW 2020-07-11 1834 Z30HQ 599 RSM SP4BEU 599 28 0
QSO: 7025 CW 2020-07-11 1834 Z30HQ 599 RSM RT4G 599 29 0
QSO: 14000 CW 2020-07-11 1834 Z30HQ 599 RSM A41JZ 599 39 0
QSO: 7025 CW 2020-07-11 1835 Z30HQ 599 RSM R9LM 599 30 0
QSO: 14000 CW 2020-07-11 1835 Z30HQ 599 RSM K3ZO 599 08 0
QSO: 7025 CW 2020-07-11 1835 Z30HQ 599 RSM UA6CC 599 29 0
QSO: 7025 CW 2020-07-11 1836 Z30HQ 599 RSM OK1NG 599 28 0
QSO: 7025 CW 2020-07-11 1836 Z30HQ 599 RSM UZ2I 599 29 0
QSO: 7025 CW 2020-07-11 1836 Z30HQ 599 RSM UR5ZTH 599 29 0
QSO: 7025 CW 2020-07-11 1837 Z30HQ 599 RSM DL5KUD 599 28 0
QSO: 7025 CW 2020-07-11 1837 Z30HQ 599 RSM RT2C 599 29 0
QSO: 14000 CW 2020-07-11 1837 Z30HQ 599 RSM SP9BCH 599 28 0
QSO: 14000 CW 2020-07-11 1837 Z30HQ 599 RSM EA7ZC 599 37 0
QSO: 7025 CW 2020-07-11 1838 Z30HQ 599 RSM DG0KS 599 28 0
QSO: 7025 CW 2020-07-11 1838 Z30HQ 599 RSM UT5UGR 599 29 0
QSO: 14000 CW 2020-07-11 1838 Z30HQ 599 RSM UA3LID 599 29 0
QSO: 7025 CW 2020-07-11 1838 Z30HQ 599 RSM JO4JKL 599 45 0
QSO: 7025 CW 2020-07-11 1839 Z30HQ 599 RSM I6FDJ 599 28 0
QSO: 7025 CW 2020-07-11 1839 Z30HQ 599 RSM YO4RDW 599 28 0
QSO: 7025 CW 2020-07-11 1839 Z30HQ 599 RSM RA3DNC 599 29 0
QSO: 7025 CW 2020-07-11 1839 Z30HQ 599 RSM SP2LNW 599 28 0
QSO: 14000 CW 2020-07-11 1839 Z30HQ 599 RSM DL0MCM 599 28 0
QSO: 7025 CW 2020-07-11 1840 Z30HQ 599 RSM G3PPR 599 27 0
QSO: 14000 CW 2020-07-11 1840 Z30HQ 599 RSM R8TT 599 30 0
QSO: 7025 CW 2020-07-11 1841 Z30HQ 599 RSM JA2ODB 599 45 0
QSO: 7025 CW 2020-07-11 1841 Z30HQ 599 RSM UR1YAA 599 29 0
QSO: 14000 CW 2020-07-11 1841 Z30HQ 599 RSM UX1VT 599 29 0
QSO: 7025 CW 2020-07-11 1842 Z30HQ 599 RSM UR6EA 599 29 0
QSO: 14000 CW 2020-07-11 1842 Z30HQ 599 RSM IK7YTT 599 28 0
QSO: 14000 CW 2020-07-11 1842 Z30HQ 599 RSM R1DX 599 29 0
QSO: 7025 CW 2020-07-11 1843 Z30HQ 599 RSM SP3CYY 599 28 0
QSO: 14000 CW 2020-07-11 1843 Z30HQ 599 RSM PV8DX 599 12 0
QSO: 14000 CW 2020-07-11 1843 Z30HQ 599 RSM K1ESE 599 08 0
QSO: 14186 PH 2020-07-11 1844 Z30HQ 59 RSM 4X4LF 59 39 0
QSO: 7025 CW 2020-07-11 1844 Z30HQ 599 RSM RT9A 599 30 0
QSO: 14000 CW 2020-07-11 1844 Z30HQ 599 RSM KK1W 599 08 0
QSO: 7025 CW 2020-07-11 1844 Z30HQ 599 RSM R8TT 599 30 0
QSO: 14000 CW 2020-07-11 1844 Z30HQ 599 RSM RT3U 599 29 0
QSO: 7025 CW 2020-07-11 1844 Z30HQ 599 RSM EW8C 599 29 0
QSO: 7025 CW 2020-07-11 1845 Z30HQ 599 RSM HA0GK 599 28 0
QSO: 7025 CW 2020-07-11 1845 Z30HQ 599 RSM OZ6AGX 599 18 0
QSO: 14000 CW 2020-07-11 1845 Z30HQ 599 RSM DJ3XA 599 28 0
QSO: 14186 PH 2020-07-11 1846 Z30HQ 59 RSM SP4AAZ 59 28 0
QSO: 7025 CW 2020-07-11 1846 Z30HQ 599 RSM LY3CY 599 29 0
QSO: 7025 CW 2020-07-11 1846 Z30HQ 599 RSM OM3BH 599 28 0
QSO: 14000 CW 2020-07-11 1846 Z30HQ 599 RSM UR5EEW 599 29 0
QSO: 7025 CW 2020-07-11 1846 Z30HQ 599 RSM UR5FEO 599 29 0
QSO: 14187 PH 2020-07-11 1847 Z30HQ 59 RSM HA7MF 59 28 0
QSO: 7025 CW 2020-07-11 1847 Z30HQ 599 RSM RL3F 599 29 0
QSO: 14000 CW 2020-07-11 1847 Z30HQ 599 RSM UY2IG 599 29 0
QSO: 14000 CW 2020-07-11 1847 Z30HQ 599 RSM K3UL 599 08 0
QSO: 7025 CW 2020-07-11 1848 Z30HQ 599 RSM UP7L 599 30 0
QSO: 7025 CW 2020-07-11 1848 Z30HQ 599 RSM R5CA 599 29 0
QSO: 14000 CW 2020-07-11 1848 Z30HQ 599 RSM NP2X 599 11 0
QSO: 14187 PH 2020-07-11 1849 Z30HQ 59 RSM SP9MAT 59 28 0
QSO: 7025 CW 2020-07-11 1849 Z30HQ 599 RSM S51AD 599 28 0
QSO: 7025 CW 2020-07-11 1849 Z30HQ 599 RSM HG6N 599 28 0
QSO: 7025 CW 2020-07-11 1849 Z30HQ 599 RSM LZ5EE 599 28 0
QSO: 14000 CW 2020-07-11 1849 Z30HQ 599 RSM LU8QT 599 14 0
QSO: 7025 CW 2020-07-11 1850 Z30HQ 599 RSM OK6OK 599 28 0
QSO: 7025 CW 2020-07-11 1850 Z30HQ 599 RSM DL7ON 599 28 0
QSO: 14000 CW 2020-07-11 1850 Z30HQ 599 RSM SQ9I 599 28 0
QSO: 7025 CW 2020-07-11 1851 Z30HQ 599 RSM RW2F 599 29 0
QSO: 14000 CW 2020-07-11 1851 Z30HQ 599 RSM RZ3I 599 29 0
QSO: 7025 CW 2020-07-11 1851 Z30HQ 599 RSM LZ1DQ 599 28 0
QSO: 7025 CW 2020-07-11 1852 Z30HQ 599 RSM UB3A 599 29 0
QSO: 7025 CW 2020-07-11 1852 Z30HQ 599 RSM R5PW 599 29 0
QSO: 14000 CW 2020-07-11 1852 Z30HQ 599 RSM N2PP 599 08 0
QSO: 14187 PH 2020-07-11 1853 Z30HQ 59 RSM OH6ECM 59 18 0
QSO: 7025 CW 2020-07-11 1853 Z30HQ 599 RSM UT8AS 599 29 0
QSO: 7025 CW 2020-07-11 1853 Z30HQ 599 RSM OM3WZ 599 28 0
QSO: 14187 PH 2020-07-11 1853 Z30HQ 59 RSM SP6KK 59 28 0
QSO: 14000 CW 2020-07-11 1853 Z30HQ 599 RSM R4OF 599 29 0
QSO: 7025 CW 2020-07-11 1854 Z30HQ 599 RSM UR3QX 599 29 0
QSO: 14000 CW 2020-07-11 1854 Z30HQ 599 RSM UT4HZ 599 29 0
QSO: 14000 CW 2020-07-11 1855 Z30HQ 599 RSM LZ4A 599 28 0
QSO: 7029 CW 2020-07-11 1856 Z30HQ 599 RSM JE4YMO 599 45 0
QSO: 7029 CW 2020-07-11 1856 Z30HQ 599 RSM YT1X 599 28 0
QSO: 7029 CW 2020-07-11 1857 Z30HQ 599 RSM DM2I 599 28 0
QSO: 14303 PH 2020-07-11 1858 Z30HQ 59 RSM CT1BOL 59 37 0
QSO: 7029 CW 2020-07-11 1858 Z30HQ 599 RSM OG6N 599 18 0
QSO: 14000 CW 2020-07-11 1858 Z30HQ 599 RSM LZ1VKD 599 28 0
QSO: 7029 CW 2020-07-11 1858 Z30HQ 599 RSM RO7C 599 29 0
QSO: 14000 CW 2020-07-11 1858 Z30HQ 599 RSM F6IRA 599 27 0
QSO: 7029 CW 2020-07-11 1859 Z30HQ 599 RSM DL5SDN 599 28 0
QSO: 14000 CW 2020-07-11 1859 Z30HQ 599 RSM K9QVB 599 08 0
QSO: 7029 CW 2020-07-11 1900 Z30HQ 599 RSM YU7KW 599 28 0
QSO: 14303 PH 2020-07-11 1901 Z30HQ 59 RSM OK1K 59 28 0
QSO: 7029 CW 2020-07-11 1901 Z30HQ 599 RSM YT1A 599 28 0
QSO: 7029 CW 2020-07-11 1901 Z30HQ 599 RSM OE6U 599 28 0
QSO: 14303 PH 2020-07-11 1901 Z30HQ 59 RSM EB1AF 59 37 0
QSO: 14000 CW 2020-07-11 1901 Z30HQ 599 RSM HB9DBM 599 28 0
QSO: 7029 CW 2020-07-11 1902 Z30HQ 599 RSM SN1W 599 28 0
QSO: 14000 CW 2020-07-11 1902 Z30HQ 599 RSM SP9ICU 599 28 0
QSO: 7029 CW 2020-07-11 1902 Z30HQ 599 RSM EV1R 599 29 0
QSO: 7029 CW 2020-07-11 1902 Z30HQ 599 RSM DL4SDW 599 28 0
QSO: 7029 CW 2020-07-11 1902 Z30HQ 599 RSM EI7M 599 27 0
QSO: 7029 CW 2020-07-11 1903 Z30HQ 599 RSM 9A2EY 599 28 0
QSO: 7029 CW 2020-07-11 1903 Z30HQ 599 RSM DL6UD 599 28 0
QSO: 7029 CW 2020-07-11 1903 Z30HQ 599 RSM R2AA 599 29 0
QSO: 14000 CW 2020-07-11 1903 Z30HQ 599 RSM OK2BRS 599 28 0
QSO: 7029 CW 2020-07-11 1904 Z30HQ 599 RSM RW3AL 599 29 0
QSO: 7029 CW 2020-07-11 1904 Z30HQ 599 RSM IR1G 599 28 0
QSO: 7029 CW 2020-07-11 1904 Z30HQ 599 RSM G0MTN 599 27 0
QSO: 7029 CW 2020-07-11 1905 Z30HQ 599 RSM DL1RTS 599 28 0
QSO: 7029 CW 2020-07-11 1905 Z30HQ 599 RSM JA7ACM 599 45 0
QSO: 7029 CW 2020-07-11 1906 Z30HQ 599 RSM G3RLE 599 27 0
QSO: 7029 CW 2020-07-11 1906 Z30HQ 599 RSM DK5LY 599 28 0
QSO: 14000 CW 2020-07-11 1906 Z30HQ 599 RSM N8BJQ 599 08 0
QSO: 14303 PH 2020-07-11 1907 Z30HQ 59 RSM SP5JSZ 59 28 0
QSO: 7029 CW 2020-07-11 1907 Z30HQ 599 RSM DL3JAN 599 28 0
QSO: 7029 CW 2020-07-11 1907 Z30HQ 599 RSM EV6Z 599 29 0
QSO: 14000 CW 2020-07-11 1907 Z30HQ 599 RSM K2TQC 599 08 0
QSO: 7029 CW 2020-07-11 1907 Z30HQ 599 RSM SM0N 599 18 0
QSO: 7029 CW 2020-07-11 1908 Z30HQ 599 RSM RZ1A 599 29 0
QSO: 7029 CW 2020-07-11 1908 Z30HQ 599 RSM HA3NU 599 28 0
QSO: 7029 CW 2020-07-11 1908 Z30HQ 599 RSM UW7CF 599 29 0
QSO: 14000 CW 2020-07-11 1908 Z30HQ 599 RSM EU1DX 599 29 0
QSO: 7029 CW 2020-07-11 1908 Z30HQ 599 RSM SF0A 599 18 0
QSO: 7029 CW 2020-07-11 1909 Z30HQ 599 RSM OK2NAJ 599 28 0
QSO: 14000 CW 2020-07-11 1909 Z30HQ 599 RSM IR4M 599 28 0
