START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-10
CALLSIGN: WD6T
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: WD6T
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-10 ARRL/arrl_10_meter_contest/2020.
QSO: 28034 CW 2020-12-12 0000 WD6T          599 CA CE2LR         599 2
QSO: 28027 CW 2020-12-13 2042 WD6T          599 CA AC9KW         599 IL
QSO: 28027 CW 2020-12-13 2042 WD6T          599 CA W9KM          599 IL
QSO: 28027 CW 2020-12-13 2044 WD6T          599 CA W0GN          599 IA
QSO: 28027 CW 2020-12-13 2045 WD6T          599 CA K3ISH         599 PA
QSO: 28027 CW 2020-12-13 2046 WD6T          599 CA WY3A          599 PA
QSO: 28036 CW 2020-12-13 2047 WD6T          599 CA K3MM          599 MD
QSO: 28000 CW 2020-12-13 2048 WD6T          599 CA AA8BV         599 OH
QSO: 28027 CW 2020-12-13 2048 WD6T          599 CA N2BJ          599 IL
QSO: 28027 CW 2020-12-13 2051 WD6T          599 CA N2EM          599 PA
QSO: 28027 CW 2020-12-13 2052 WD6T          599 CA W8FJ          599 PA
QSO: 28022 CW 2020-12-13 2055 WD6T          599 CA N0KQ          599 CO
QSO: 28006 CW 2020-12-13 2057 WD6T          599 CA W3BGN         599 PA
QSO: 28006 CW 2020-12-13 2057 WD6T          599 CA WC7S          599 WY
QSO: 28000 CW 2020-12-13 2100 WD6T          599 CA W8MET         599 OH
QSO: 28026 CW 2020-12-13 2108 WD6T          599 CA KA8G          599 OH
QSO: 28026 CW 2020-12-13 2111 WD6T          599 CA N6XI          599 CA
QSO: 28002 CW 2020-12-13 2113 WD6T          599 CA PX2A          599 1323
QSO: 28002 CW 2020-12-13 2113 WD6T          599 CA PY2YU         599 1589
QSO: 28015 CW 2020-12-13 2114 WD6T          599 CA KW8N          599 OH
QSO: 28000 CW 2020-12-13 2116 WD6T          599 CA PY2EX         599 384
QSO: 28030 CW 2020-12-13 2117 WD6T          599 CA N8VV          599 OH
QSO: 28037 CW 2020-12-13 2123 WD6T          599 CA W1WEF         599 CT
QSO: 28000 CW 2020-12-13 2125 WD6T          599 CA KW2J          599 NY
QSO: 28038 CW 2020-12-13 2126 WD6T          599 CA PY2QT         599 302
QSO: 28000 CW 2020-12-13 2128 WD6T          599 CA WD0BGZ        599 NE
QSO: 28036 CW 2020-12-13 2131 WD6T          599 CA KL7SB         599 AK
QSO: 28044 CW 2020-12-13 2131 WD6T          599 CA WB8JUI        599 OH
QSO: 28000 CW 2020-12-13 2132 WD6T          599 CA WK0P          599 CO
QSO: 28060 CW 2020-12-13 2133 WD6T          599 CA PS2T          599 794
QSO: 28022 CW 2020-12-13 2135 WD6T          599 CA W8WTS         599 OH
QSO: 28010 CW 2020-12-13 2137 WD6T          599 CA KF3B          599 PA
QSO: 28042 CW 2020-12-13 2142 WD6T          599 CA K9CW          599 IL
QSO: 28042 CW 2020-12-13 2144 WD6T          599 CA KI0J          599 CO
QSO: 28042 CW 2020-12-13 2147 WD6T          599 CA K8CX          599 OH
QSO: 28000 CW 2020-12-13 2148 WD6T          599 CA W1PDI         599 OH
QSO: 28042 CW 2020-12-13 2149 WD6T          599 CA N8LJ          599 MI
QSO: 28042 CW 2020-12-13 2150 WD6T          599 CA W8TB          599 OH
QSO: 28036 CW 2020-12-13 2152 WD6T          599 CA W0ZA          599 CO
QSO: 28000 CW 2020-12-13 2157 WD6T          599 CA K9OR          599 CO
END-OF-LOG:
