START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: UT3N
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: QRP
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: TWO
CATEGORY-STATION: FIXED
CATEGORY-TIME: 8-HOURS
OPERATORS: UT3NK
CREATED-BY: N1MM LOGGER+ 1.0.10300.0
HQ-CATEGORY: Single Operator, Two Radios (SO2R), QRP, 8 Hours
QSO: 14082 DG 2024-06-02 1324 UT3N KN49 R3DEE KO85
QSO: 14082 DG 2024-06-02 1327 UT3N KN49 DH2LAB JO54
QSO: 14082 DG 2024-06-02 1328 UT3N KN49 IU1DXU JN35
QSO: 14082 DG 2024-06-02 1329 UT3N KN49 IK2EKO JN45
QSO: 14082 DG 2024-06-02 1330 UT3N KN49 DA0RR JO31
QSO: 14081 DG 2024-06-02 1332 UT3N KN49 IQ7DV JN81
QSO: 14081 DG 2024-06-02 1333 UT3N KN49 DJ9PZ JN49
QSO: 14081 DG 2024-06-02 1338 UT3N KN49 F4JKT JN17
QSO: 14091 DG 2024-06-02 1342 UT3N KN49 PI4COM JO21
QSO: 14091 DG 2024-06-02 1344 UT3N KN49 PE2K JO22
QSO: 14091 DG 2024-06-02 1346 UT3N KN49 IZ4OSH JN54
QSO: 14091 DG 2024-06-02 1347 UT3N KN49 PA2IP JO23
QSO: 14091 DG 2024-06-02 1350 UT3N KN49 PA8S JO32
QSO: 21091 DG 2024-06-02 1403 UT3N KN49 JH4UTP PM64
QSO: 14082 DG 2024-06-02 1421 UT3N KN49 PA0RNH JO22
QSO: 14082 DG 2024-06-02 1422 UT3N KN49 DS3EXT PM36
QSO: 14082 DG 2024-06-02 1424 UT3N KN49 TM40FLO JN16
QSO: 14082 DG 2024-06-02 1440 UT3N KN49 DK3EL JO31
QSO: 14082 DG 2024-06-02 1441 UT3N KN49 PE1PIX JO23
QSO: 14082 DG 2024-06-02 1444 UT3N KN49 DL1YAL JO42
QSO: 14082 DG 2024-06-02 1445 UT3N KN49 PA3AIM JO22
END-OF-LOG:
