START-OF-LOG: 3.0
CREATED-BY: okomdx-downloader
CONTEST: OK-OM DX CW Contest 2013
CALLSIGN: LY2J
OPERATORS: LY2J
CATEGORY: SINGLE-OP ALL HIGH
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 28023 CW 2013-11-09 1204 LY2J          599 1          OK1DCS        599 CCK       
QSO: 14032 CW 2013-11-09 1712 LY2J          599 206        OK7FL         599 BMB       
QSO: 14033 CW 2013-11-09 1713 LY2J          599 207        OL5Y          599 BKO       
QSO: 14031 CW 2013-11-09 1714 LY2J          599 208        OK2QA         599 HPR       
QSO: 14015 CW 2013-11-09 1717 LY2J          599 209        OK1KUW        599 DTA       
QSO: 14034 CW 2013-11-09 1718 LY2J          599 210        OK1KJV        599 BRA       
QSO: 14038 CW 2013-11-09 1719 LY2J          599 211        OK1XC         599 CTA       
QSO: 14044 CW 2013-11-09 1719 LY2J          599 212        OK1EV         599 FTR       
QSO: 14045 CW 2013-11-09 1721 LY2J          599 213        OK4MM         599 GHO       
QSO: 14047 CW 2013-11-09 1721 LY2J          599 214        OK2NAJ        599 HOL       
QSO: 14042 CW 2013-11-09 1722 LY2J          599 215        OK7PN         599 HFM       
QSO: 14062 CW 2013-11-09 1723 LY2J          599 216        OK1FMX        599 EMO       
QSO: 14019 CW 2013-11-09 1724 LY2J          599 217        OL50OL        599 CJH       
QSO: 14023 CW 2013-11-09 1725 LY2J          599 218        OK2BNF        599 GUH       
QSO: 14055 CW 2013-11-09 1727 LY2J          599 220        OL9M          599 APF       
QSO: 14049 CW 2013-11-09 1728 LY2J          599 221        OK5T          599 ELT       
QSO: 14048 CW 2013-11-09 1729 LY2J          599 222        OK1VD         599 FHK       
QSO: 14065 CW 2013-11-09 1732 LY2J          599 223        OK2PDN        599 GBM       
QSO: 14067 CW 2013-11-09 1734 LY2J          599 224        OK1ES         599 BRA       
QSO:  7010 CW 2013-11-09 1740 LY2J          599 225        OK1RIG        599 GTR       
QSO:  7011 CW 2013-11-09 1742 LY2J          599 226        OK1GS         599 EJA       
QSO:  7012 CW 2013-11-09 1742 LY2J          599 227        OK7MT         599 GHO       
QSO:  7015 CW 2013-11-09 1743 LY2J          599 228        OK1PI         599 FCR       
QSO:  7019 CW 2013-11-09 1743 LY2J          599 229        OK2AN         599 GBL       
QSO:  7020 CW 2013-11-09 1744 LY2J          599 230        OK7FL         599 BMB       
QSO:  7022 CW 2013-11-09 1744 LY2J          599 231        OK1DDQ        599 BPZ       
QSO:  7026 CW 2013-11-09 1745 LY2J          599 232        OK1JD         599 FRK       
QSO:  7028 CW 2013-11-09 1747 LY2J          599 233        OK2BFN        599 GZL       
QSO:  7017 CW 2013-11-09 1747 LY2J          599 234        OK1FDY        599 EUL       
QSO:  7033 CW 2013-11-09 1749 LY2J          599 235        OK2SAR        599 HSU       
QSO:  7030 CW 2013-11-09 1750 LY2J          599 236        OK1DOR        599 APD       
QSO:  7028 CW 2013-11-09 1751 LY2J          599 237        OK6T          599 FNA       
QSO:  7021 CW 2013-11-09 1751 LY2J          599 238        OK1JOC        599 DPS       
QSO:  7008 CW 2013-11-09 1753 LY2J          599 239        OK2BWB        599 GZS       
QSO:  7026 CW 2013-11-09 1754 LY2J          599 240        OK5M          599 GVY       
QSO:  7035 CW 2013-11-09 1754 LY2J          599 241        OK2BDF        599 GBM       
QSO:  7036 CW 2013-11-09 1755 LY2J          599 242        OK2ZI         599 GTR       
QSO:  7031 CW 2013-11-09 1755 LY2J          599 243        OK1VD         599 FHK       
QSO:  7033 CW 2013-11-09 1756 LY2J          599 244        OK1FCA        599 APH       
QSO:  7030 CW 2013-11-09 1758 LY2J          599 245        OK2KDS        599 HKA       
QSO:  7034 CW 2013-11-09 1759 LY2J          599 246        OM0WR         599 SNI       
QSO:  7015 CW 2013-11-09 1802 LY2J          599 247        OK2DM         599 HVS       
QSO:  7014 CW 2013-11-09 1803 LY2J          599 248        OK1FPS        599 APD       
QSO:  7022 CW 2013-11-09 1806 LY2J          599 250        OM8ON         599 KEB       
QSO:  7023 CW 2013-11-09 1808 LY2J          599 251        OK2EA         599 HVS       
QSO:  7016 CW 2013-11-09 1810 LY2J          599 252        OK2NA         599 GBL       
QSO:  7037 CW 2013-11-09 1813 LY2J          599 253        OL2U          599 EMO       
QSO:  3510 CW 2013-11-09 1815 LY2J          599 254        OK7K          599 BME       
QSO:  3515 CW 2013-11-09 1816 LY2J          599 255        OK2SGW        599 HVS       
QSO:  3517 CW 2013-11-09 1816 LY2J          599 256        OK2PBR        599 HBR       
QSO:  3519 CW 2013-11-09 1817 LY2J          599 257        OK2BNF        599 GUH       
QSO:  3521 CW 2013-11-09 1819 LY2J          599 258        OK/LZ3SF      599 APD       
QSO:  3521 CW 2013-11-09 1821 LY2J          599 259        OK1DJS        599 DKL       
QSO:  3527 CW 2013-11-09 1822 LY2J          599 260        OK1OX         599 BMB       
QSO:  3528 CW 2013-11-09 1823 LY2J          599 261        OK1BA         599 BPB       
QSO:  3532 CW 2013-11-09 1824 LY2J          599 262        OK1UBA        599 FRK       
QSO:  3533 CW 2013-11-09 1824 LY2J          599 263        OK1CZ         599 BKO       
QSO:  3530 CW 2013-11-09 1826 LY2J          599 264        OK2MPB        599 GUH       
QSO:  3538 CW 2013-11-09 1826 LY2J          599 265        OK1SI         599 ELT       
QSO:  3526 CW 2013-11-09 1828 LY2J          599 266        OK7T          599 ECL       
QSO:  3535 CW 2013-11-09 1830 LY2J          599 267        OK1KJV        599 BRA       
QSO:  3525 CW 2013-11-09 1830 LY2J          599 268        OK2BFN        599 GZL       
QSO:  3533 CW 2013-11-09 1832 LY2J          599 269        OL2U          599 EMO       
QSO:  3518 CW 2013-11-09 1833 LY2J          599 270        OL50OL        599 CJH       
QSO:  3544 CW 2013-11-09 1833 LY2J          599 271        OK3C          599 GBL       
QSO:  3545 CW 2013-11-09 1834 LY2J          599 272        OK1ABF        599 ELO       
QSO:  3536 CW 2013-11-09 1835 LY2J          599 273        OK1IBP        599 DDO       
QSO:  3530 CW 2013-11-09 1835 LY2J          599 274        OK7FL         599 BMB       
QSO:  3519 CW 2013-11-09 1836 LY2J          599 275        OK2HBR        599 HOL       
QSO:  3532 CW 2013-11-09 1836 LY2J          599 276        OK2MBP        599 HNJ       
QSO:  3541 CW 2013-11-09 1838 LY2J          599 277        OK1GS         599 EJA       
QSO:  3540 CW 2013-11-09 1838 LY2J          599 278        OK2ZI         599 GTR       
QSO:  3519 CW 2013-11-09 1839 LY2J          599 279        OK1UKV        599 APD       
QSO:  3536 CW 2013-11-09 1840 LY2J          599 280        OL3M          599 FUO       
QSO:  3527 CW 2013-11-09 1842 LY2J          599 281        OK2ER         599 HOS       
QSO:  3528 CW 2013-11-09 1843 LY2J          599 282        OK1AUC        599 CPR       
QSO:  3540 CW 2013-11-09 1846 LY2J          599 283        OK1HEH        599 FCR       
QSO:  3539 CW 2013-11-09 1846 LY2J          599 284        OK1DKO        599 ETE       
QSO:  3543 CW 2013-11-09 1848 LY2J          599 285        OK1JFP        599 EUL       
QSO:  3545 CW 2013-11-09 1848 LY2J          599 286        OK1FKD        599 ECH       
QSO:  3530 CW 2013-11-09 1850 LY2J          599 287        OL5Y          599 BKO       
QSO:  7009 CW 2013-11-09 1853 LY2J          599 288        OK4RQ         599 DPM       
QSO:  7023 CW 2013-11-09 1853 LY2J          599 289        OK1HX         599 BNY       
QSO:  7029 CW 2013-11-09 1854 LY2J          599 290        OK5T          599 ELT       
QSO:  7012 CW 2013-11-09 1857 LY2J          599 291        OK2EC         599 GUH       
QSO:  7035 CW 2013-11-09 1857 LY2J          599 292        OK1TN         599 FJI       
QSO:  7010 CW 2013-11-09 1902 LY2J          599 293        OK1KUW        599 DTA       
QSO:  3516 CW 2013-11-09 1906 LY2J          599 294        OK5M          599 GVY       
QSO:  3519 CW 2013-11-09 1907 LY2J          599 295        OL4W          599 ELI       
QSO:  3527 CW 2013-11-09 1907 LY2J          599 296        OK2EA         599 HVS       
QSO:  3529 CW 2013-11-09 1908 LY2J          599 297        OK1FMX        599 EMO       
QSO:  3537 CW 2013-11-09 1909 LY2J          599 298        OK2PDT        599 GZS       
QSO:  3531 CW 2013-11-09 1910 LY2J          599 299        OK1DDQ        599 BPZ       
QSO:  3529 CW 2013-11-09 1910 LY2J          599 300        OK1JOC        599 DPS       
QSO:  3529 CW 2013-11-09 1912 LY2J          599 301        OK1WF         599 ECH       
QSO:  3532 CW 2013-11-09 1913 LY2J          599 302        OK6DJ         599 DDO       
QSO:  3533 CW 2013-11-09 1914 LY2J          599 303        OK1FDY        599 EUL       
QSO:  3523 CW 2013-11-09 1915 LY2J          599 304        OK5OK         599 EUL       
QSO:  3519 CW 2013-11-09 1916 LY2J          599 305        OK1HX         599 BNY       
QSO:  3539 CW 2013-11-09 1917 LY2J          599 306        OK1PI         599 FCR       
QSO:  3537 CW 2013-11-09 1918 LY2J          599 307        OK7AW         599 GPR       
QSO:  3545 CW 2013-11-09 1919 LY2J          599 308        OK1JD         599 FRK       
QSO:  3540 CW 2013-11-09 1919 LY2J          599 309        OK1DOR        599 APD       
QSO:  3514 CW 2013-11-09 1921 LY2J          599 311        OK1HFP        599 DTA       
QSO:  3548 CW 2013-11-09 1922 LY2J          599 312        OK2BME        599 HNJ       
QSO:  3535 CW 2013-11-09 1923 LY2J          599 313        OK2BWB        599 GZS       
QSO:  3540 CW 2013-11-09 1924 LY2J          599 314        OK1MSP        599 FHB       
QSO:  3552 CW 2013-11-09 1925 LY2J          599 315        OK2KDS        599 HKA       
QSO:  3525 CW 2013-11-09 1926 LY2J          599 316        OK1DRQ        599 DPM       
QSO:  3517 CW 2013-11-09 1926 LY2J          599 317        OK1FPS        599 APD       
QSO:  3514 CW 2013-11-09 1926 LY2J          599 318        OK2PDN        599 GBM       
QSO:  3512 CW 2013-11-09 1932 LY2J          599 319        OK2BMU        599 HOS       
QSO:  3524 CW 2013-11-09 1934 LY2J          599 320        OK2EQ         599 HOP       
QSO:  3548 CW 2013-11-09 1934 LY2J          599 321        OK1TN         599 FJI       
QSO:  3556 CW 2013-11-09 1935 LY2J          599 322        OK2NMA        599 GTR       
