START-OF-LOG: 3.0
CONTEST: ARRL-VHF-JAN
LOCATION: OR
CALLSIGN: K7YO
CATEGORY-MODE: MIXED
CATEGORY-BAND: ALL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
OPERATORS: K7YO
CLUB: PACIFIC NORTHWEST VHF SOCIETY
CREATED-BY: VHFCONT 3.0B COPYRIGHT 6/14/2002 KEN R. MASON KC6TEU
QSO: 144 PH 2018-01-20 2201 K7YO CN86 N7EPD CN87
QSO: 144 PH 2018-01-20 2208 K7YO CN86 K7PG CN86
QSO: 144 PH 2018-01-20 2219 K7YO CN86 K7SMA CN85
QSO: 432 PH 2018-01-20 2225 K7YO CN86 W4DVE CN85
QSO: 144 PH 2018-01-20 2231 K7YO CN86 N7EHP CN87
QSO: 144 PH 2018-01-20 2243 K7YO CN86 K7BDB/R CN85
QSO: 50 PH 2018-01-20 2245 K7YO CN86 K7CH CN87
QSO: 50 PH 2018-01-20 2245 K7YO CN86 N7QOZ CN87
QSO: 50 PH 2018-01-20 2246 K7YO CN86 N7KSI CN86
QSO: 144 PH 2018-01-20 2249 K7YO CN86 WW7D/R CN86
QSO: 50 PH 2018-01-20 2251 K7YO CN86 KD7UO CN87
QSO: 50 PH 2018-01-20 2255 K7YO CN86 W7FI CN87
QSO: 50 PH 2018-01-20 2256 K7YO CN86 KX7L CN87
QSO: 50 PH 2018-01-20 2358 K7YO CN86 K7BDB/R CN85
QSO: 50 PH 2018-01-20 2358 K7YO CN86 W7ABT CN85
QSO: 144 PH 2018-01-21 0503 K7YO CN86 KD7UO CN87
QSO: 222 PH 2018-01-21 0506 K7YO CN86 KE7SW CN87
QSO: 50 PH 2018-01-21 0510 K7YO CN86 KE7SW CN87
QSO: 144 PH 2018-01-21 0516 K7YO CN86 N7QOZ CN87
QSO: 144 CW 2018-01-21 0521 K7YO CN86 WW7D/R CN85
QSO: 144 PH 2018-01-21 0526 K7YO CN86 KG7YOL CN85
QSO: 144 PH 2018-01-21 0526 K7YO CN86 WB7PGB CN85
QSO: 144 FM 2018-01-21 1613 K7YO CN86 N7YY CN85
QSO: 144 PH 2018-01-21 1623 K7YO CN86 WW7D/R CN96
QSO: 222 PH 2018-01-21 1655 K7YO CN86 K0JJ CN85
QSO: 50 PH 2018-01-21 1750 K7YO CN86 WW7D/R CN86
QSO: 222 PH 2018-01-21 1751 K7YO CN86 N7EPD CN87
QSO: 144 PH 2018-01-21 1759 K7YO CN86 K7AYP CN85
QSO: 222 PH 2018-01-21 1802 K7YO CN86 K7AYP CN85
QSO: 222 FM 2018-01-21 1806 K7YO CN86 KD7RUS CN85
QSO: 144 PH 2018-01-21 1857 K7YO CN86 W7PM CN85
QSO: 50 PH 2018-01-21 1908 K7YO CN86 K7ALO CN85
QSO: 144 PH 2018-01-21 1944 K7YO CN86 N7ROD CN85
QSO: 144 PH 2018-01-21 1945 K7YO CN86 AF7MD CN85
QSO: 50 PH 2018-01-21 1946 K7YO CN86 AF7MD CN85
QSO: 144 PH 2018-01-21 2000 K7YO CN86 N3EG CN86
QSO: 432 PH 2018-01-21 2303 K7YO CN86 KB7W CN93
QSO: 432 PH 2018-01-21 2306 K7YO CN86 WZ8T CN85
QSO: 144 CW 2018-01-21 2317 K7YO CN86 W7FI CN87
QSO: 144 PH 2018-01-21 2323 K7YO CN86 K7JX CN87
QSO: 50 PH 2018-01-21 2356 K7YO CN86 K7ATN/R CN85
QSO: 50 PH 2018-01-21 2357 K7YO CN86 K7VIT CN85
QSO: 144 PH 2018-01-21 2359 K7YO CN86 K7ATN/R CN85
QSO: 144 FM 2018-01-22 0011 K7YO CN86 KI7EST CN85
QSO: 144 FM 2018-01-22 0012 K7YO CN86 AA7EA CN85
QSO: 50 PH 2018-01-22 0037 K7YO CN86 KB7W CN93
END-OF-LOG:
