START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: WAE RTTY
CALLSIGN: SP5VIH
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: SP5VIH
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for WAE RTTY WAE/RTTY/2019.
QSO:  7041 RY 2019-11-09 0000 SP5VIH        599 001 EM0I          599
QSO:  7061 RY 2019-11-09 0624 SP5VIH        599 0030 LX7I          599 0278
QSO:  7000 RY 2019-11-09 0625 SP5VIH        599 031 HA6NL         599 080
QSO:  7064 RY 2019-11-09 0626 SP5VIH        599 0032 ES1BH         599 0009
QSO:  7177 RY 2019-11-09 0627 SP5VIH        599 033 F6AGM         599 0303
QSO:  7043 RY 2019-11-09 0630 SP5VIH        599 0034 OH1XT         599 0072
QSO:  7042 RY 2019-11-09 0833 SP5VIH        599 036 IK5UAN        599 083
QSO:  3591 RY 2019-11-09 2256 SP5VIH        599 0038 DL3SYA        599 0467
QSO:  3591 RY 2019-11-09 2257 SP5VIH        599 0039 RA1ALC        599 0324
QSO:  3585 RY 2019-11-09 2303 SP5VIH        599 045 IU8LPU        599 142
QSO:  3592 RY 2019-11-09 2305 SP5VIH        599 0041 YO7CW         599 0263
QSO:  3588 RY 2019-11-09 2307 SP5VIH        599 042 DF8XC         599 0498
QSO:  3585 RY 2019-11-09 2308 SP5VIH        599 0043 G4RS          599 0450
QSO:  3584 RY 2019-11-09 2310 SP5VIH        599 0044 GW0A          599 0704
QSO:  3592 RY 2019-11-09 2312 SP5VIH        599 045 DL1EAL        599 057
QSO:  3589 RY 2019-11-09 2314 SP5VIH        599 046 UX7QV         599 528
QSO:  3592 RY 2019-11-09 2315 SP5VIH        599 0047 OH1XT         599 0400
QSO:  3593 RY 2019-11-09 2316 SP5VIH        599 0048 YO4NF         599 0374
QSO:  3596 RY 2019-11-09 2318 SP5VIH        599 0049 DQ9Y          599 0441
QSO:  3597 RY 2019-11-09 2322 SP5VIH        599 0050 PA6TRIS       599 0212
QSO:  3598 RY 2019-11-09 2323 SP5VIH        599 051 IU4CHE        599 0347
QSO:  3599 RY 2019-11-09 2324 SP5VIH        599 0052 LX1ER         599 0257
QSO:  3599 RY 2019-11-09 2325 SP5VIH        599 0053 SV2AEL        599 0132
QSO:  3600 RY 2019-11-09 2326 SP5VIH        599 0054 UR6EA         599 0094
QSO:  3602 RY 2019-11-09 2329 SP5VIH        599 0055 P3X           599 0748
QSO:  3602 RY 2019-11-09 2332 SP5VIH        599 857 DL6RAI        599 0159
QSO:  3604 RY 2019-11-09 2336 SP5VIH        599 059 PB7Z          599 218
QSO:  3606 RY 2019-11-09 2337 SP5VIH        599 0060 DF1MM         599 0412
QSO:  3500 RY 2019-11-09 2339 SP5VIH        599 061 HA6NL         599 248
QSO:  3592 RY 2019-11-09 2342 SP5VIH        599 063 EW8DX         599 592
QSO:  3593 RY 2019-11-09 2342 SP5VIH        599 0064 S56A          599 0250
QSO:  3592 RY 2019-11-09 2344 SP5VIH        599 065 EN5V          599 563
QSO:  3593 RY 2019-11-09 2344 SP5VIH        599 0066 SN7Q          599 1043
QSO:  3508 RY 2019-11-09 2345 SP5VIH        599 067 F6AGM         599 0888
QSO:  3593 RY 2019-11-09 2346 SP5VIH        599 0068 YL3CU         599 0443
QSO:  7048 RY 2019-11-09 2351 SP5VIH        599 0069 UZ2I          599 0699
QSO:  7000 RY 2019-11-09 2353 SP5VIH        599 0070 IW3RUA        599 0342
QSO:  7046 RY 2019-11-10 0628 SP5VIH        599 0072 LX1ER         599 0291
QSO: 14088 RY 2019-11-10 0633 SP5VIH        599 0073 RG9A          599 0425
QSO: 14085 RY 2019-11-10 0644 SP5VIH        599 075 IK8IOO        599 158
QSO: 14083 RY 2019-11-10 0646 SP5VIH        599 076 RM0W          599 191
QSO: 14091 RY 2019-11-10 0651 SP5VIH        599 077 RA9AU         599 510
QSO: 14091 RY 2019-11-10 0652 SP5VIH        599 0078 EA3RCB        599 0344
QSO: 14099 RY 2019-11-10 0654 SP5VIH        599 0079 RA4FUN        599 0430
QSO: 14098 RY 2019-11-10 0656 SP5VIH        599 080 4Z5FI         599 379
QSO: 14095 RY 2019-11-10 0658 SP5VIH        599 0081 RU6YJ         599 0060
QSO: 14082 RY 2019-11-10 1109 SP5VIH        599 081 RA6LIS        599 104
QSO: 14083 RY 2019-11-10 1431 SP5VIH        599 0082 TA4PR         599 0011
QSO: 14000 RY 2019-11-10 1448 SP5VIH        599 083 IT9VCE        599 0672
END-OF-LOG:
