START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.20.0
CONTEST: REF-SSB
LOCATION: 77
CALLSIGN: TM1A
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 4887414
OPERATORS: F6DZS F5IYU F4GYM F4HKD F4HRB F4HFD F/IU0BMX F5NQL F4BDG F4AJQ F5GVA
CLUB: F6KOP
NAME: RC de PROVINS
CERTIFICATE: NO
SOAPBOX: 
RIG: Monobandes Filaires, verticales . Beverage et K9AY bandes basses. Beams
QSO: 14154 PH 2017-02-25 1657 TM1A          59  77     DB1VQ         59  016   
QSO:  7095 PH 2017-02-25 1658 TM1A          59  77     OK2KG         59  049   
QSO:  7095 PH 2017-02-25 1658 TM1A          59  77     OK1AYD        59  023   
QSO: 21220 PH 2017-02-25 1659 TM1A          59  77     HC1JQ         59  003   
QSO:  3717 PH 2017-02-25 1659 TM1A          59  77     F4AQG         59  13    
QSO: 14154 PH 2017-02-25 1659 TM1A          59  77     F4DPW         59  95    
QSO: 21220 PH 2017-02-25 1659 TM1A          59  77     VE2VNH        59  001   
QSO:  7095 PH 2017-02-25 1700 TM1A          59  77     C37AC         59  013   
QSO: 14154 PH 2017-02-25 1700 TM1A          59  77     CN8ZG         59  008   
QSO:  7095 PH 2017-02-25 1701 TM1A          59  77     3A2MG         59  040   
QSO:  3717 PH 2017-02-25 1701 TM1A          59  77     F6KGI/P       59  11    
QSO:  7095 PH 2017-02-25 1701 TM1A          59  77     F5ISG         59  13    
QSO:  3717 PH 2017-02-25 1701 TM1A          59  77     F2VX          59  33    
QSO: 14154 PH 2017-02-25 1701 TM1A          59  77     F6ACD         59  85    
QSO:  3717 PH 2017-02-25 1702 TM1A          59  77     F6BUL         59  74    
QSO: 21220 PH 2017-02-25 1702 TM1A          59  77     F6KTW         59  87    
QSO:  7095 PH 2017-02-25 1702 TM1A          59  77     F6BTX         59  82    
QSO: 14154 PH 2017-02-25 1704 TM1A          59  77     F1TZE         59  60    
QSO: 21220 PH 2017-02-25 1704 TM1A          59  77     W3ERN         59  001   
QSO:  7095 PH 2017-02-25 1704 TM1A          59  77     F4FCE         59  45    
QSO: 14154 PH 2017-02-25 1704 TM1A          59  77     FG1JS         59  FG    
QSO:  7095 PH 2017-02-25 1705 TM1A          59  77     DL/PA2HBN     59  006   
QSO:  3733 PH 2017-02-25 1705 TM1A          59  77     F6IRS         59  67    
QSO: 14154 PH 2017-02-25 1705 TM1A          59  77     F6BLZ         59  46    
QSO:  7095 PH 2017-02-25 1706 TM1A          59  77     RD1AH         59  047   
QSO:  3733 PH 2017-02-25 1706 TM1A          59  77     F5SHN         59  03    
QSO: 21220 PH 2017-02-25 1706 TM1A          59  77     VE3KPP        59  005   
QSO:  7095 PH 2017-02-25 1706 TM1A          59  77     YU1NR         59  007   
QSO:  3733 PH 2017-02-25 1707 TM1A          59  77     F4KJQ         59  06    
QSO: 14154 PH 2017-02-25 1707 TM1A          59  77     F4EOH         59  84    
QSO:  3733 PH 2017-02-25 1707 TM1A          59  77     F6BSZ         59  14    
QSO:  3733 PH 2017-02-25 1708 TM1A          59  77     F8FLN         59  52    
QSO:  3733 PH 2017-02-25 1709 TM1A          59  77     F4EGH         59  17    
QSO:  3733 PH 2017-02-25 1709 TM1A          59  77     TM14WAP       59  42    
QSO:  7095 PH 2017-02-25 1710 TM1A          59  77     IZ2WQN        59  001   
QSO:  7095 PH 2017-02-25 1713 TM1A          59  77     IK4ICS        59  001   
QSO:  3733 PH 2017-02-25 1713 TM1A          59  77     F6KRD         59  13    
QSO: 21220 PH 2017-02-25 1713 TM1A          59  77     K1YWW         59  003   
QSO:  7095 PH 2017-02-25 1713 TM1A          59  77     U1BD          59  062   
QSO: 21220 PH 2017-02-25 1714 TM1A          59  77     N5AW          59  006   
QSO:  7095 PH 2017-02-25 1715 TM1A          59  77     PH5C          59  008   
QSO:  7095 PH 2017-02-25 1715 TM1A          59  77     TK5AP         59  2B    
QSO: 21220 PH 2017-02-25 1716 TM1A          59  77     KB3FNY        59  003   
QSO: 21220 PH 2017-02-25 1718 TM1A          59  77     VA3SFM        57  003   
QSO:  7095 PH 2017-02-25 1719 TM1A          59  77     UA9JDP        59  080   
QSO:  7095 PH 2017-02-25 1720 TM1A          59  77     TK1LG         59  2B    
QSO:  7095 PH 2017-02-25 1722 TM1A          59  77     EA3IAE        59  075   
QSO:  3733 PH 2017-02-25 1722 TM1A          59  77     F5UMP         59  59    
QSO:  7095 PH 2017-02-25 1723 TM1A          59  77     OE5AEN        59  001   
QSO:  3733 PH 2017-02-25 1723 TM1A          59  77     F4EIK         59  52    
QSO:  3733 PH 2017-02-25 1724 TM1A          59  77     F4AHP         59  59    
QSO: 14154 PH 2017-02-25 1724 TM1A          59  77     KM4ATT        59  001   
QSO: 14154 PH 2017-02-25 1724 TM1A          59  77     K1KQC         59  012   
QSO:  3733 PH 2017-02-25 1724 TM1A          59  77     TM7AR         59  07    
QSO:  3733 PH 2017-02-25 1725 TM1A          59  77     F8EMH         59  54    
QSO:  3733 PH 2017-02-25 1726 TM1A          59  77     F6KKA         59  30    
QSO: 14154 PH 2017-02-25 1726 TM1A          59  77     VE4VJR        59  001   
QSO: 14154 PH 2017-02-25 1726 TM1A          59  77     KK7YC         59  013   
QSO:  3733 PH 2017-02-25 1727 TM1A          59  77     F6AWU         59  44    
QSO: 14154 PH 2017-02-25 1727 TM1A          59  77     W2PJ/M        59  004   
QSO: 14154 PH 2017-02-25 1727 TM1A          59  77     F5MQU         59  77    
QSO:  3733 PH 2017-02-25 1727 TM1A          59  77     F8DFP         59  63    
QSO: 14154 PH 2017-02-25 1727 TM1A          59  77     DK7NO         59  025   
QSO: 14154 PH 2017-02-25 1728 TM1A          59  77     F2VX          59  33    
QSO:  7095 PH 2017-02-25 1728 TM1A          59  77     DR6R          59  004   
QSO: 14154 PH 2017-02-25 1728 TM1A          59  77     VE2ATS        59  001   
QSO:  7095 PH 2017-02-25 1729 TM1A          59  77     RK4FAO        59  081   
QSO:  3733 PH 2017-02-25 1729 TM1A          59  77     TM40ULIS      59  91    
QSO:  7095 PH 2017-02-25 1730 TM1A          59  77     US5QUB        59  035   
QSO: 14154 PH 2017-02-25 1730 TM1A          59  77     N1CFB         59  022   
QSO:  3733 PH 2017-02-25 1730 TM1A          59  77     F6ISI         59  81    
QSO:  7095 PH 2017-02-25 1730 TM1A          59  77     GW8KBO        59  011   
QSO: 14154 PH 2017-02-25 1731 TM1A          59  77     K4TJF         59  036   
QSO:  7095 PH 2017-02-25 1732 TM1A          59  77     F1TZE         59  60    
QSO:  3733 PH 2017-02-25 1732 TM1A          59  77     F6KJJ         59  38    
QSO:  3733 PH 2017-02-25 1732 TM1A          59  77     F4EEX         59  13    
QSO: 14154 PH 2017-02-25 1733 TM1A          59  77     AA0MT         59  002   
QSO: 14154 PH 2017-02-25 1733 TM1A          59  77     W9CLQ         59  018   
QSO: 14154 PH 2017-02-25 1734 TM1A          59  77     AC2TI         59  009   
QSO:  3733 PH 2017-02-25 1734 TM1A          59  77     F4EQA         59  34    
QSO: 14154 PH 2017-02-25 1734 TM1A          59  77     SB2KUU        59  001   
QSO: 14154 PH 2017-02-25 1734 TM1A          59  77     WA9VGI        59  004   
QSO: 14154 PH 2017-02-25 1735 TM1A          59  77     F6KQL         59  21    
QSO:  7063 PH 2017-02-25 1735 TM1A          59  77     F6KLO         59  19    
QSO: 14154 PH 2017-02-25 1735 TM1A          59  77     VE2BCH        59  010   
QSO: 14154 PH 2017-02-25 1736 TM1A          59  77     K3DY          59  009   
QSO:  3728 PH 2017-02-25 1737 TM1A          59  77     F4HTO         59  62    
QSO:  7088 PH 2017-02-25 1737 TM1A          59  77     F6HEO/P       59  58    
QSO:  3728 PH 2017-02-25 1737 TM1A          59  77     F4EQC         59  58    
QSO: 14154 PH 2017-02-25 1739 TM1A          59  77     NR6E          59  001   
QSO: 14154 PH 2017-02-25 1739 TM1A          59  77     K6HR          59  006   
QSO:  3728 PH 2017-02-25 1739 TM1A          59  77     ON4WBT/QRP    59  001   
QSO:  3728 PH 2017-02-25 1740 TM1A          59  77     F8FUA         59  14    
QSO: 14154 PH 2017-02-25 1740 TM1A          59  77     KK4LL         59  001   
QSO: 14154 PH 2017-02-25 1741 TM1A          59  77     F6AXN         59  28    
QSO:  3728 PH 2017-02-25 1741 TM1A          59  77     DL5YM         59  188   
QSO: 14154 PH 2017-02-25 1741 TM1A          59  77     HR5/F2JD      59  024   
QSO:  3728 PH 2017-02-25 1741 TM1A          59  77     F1SEN         59  17    
QSO: 14154 PH 2017-02-25 1741 TM1A          59  77     F8GQO         59  81    
QSO:  3728 PH 2017-02-25 1742 TM1A          59  77     F8AOF/QRP     59  82    
QSO: 14154 PH 2017-02-25 1742 TM1A          59  77     VE2HFQ        57  012   
QSO: 14154 PH 2017-02-25 1742 TM1A          59  77     PY5QW         59  017   
QSO: 14154 PH 2017-02-25 1742 TM1A          59  77     WD5K          59  001   
QSO: 14154 PH 2017-02-25 1743 TM1A          59  77     KG7YJA        59  001   
QSO:  3728 PH 2017-02-25 1743 TM1A          59  77     F2LN          59  33    
QSO: 14154 PH 2017-02-25 1743 TM1A          59  77     KC2Q          59  001   
QSO:  7108 PH 2017-02-25 1744 TM1A          59  77     MI5JYK        59  010   
QSO:  3728 PH 2017-02-25 1744 TM1A          59  77     M6FQP         59  012   
QSO: 14154 PH 2017-02-25 1744 TM1A          59  77     KJ5M          59  024   
QSO:  7108 PH 2017-02-25 1745 TM1A          59  77     IT9FRX        59  079   
QSO: 14154 PH 2017-02-25 1745 TM1A          59  77     N8RHL         59  006   
QSO: 14154 PH 2017-02-25 1745 TM1A          59  77     N0EZ          59  013   
QSO:  3728 PH 2017-02-25 1746 TM1A          59  77     F6IPQ         59  47    
QSO:  3728 PH 2017-02-25 1746 TM1A          59  77     F6KJU         59  59    
QSO: 14154 PH 2017-02-25 1746 TM1A          59  77     K2TAS/M       59  001   
QSO: 14154 PH 2017-02-25 1747 TM1A          59  77     VE5UA         59  001   
QSO:  3728 PH 2017-02-25 1747 TM1A          59  77     F4EDN         59  12    
QSO:  3728 PH 2017-02-25 1747 TM1A          59  77     F4HPX         59  95    
QSO: 14154 PH 2017-02-25 1748 TM1A          59  77     WB3GVT        59  003   
QSO: 14154 PH 2017-02-25 1748 TM1A          59  77     KW1HF         59  004   
QSO: 14154 PH 2017-02-25 1748 TM1A          59  77     WV9L          59  004   
QSO: 14154 PH 2017-02-25 1748 TM1A          59  77     N9USA         59  055   
QSO: 14154 PH 2017-02-25 1749 TM1A          59  77     VE3ZZ         59  001   
QSO:  3639 PH 2017-02-25 1749 TM1A          59  77     F8FSC         59  39    
QSO: 14154 PH 2017-02-25 1749 TM1A          59  77     VE2GT         59  027   
QSO:  3633 PH 2017-02-25 1750 TM1A          59  77     F4GGJ         59  81    
QSO: 14154 PH 2017-02-25 1750 TM1A          59  77     CO3LF         59  079   
QSO: 14154 PH 2017-02-25 1750 TM1A          59  77     F6HRP         59  22    
QSO:  3633 PH 2017-02-25 1751 TM1A          59  77     F1NZC         59  63    
QSO: 14154 PH 2017-02-25 1751 TM1A          59  77     N1PSX         59  002   
QSO: 14154 PH 2017-02-25 1751 TM1A          59  77     K4HG          59  004   
QSO:  3633 PH 2017-02-25 1751 TM1A          59  77     F5HIJ         59  33    
QSO: 14154 PH 2017-02-25 1752 TM1A          59  77     WB1FLD        59  004   
QSO:  7108 PH 2017-02-25 1752 TM1A          59  77     F1HGH         59  13    
QSO: 14154 PH 2017-02-25 1753 TM1A          59  77     VA3ARI        59  001   
QSO: 14154 PH 2017-02-25 1753 TM1A          59  77     WA6MRK        59  001   
QSO:  7108 PH 2017-02-25 1753 TM1A          59  77     F6HEQ         59  28    
QSO: 14154 PH 2017-02-25 1753 TM1A          59  77     AD0SZ         59  003   
QSO: 14154 PH 2017-02-25 1754 TM1A          59  77     VE6LRR        59  004   
QSO:  3633 PH 2017-02-25 1755 TM1A          59  77     F4KIY         59  57    
QSO: 14154 PH 2017-02-25 1755 TM1A          59  77     DL9KU         59  003   
QSO:  3633 PH 2017-02-25 1755 TM1A          59  77     F4FSY         59  69    
QSO: 14154 PH 2017-02-25 1756 TM1A          59  77     VE4HAZ        59  001   
QSO: 14154 PH 2017-02-25 1756 TM1A          59  77     K6XX          59  017   
QSO:  7108 PH 2017-02-25 1756 TM1A          59  77     SV3RPQ        59  071   
QSO:  3633 PH 2017-02-25 1756 TM1A          59  77     F6ILG         59  33    
QSO: 14154 PH 2017-02-25 1756 TM1A          59  77     VE2HIT        59  008   
QSO: 14154 PH 2017-02-25 1757 TM1A          59  77     F4HER         59  86    
QSO:  3633 PH 2017-02-25 1757 TM1A          59  77     F6BOA         59  93    
QSO: 14154 PH 2017-02-25 1757 TM1A          59  77     F4BCG         59  91    
QSO: 14154 PH 2017-02-25 1757 TM1A          59  77     F5KSE         59  31    
QSO: 14154 PH 2017-02-25 1758 TM1A          59  77     F5IVP/P       59  24    
QSO:  3633 PH 2017-02-25 1759 TM1A          59  77     F4PCM         59  84    
QSO:  3633 PH 2017-02-25 1800 TM1A          59  77     F4ESK         59  13    
QSO: 14154 PH 2017-02-25 1800 TM1A          59  77     WG5D          59  003   
QSO:  3633 PH 2017-02-25 1801 TM1A          59  77     F6IWD         59  47    
QSO: 14154 PH 2017-02-25 1801 TM1A          59  77     DL0UM         59  040   
QSO:  7108 PH 2017-02-25 1801 TM1A          59  77     IK7IJU        59  001   
QSO: 14154 PH 2017-02-25 1801 TM1A          59  77     AA1XN         59  001   
QSO:  3633 PH 2017-02-25 1802 TM1A          59  77     IN3HDE        59  130   
QSO:  3633 PH 2017-02-25 1802 TM1A          59  77     F5LKW         59  13    
QSO: 14154 PH 2017-02-25 1803 TM1A          59  77     F1SIU         59  59    
QSO:  3633 PH 2017-02-25 1803 TM1A          59  77     F6IHY         59  31    
QSO:  7108 PH 2017-02-25 1803 TM1A          59  77     R2RT          59  074   
QSO:  7108 PH 2017-02-25 1804 TM1A          59  77     DL7VIO        59  028   
QSO: 14154 PH 2017-02-25 1804 TM1A          59  77     W4UQ          59  006   
QSO:  3633 PH 2017-02-25 1806 TM1A          59  77     F5BMI         59  46    
QSO: 14154 PH 2017-02-25 1806 TM1A          59  77     KC4YDK        59  004   
QSO: 14154 PH 2017-02-25 1806 TM1A          59  77     W5GN          59  008   
QSO: 14154 PH 2017-02-25 1807 TM1A          59  77     NE6R          59  001   
QSO: 14154 PH 2017-02-25 1807 TM1A          59  77     F4FEP         59  29    
QSO:  3633 PH 2017-02-25 1807 TM1A          59  77     ON3SAT        59  247   
QSO: 14154 PH 2017-02-25 1808 TM1A          59  77     TO3Z          59  FM    
QSO:  3633 PH 2017-02-25 1808 TM1A          59  77     IW2MZX        59  018   
QSO: 14154 PH 2017-02-25 1808 TM1A          59  77     VE9KC         59  002   
QSO:  7108 PH 2017-02-25 1808 TM1A          59  77     GM0UKZ        59  011   
QSO: 14154 PH 2017-02-25 1809 TM1A          59  77     KC8WH         59  008   
QSO:  7108 PH 2017-02-25 1809 TM1A          59  77     F6KAT         59  57    
QSO:  3633 PH 2017-02-25 1809 TM1A          59  77     F6REF         59  00    
QSO:  3633 PH 2017-02-25 1810 TM1A          59  77     F6HRP         59  22    
QSO:  3633 PH 2017-02-25 1811 TM1A          59  77     F1TZG         59  26    
QSO:  7108 PH 2017-02-25 1811 TM1A          59  77     F6KBF         59  78    
QSO:  3633 PH 2017-02-25 1811 TM1A          59  77     TM5RLE        59  36    
QSO: 14154 PH 2017-02-25 1813 TM1A          59  77     K3HVT         59  004   
QSO: 14154 PH 2017-02-25 1813 TM1A          59  77     K6YRA         59  011   
QSO: 14154 PH 2017-02-25 1814 TM1A          59  77     EI9JU         59  007   
QSO:  7198 PH 2017-02-25 1814 TM1A          59  77     FR4QT         59  FR    
QSO:  3633 PH 2017-02-25 1815 TM1A          59  77     F6KEH         59  34    
QSO:  3633 PH 2017-02-25 1816 TM1A          59  77     F5KCH         59  58    
QSO: 14154 PH 2017-02-25 1816 TM1A          59  77     KL7HRN        59  052   
QSO: 14154 PH 2017-02-25 1817 TM1A          59  77     F5MYH         59  41    
QSO: 14154 PH 2017-02-25 1817 TM1A          59  77     KW4QE         59  004   
QSO: 14154 PH 2017-02-25 1818 TM1A          59  77     NJ6G          59  005   
QSO: 14154 PH 2017-02-25 1818 TM1A          59  77     W2LTF         59  003   
QSO: 14154 PH 2017-02-25 1818 TM1A          59  77     WX4SKY        59  001   
QSO:  3633 PH 2017-02-25 1819 TM1A          59  77     F4EOH         59  84    
QSO: 14154 PH 2017-02-25 1819 TM1A          59  77     WB0CQ         59  004   
QSO:  3633 PH 2017-02-25 1819 TM1A          59  77     F4HHY         59  77    
QSO:  3633 PH 2017-02-25 1820 TM1A          59  77     F5JGL         59  33    
QSO: 14154 PH 2017-02-25 1820 TM1A          59  77     VE3CGA        59  001   
QSO: 14154 PH 2017-02-25 1821 TM1A          59  77     W8TVO         59  001   
QSO: 14154 PH 2017-02-25 1821 TM1A          59  77     VO1VR         59  002   
QSO:  3633 PH 2017-02-25 1822 TM1A          59  77     F5KOJ         59  52    
QSO: 14154 PH 2017-02-25 1823 TM1A          59  77     AC0KK         59  001   
QSO: 14154 PH 2017-02-25 1823 TM1A          59  77     KA0NEB        59  008   
QSO: 14154 PH 2017-02-25 1823 TM1A          59  77     NB3Y          59  004   
QSO: 14154 PH 2017-02-25 1824 TM1A          59  77     K4VBM         59  009   
QSO:  3633 PH 2017-02-25 1824 TM1A          59  77     F8DSN         59  88    
QSO: 14154 PH 2017-02-25 1824 TM1A          59  77     KA4ZDR        59  022   
QSO: 14154 PH 2017-02-25 1824 TM1A          59  77     N1AKN/M       59  001   
QSO: 14154 PH 2017-02-25 1825 TM1A          59  77     VE4JBB        59  004   
QSO:  3633 PH 2017-02-25 1825 TM1A          59  77     F6APE         59  49    
QSO: 14154 PH 2017-02-25 1825 TM1A          59  77     KI4TSI        59  005   
QSO: 14154 PH 2017-02-25 1826 TM1A          59  77     AB2TC         59  004   
QSO:  3633 PH 2017-02-25 1826 TM1A          59  77     F6FDR         59  84    
QSO: 14154 PH 2017-02-25 1826 TM1A          59  77     WA5WA         59  002   
QSO: 14154 PH 2017-02-25 1826 TM1A          59  77     AC0ZM         59  005   
QSO: 14154 PH 2017-02-25 1827 TM1A          59  77     W4PX          59  004   
QSO:  7128 PH 2017-02-25 1828 TM1A          59  77     IW0HLZ        59  008   
QSO:  3633 PH 2017-02-25 1829 TM1A          59  77     F6AXN         59  28    
QSO:  7128 PH 2017-02-25 1834 TM1A          59  77     IZ0LKY        59  001   
QSO:  7128 PH 2017-02-25 1835 TM1A          59  77     EA4GRY        59  002   
QSO:  7128 PH 2017-02-25 1836 TM1A          59  77     EA1HNN        59  023   
QSO:  7128 PH 2017-02-25 1836 TM1A          59  77     ES5QD         59  013   
QSO:  3633 PH 2017-02-25 1837 TM1A          59  77     EA3HAB        59  019   
QSO:  7128 PH 2017-02-25 1837 TM1A          59  77     LZ7D          59  190   
QSO:  3633 PH 2017-02-25 1838 TM1A          59  77     F5OHM         59  36    
QSO:  7128 PH 2017-02-25 1838 TM1A          59  77     IV3GRO        59  020   
QSO:  3633 PH 2017-02-25 1839 TM1A          59  77     F4GWY         59  38    
QSO:  3633 PH 2017-02-25 1839 TM1A          59  77     F8KFS         59  73    
QSO:  3633 PH 2017-02-25 1841 TM1A          59  77     F4HEM         59  02    
QSO:  7128 PH 2017-02-25 1841 TM1A          59  77     EA4GSE/QRP    59  001   
QSO:  3633 PH 2017-02-25 1845 TM1A          59  77     F5KKD         59  93    
QSO:  3633 PH 2017-02-25 1847 TM1A          59  77     F4FYV         59  45    
QSO:  3633 PH 2017-02-25 1848 TM1A          59  77     F8FHN         59  13    
QSO:  3633 PH 2017-02-25 1849 TM1A          59  77     F4CWN         59  32    
QSO:  7128 PH 2017-02-25 1851 TM1A          59  77     SP9IKN        59  007   
QSO:  3633 PH 2017-02-25 1852 TM1A          59  77     F6KPQ         59  56    
QSO: 14202 PH 2017-02-25 1852 TM1A          59  77     AC1AJ         59  009   
QSO:  3633 PH 2017-02-25 1853 TM1A          59  77     F5TMR         59  17    
QSO:  3633 PH 2017-02-25 1854 TM1A          59  77     F4CQR         59  86    
QSO:  7128 PH 2017-02-25 1854 TM1A          59  77     J28PJ         59  142   
QSO: 14202 PH 2017-02-25 1855 TM1A          59  77     N2FRH         59  002   
QSO: 14202 PH 2017-02-25 1856 TM1A          59  77     W4DTF         59  001   
QSO:  7128 PH 2017-02-25 1859 TM1A          59  77     F4ELR         59  82    
QSO: 14202 PH 2017-02-25 1900 TM1A          59  77     WB4IT         59  001   
QSO:  3633 PH 2017-02-25 1902 TM1A          59  77     F5VBD         59  73    
QSO:  3633 PH 2017-02-25 1902 TM1A          59  77     F4AWT         59  30    
QSO:  3633 PH 2017-02-25 1903 TM1A          59  77     F6KKH         59  11    
QSO: 14202 PH 2017-02-25 1903 TM1A          59  77     N9PY          59  002   
QSO: 14202 PH 2017-02-25 1904 TM1A          59  77     WB6QPG        59  006   
QSO:  3633 PH 2017-02-25 1904 TM1A          59  77     F4DBA         59  59    
QSO: 14202 PH 2017-02-25 1904 TM1A          59  77     W0JAY         59  001   
QSO:  3633 PH 2017-02-25 1907 TM1A          59  77     F4AEL         59  46    
QSO: 14202 PH 2017-02-25 1907 TM1A          59  77     KG2RA         59  001   
QSO:  3633 PH 2017-02-25 1907 TM1A          59  77     F5KGA         59  38    
QSO:  3633 PH 2017-02-25 1908 TM1A          59  77     F6DHA         59  51    
QSO: 14202 PH 2017-02-25 1908 TM1A          59  77     W2BRM         59  058   
QSO:  3633 PH 2017-02-25 1909 TM1A          59  77     F5KMB         59  60    
QSO: 14202 PH 2017-02-25 1909 TM1A          59  77     AC2FN         59  006   
QSO:  7128 PH 2017-02-25 1910 TM1A          59  77     MM6JWA        59  001   
QSO: 14202 PH 2017-02-25 1910 TM1A          59  77     VE3ICV        59  002   
QSO:  3633 PH 2017-02-25 1910 TM1A          59  77     F6KUQ         59  33    
QSO: 14202 PH 2017-02-25 1910 TM1A          59  77     KI7G          59  001   
QSO:  3633 PH 2017-02-25 1911 TM1A          59  77     F4HQB         59  62    
QSO: 14202 PH 2017-02-25 1913 TM1A          59  77     W2HL          59  001   
QSO:  3633 PH 2017-02-25 1913 TM1A          59  77     F8DSL         59  27    
QSO: 14202 PH 2017-02-25 1914 TM1A          59  77     N1SOH         59  019   
QSO: 14202 PH 2017-02-25 1915 TM1A          59  77     KU4FX         59  001   
QSO: 14202 PH 2017-02-25 1916 TM1A          59  77     K2SJ          59  001   
QSO:  7128 PH 2017-02-25 1916 TM1A          59  77     IT9EWR        59  058   
QSO: 14202 PH 2017-02-25 1916 TM1A          59  77     WB6UIA        59  057   
QSO:  3633 PH 2017-02-25 1916 TM1A          59  77     F5KFL         59  86    
QSO:  7128 PH 2017-02-25 1917 TM1A          59  77     EA5IML        59  001   
QSO: 14202 PH 2017-02-25 1917 TM1A          59  77     WA9FFV        59  010   
QSO:  3633 PH 2017-02-25 1917 TM1A          59  77     F5KDK/P       59  83    
QSO:  3633 PH 2017-02-25 1917 TM1A          59  77     F6GAU         59  04    
QSO: 14202 PH 2017-02-25 1918 TM1A          59  77     KE8EW         59  055   
QSO:  7128 PH 2017-02-25 1918 TM1A          59  77     EA7JTL        59  001   
QSO: 14202 PH 2017-02-25 1919 TM1A          59  77     KN8L          59  003   
QSO:  3633 PH 2017-02-25 1919 TM1A          59  77     F1LQP         59  16    
QSO:  3633 PH 2017-02-25 1919 TM1A          59  77     F6CXJ         59  47    
QSO: 14202 PH 2017-02-25 1919 TM1A          59  77     VE7DH         59  003   
QSO:  3633 PH 2017-02-25 1920 TM1A          59  77     F5UIN         59  88    
QSO:  7128 PH 2017-02-25 1920 TM1A          59  77     EA5/DH0YAH    59  002   
QSO: 14202 PH 2017-02-25 1920 TM1A          59  77     K2JF          59  008   
QSO: 14202 PH 2017-02-25 1921 TM1A          59  77     VE6WQ         59  001   
QSO: 14202 PH 2017-02-25 1922 TM1A          59  77     KD8YZ         59  005   
QSO:  7128 PH 2017-02-25 1922 TM1A          59  77     SV1NK         59  006   
QSO:  7128 PH 2017-02-25 1922 TM1A          59  77     TA1API        59  013   
QSO:  3633 PH 2017-02-25 1923 TM1A          59  77     F4GKP         59  87    
QSO:  7128 PH 2017-02-25 1924 TM1A          59  77     YB6UAK        59  018   
QSO: 14202 PH 2017-02-25 1925 TM1A          59  77     KD1WR         59  001   
QSO:  7128 PH 2017-02-25 1925 TM1A          59  77     MI0GTA        59  011   
QSO: 14202 PH 2017-02-25 1926 TM1A          59  77     KI4DK         59  001   
QSO:  3633 PH 2017-02-25 1929 TM1A          59  77     F5RJW         59  71    
QSO: 14202 PH 2017-02-25 1930 TM1A          59  77     WJ6N          59  002   
QSO:  7128 PH 2017-02-25 1930 TM1A          59  77     F6AIC         59  51    
QSO:  3633 PH 2017-02-25 1930 TM1A          59  77     F5ODK/P       59  03    
QSO:  3633 PH 2017-02-25 1933 TM1A          59  77     F6KDU         59  64    
QSO: 14202 PH 2017-02-25 1933 TM1A          59  77     KD8HNF        59  001   
QSO:  7167 PH 2017-02-25 1933 TM1A          59  77     TM5OTT        59  37    
QSO:  3633 PH 2017-02-25 1935 TM1A          59  77     F4FQY         59  81    
QSO:  3633 PH 2017-02-25 1936 TM1A          59  77     TM5G          59  44    
QSO:  3633 PH 2017-02-25 1937 TM1A          59  77     IZ2DLV        59  389   
QSO:  7128 PH 2017-02-25 1937 TM1A          59  77     SE5N          59  037   
QSO:  3633 PH 2017-02-25 1939 TM1A          59  77     F6GLQ         59  35    
QSO: 14202 PH 2017-02-25 1941 TM1A          59  77     W6PEP         59  001   
QSO:  3633 PH 2017-02-25 1941 TM1A          59  77     F6HEO/P       59  58    
QSO:  3633 PH 2017-02-25 1942 TM1A          59  77     TM5TT         59  41    
QSO:  3633 PH 2017-02-25 1943 TM1A          59  77     F6GPT         59  33    
QSO: 14202 PH 2017-02-25 1943 TM1A          59  77     WA8AHZ        59  001   
QSO:  3633 PH 2017-02-25 1944 TM1A          59  77     F6KLO         59  19    
QSO: 14202 PH 2017-02-25 1945 TM1A          59  77     W4IND         59  001   
QSO:  3633 PH 2017-02-25 1946 TM1A          59  77     F6KFH         59  57    
QSO: 14202 PH 2017-02-25 1946 TM1A          59  77     W3FOX/M       59  005   
QSO:  7128 PH 2017-02-25 1947 TM1A          59  77     OF1TD         59  071   
QSO: 14202 PH 2017-02-25 1947 TM1A          59  77     AC8JT         59  002   
QSO: 14202 PH 2017-02-25 1947 TM1A          59  77     W8BTD         59  001   
QSO: 14202 PH 2017-02-25 1948 TM1A          59  77     VE3XYY        59  005   
QSO:  3633 PH 2017-02-25 1948 TM1A          59  77     F5SUL         59  44    
QSO: 14202 PH 2017-02-25 1949 TM1A          59  77     KF9WW         59  006   
QSO:  3633 PH 2017-02-25 1950 TM1A          59  77     F5BCZ         59  17    
QSO: 14202 PH 2017-02-25 1950 TM1A          59  77     W2JDS         59  001   
QSO: 14202 PH 2017-02-25 1951 TM1A          59  77     VE3JLE        59  003   
QSO:  3633 PH 2017-02-25 1951 TM1A          59  77     F5GFA         59  47    
QSO:  3633 PH 2017-02-25 1953 TM1A          59  77     F4FCC         59  83    
QSO: 14202 PH 2017-02-25 1954 TM1A          59  77     NE4N          59  003   
QSO:  3633 PH 2017-02-25 1954 TM1A          59  77     TK5KP         59  2A    
