START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-10
CALLSIGN: K6TOP
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: K6TOP
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-10 ARRL/arrl_10_meter_contest/2022.
QSO: 28046 CW 2022-12-10 0002 K6TOP         599 CA JJ0PKS        599 4
QSO: 28045 CW 2022-12-11 1829 K6TOP         599 CA W1KM          599 MA
QSO: 28046 CW 2022-12-11 1830 K6TOP         599 CA WC6H          599 CA
QSO: 28047 CW 2022-12-11 1832 K6TOP         599 CA K3IE          599 TN
QSO: 28057 CW 2022-12-11 1840 K6TOP         599 CA N3FJP         599 MD
QSO: 28057 CW 2022-12-11 1843 K6TOP         599 CA K9CW          599 IL
QSO: 28000 CW 2022-12-11 1845 K6TOP         599 CA W8OV          599 TX
QSO: 28057 CW 2022-12-11 1845 K6TOP         599 CA K7HP          599 AZ
QSO: 28057 CW 2022-12-11 1845 K6TOP         599 CA VE3QO         599 ON
QSO: 28057 CW 2022-12-11 1846 K6TOP         599 CA KM4FO         599 KY
QSO: 28057 CW 2022-12-11 1846 K6TOP         599 CA WA3AER        599 MD
QSO: 28057 CW 2022-12-11 1847 K6TOP         599 CA W0EJ          599 SD
QSO: 28057 CW 2022-12-11 1849 K6TOP         599 CA AF5J          599 TX
QSO: 28000 CW 2022-12-11 1850 K6TOP         599 CA VE3FAC        599 ON
QSO: 28057 CW 2022-12-11 1851 K6TOP         599 CA NE8P          599 FL
QSO: 28057 CW 2022-12-11 1851 K6TOP         599 CA VE3MV         599 ON
QSO: 28057 CW 2022-12-11 1852 K6TOP         599 CA KS1J          599 RI
QSO: 28057 CW 2022-12-11 1852 K6TOP         599 CA NX4N          599 FL
QSO: 28000 CW 2022-12-11 1853 K6TOP         599 CA AA5KD         599 OK
QSO: 28057 CW 2022-12-11 1853 K6TOP         599 CA K1SM          599 MA
QSO: 28057 CW 2022-12-11 1853 K6TOP         599 CA NC2Y          599 FL
QSO: 28057 CW 2022-12-11 1855 K6TOP         599 CA K6PO          599 CA
QSO: 28000 CW 2022-12-11 1856 K6TOP         599 CA NQ2W          599 NY
QSO: 28057 CW 2022-12-11 1856 K6TOP         599 CA W2BJN         599 AL
QSO: 28057 CW 2022-12-11 1857 K6TOP         599 CA WY3A          599 PA
QSO: 28057 CW 2022-12-11 1858 K6TOP         599 CA N5AW          599 TX
QSO: 28057 CW 2022-12-11 1859 K6TOP         599 CA XE2NK         599 NLE
QSO: 28057 CW 2022-12-11 1900 K6TOP         599 CA K6DGW         599 NV
QSO: 28001 CW 2022-12-11 1901 K6TOP         599 CA KG1V          599 NH
QSO: 28057 CW 2022-12-11 1901 K6TOP         599 CA K1GU          599 TN
QSO: 28057 CW 2022-12-11 1902 K6TOP         599 CA K4WW          599 KY
QSO: 28057 CW 2022-12-11 1902 K6TOP         599 CA N3RC          599 CA
QSO: 28057 CW 2022-12-11 1903 K6TOP         599 CA K5IX          599 TX
QSO: 28057 CW 2022-12-11 1904 K6TOP         599 CA N4RV          599 VA
QSO: 28000 CW 2022-12-11 1905 K6TOP         599 CA WA5SOG        599 AR
QSO: 28056 CW 2022-12-11 1905 K6TOP         599 CA N2NC          599 NJ
QSO: 28057 CW 2022-12-11 1905 K6TOP         599 CA K2IZ          599 NY
QSO: 28057 CW 2022-12-11 1906 K6TOP         599 CA K0VBU         599 KS
QSO: 28057 CW 2022-12-11 1906 K6TOP         599 CA K5YX          599 TX
QSO: 28000 CW 2022-12-11 1907 K6TOP         599 CA NN5SD         599 SD
QSO: 28057 CW 2022-12-11 1907 K6TOP         599 CA ND4X          599 KY
QSO: 28057 CW 2022-12-11 1908 K6TOP         599 CA K3URT         599 PA
QSO: 28000 CW 2022-12-11 1910 K6TOP         599 CA N0ZGO         599 TX
QSO: 28057 CW 2022-12-11 1910 K6TOP         599 CA W1TC          599 MA
QSO: 28057 CW 2022-12-11 1914 K6TOP         599 CA KU1N          599 MA
QSO: 28057 CW 2022-12-11 1915 K6TOP         599 CA AA5JF         599 GA
QSO: 28057 CW 2022-12-11 1915 K6TOP         599 CA NY0V          599 MN
QSO: 28057 CW 2022-12-11 1916 K6TOP         599 CA NQ5M          599 OK
QSO: 28057 CW 2022-12-11 1917 K6TOP         599 CA KI1U          599 RI
QSO: 28057 CW 2022-12-11 1917 K6TOP         599 CA N2KHH         599 NY
QSO: 28057 CW 2022-12-11 1918 K6TOP         599 CA N3XF          599 PA
QSO: 28057 CW 2022-12-11 1919 K6TOP         599 CA N1DID         599 CT
QSO: 28057 CW 2022-12-11 1920 K6TOP         599 CA K3RA          599 MD
QSO: 28057 CW 2022-12-11 1920 K6TOP         599 CA KF2TI         599 NJ
QSO: 28057 CW 2022-12-11 1921 K6TOP         599 CA K1SX          599 MA
QSO: 28057 CW 2022-12-11 1921 K6TOP         599 CA W1HNZ         599 MA
QSO: 28000 CW 2022-12-11 1922 K6TOP         599 CA WZ1V          599 CT
QSO: 28057 CW 2022-12-11 1922 K6TOP         599 CA WN0L          599 NE
QSO: 28057 CW 2022-12-11 1924 K6TOP         599 CA K1HTV         599 VA
QSO: 28057 CW 2022-12-11 1924 K6TOP         599 CA K2TV          599 VA
QSO: 28057 CW 2022-12-11 1925 K6TOP         599 CA W4TG          599 VA
QSO: 28057 CW 2022-12-11 1927 K6TOP         599 CA NK4O          599 FL
QSO: 28057 CW 2022-12-11 1927 K6TOP         599 CA NX3Z          599 MD
QSO: 28057 CW 2022-12-11 1928 K6TOP         599 CA VE3YT         599 ON
QSO: 28057 CW 2022-12-11 1931 K6TOP         599 CA WX3M          599 VA
QSO: 28057 CW 2022-12-11 1932 K6TOP         599 CA KK4R          599 VA
QSO: 28057 CW 2022-12-11 1932 K6TOP         599 CA WA9LKF        599 IL
QSO: 28057 CW 2022-12-11 1935 K6TOP         599 CA WB2NFL        599 NY
QSO: 28057 CW 2022-12-11 1936 K6TOP         599 CA WB2KWC        599 NY
QSO: 28056 CW 2022-12-11 1937 K6TOP         599 CA K1AR          599 NH
QSO: 28057 CW 2022-12-11 1937 K6TOP         599 CA K1NY          599 NY
QSO: 28056 CW 2022-12-11 1940 K6TOP         599 CA N2NT          599 NJ
QSO: 28057 CW 2022-12-11 1940 K6TOP         599 CA N9LQ          599 IL
QSO: 28000 CW 2022-12-11 1941 K6TOP         599 CA N9HDE         599 IA
QSO: 28057 CW 2022-12-11 1941 K6TOP         599 CA WB5BHS        599 AR
QSO: 28057 CW 2022-12-11 1942 K6TOP         599 CA WE9R          599 WI
QSO: 28061 CW 2022-12-11 2021 K6TOP         599 CA TO5T          599 1036
QSO: 28003 CW 2022-12-11 2028 K6TOP         599 CA HI3AA         599 1285
QSO: 28000 CW 2022-12-11 2031 K6TOP         599 CA CO8NMN        599 1021
QSO: 28025 CW 2022-12-11 2044 K6TOP         599 CA 4U1UN         599 571
QSO: 28000 CW 2022-12-11 2107 K6TOP         599 CA CO8RH         599 456
QSO: 28101 CW 2022-12-11 2108 K6TOP         599 CA K5BG          599 TX
QSO: 28104 CW 2022-12-11 2108 K6TOP         599 CA N0HJZ         599 MN
QSO: 28084 CW 2022-12-11 2110 K6TOP         599 CA KI0F          599 MN
QSO: 28069 CW 2022-12-11 2112 K6TOP         599 CA WT9Q          599 WI
QSO: 28071 CW 2022-12-11 2112 K6TOP         599 CA K7RI          599 WA
QSO: 28054 CW 2022-12-11 2117 K6TOP         599 CA W6AYC         599 CA
QSO: 28050 CW 2022-12-11 2121 K6TOP         599 CA W1PR          599 CA
QSO: 28049 CW 2022-12-11 2123 K6TOP         599 CA AA8CA         599 OH
QSO: 28046 CW 2022-12-11 2128 K6TOP         599 CA VA3AR         599 ON
QSO: 28044 CW 2022-12-11 2130 K6TOP         599 CA WC7Q          599 WA
QSO: 28000 CW 2022-12-11 2131 K6TOP         599 CA W9EWZ         599 WI
QSO: 28033 CW 2022-12-11 2134 K6TOP         599 CA PJ2T          599 2649
QSO: 28025 CW 2022-12-11 2138 K6TOP         599 CA PJ4LL         599 2126
QSO: 28021 CW 2022-12-11 2140 K6TOP         599 CA AH6KO         599 HI
QSO: 28015 CW 2022-12-11 2145 K6TOP         599 CA W8DPK         599 OH
QSO: 28010 CW 2022-12-11 2147 K6TOP         599 CA K0TG          599 MN
QSO: 28020 CW 2022-12-11 2151 K6TOP         599 CA VE3CX         599 ON
QSO: 28022 CW 2022-12-11 2152 K6TOP         599 CA K3MM          599 MD
QSO: 28023 CW 2022-12-11 2153 K6TOP         599 CA K9DU          599 MN
QSO: 28026 CW 2022-12-11 2155 K6TOP         599 CA WA8Y          599 MI
QSO: 28032 CW 2022-12-11 2156 K6TOP         599 CA K6RB          599 CA
QSO: 28058 CW 2022-12-11 2200 K6TOP         599 CA N7EPD         599 WA
QSO: 28060 CW 2022-12-11 2201 K6TOP         599 CA K3UA          599 PA
QSO: 28060 CW 2022-12-11 2201 K6TOP         599 CA N3ST          599 PA
QSO: 28087 CW 2022-12-11 2204 K6TOP         599 CA W4RN          599 VA
QSO: 28088 CW 2022-12-11 2205 K6TOP         599 CA KC4TEO        599 AL
QSO: 28091 CW 2022-12-11 2206 K6TOP         599 CA W9XT          599 WI
QSO: 28100 CW 2022-12-11 2207 K6TOP         599 CA CX2AQ         599 1011
QSO: 28079 CW 2022-12-11 2247 K6TOP         599 CA DV3A          599 418
QSO: 28000 CW 2022-12-11 2248 K6TOP         599 CA JK7DWD        599 165
QSO: 28079 CW 2022-12-11 2248 K6TOP         599 CA N4DJ          599 VA
QSO: 28079 CW 2022-12-11 2249 K6TOP         599 CA JA1IAZ        599 125
QSO: 28079 CW 2022-12-11 2249 K6TOP         599 CA K9WO          599 WI
QSO: 28078 CW 2022-12-11 2250 K6TOP         599 CA JR8QFG        599 131
QSO: 28078 CW 2022-12-11 2251 K6TOP         599 CA K8MP          599 OH
QSO: 28000 CW 2022-12-11 2254 K6TOP         599 CA W8RU          599 MI
QSO: 28079 CW 2022-12-11 2256 K6TOP         599 CA JR3BOT        599 154
QSO: 28079 CW 2022-12-11 2256 K6TOP         599 CA K4DR          599 TN
QSO: 28079 CW 2022-12-11 2258 K6TOP         599 CA K4SO          599 VA
QSO: 28079 CW 2022-12-11 2259 K6TOP         599 CA K8GT          599 MI
QSO: 28079 CW 2022-12-11 2302 K6TOP         599 CA K2YAZ         599 MI
QSO: 28079 CW 2022-12-11 2302 K6TOP         599 CA VE3QEE        599 ON
QSO: 28000 CW 2022-12-11 2304 K6TOP         599 CA WB8REI        599 OH
QSO: 28079 CW 2022-12-11 2306 K6TOP         599 CA NU4E          599 SC
QSO: 28000 CW 2022-12-11 2307 K6TOP         599 CA JH1HIC        599 105
QSO: 28000 CW 2022-12-11 2308 K6TOP         599 CA JR1NKN        599 161
QSO: 28000 CW 2022-12-11 2310 K6TOP         599 CA W8EOG         599 OH
QSO: 28000 CW 2022-12-11 2311 K6TOP         599 CA JI1FOE        599 94
QSO: 28086 CW 2022-12-11 2315 K6TOP         599 CA PY2RSA        599 753
QSO: 28081 CW 2022-12-11 2316 K6TOP         599 CA LU8DPM        599 2803
QSO: 28000 CW 2022-12-11 2319 K6TOP         599 CA JA7MSQ        599 492
QSO: 28062 CW 2022-12-11 2320 K6TOP         599 CA JK1OLT        599 353
QSO: 28061 CW 2022-12-11 2321 K6TOP         599 CA JH7VTE        599 074
QSO: 28040 CW 2022-12-11 2328 K6TOP         599 CA JA9CWJ        599 374
QSO: 28040 CW 2022-12-11 2330 K6TOP         599 CA JA1PNA        599 413
QSO: 28053 CW 2022-12-11 2332 K6TOP         599 CA K6MM          599 CA
QSO: 28067 CW 2022-12-11 2333 K6TOP         599 CA JQ1ABC        599 291
QSO: 28000 CW 2022-12-11 2334 K6TOP         599 CA JR6CSY        599 225
QSO: 28000 CW 2022-12-11 2336 K6TOP         599 CA JA2KVB        599 231
QSO: 28057 CW 2022-12-11 2340 K6TOP         599 CA 7L3KJV        599 93
QSO: 28057 CW 2022-12-11 2340 K6TOP         599 CA JE1NVD        599 388
QSO: 28057 CW 2022-12-11 2341 K6TOP         599 CA JJ1JVC        599 089
QSO: 28057 CW 2022-12-11 2341 K6TOP         599 CA JR1AQI        599 090
QSO: 28058 CW 2022-12-11 2343 K6TOP         599 CA W6RQ          599 CA
QSO: 28057 CW 2022-12-11 2344 K6TOP         599 CA JR3RIY        599 142
QSO: 28000 CW 2022-12-11 2345 K6TOP         599 CA JG3LGD        599 210
QSO: 28057 CW 2022-12-11 2345 K6TOP         599 CA JH6QIL        599 101
QSO: 28057 CW 2022-12-11 2346 K6TOP         599 CA JM1SMY        599 117
QSO: 28057 CW 2022-12-11 2347 K6TOP         599 CA JJ1AEB        599 148
QSO: 28000 CW 2022-12-11 2349 K6TOP         599 CA JR2AWS        599 059
QSO: 28057 CW 2022-12-11 2349 K6TOP         599 CA AE6XC         599 CA
QSO: 28058 CW 2022-12-11 2350 K6TOP         599 CA JN3DSH        599 223
QSO: 28000 CW 2022-12-11 2351 K6TOP         599 CA JF1WNT        599 159
QSO: 28000 CW 2022-12-11 2352 K6TOP         599 CA YB3BOA        599 148
QSO: 28057 CW 2022-12-11 2352 K6TOP         599 CA JI1FLB        599 136
QSO: 28057 CW 2022-12-11 2352 K6TOP         599 CA JQ3ALW        599 286
QSO: 28057 CW 2022-12-11 2353 K6TOP         599 CA JJ0PJD        599 080
QSO: 28000 CW 2022-12-11 2354 K6TOP         599 CA JA3NUT        599 060
QSO: 28057 CW 2022-12-11 2354 K6TOP         599 CA JH3QFY        599 107
QSO: 28057 CW 2022-12-11 2354 K6TOP         599 CA JM1NKT        599 389
QSO: 28057 CW 2022-12-11 2356 K6TOP         599 CA RN0D          599 534
QSO: 28057 CW 2022-12-11 2357 K6TOP         599 CA YB1DOL        599 226
QSO: 28000 CW 2022-12-11 2358 K6TOP         599 CA JA6BWH        599 034
END-OF-LOG:
