START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-10
CALLSIGN: TK5EP
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: TK5EP
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-10 ARRL/arrl_10_meter_contest/2022.
QSO: 28003 CW 2022-12-11 0857 TK5EP         599 1 YL2SM         599 733
QSO: 28050 CW 2022-12-11 1512 TK5EP         599 401 W1TO          599 MA
QSO: 28050 CW 2022-12-11 1513 TK5EP         599 403 KA4RRU        599 VA
QSO: 28050 CW 2022-12-11 1513 TK5EP         599 402 W0VX          599 TX
QSO: 28050 CW 2022-12-11 1514 TK5EP         599 404 AA0FO         599 KS
QSO: 28050 CW 2022-12-11 1514 TK5EP         599 406 KC4TEO        599 AL
QSO: 28050 CW 2022-12-11 1515 TK5EP         599 408 K9NW          599 IN
QSO: 28050 CW 2022-12-11 1516 TK5EP         599 410 K4AB          599 AL
QSO: 28050 CW 2022-12-11 1516 TK5EP         599 411 K5KJ          599 TX
QSO: 28050 CW 2022-12-11 1517 TK5EP         599 413 K3EL          599 VA
QSO: 28050 CW 2022-12-11 1517 TK5EP         599 412 KA1IS         599 ME
QSO: 28000 CW 2022-12-11 1518 TK5EP         599 414 N1JD          599 ME
QSO: 28050 CW 2022-12-11 1519 TK5EP         599 415 LT6M          599 1121
QSO: 28050 CW 2022-12-11 1520 TK5EP         599 415 NQ5M          599 OK
QSO: 28108 CW 2022-12-11 1523 TK5EP         599 415 FY5KE         599 3166
QSO: 28513 PH 2022-12-11 1533 TK5EP         59 421 W2PA          59 NY
QSO: 28000 PH 2022-12-11 1534 TK5EP         59 422 W8ARC         59 WV
QSO: 28513 PH 2022-12-11 1534 TK5EP         59 425 KV1J          59 ME
QSO: 28513 PH 2022-12-11 1534 TK5EP         59 424 W2FDJ         59 NJ
QSO: 28000 PH 2022-12-11 1535 TK5EP         59 426 K1PNQ         59 MA
QSO: 28513 PH 2022-12-11 1535 TK5EP         59 428 AA2GF         59 NY
QSO: 28513 PH 2022-12-11 1535 TK5EP         59 431 KG4W          59 VA
QSO: 28513 PH 2022-12-11 1535 TK5EP         59 430 KX1X          59 MA
QSO: 28513 PH 2022-12-11 1535 TK5EP         59 427 N3RJ          59 PA
QSO: 28513 PH 2022-12-11 1535 TK5EP         59 429 W9NY          59 IN
QSO: 28513 PH 2022-12-11 1536 TK5EP         59 435 AA3R          59 DE
QSO: 28513 PH 2022-12-11 1536 TK5EP         59 434 N3MK          59 VA
QSO: 28513 PH 2022-12-11 1536 TK5EP         59 433 N3XF          59 PA
QSO: 28513 PH 2022-12-11 1537 TK5EP         59 448 EA8AQV        59 205
QSO: 28513 PH 2022-12-11 1537 TK5EP         59 438 K3MM          59 MD
QSO: 28513 PH 2022-12-11 1538 TK5EP         59 439 K3MTT         59 NY
QSO: 28513 PH 2022-12-11 1538 TK5EP         59 441 KG4USN        59 MD
QSO: 28513 PH 2022-12-11 1538 TK5EP         59 440 W5PR          59 TX
QSO: 28513 PH 2022-12-11 1539 TK5EP         59 444 K3CCR         59 MD
QSO: 28513 PH 2022-12-11 1539 TK5EP         59 445 VA3DF         59 ON
QSO: 28513 PH 2022-12-11 1539 TK5EP         59 443 WF7I          59 VA
QSO: 28513 PH 2022-12-11 1541 TK5EP         59 451 K3DNE         59 SC
QSO: 28513 PH 2022-12-11 1541 TK5EP         59 449 PJ4DX         59 1856
QSO: 28000 PH 2022-12-11 1542 TK5EP         59 458 WB2VVV        59 RI
QSO: 28513 PH 2022-12-11 1542 TK5EP         59 453 NE9U          59 WI
QSO: 28513 PH 2022-12-11 1542 TK5EP         59 452 VE3LRL        59 ON
QSO: 28513 PH 2022-12-11 1542 TK5EP         59 454 W2QJ          59 NJ
QSO: 28513 PH 2022-12-11 1543 TK5EP         59 456 ND8L          59 FL
QSO: 28000 PH 2022-12-11 1545 TK5EP         59 461 K8DJR         59 MI
QSO: 28513 PH 2022-12-11 1545 TK5EP         59 460 KC3TAU        59 MD
QSO: 28513 PH 2022-12-11 1546 TK5EP         59 463 KF2TI         59 NJ
QSO: 28513 PH 2022-12-11 1546 TK5EP         59 462 TI2WMP        59 296
QSO: 28513 PH 2022-12-11 1547 TK5EP         59 466 K0TT          59 MN
QSO: 28513 PH 2022-12-11 1547 TK5EP         59 465 NT5V          59 TX
QSO: 28513 PH 2022-12-11 1549 TK5EP         59 470 KT4XA         59 AL
QSO: 28513 PH 2022-12-11 1549 TK5EP         59 469 N4SVC         59 FL
QSO: 28513 PH 2022-12-11 1550 TK5EP         59 471 W2ZDP         59 NC
QSO: 28024 CW 2022-12-11 1554 TK5EP         599 472 4U1UN         599 301
QSO: 28001 CW 2022-12-11 1556 TK5EP         599 473 WX3B          599 MD
QSO: 28006 CW 2022-12-11 1557 TK5EP         599 474 K5TA          599 NM
QSO: 28041 CW 2022-12-11 1602 TK5EP         599 475 VE5MX         599 SK
QSO: 28014 CW 2022-12-11 1605 TK5EP         599 476 HK1N          599 932
END-OF-LOG:
