START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-10
CALLSIGN: OX3XR
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: OX3XR
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-10 ARRL/arrl_10_meter_contest/2023.
QSO: 28000 CW 2023-12-09 1250 OX3XR         599 1 LZ2PS         599 100
QSO: 28113 CW 2023-12-10 1923 OX3XR         599 405 N7MU          599 WA
QSO: 28113 CW 2023-12-10 1924 OX3XR         599 407 K0PK          599 MN
QSO: 28113 CW 2023-12-10 1924 OX3XR         599 406 KI7N          599 OR
QSO: 28000 CW 2023-12-10 1925 OX3XR         599 408 N5JB          599 TX
QSO: 28113 CW 2023-12-10 1926 OX3XR         599 410 K1ESE         599 ME
QSO: 28113 CW 2023-12-10 1926 OX3XR         599 411 N2ZX          599 NY
QSO: 28113 CW 2023-12-10 1927 OX3XR         599 412 N6MZ          599 WA
QSO: 28113 CW 2023-12-10 1928 OX3XR         599 413 K7CF          599 ID
QSO: 28113 CW 2023-12-10 1928 OX3XR         599 414 WN6W          599 OR
QSO: 28113 CW 2023-12-10 1929 OX3XR         599 415 AA4TI         599 FL
QSO: 28113 CW 2023-12-10 1930 OX3XR         599 418 K6MM          599 CA
QSO: 28113 CW 2023-12-10 1930 OX3XR         599 417 VA3TNM        599 ON
QSO: 28000 CW 2023-12-10 1931 OX3XR         599 419 KN1M          599 NY
QSO: 28113 CW 2023-12-10 1932 OX3XR         599 422 K1MD          599 RI
QSO: 28000 CW 2023-12-10 1933 OX3XR         599 424 KA2MGE        599 NY
QSO: 28113 CW 2023-12-10 1933 OX3XR         599 423 N1KWF         599 NH
QSO: 28113 CW 2023-12-10 1934 OX3XR         599 425 NR4M          599 VA
QSO: 28113 CW 2023-12-10 1934 OX3XR         599 426 W6OAT         599 WA
QSO: 28113 CW 2023-12-10 1935 OX3XR         599 428 KU2C          599 PA
QSO: 28113 CW 2023-12-10 1935 OX3XR         599 427 NN7M          599 WA
QSO: 28113 CW 2023-12-10 1936 OX3XR         599 429 K4XL          599 VA
QSO: 28000 CW 2023-12-10 1937 OX3XR         599 430 N6AA          599 CA
QSO: 28113 CW 2023-12-10 1937 OX3XR         599 431 N2MA          599 PA
QSO: 28113 CW 2023-12-10 1938 OX3XR         599 433 K9NW          599 IN
QSO: 28113 CW 2023-12-10 1938 OX3XR         599 434 WB2PJH        599 NJ
QSO: 28112 CW 2023-12-10 1939 OX3XR         599 435 K6EZ          599 CA
QSO: 28113 CW 2023-12-10 1940 OX3XR         599 437 ND8L          599 FL
QSO: 28113 CW 2023-12-10 1940 OX3XR         599 436 VE7ZO         599 BC
QSO: 28113 CW 2023-12-10 1941 OX3XR         599 439 K1QO          599 NH
QSO: 28113 CW 2023-12-10 1941 OX3XR         599 438 KM4HI         599 FL
QSO: 28113 CW 2023-12-10 1942 OX3XR         599 441 KB7AK         599 WA
QSO: 28112 CW 2023-12-10 1945 OX3XR         599 443 VE3JM         599 ON
QSO: 28113 CW 2023-12-10 1945 OX3XR         599 444 AA2EQ         599 NY
QSO: 28000 CW 2023-12-10 1947 OX3XR         599 445 N2RI          599 NY
QSO: 28000 CW 2023-12-10 1949 OX3XR         599 446 KW9A          599 IL
QSO: 28113 CW 2023-12-10 1949 OX3XR         599 448 K1RV          599 MA
QSO: 28113 CW 2023-12-10 1949 OX3XR         599 447 N6PN          599 CA
QSO: 28113 CW 2023-12-10 1950 OX3XR         599 450 VA3FH         599 ON
QSO: 28113 CW 2023-12-10 1952 OX3XR         599 452 KI6DY         599 OH
QSO: 28112 CW 2023-12-10 1953 OX3XR         599 454 W1FV          599 MA
QSO: 28113 CW 2023-12-10 1953 OX3XR         599 453 K0XF          599 CO
QSO: 28113 CW 2023-12-10 1955 OX3XR         599 455 KM9R          599 NV
QSO: 28054 CW 2023-12-10 2005 OX3XR         599 456 W6PH          599 CA
QSO: 28040 CW 2023-12-10 2008 OX3XR         599 458 W0IZ          599 CO
QSO: 28039 CW 2023-12-10 2009 OX3XR         599 459 N7EPD         599 WA
QSO: 28038 CW 2023-12-10 2010 OX3XR         599 460 NM2A          599 NY
QSO: 28029 CW 2023-12-10 2012 OX3XR         599 462 VA3AR         599 ON
QSO: 28032 CW 2023-12-10 2012 OX3XR         599 461 K5PI          599 TX
QSO: 28028 CW 2023-12-10 2013 OX3XR         599 463 N5DX          599 NY
QSO: 28001 CW 2023-12-10 2014 OX3XR         599 464 K7RAT         599 OR
QSO: 28003 CW 2023-12-10 2018 OX3XR         599 465 W2RQ          599 NJ
QSO: 28011 CW 2023-12-10 2018 OX3XR         599 466 N5NA          599 TX
QSO: 28033 CW 2023-12-10 2021 OX3XR         599 467 AA7V          599 AZ
QSO: 28000 CW 2023-12-10 2026 OX3XR         599 470 K9CJ          599 IL
QSO: 28053 CW 2023-12-10 2027 OX3XR         599 469 W8EDU         599 OH
QSO: 28053 CW 2023-12-10 2028 OX3XR         599 471 K3MM          599 MD
QSO: 28000 CW 2023-12-10 2029 OX3XR         599 472 K4ORD         599 VA
QSO: 28053 CW 2023-12-10 2029 OX3XR         599 473 N9LQ          599 IL
QSO: 28053 CW 2023-12-10 2030 OX3XR         599 475 VE3MA         599 ON
QSO: 28053 CW 2023-12-10 2031 OX3XR         599 476 K9WX          599 IN
QSO: 28053 CW 2023-12-10 2032 OX3XR         599 477 KB9OWD        599 WI
QSO: 28052 CW 2023-12-10 2033 OX3XR         599 477 WC6H          599 CA
QSO: 28053 CW 2023-12-10 2033 OX3XR         599 478 VA3CW         599 ON
QSO: 28053 CW 2023-12-10 2034 OX3XR         599 479 N2MF          599 NY
QSO: 28053 CW 2023-12-10 2037 OX3XR         599 481 N4PD          599 VA
QSO: 28053 CW 2023-12-10 2038 OX3XR         599 483 W3ZGD         599 PA
QSO: 28053 CW 2023-12-10 2038 OX3XR         599 482 W9ILY         599 IL
QSO: 28053 CW 2023-12-10 2039 OX3XR         599 484 W2KA          599 NY
QSO: 28053 CW 2023-12-10 2040 OX3XR         599 486 N0HJZ         599 MN
QSO: 28053 CW 2023-12-10 2040 OX3XR         599 485 WK3A          599 MD
QSO: 28000 CW 2023-12-10 2043 OX3XR         599 488 VA3FN         599 ON
QSO: 28053 CW 2023-12-10 2043 OX3XR         599 487 W1AJT         599 NC
QSO: 28053 CW 2023-12-10 2044 OX3XR         599 489 K4HQK         599 VA
QSO: 28053 CW 2023-12-10 2046 OX3XR         599 490 K3CCR         599 MD
QSO: 28053 CW 2023-12-10 2047 OX3XR         599 451 KB3WD         599 MD
QSO: 28065 CW 2023-12-10 2050 OX3XR         599 494 N6RK          599 CA
QSO: 28036 CW 2023-12-10 2052 OX3XR         599 495 W6YX          599 CA
QSO: 28054 CW 2023-12-10 2056 OX3XR         599 497 WT9U          599 IN
END-OF-LOG:
