START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-10
CALLSIGN: DK5QN
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: DK5QN
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-10 ARRL/arrl_10_meter_contest/2023.
QSO: 28084 CW 2023-12-10 1304 DK5QN         599 1 VU2FGQ        599 109
QSO: 28060 CW 2023-12-10 1604 DK5QN         599 181 W0NY          599 MN
QSO: 28065 CW 2023-12-10 1604 DK5QN         599 182 K1ESE         599 ME
QSO: 28056 CW 2023-12-10 1605 DK5QN         599 183 NE9U          599 WI
QSO: 28049 CW 2023-12-10 1607 DK5QN         599 185 N8AA          599 OH
QSO: 28052 CW 2023-12-10 1607 DK5QN         599 184 K6NR          599 CA
QSO: 28047 CW 2023-12-10 1608 DK5QN         599 186 K1KI          599 CT
QSO: 28047 CW 2023-12-10 1608 DK5QN         599 187 WA1F          599 FL
QSO: 28046 CW 2023-12-10 1609 DK5QN         599 188 N8VV          599 OH
QSO: 28045 CW 2023-12-10 1610 DK5QN         599 191 N7US          599 IL
QSO: 28046 CW 2023-12-10 1610 DK5QN         599 189 N6RK          599 CA
QSO: 28000 CW 2023-12-10 1611 DK5QN         599 191 N8II          599 WV
QSO: 28008 CW 2023-12-10 1613 DK5QN         599 193 VE5MX         599 SK
QSO: 28009 CW 2023-12-10 1614 DK5QN         599 194 K7RL          599 WA
QSO: 28000 CW 2023-12-10 1615 DK5QN         599 195 K1VUT         599 MA
QSO: 28013 CW 2023-12-10 1616 DK5QN         599 197 N2PP          599 NY
QSO: 28065 CW 2023-12-10 1620 DK5QN         599 109 N5JJ          599 TX
QSO: 28083 CW 2023-12-10 1620 DK5QN         599 200 NE8P          599 FL
QSO: 28085 CW 2023-12-10 1622 DK5QN         599 201 FY5KE         599 3201
QSO: 28018 CW 2023-12-10 1624 DK5QN         599 202 N4SS          599 KY
QSO: 28020 CW 2023-12-10 1626 DK5QN         599 203 W8AV          599 OH
QSO: 28000 CW 2023-12-10 1629 DK5QN         599 204 K5DB          599 AR
QSO: 28031 CW 2023-12-10 1630 DK5QN         599 205 NR4M          599 VA
QSO: 28051 CW 2023-12-10 1633 DK5QN         599 207 KS1J          599 RI
QSO: 28061 CW 2023-12-10 1634 DK5QN         599 208 K1VMT         599 VT
QSO: 28017 CW 2023-12-10 1635 DK5QN         599 209 N5DX          599 NY
QSO: 28039 CW 2023-12-10 1638 DK5QN         599 210 K4AB          599 AL
QSO: 28041 CW 2023-12-10 1639 DK5QN         599 211 W1TO          599 MA
END-OF-LOG:
