START-OF-LOG: 3.0
CONTEST: IARU-HF
CALLSIGN: ED0HQ
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-STATION: HQ
OPERATORS: EA1X EA1P EA1TL EB4A EC1KR EB1RL EA2DR EA2BFM EA2EJO EA3AKA EA3QP
QSO: 14003 CW 2025-07-12 1509 ED0HQ 599 URE TA3SA 599 39 0
QSO: 14283 PH 2025-07-12 1509 ED0HQ 59 URE EA5OK 59 37 0
QSO: 28459 PH 2025-07-12 1509 ED0HQ 59 URE PY2TP 59 15 0
QSO: 14003 CW 2025-07-12 1509 ED0HQ 599 URE UT1AA 599 29 0
QSO: 21035 CW 2025-07-12 1509 ED0HQ 599 URE YU1YV 599 28 0
QSO: 14003 CW 2025-07-12 1509 ED0HQ 599 URE HB9BGF 599 28 0
QSO: 28459 PH 2025-07-12 1509 ED0HQ 59 URE 9A4CT 59 28 0
QSO: 7130 PH 2025-07-12 1509 ED0HQ 59 URE F4DUP 59 27 0
QSO: 14003 CW 2025-07-12 1509 ED0HQ 599 URE DF7TS 599 28 0
QSO: 7021 CW 2025-07-12 1510 ED0HQ 599 URE DL4ME 599 28 0
QSO: 14003 CW 2025-07-12 1510 ED0HQ 599 URE UW1G 599 29 0
QSO: 14283 PH 2025-07-12 1510 ED0HQ 59 URE 2E0PLA 59 27 0
QSO: 21035 CW 2025-07-12 1510 ED0HQ 599 URE N9NB 599 08 0
QSO: 21341 PH 2025-07-12 1510 ED0HQ 59 URE 4Z1SC 59 39 0
QSO: 21341 PH 2025-07-12 1510 ED0HQ 59 URE SP1NQH 59 28 0
QSO: 14003 CW 2025-07-12 1510 ED0HQ 599 URE 9A3ST 599 28 0
QSO: 14283 PH 2025-07-12 1510 ED0HQ 59 URE OM6RT 59 28 0
QSO: 21035 CW 2025-07-12 1510 ED0HQ 599 URE P3X 599 39 0
QSO: 21035 CW 2025-07-12 1510 ED0HQ 599 URE UR5R 599 29 0
QSO: 14003 CW 2025-07-12 1510 ED0HQ 599 URE DK1FT 599 28 0
QSO: 21341 PH 2025-07-12 1510 ED0HQ 59 URE SQ9EDZ 59 28 0
QSO: 14003 CW 2025-07-12 1510 ED0HQ 599 URE RT5C 599 29 0
QSO: 21035 CW 2025-07-12 1510 ED0HQ 599 URE UA6YH 599 29 0
QSO: 14283 PH 2025-07-12 1510 ED0HQ 59 URE PD0R 59 27 0
QSO: 7021 CW 2025-07-12 1511 ED0HQ 599 URE HB2T 599 28 0
QSO: 14283 PH 2025-07-12 1511 ED0HQ 59 URE RL4RS 59 29 0
QSO: 14003 CW 2025-07-12 1511 ED0HQ 599 URE M/DK2KT 599 27 0
QSO: 7130 PH 2025-07-12 1511 ED0HQ 59 URE EA1BVG 59 37 0
QSO: 14003 CW 2025-07-12 1511 ED0HQ 599 URE UY5QJ 599 29 0
QSO: 14283 PH 2025-07-12 1511 ED0HQ 59 URE LZ1DM 59 28 0
QSO: 28016 CW 2025-07-12 1511 ED0HQ 599 URE WP3C 599 11 0
QSO: 21035 CW 2025-07-12 1511 ED0HQ 599 URE IK7NXU 599 28 0
QSO: 14003 CW 2025-07-12 1511 ED0HQ 599 URE SP5ENG 599 28 0
QSO: 14003 CW 2025-07-12 1512 ED0HQ 599 URE PA0RBA 599 27 0
QSO: 21035 CW 2025-07-12 1512 ED0HQ 599 URE K8GL 599 08 0
QSO: 21341 PH 2025-07-12 1512 ED0HQ 59 URE EA1M 59 37 0
QSO: 14283 PH 2025-07-12 1512 ED0HQ 59 URE G4POF 59 27 0
QSO: 7130 PH 2025-07-12 1512 ED0HQ 59 URE EA5OK 59 37 0
QSO: 7021 CW 2025-07-12 1512 ED0HQ 599 URE DL1HRN 599 28 0
QSO: 14003 CW 2025-07-12 1512 ED0HQ 599 URE RU9AC 599 30 0
QSO: 21035 CW 2025-07-12 1512 ED0HQ 599 URE RN3OG 599 29 0
QSO: 21341 PH 2025-07-12 1512 ED0HQ 59 URE NJ4P 59 08 0
QSO: 21341 PH 2025-07-12 1512 ED0HQ 59 URE EA5EX 59 37 0
QSO: 14283 PH 2025-07-12 1512 ED0HQ 59 URE F1GKS 59 27 0
QSO: 7021 CW 2025-07-12 1512 ED0HQ 599 URE DL6KVA 599 28 0
QSO: 14003 CW 2025-07-12 1512 ED0HQ 599 URE DL3NAA/P 599 28 0
QSO: 14003 CW 2025-07-12 1513 ED0HQ 599 URE E7DX 599 28 0
QSO: 28459 PH 2025-07-12 1513 ED0HQ 59 URE CE3NC 59 14 0
QSO: 28009 CW 2025-07-12 1513 ED0HQ 599 URE ZW5B 599 15 0
QSO: 14003 CW 2025-07-12 1513 ED0HQ 599 URE DF5AU 599 28 0
QSO: 7131 PH 2025-07-12 1513 ED0HQ 59 URE II6HQ 59 ARI 0
QSO: 14283 PH 2025-07-12 1513 ED0HQ 59 URE DL1HRN 59 28 0
QSO: 14003 CW 2025-07-12 1513 ED0HQ 599 URE LC2F 599 18 0
QSO: 14283 PH 2025-07-12 1513 ED0HQ 59 URE DA0AD 59 28 0
QSO: 21341 PH 2025-07-12 1514 ED0HQ 59 URE R5AJ 59 29 0
QSO: 14003 CW 2025-07-12 1514 ED0HQ 599 URE ZA1RR 599 28 0
QSO: 28459 PH 2025-07-12 1514 ED0HQ 59 URE HA5JI 59 28 0
QSO: 21035 CW 2025-07-12 1514 ED0HQ 599 URE RA0R 599 32 0
QSO: 28016 CW 2025-07-12 1514 ED0HQ 599 URE W3RJ 599 08 0
QSO: 14283 PH 2025-07-12 1514 ED0HQ 59 URE RM4F 59 29 0
QSO: 28459 PH 2025-07-12 1514 ED0HQ 59 URE EA8DJP 59 36 0
QSO: 14003 CW 2025-07-12 1514 ED0HQ 599 URE UD8A 599 30 0
QSO: 14283 PH 2025-07-12 1514 ED0HQ 59 URE OP0HQ 59 UBA 0
QSO: 21341 PH 2025-07-12 1514 ED0HQ 59 URE I6NOA 59 28 0
QSO: 21035 CW 2025-07-12 1514 ED0HQ 599 URE LZ1WF 599 28 0
QSO: 28459 PH 2025-07-12 1514 ED0HQ 59 URE EA1M 59 37 0
QSO: 7028 CW 2025-07-12 1515 ED0HQ 599 URE DA0HQ 599 DARC 0
QSO: 14003 CW 2025-07-12 1515 ED0HQ 599 URE OK1JFP 599 28 0
QSO: 21035 CW 2025-07-12 1515 ED0HQ 599 URE RA0R 599 32 0
QSO: 14283 PH 2025-07-12 1515 ED0HQ 59 URE DK7DOO 59 28 0
QSO: 28459 PH 2025-07-12 1515 ED0HQ 59 URE PV2N 59 15 0
QSO: 14003 CW 2025-07-12 1515 ED0HQ 599 URE DL0MOL 599 28 0
QSO: 14283 PH 2025-07-12 1515 ED0HQ 59 URE HB9XBY 59 28 0
QSO: 14003 CW 2025-07-12 1515 ED0HQ 599 URE G4HOM 599 27 0
QSO: 14283 PH 2025-07-12 1516 ED0HQ 59 URE HB9EGA 59 28 0
QSO: 14003 CW 2025-07-12 1516 ED0HQ 599 URE DL1HRN 599 28 0
QSO: 14283 PH 2025-07-12 1516 ED0HQ 59 URE DB4RG 59 28 0
QSO: 14003 CW 2025-07-12 1516 ED0HQ 599 URE SM5CSS 599 18 0
QSO: 21341 PH 2025-07-12 1516 ED0HQ 59 URE N1JRS 59 08 0
QSO: 21341 PH 2025-07-12 1516 ED0HQ 59 URE W1GD 59 08 0
QSO: 21035 CW 2025-07-12 1516 ED0HQ 599 URE S52AU 599 28 0
QSO: 14283 PH 2025-07-12 1516 ED0HQ 59 URE PD0HRY 59 27 0
QSO: 14003 CW 2025-07-12 1516 ED0HQ 599 URE EC8ADS 599 36 0
QSO: 14283 PH 2025-07-12 1516 ED0HQ 59 URE RU1A 59 29 0
QSO: 14003 CW 2025-07-12 1516 ED0HQ 599 URE UP2L 599 30 0
QSO: 14283 PH 2025-07-12 1517 ED0HQ 59 URE DF9WD 59 28 0
QSO: 21035 CW 2025-07-12 1517 ED0HQ 599 URE YO3GNF 599 28 0
QSO: 28459 PH 2025-07-12 1517 ED0HQ 59 URE WP3C 59 11 0
QSO: 14003 CW 2025-07-12 1517 ED0HQ 599 URE UR7HN 599 29 0
QSO: 7167 PH 2025-07-12 1517 ED0HQ 59 URE EI0HQ 59 IRTS 0
QSO: 21035 CW 2025-07-12 1517 ED0HQ 599 URE HA5GF 599 28 0
QSO: 28459 PH 2025-07-12 1517 ED0HQ 59 URE EA1RT 59 37 0
QSO: 7021 CW 2025-07-12 1517 ED0HQ 599 URE IU0ITX 599 28 0
QSO: 14283 PH 2025-07-12 1517 ED0HQ 59 URE DL4SKH 59 28 0
QSO: 14003 CW 2025-07-12 1517 ED0HQ 599 URE DG4FDQ 599 28 0
QSO: 7130 PH 2025-07-12 1517 ED0HQ 59 URE IU5RDN 59 28 0
QSO: 14283 PH 2025-07-12 1518 ED0HQ 59 URE HB9STJ 59 28 0
QSO: 28459 PH 2025-07-12 1518 ED0HQ 59 URE IU0OVB 59 28 0
QSO: 14003 CW 2025-07-12 1518 ED0HQ 599 URE RA4NCC 599 30 0
QSO: 21035 CW 2025-07-12 1518 ED0HQ 599 URE R3RK 599 29 0
QSO: 7021 CW 2025-07-12 1518 ED0HQ 599 URE HG5D 599 28 0
QSO: 28016 CW 2025-07-12 1518 ED0HQ 599 URE EC8ADS 599 36 0
QSO: 14003 CW 2025-07-12 1518 ED0HQ 599 URE RN3BL 599 29 0
QSO: 14283 PH 2025-07-12 1518 ED0HQ 59 URE DG7AC 59 28 0
QSO: 28016 CW 2025-07-12 1518 ED0HQ 599 URE PY1AX 599 15 0
QSO: 7021 CW 2025-07-12 1519 ED0HQ 599 URE DL5JS 599 28 0
QSO: 21341 PH 2025-07-12 1519 ED0HQ 59 URE YO8SMM 59 28 0
QSO: 28459 PH 2025-07-12 1519 ED0HQ 59 URE PT7ZT 59 13 0
QSO: 7130 PH 2025-07-12 1519 ED0HQ 59 URE EA7SL 59 37 0
QSO: 14283 PH 2025-07-12 1519 ED0HQ 59 URE G8CPM 59 27 0
QSO: 14003 CW 2025-07-12 1519 ED0HQ 599 URE DK0IC 599 28 0
QSO: 3523 CW 2025-07-12 1519 ED0HQ 599 URE TM0HQ 599 REF 0
QSO: 7130 PH 2025-07-12 1519 ED0HQ 59 URE EA5GXH 59 37 0
QSO: 14003 CW 2025-07-12 1519 ED0HQ 599 URE OM5KM 599 28 0
QSO: 21035 CW 2025-07-12 1519 ED0HQ 599 URE EA4OR 599 37 0
QSO: 14283 PH 2025-07-12 1519 ED0HQ 59 URE EA8DGI 59 36 0
QSO: 7130 PH 2025-07-12 1519 ED0HQ 59 URE F4MPC 59 27 0
QSO: 21035 CW 2025-07-12 1519 ED0HQ 599 URE R4DI 599 29 0
QSO: 7024 CW 2025-07-12 1519 ED0HQ 599 URE M6W 599 27 0
QSO: 14003 CW 2025-07-12 1519 ED0HQ 599 URE EW2ES 599 29 0
QSO: 28459 PH 2025-07-12 1519 ED0HQ 59 URE EA7TZ 59 37 0
QSO: 21341 PH 2025-07-12 1520 ED0HQ 59 URE S56A 59 28 0
QSO: 14003 CW 2025-07-12 1520 ED0HQ 599 URE DL4DRW 599 28 0
QSO: 28459 PH 2025-07-12 1520 ED0HQ 59 URE LU7YE 59 14 0
QSO: 14283 PH 2025-07-12 1520 ED0HQ 59 URE OK1KKI 59 28 0
QSO: 14003 CW 2025-07-12 1520 ED0HQ 599 URE RA0R 599 32 0
QSO: 21341 PH 2025-07-12 1520 ED0HQ 59 URE ER7HQ 59 ARM 0
QSO: 14283 PH 2025-07-12 1520 ED0HQ 59 URE PD7V 59 27 0
QSO: 28459 PH 2025-07-12 1520 ED0HQ 59 URE PU2MGE 59 15 0
QSO: 14003 CW 2025-07-12 1520 ED0HQ 599 URE ZA1AK 599 28 0
QSO: 28459 PH 2025-07-12 1521 ED0HQ 59 URE PY7XC 59 13 0
QSO: 14003 CW 2025-07-12 1521 ED0HQ 599 URE OM6MW 599 28 0
QSO: 14294 PH 2025-07-12 1521 ED0HQ 59 URE RU1A 59 29 0
QSO: 28459 PH 2025-07-12 1521 ED0HQ 59 URE EA4AW 59 37 0
QSO: 7130 PH 2025-07-12 1521 ED0HQ 59 URE IZ1USO 59 28 0
QSO: 14283 PH 2025-07-12 1521 ED0HQ 59 URE SO2MZ 59 28 0
QSO: 28459 PH 2025-07-12 1521 ED0HQ 59 URE FY5FY 59 12 0
QSO: 14003 CW 2025-07-12 1521 ED0HQ 599 URE RW9C 599 20 0
QSO: 14003 CW 2025-07-12 1522 ED0HQ 599 URE DH0GHU 599 28 0
QSO: 28002 CW 2025-07-12 1522 ED0HQ 599 URE PY7RP 599 13 0
QSO: 28459 PH 2025-07-12 1522 ED0HQ 59 URE PU2NXM 59 15 0
QSO: 21035 CW 2025-07-12 1522 ED0HQ 599 URE W9XT 599 08 0
QSO: 14003 CW 2025-07-12 1522 ED0HQ 599 URE DH1TS 599 28 0
QSO: 21341 PH 2025-07-12 1522 ED0HQ 59 URE W8MJ 59 08 0
QSO: 14291 PH 2025-07-12 1522 ED0HQ 59 URE F4VXB 59 27 0
QSO: 14003 CW 2025-07-12 1522 ED0HQ 599 URE RU5A 599 29 0
QSO: 14283 PH 2025-07-12 1522 ED0HQ 59 URE 2E0AMO 59 27 0
QSO: 21341 PH 2025-07-12 1522 ED0HQ 59 URE HL5BKO 59 44 0
QSO: 14003 CW 2025-07-12 1523 ED0HQ 599 URE PD0YL 599 27 0
QSO: 21341 PH 2025-07-12 1523 ED0HQ 59 URE SP5JSZ 59 28 0
QSO: 14003 CW 2025-07-12 1523 ED0HQ 599 URE RA6ZM 599 29 0
QSO: 14283 PH 2025-07-12 1524 ED0HQ 59 URE EA7JKA 59 37 0
QSO: 14003 CW 2025-07-12 1524 ED0HQ 599 URE SP7JLH 599 28 0
QSO: 21341 PH 2025-07-12 1524 ED0HQ 59 URE YO9CSM 59 28 0
QSO: 21035 CW 2025-07-12 1524 ED0HQ 599 URE AD4ES 599 08 0
QSO: 28459 PH 2025-07-12 1524 ED0HQ 59 URE EA5EX 59 37 0
QSO: 14003 CW 2025-07-12 1524 ED0HQ 599 URE US5VX 599 29 0
QSO: 21035 CW 2025-07-12 1524 ED0HQ 599 URE W8FJ 599 08 0
QSO: 14003 CW 2025-07-12 1524 ED0HQ 599 URE S55KA 599 28 0
QSO: 21341 PH 2025-07-12 1524 ED0HQ 59 URE FP/KV1J 59 09 0
QSO: 7130 PH 2025-07-12 1524 ED0HQ 59 URE EB7R 59 37 0
QSO: 14051 CW 2025-07-12 1524 ED0HQ 599 URE RW9DX 599 30 0
QSO: 14003 CW 2025-07-12 1524 ED0HQ 599 URE UA6AK 599 29 0
QSO: 21341 PH 2025-07-12 1525 ED0HQ 59 URE PY4BZ 59 15 0
QSO: 14283 PH 2025-07-12 1525 ED0HQ 59 URE IV3KQM 59 28 0
QSO: 21035 CW 2025-07-12 1525 ED0HQ 599 URE K4AB 599 08 0
QSO: 7021 CW 2025-07-12 1525 ED0HQ 599 URE EA5ICL 599 37 0
QSO: 14283 PH 2025-07-12 1525 ED0HQ 59 URE DM5WW 59 28 0
QSO: 14025 CW 2025-07-12 1525 ED0HQ 599 URE DL1NKS 599 28 0
QSO: 14003 CW 2025-07-12 1525 ED0HQ 599 URE DH0DM 599 28 0
QSO: 14206 PH 2025-07-12 1525 ED0HQ 59 URE IK0PHY 59 28 0
QSO: 14283 PH 2025-07-12 1525 ED0HQ 59 URE IT9ATF 59 28 0
QSO: 14003 CW 2025-07-12 1526 ED0HQ 599 URE DL7LX 599 28 0
QSO: 14283 PH 2025-07-12 1526 ED0HQ 59 URE DL4AUE 59 28 0
QSO: 28459 PH 2025-07-12 1526 ED0HQ 59 URE F4WDL 59 27 0
QSO: 14003 CW 2025-07-12 1526 ED0HQ 599 URE DG1YBN 599 28 0
QSO: 21341 PH 2025-07-12 1526 ED0HQ 59 URE VR2VRC 59 44 0
QSO: 14003 CW 2025-07-12 1526 ED0HQ 599 URE S55VM 599 28 0
QSO: 28459 PH 2025-07-12 1526 ED0HQ 59 URE 4Z1CC 59 39 0
QSO: 7021 CW 2025-07-12 1526 ED0HQ 599 URE DK7GH 599 28 0
QSO: 7130 PH 2025-07-12 1526 ED0HQ 59 URE EA5ICL 59 37 0
QSO: 14024 CW 2025-07-12 1526 ED0HQ 599 URE F5SGI 599 27 0
QSO: 21341 PH 2025-07-12 1527 ED0HQ 59 URE PY7GB 59 13 0
QSO: 14283 PH 2025-07-12 1527 ED0HQ 59 URE 2E0NWL 59 27 0
QSO: 28459 PH 2025-07-12 1527 ED0HQ 59 URE EA1YO 59 37 0
QSO: 21341 PH 2025-07-12 1527 ED0HQ 59 URE HA5GF 59 28 0
QSO: 14003 CW 2025-07-12 1527 ED0HQ 599 URE G1VDP 599 27 0
QSO: 28459 PH 2025-07-12 1527 ED0HQ 59 URE 9J2FI 59 53 0
QSO: 21341 PH 2025-07-12 1527 ED0HQ 59 URE EA5GXH 59 37 0
QSO: 14011 CW 2025-07-12 1527 ED0HQ 599 URE DL1QC 599 28 0
QSO: 14283 PH 2025-07-12 1527 ED0HQ 59 URE EW8LM 59 29 0
QSO: 14172 PH 2025-07-12 1527 ED0HQ 59 URE LZ2ZY 59 28 0
QSO: 14003 CW 2025-07-12 1528 ED0HQ 599 URE DL3AJ 599 28 0
QSO: 21341 PH 2025-07-12 1528 ED0HQ 59 URE N0AX 59 07 0
QSO: 7124 PH 2025-07-12 1528 ED0HQ 59 URE SN0HQ 59 PZK 0
QSO: 28459 PH 2025-07-12 1528 ED0HQ 59 URE LW5DMM 59 14 0
QSO: 14003 CW 2025-07-12 1528 ED0HQ 599 URE RM9A 599 30 0
QSO: 21341 PH 2025-07-12 1528 ED0HQ 59 URE ND8DX 59 08 0
QSO: 21341 PH 2025-07-12 1528 ED0HQ 59 URE JH7XMO 59 45 0
QSO: 28459 PH 2025-07-12 1528 ED0HQ 59 URE LV9D 59 14 0
QSO: 21341 PH 2025-07-12 1528 ED0HQ 59 URE OM2ADM 59 28 0
QSO: 14003 CW 2025-07-12 1528 ED0HQ 599 URE DK4DE 599 28 0
QSO: 14283 PH 2025-07-12 1528 ED0HQ 59 URE PB3B 59 27 0
QSO: 7021 CW 2025-07-12 1529 ED0HQ 599 URE DR5XJ 599 28 0
QSO: 14003 CW 2025-07-12 1529 ED0HQ 599 URE DB7AL 599 28 0
QSO: 7130 PH 2025-07-12 1529 ED0HQ 59 URE EA7AWQ 59 37 0
QSO: 21341 PH 2025-07-12 1529 ED0HQ 59 URE W8GX 59 08 0
QSO: 14283 PH 2025-07-12 1529 ED0HQ 59 URE IW6AFT 59 28 0
QSO: 21341 PH 2025-07-12 1529 ED0HQ 59 URE EA1YO 59 37 0
QSO: 14283 PH 2025-07-12 1529 ED0HQ 59 URE DJ8MP 59 28 0
QSO: 21341 PH 2025-07-12 1529 ED0HQ 59 URE K3CCR 59 08 0
QSO: 14003 CW 2025-07-12 1530 ED0HQ 599 URE PI4AAG 599 27 0
QSO: 14283 PH 2025-07-12 1530 ED0HQ 59 URE PD8EM 59 27 0
QSO: 14156 PH 2025-07-12 1530 ED0HQ 59 URE RC6U 59 29 0
QSO: 14003 CW 2025-07-12 1530 ED0HQ 599 URE IT9ATF 599 28 0
QSO: 28459 PH 2025-07-12 1530 ED0HQ 59 URE AY9W 59 16 0
QSO: 21035 CW 2025-07-12 1530 ED0HQ 599 URE K2QO 599 08 0
QSO: 14003 CW 2025-07-12 1530 ED0HQ 599 URE DJ9MH 599 28 0
QSO: 28016 CW 2025-07-12 1530 ED0HQ 599 URE EA1CP 599 37 0
QSO: 28033 CW 2025-07-12 1530 ED0HQ 599 URE K1DJ 599 08 0
QSO: 14003 CW 2025-07-12 1530 ED0HQ 599 URE 2E0LMA 599 27 0
QSO: 21035 CW 2025-07-12 1530 ED0HQ 599 URE WI0WA 599 07 0
QSO: 28459 PH 2025-07-12 1531 ED0HQ 59 URE EA5LI 59 37 0
QSO: 14003 CW 2025-07-12 1531 ED0HQ 599 URE YU1KW 599 28 0
QSO: 14003 CW 2025-07-12 1531 ED0HQ 599 URE F6DZD 599 27 0
QSO: 14283 PH 2025-07-12 1531 ED0HQ 59 URE 7I1I 59 54 0
QSO: 28459 PH 2025-07-12 1531 ED0HQ 59 URE PU2GHO 59 15 0
QSO: 14003 CW 2025-07-12 1531 ED0HQ 599 URE ON4DN 599 27 0
QSO: 14283 PH 2025-07-12 1531 ED0HQ 59 URE EA1YO 59 37 0
QSO: 14003 CW 2025-07-12 1531 ED0HQ 599 URE DK7GH 599 28 0
QSO: 21035 CW 2025-07-12 1532 ED0HQ 599 URE 4X1ST 599 39 0
QSO: 14283 PH 2025-07-12 1532 ED0HQ 59 URE PA3HSM 59 27 0
QSO: 28459 PH 2025-07-12 1532 ED0HQ 59 URE VU2GHO 59 41 0
QSO: 14283 PH 2025-07-12 1532 ED0HQ 59 URE IW0EZW 59 28 0
QSO: 14283 PH 2025-07-12 1532 ED0HQ 59 URE DG7FBB 59 28 0
QSO: 14003 CW 2025-07-12 1532 ED0HQ 599 URE JL1QOC 599 45 0
QSO: 21035 CW 2025-07-12 1532 ED0HQ 599 URE K2ZR 599 08 0
QSO: 28016 CW 2025-07-12 1532 ED0HQ 599 URE K3MM 599 08 0
QSO: 14283 PH 2025-07-12 1533 ED0HQ 59 URE M0MDS 59 27 0
QSO: 21035 CW 2025-07-12 1533 ED0HQ 599 URE K8TW 599 08 0
QSO: 14003 CW 2025-07-12 1533 ED0HQ 599 URE IU0JZI 599 28 0
QSO: 7130 PH 2025-07-12 1533 ED0HQ 59 URE EA1YO 59 37 0
QSO: 14283 PH 2025-07-12 1533 ED0HQ 59 URE SP1WTB 59 28 0
QSO: 14003 CW 2025-07-12 1533 ED0HQ 599 URE I2SVA 599 28 0
QSO: 7130 PH 2025-07-12 1533 ED0HQ 59 URE HB9HYM 59 28 0
QSO: 21035 CW 2025-07-12 1533 ED0HQ 599 URE LZ1QZ 599 28 0
QSO: 14003 CW 2025-07-12 1533 ED0HQ 599 URE DL2PR 599 28 0
QSO: 28459 PH 2025-07-12 1533 ED0HQ 59 URE TM0HQ 59 REF 0
QSO: 14283 PH 2025-07-12 1533 ED0HQ 59 URE D44PM 59 46 0
QSO: 21341 PH 2025-07-12 1533 ED0HQ 59 URE 9M2PIZ 59 54 0
QSO: 14003 CW 2025-07-12 1534 ED0HQ 599 URE DK4CU 599 28 0
QSO: 21035 CW 2025-07-12 1534 ED0HQ 599 URE CS5HQ 599 REP 0
QSO: 21341 PH 2025-07-12 1534 ED0HQ 59 URE IU0OVB 59 28 0
QSO: 21341 PH 2025-07-12 1534 ED0HQ 59 URE IV3KKW 59 R1 0
QSO: 14283 PH 2025-07-12 1534 ED0HQ 59 URE M0UNG 59 27 0
QSO: 14003 CW 2025-07-12 1534 ED0HQ 599 URE ON7NU 599 27 0
QSO: 21035 CW 2025-07-12 1534 ED0HQ 599 URE UA6LCN 599 29 0
QSO: 14235 PH 2025-07-12 1534 ED0HQ 59 URE ES9A 59 ERAU 0
QSO: 21341 PH 2025-07-12 1534 ED0HQ 59 URE EW8LM 59 29 0
QSO: 3532 CW 2025-07-12 1534 ED0HQ 599 URE EA5MR 599 37 0
QSO: 14003 CW 2025-07-12 1534 ED0HQ 599 URE R6CC 599 29 0
QSO: 7021 CW 2025-07-12 1534 ED0HQ 599 URE F4EEJ 599 27 0
QSO: 14003 CW 2025-07-12 1534 ED0HQ 599 URE IK1WGX 599 28 0
QSO: 21035 CW 2025-07-12 1534 ED0HQ 599 URE HG8R 599 28 0
QSO: 21341 PH 2025-07-12 1535 ED0HQ 59 URE WA3AFS 59 08 0
QSO: 21035 CW 2025-07-12 1535 ED0HQ 599 URE N4QS 599 08 0
QSO: 14003 CW 2025-07-12 1535 ED0HQ 599 URE YU5T 599 28 0
QSO: 14283 PH 2025-07-12 1535 ED0HQ 59 URE YT5EM 59 28 0
QSO: 14003 CW 2025-07-12 1535 ED0HQ 599 URE DL1AMQ 599 28 0
QSO: 21341 PH 2025-07-12 1535 ED0HQ 59 URE IT9OPR 59 28 0
QSO: 21035 CW 2025-07-12 1535 ED0HQ 599 URE N0AV 599 07 0
QSO: 14003 CW 2025-07-12 1535 ED0HQ 599 URE RL9L 599 30 0
QSO: 14283 PH 2025-07-12 1535 ED0HQ 59 URE F8KHW 59 27 0
QSO: 28039 CW 2025-07-12 1535 ED0HQ 599 URE HZ0HQ 599 SARS 0
QSO: 28459 PH 2025-07-12 1536 ED0HQ 59 URE CE2SVU 59 14 0
QSO: 7021 CW 2025-07-12 1536 ED0HQ 599 URE EA7DP 599 37 0
QSO: 14003 CW 2025-07-12 1536 ED0HQ 599 URE YL4U 599 29 0
QSO: 21035 CW 2025-07-12 1536 ED0HQ 599 URE NW8U 599 08 0
QSO: 14003 CW 2025-07-12 1536 ED0HQ 599 URE UN7LAN 599 30 0
QSO: 7021 CW 2025-07-12 1536 ED0HQ 599 URE EA7DO 599 37 0
QSO: 28016 CW 2025-07-12 1536 ED0HQ 599 URE EA3Y 599 37 0
QSO: 14283 PH 2025-07-12 1536 ED0HQ 59 URE DF3ZR 59 28 0
QSO: 21035 CW 2025-07-12 1536 ED0HQ 599 URE KU2M 599 08 0
QSO: 14283 PH 2025-07-12 1536 ED0HQ 59 URE SQ6ELK 59 28 0
QSO: 7021 CW 2025-07-12 1536 ED0HQ 599 URE EA1YO 599 37 0
QSO: 28459 PH 2025-07-12 1536 ED0HQ 59 URE E2WRTC 59 49 0
QSO: 14003 CW 2025-07-12 1536 ED0HQ 599 URE UA0SRQ 599 32 0
QSO: 14283 PH 2025-07-12 1537 ED0HQ 59 URE F4CVO 59 27 0
QSO: 14000 PH 2025-07-12 1537 ED0HQ 59 URE UN1HQ 59 KFRR 0
QSO: 21341 PH 2025-07-12 1537 ED0HQ 59 URE OA4O 59 RCP 0
QSO: 7021 CW 2025-07-12 1537 ED0HQ 599 URE DL0MFL 599 28 0
QSO: 14003 CW 2025-07-12 1537 ED0HQ 599 URE EA2AZ 599 37 0
QSO: 14283 PH 2025-07-12 1537 ED0HQ 59 URE OS4K 59 27 0
QSO: 28459 PH 2025-07-12 1537 ED0HQ 59 URE F4EXH 59 27 0
QSO: 21341 PH 2025-07-12 1537 ED0HQ 59 URE KP4AA 59 11 0
QSO: 14003 CW 2025-07-12 1537 ED0HQ 599 URE IW7BIM 599 28 0
QSO: 14283 PH 2025-07-12 1537 ED0HQ 59 URE DM1PL 59 28 0
QSO: 21035 CW 2025-07-12 1537 ED0HQ 599 URE KI5GTR 599 07 0
QSO: 7130 PH 2025-07-12 1537 ED0HQ 59 URE F4VXB 59 27 0
QSO: 14003 CW 2025-07-12 1537 ED0HQ 599 URE HA7I 599 28 0
QSO: 14283 PH 2025-07-12 1538 ED0HQ 59 URE OE3CBE 59 28 0
QSO: 14283 PH 2025-07-12 1538 ED0HQ 59 URE IU5SFU 59 28 0
QSO: 21341 PH 2025-07-12 1538 ED0HQ 59 URE EA8DOX 59 36 0
QSO: 21341 PH 2025-07-12 1538 ED0HQ 59 URE K8ET 59 08 0
QSO: 14003 CW 2025-07-12 1538 ED0HQ 599 URE EA1YO 599 37 0
QSO: 14283 PH 2025-07-12 1538 ED0HQ 59 URE IU3RLY 59 28 0
QSO: 21035 CW 2025-07-12 1538 ED0HQ 599 URE RT5P 599 29 0
QSO: 14003 CW 2025-07-12 1538 ED0HQ 599 URE EA5ICL 599 37 0
QSO: 14283 PH 2025-07-12 1538 ED0HQ 59 URE PB3B 59 27 0
QSO: 28459 PH 2025-07-12 1538 ED0HQ 59 URE EA4RR 59 37 0
