START-OF-LOG: 3.0
CALLSIGN: OA6Q
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 326839
NAME: Hans G. Hartl
LOCATION: DX
OPERATORS: OA6Q
CLUB:
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.6789.0
SOAPBOX: surpringly good condx, 15m open  many hours, 40m could have been better
QSO: 21000 RY 2017-09-23 2202 OA6Q          599 10 DX  WB5TUF        599 04 TX
QSO: 21000 RY 2017-09-23 2202 OA6Q          599 10 DX  W0JW          599 04 IA
QSO: 21000 RY 2017-09-23 2203 OA6Q          599 10 DX  W7YAQ         599 03 OR
QSO: 21000 RY 2017-09-23 2203 OA6Q          599 10 DX  K2SSS         599 05 NY
QSO: 21000 RY 2017-09-23 2204 OA6Q          599 10 DX  AG4W          599 04 AL
QSO: 21000 RY 2017-09-23 2206 OA6Q          599 10 DX  K3UL          599 05 PA
QSO: 21000 RY 2017-09-23 2207 OA6Q          599 10 DX  NM9P          599 04 IN
QSO: 21000 RY 2017-09-23 2208 OA6Q          599 10 DX  K0FX          599 04 CO
QSO: 21000 RY 2017-09-23 2208 OA6Q          599 10 DX  VA3DF         599 04 ON
QSO: 21000 RY 2017-09-23 2209 OA6Q          599 10 DX  LU1DZ         599 13 DX
QSO: 21000 RY 2017-09-23 2211 OA6Q          599 10 DX  N1MD          599 05 CT
QSO: 21000 RY 2017-09-23 2211 OA6Q          599 10 DX  KD7PCE        599 03 AZ
QSO: 21000 RY 2017-09-23 2212 OA6Q          599 10 DX  N7IR          599 03 AZ
QSO: 21000 RY 2017-09-23 2213 OA6Q          599 10 DX  KG4V/1        599 05 CT
QSO: 21000 RY 2017-09-23 2213 OA6Q          599 10 DX  WE6EZ         599 04 TX
QSO: 21000 RY 2017-09-23 2214 OA6Q          599 10 DX  N5KWN         599 04 TX
QSO: 21000 RY 2017-09-23 2214 OA6Q          599 10 DX  K6KZM         599 03 CA
QSO: 21000 RY 2017-09-23 2241 OA6Q          599 10 DX  K6LRN         599 03 CA
QSO: 21000 RY 2017-09-23 2242 OA6Q          599 10 DX  N7XR          599 03 WA
QSO: 21000 RY 2017-09-23 2243 OA6Q          599 10 DX  K7VIT         599 03 OR
QSO: 21000 RY 2017-09-23 2245 OA6Q          599 10 DX  K5OA          599 03 CA
QSO: 21000 RY 2017-09-23 2245 OA6Q          599 10 DX  N8PR          599 05 FL
QSO: 21000 RY 2017-09-23 2246 OA6Q          599 10 DX  AD4ES         599 05 FL
QSO: 21000 RY 2017-09-23 2247 OA6Q          599 10 DX  AD4ES         599 05 FL
QSO: 21000 RY 2017-09-23 2247 OA6Q          599 10 DX  CE2MVF        599 12 DX
QSO: 21000 RY 2017-09-23 2248 OA6Q          599 10 DX  WB9KPT        599 04 CO
QSO: 21000 RY 2017-09-23 2250 OA6Q          599 10 DX  N9CDX         599 04 IL
QSO: 21000 RY 2017-09-23 2250 OA6Q          599 10 DX  WA1FCN        599 04 AL
QSO: 21000 RY 2017-09-23 2251 OA6Q          599 10 DX  WB4YDY        599 04 TN
QSO: 21000 RY 2017-09-23 2252 OA6Q          599 10 DX  K0YB          599 04 MO
QSO: 21000 RY 2017-09-23 2252 OA6Q          599 10 DX  K3MD          599 05 PA
QSO: 21000 RY 2017-09-23 2254 OA6Q          599 10 DX  AA2IL         599 03 CA
QSO: 21000 RY 2017-09-23 2255 OA6Q          599 10 DX  KE7XM         599 03 UT
QSO: 21000 RY 2017-09-23 2256 OA6Q          599 10 DX  JS2LGN        599 25 DX
QSO: 21000 RY 2017-09-23 2257 OA6Q          599 10 DX  AD4TJ         599 05 VA
QSO: 21000 RY 2017-09-23 2257 OA6Q          599 10 DX  LQ7E          599 13 DX
QSO: 21000 RY 2017-09-23 2258 OA6Q          599 10 DX  W3RI          599 03 AZ
QSO: 21000 RY 2017-09-23 2258 OA6Q          599 10 DX  JA6GCE        599 25 DX
QSO: 21000 RY 2017-09-23 2258 OA6Q          599 10 DX  W7VO          599 03 OR
QSO: 21000 RY 2017-09-23 2259 OA6Q          599 10 DX  JN1THL        599 25 DX
QSO: 21000 RY 2017-09-23 2300 OA6Q          599 10 DX  JH6QFJ        599 25 DX
QSO: 21000 RY 2017-09-23 2301 OA6Q          599 10 DX  N4QS          599 04 KY
QSO: 21000 RY 2017-09-23 2303 OA6Q          599 10 DX  XE1H          599 06 DX
QSO: 21000 RY 2017-09-23 2305 OA6Q          599 10 DX  JA2FSM        599 25 DX
QSO: 21000 RY 2017-09-23 2308 OA6Q          599 10 DX  NG7M          599 03 UT
QSO: 21000 RY 2017-09-23 2316 OA6Q          599 10 DX  N5MOA         599 04 TX
QSO: 21000 RY 2017-09-23 2316 OA6Q          599 10 DX  XE1J          599 06 DX
QSO: 21000 RY 2017-09-23 2317 OA6Q          599 10 DX  W4GE          599 04 SC
QSO: 21000 RY 2017-09-23 2318 OA6Q          599 10 DX  JE1ZWT        599 25 DX
QSO: 21000 RY 2017-09-23 2318 OA6Q          599 10 DX  JE4CIL        599 25 DX
QSO: 21000 RY 2017-09-23 2319 OA6Q          599 10 DX  K6YK          599 03 CA
QSO: 21000 RY 2017-09-23 2320 OA6Q          599 10 DX  K0UA          599 04 MO
QSO: 21000 RY 2017-09-23 2322 OA6Q          599 10 DX  JA2KSI        599 25 DX
QSO: 21000 RY 2017-09-23 2323 OA6Q          599 10 DX  K6WSC         599 03 AZ
QSO: 21000 RY 2017-09-23 2323 OA6Q          599 10 DX  JH0RNN        599 25 DX
QSO: 21000 RY 2017-09-23 2325 OA6Q          599 10 DX  AD5XD         599 04 TX
QSO: 21000 RY 2017-09-23 2326 OA6Q          599 10 DX  PP5BZ         599 11 DX
QSO: 21000 RY 2017-09-23 2326 OA6Q          599 10 DX  K2UU          599 05 NY
QSO: 21000 RY 2017-09-23 2328 OA6Q          599 10 DX  PU8SF         599 11 DX
QSO: 21000 RY 2017-09-23 2329 OA6Q          599 10 DX  WX4G          599 05 FL
QSO: 21000 RY 2017-09-23 2331 OA6Q          599 10 DX  ZF1A          599 08 DX
QSO: 14000 RY 2017-09-23 2333 OA6Q          599 10 DX  V31RJ         599 07 DX
QSO: 14000 RY 2017-09-23 2334 OA6Q          599 10 DX  W4MLB         599 05 FL
QSO: 14000 RY 2017-09-23 2335 OA6Q          599 10 DX  XR1B          599 12 DX
QSO: 14000 RY 2017-09-23 2339 OA6Q          599 10 DX  WB2PJH        599 05 NJ
QSO: 14000 RY 2017-09-23 2340 OA6Q          599 10 DX  VA3RAC        599 04 ON
QSO: 21000 RY 2017-09-23 2342 OA6Q          599 10 DX  N8CWU         599 04 OH
QSO:  7000 RY 2017-09-24 0950 OA6Q          599 10 DX  ZL3TE         599 32 DX
QSO:  7000 RY 2017-09-24 1011 OA6Q          599 10 DX  JH4UYB        599 25 DX
QSO:  7000 RY 2017-09-24 1021 OA6Q          599 10 DX  W4PK          599 05 VA
QSO:  7000 RY 2017-09-24 1021 OA6Q          599 10 DX  N8OO          599 04 LA
QSO:  7000 RY 2017-09-24 1023 OA6Q          599 10 DX  K1SFA         599 05 MA
QSO:  7000 RY 2017-09-24 1025 OA6Q          599 10 DX  W0LSD         599 04 CO
QSO:  7000 RY 2017-09-24 1027 OA6Q          599 10 DX  W4JAM         599 05 RI
QSO:  7000 RY 2017-09-24 1029 OA6Q          599 10 DX  W4JAM         599 05 VA
QSO:  7000 RY 2017-09-24 1031 OA6Q          599 10 DX  K0KX          599 04 MN
QSO:  7000 RY 2017-09-24 1032 OA6Q          599 10 DX  K3LR          599 05 PA
QSO:  7000 RY 2017-09-24 1033 OA6Q          599 10 DX  NR4M          599 05 VA
QSO:  7000 RY 2017-09-24 1051 OA6Q          599 10 DX  CB1H          599 12 DX
QSO:  7000 RY 2017-09-24 1057 OA6Q          599 10 DX  VE7SCC        599 03 BC
QSO:  7000 RY 2017-09-24 1101 OA6Q          599 10 DX  JH4UTP        599 25 DX
QSO: 14000 RY 2017-09-24 1107 OA6Q          599 10 DX  YV5KAJ        599 09 DX
QSO: 21000 RY 2017-09-24 1118 OA6Q          599 10 DX  PU2TRX        599 11 DX
QSO: 21000 RY 2017-09-24 1120 OA6Q          599 10 DX  ES5KJ         599 15 DX
QSO: 21000 RY 2017-09-24 1120 OA6Q          599 10 DX  SJ2W          599 14 DX
QSO: 21000 RY 2017-09-24 1122 OA6Q          599 10 DX  SP4Z          599 15 DX
QSO: 21000 RY 2017-09-24 1122 OA6Q          599 10 DX  SM5S          599 14 DX
QSO: 21000 RY 2017-09-24 1123 OA6Q          599 10 DX  SM5CZQ        599 14 DX
QSO: 21000 RY 2017-09-24 1127 OA6Q          599 10 DX  OK2PAY        599 15 DX
QSO: 21000 RY 2017-09-24 1130 OA6Q          599 10 DX  LY2HS         599 15 DX
QSO: 21000 RY 2017-09-24 1131 OA6Q          599 10 DX  DO1DXX        599 14 DX
QSO: 21000 RY 2017-09-24 1132 OA6Q          599 10 DX  HK3W          599 09 DX
QSO: 21000 RY 2017-09-24 1132 OA6Q          599 10 DX  PY5KD         599 11 DX
QSO: 21000 RY 2017-09-24 1134 OA6Q          599 10 DX  SP3HLM        599 15 DX
QSO: 21000 RY 2017-09-24 1134 OA6Q          599 10 DX  OH3UU         599 15 DX
QSO: 21000 RY 2017-09-24 1135 OA6Q          599 10 DX  ON4AXU        599 14 DX
QSO: 21000 RY 2017-09-24 1136 OA6Q          599 10 DX  M0A           599 14 DX
QSO: 21000 RY 2017-09-24 1137 OA6Q          599 10 DX  DH8BQA        599 14 DX
QSO: 21000 RY 2017-09-24 1137 OA6Q          599 10 DX  F5NTV         599 14 DX
QSO: 21000 RY 2017-09-24 1138 OA6Q          599 10 DX  DM5TI         599 14 DX
QSO: 21000 RY 2017-09-24 1140 OA6Q          599 10 DX  OZ7AM         599 14 DX
