START-OF-LOG: 3.0
CALLSIGN: OF5C
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-OVERLAY:
CLAIMED-SCORE: 2371248
NAME: OldHouseRadioClub
LOCATION: DX
OPERATORS: OH5CZ OH5CY OH5CW OH2MZB OH5ELW OH5ELX OH5BW OH5FP TEEMU IIRO MAURI LEO
QSO:  7042 RY 2017-09-23 0936 OF5C          599 15 DX  UR5ZGY        599 16 DX
QSO: 14078 RY 2017-09-23 0937 OF5C          599 15 DX  UA4SJO        599 16 DX
QSO:  7044 RY 2017-09-23 0940 OF5C          599 15 DX  M7W           599 14 DX
QSO: 21100 RY 2017-09-23 0941 OF5C          599 15 DX  JT5DX         599 23 DX
QSO: 21099 RY 2017-09-23 0942 OF5C          599 15 DX  9M4DXX        599 28 DX
QSO: 14078 RY 2017-09-23 0944 OF5C          599 15 DX  RV3UQ         599 16 DX
QSO:  7047 RY 2017-09-23 0945 OF5C          599 15 DX  IW2MXY        599 15 DX
QSO: 21083 RY 2017-09-23 0945 OF5C          599 15 DX  A44A          599 21 DX
QSO:  7047 RY 2017-09-23 0947 OF5C          599 15 DX  SM5EPO        599 14 DX
QSO: 14078 RY 2017-09-23 0950 OF5C          599 15 DX  R4CO          599 16 DX
QSO: 14078 RY 2017-09-23 0950 OF5C          599 15 DX  PA5WT         599 14 DX
QSO: 21097 RY 2017-09-23 0952 OF5C          599 15 DX  RA1AGU        599 16 DX
QSO: 21097 RY 2017-09-23 0953 OF5C          599 15 DX  DK2TG         599 14 DX
QSO: 14078 RY 2017-09-23 0953 OF5C          599 15 DX  UT8IK         599 16 DX
QSO: 21097 RY 2017-09-23 0953 OF5C          599 15 DX  DO4OD         599 14 DX
QSO: 14078 RY 2017-09-23 0954 OF5C          599 15 DX  DL2KWA        599 14 DX
QSO: 21097 RY 2017-09-23 0955 OF5C          599 15 DX  M0A           599 14 DX
QSO: 21097 RY 2017-09-23 0956 OF5C          599 15 DX  DO3NO         599 14 DX
QSO: 14078 RY 2017-09-23 0956 OF5C          599 15 DX  OT6M          599 14 DX
QSO: 21097 RY 2017-09-23 0956 OF5C          599 15 DX  OZ4FF         599 14 DX
QSO: 21097 RY 2017-09-23 0957 OF5C          599 15 DX  DL0HMK        599 14 DX
QSO: 14078 RY 2017-09-23 0957 OF5C          599 15 DX  DF0SAX        599 14 DX
QSO:  7041 RY 2017-09-23 0957 OF5C          599 15 DX  DJ2RG         599 14 DX
QSO: 14078 RY 2017-09-23 0957 OF5C          599 15 DX  DL9Z          599 14 DX
QSO: 21097 RY 2017-09-23 0958 OF5C          599 15 DX  DD1JN         599 14 DX
QSO:  7041 RY 2017-09-23 0959 OF5C          599 15 DX  OK2FD         599 15 DX
QSO: 21097 RY 2017-09-23 0959 OF5C          599 15 DX  DJ6TK         599 14 DX
QSO: 14106 RY 2017-09-23 0959 OF5C          599 15 DX  IK4QJF        599 15 DX
QSO: 14078 RY 2017-09-23 0959 OF5C          599 15 DX  IK2UCK        599 15 DX
QSO: 21097 RY 2017-09-23 1000 OF5C          599 15 DX  DK3WW         599 14 DX
QSO: 21097 RY 2017-09-23 1000 OF5C          599 15 DX  DK5DC         599 14 DX
QSO:  7044 RY 2017-09-23 1001 OF5C          599 15 DX  G0BRC         599 14 DX
QSO: 14109 RY 2017-09-23 1001 OF5C          599 15 DX  IZ8EFD        599 15 DX
QSO: 21097 RY 2017-09-23 1002 OF5C          599 15 DX  OR3A          599 14 DX
QSO:  7045 RY 2017-09-23 1002 OF5C          599 15 DX  EV1R          599 16 DX
QSO: 21097 RY 2017-09-23 1003 OF5C          599 15 DX  PI4CC         599 14 DX
QSO:  7045 RY 2017-09-23 1003 OF5C          599 15 DX  SP4W          599 15 DX
QSO: 14111 RY 2017-09-23 1004 OF5C          599 15 DX  YO4NF         599 20 DX
QSO: 21097 RY 2017-09-23 1005 OF5C          599 15 DX  G5K           599 14 DX
QSO: 14078 RY 2017-09-23 1005 OF5C          599 15 DX  UA3XO         599 16 DX
QSO: 14078 RY 2017-09-23 1006 OF5C          599 15 DX  F4GGQ         599 14 DX
QSO:  7043 RY 2017-09-23 1007 OF5C          599 15 DX  IZ1GLX        599 15 DX
QSO:  7049 RY 2017-09-23 1007 OF5C          599 15 DX  PA3HGF        599 14 DX
QSO: 14078 RY 2017-09-23 1008 OF5C          599 15 DX  IK2XSL        599 15 DX
QSO: 21097 RY 2017-09-23 1008 OF5C          599 15 DX  DL5JS         599 14 DX
QSO: 14078 RY 2017-09-23 1008 OF5C          599 15 DX  RZ3AV         599 16 DX
QSO: 14078 RY 2017-09-23 1010 OF5C          599 15 DX  F4EFI         599 14 DX
QSO: 21097 RY 2017-09-23 1011 OF5C          599 15 DX  DG0CG         599 14 DX
QSO: 14121 RY 2017-09-23 1011 OF5C          599 15 DX  EE7Y          599 14 DX
QSO: 14078 RY 2017-09-23 1011 OF5C          599 15 DX  IQ5ZP/3       599 15 DX
QSO:  7054 RY 2017-09-23 1011 OF5C          599 15 DX  DL5ALW        599 14 DX
QSO: 21097 RY 2017-09-23 1011 OF5C          599 15 DX  PA0JHS        599 14 DX
QSO: 14078 RY 2017-09-23 1012 OF5C          599 15 DX  IZ3EIN        599 15 DX
QSO: 21097 RY 2017-09-23 1012 OF5C          599 15 DX  OU1E          599 14 DX
QSO: 21097 RY 2017-09-23 1013 OF5C          599 15 DX  DM2RM         599 14 DX
QSO: 21097 RY 2017-09-23 1013 OF5C          599 15 DX  DL0VG         599 14 DX
QSO: 14078 RY 2017-09-23 1014 OF5C          599 15 DX  IW1CHX        599 15 DX
QSO: 21097 RY 2017-09-23 1015 OF5C          599 15 DX  DL6KVB/P      599 14 DX
QSO:  7056 RY 2017-09-23 1015 OF5C          599 15 DX  DL1EAL        599 14 DX
QSO: 14078 RY 2017-09-23 1015 OF5C          599 15 DX  RX7K          599 16 DX
QSO: 21097 RY 2017-09-23 1016 OF5C          599 15 DX  DL5AN         599 14 DX
QSO: 21097 RY 2017-09-23 1017 OF5C          599 15 DX  PB7Z          599 14 DX
QSO: 14078 RY 2017-09-23 1017 OF5C          599 15 DX  R4WAA         599 16 DX
QSO: 21097 RY 2017-09-23 1018 OF5C          599 15 DX  F5TLZ         599 14 DX
QSO: 14078 RY 2017-09-23 1018 OF5C          599 15 DX  PA3T          599 14 DX
QSO:  7054 RY 2017-09-23 1018 OF5C          599 15 DX  I4LCK         599 15 DX
QSO: 21097 RY 2017-09-23 1018 OF5C          599 15 DX  CT1GVN        599 14 DX
QSO: 14078 RY 2017-09-23 1020 OF5C          599 15 DX  I2OGV         599 15 DX
QSO: 14078 RY 2017-09-23 1021 OF5C          599 15 DX  UX0SX         599 16 DX
QSO: 21097 RY 2017-09-23 1021 OF5C          599 15 DX  PA2ALF        599 14 DX
QSO:  7051 RY 2017-09-23 1021 OF5C          599 15 DX  S57DX         599 15 DX
QSO: 14078 RY 2017-09-23 1022 OF5C          599 15 DX  ED3D          599 14 DX
QSO: 21097 RY 2017-09-23 1022 OF5C          599 15 DX  PA3T          599 14 DX
QSO:  7048 RY 2017-09-23 1022 OF5C          599 15 DX  OL7O          599 15 DX
QSO: 14078 RY 2017-09-23 1023 OF5C          599 15 DX  SQ1WO         599 15 DX
QSO:  7048 RY 2017-09-23 1023 OF5C          599 15 DX  PG5V          599 14 DX
QSO: 14078 RY 2017-09-23 1023 OF5C          599 15 DX  PA9S          599 14 DX
QSO: 21097 RY 2017-09-23 1024 OF5C          599 15 DX  DB2KT         599 14 DX
QSO: 21097 RY 2017-09-23 1024 OF5C          599 15 DX  M7T           599 14 DX
QSO: 14078 RY 2017-09-23 1024 OF5C          599 15 DX  DL1LOD        599 14 DX
QSO: 14078 RY 2017-09-23 1025 OF5C          599 15 DX  IQ3UD         599 15 DX
QSO: 14078 RY 2017-09-23 1026 OF5C          599 15 DX  DJ7XB         599 14 DX
QSO: 14078 RY 2017-09-23 1027 OF5C          599 15 DX  YO9CWY        599 20 DX
QSO: 21097 RY 2017-09-23 1027 OF5C          599 15 DX  M3A           599 14 DX
QSO: 14078 RY 2017-09-23 1028 OF5C          599 15 DX  Z68BB         599 15 DX
QSO:  7047 RY 2017-09-23 1028 OF5C          599 15 DX  GI7AXB        599 14 DX
QSO: 21097 RY 2017-09-23 1029 OF5C          599 15 DX  DH8BQA        599 14 DX
QSO: 14078 RY 2017-09-23 1030 OF5C          599 15 DX  EA1GT/QRP     599 14 DX
QSO: 14078 RY 2017-09-23 1031 OF5C          599 15 DX  RA6C          599 16 DX
QSO: 14083 RY 2017-09-23 1031 OF5C          599 15 DX  OZ1ADL        599 14 DX
QSO: 14078 RY 2017-09-23 1031 OF5C          599 15 DX  I2TZK         599 15 DX
QSO: 21097 RY 2017-09-23 1032 OF5C          599 15 DX  DJ9MH         599 14 DX
QSO: 14078 RY 2017-09-23 1032 OF5C          599 15 DX  CT3FW         599 33 DX
QSO: 14078 RY 2017-09-23 1033 OF5C          599 15 DX  S56A          599 15 DX
QSO: 14086 RY 2017-09-23 1033 OF5C          599 15 DX  OK7W          599 15 DX
QSO: 14078 RY 2017-09-23 1033 OF5C          599 15 DX  S57YK         599 15 DX
QSO: 14078 RY 2017-09-23 1034 OF5C          599 15 DX  DB2KT         599 14 DX
QSO: 14078 RY 2017-09-23 1034 OF5C          599 15 DX  YP8W          599 20 DX
QSO: 21097 RY 2017-09-23 1035 OF5C          599 15 DX  DL6ON         599 14 DX
QSO: 21097 RY 2017-09-23 1037 OF5C          599 15 DX  DK3GI         599 14 DX
QSO: 21097 RY 2017-09-23 1037 OF5C          599 15 DX  OH2T          599 15 DX
QSO: 14078 RY 2017-09-23 1037 OF5C          599 15 DX  IW8AOF        599 15 DX
QSO: 14078 RY 2017-09-23 1038 OF5C          599 15 DX  4Z4AK         599 20 DX
QSO: 21097 RY 2017-09-23 1038 OF5C          599 15 DX  DL3FSC        599 14 DX
QSO: 14078 RY 2017-09-23 1038 OF5C          599 15 DX  UY5TE         599 16 DX
QSO: 21097 RY 2017-09-23 1038 OF5C          599 15 DX  ON6CQ         599 14 DX
QSO: 21097 RY 2017-09-23 1040 OF5C          599 15 DX  G3PXT         599 14 DX
QSO: 14078 RY 2017-09-23 1040 OF5C          599 15 DX  DL5KP         599 14 DX
QSO: 14078 RY 2017-09-23 1040 OF5C          599 15 DX  SP2AEK        599 15 DX
QSO: 14092 RY 2017-09-23 1041 OF5C          599 15 DX  SP5TAZ        599 15 DX
QSO: 14078 RY 2017-09-23 1041 OF5C          599 15 DX  OZ5BAL        599 14 DX
QSO: 14078 RY 2017-09-23 1042 OF5C          599 15 DX  EA8KC         599 33 DX
QSO: 14092 RY 2017-09-23 1042 OF5C          599 15 DX  C37NL         599 14 DX
QSO: 14078 RY 2017-09-23 1043 OF5C          599 15 DX  HB9AWS        599 14 DX
QSO:  7059 RY 2017-09-23 1043 OF5C          14  15 DX  DG0CG         599 14 DX
QSO: 14078 RY 2017-09-23 1043 OF5C          599 15 DX  OZ6AGX        599 14 DX
QSO: 14078 RY 2017-09-23 1044 OF5C          599 15 DX  PA4G          599 14 DX
QSO:  7059 RY 2017-09-23 1044 OF5C          599 15 DX  SM5MX         599 14 DX
QSO: 14078 RY 2017-09-23 1044 OF5C          599 15 DX  DH6BH         599 14 DX
QSO: 14078 RY 2017-09-23 1045 OF5C          599 15 DX  I0YQV         599 15 DX
QSO: 21097 RY 2017-09-23 1046 OF5C          599 15 DX  DL3SYA        599 14 DX
QSO: 21097 RY 2017-09-23 1047 OF5C          599 15 DX  DL1T          599 14 DX
QSO: 14078 RY 2017-09-23 1047 OF5C          599 15 DX  DH6BH         599 14 DX
QSO: 14078 RY 2017-09-23 1048 OF5C          599 15 DX  UT3SO         599 16 DX
QSO: 14078 RY 2017-09-23 1048 OF5C          599 15 DX  GM0NBM        599 14 DX
QSO: 14078 RY 2017-09-23 1049 OF5C          599 15 DX  UT8NT         599 16 DX
QSO: 14078 RY 2017-09-23 1050 OF5C          599 15 DX  IV3FSG        599 15 DX
QSO: 14078 RY 2017-09-23 1051 OF5C          599 15 DX  G3RLE         599 14 DX
QSO: 14095 RY 2017-09-23 1051 OF5C          599 15 DX  S51DD         599 15 DX
QSO:  7054 RY 2017-09-23 1051 OF5C          599 15 DX  IK5UAN        599 15 DX
QSO: 21097 RY 2017-09-23 1052 OF5C          599 15 DX  DJ6UP         599 14 DX
QSO: 14078 RY 2017-09-23 1052 OF5C          599 15 DX  DH8WG         599 14 DX
QSO: 14098 RY 2017-09-23 1052 OF5C          599 15 DX  YT2AAA        599 15 DX
QSO: 14078 RY 2017-09-23 1056 OF5C          599 15 DX  DF1LON        599 14 DX
QSO:  7054 RY 2017-09-23 1057 OF5C          599 15 DX  PG5V          599 14 DX
QSO: 21097 RY 2017-09-23 1057 OF5C          599 15 DX  ON2AD         599 14 DX
QSO: 14078 RY 2017-09-23 1058 OF5C          599 15 DX  YO2IS         599 20 DX
QSO:  7054 RY 2017-09-23 1058 OF5C          599 15 DX  SP9BNM        599 15 DX
QSO:  7054 RY 2017-09-23 1059 OF5C          599 15 DX  PA3I          599 14 DX
QSO: 14078 RY 2017-09-23 1059 OF5C          599 15 DX  DK2TX         599 14 DX
QSO:  7054 RY 2017-09-23 1059 OF5C          599 15 DX  LA3BPA        599 14 DX
QSO:  7054 RY 2017-09-23 1100 OF5C          599 15 DX  RV3UQ         599 16 DX
QSO: 14078 RY 2017-09-23 1100 OF5C          599 15 DX  OZ4ACK        599 14 DX
QSO: 14078 RY 2017-09-23 1101 OF5C          599 15 DX  G2U           599 14 DX
QSO:  7054 RY 2017-09-23 1102 OF5C          599 15 DX  SP5DL         599 15 DX
QSO: 14078 RY 2017-09-23 1102 OF5C          599 15 DX  OK2VIR        599 15 DX
QSO: 14078 RY 2017-09-23 1103 OF5C          599 15 DX  DF5AN         599 14 DX
QSO: 14078 RY 2017-09-23 1104 OF5C          599 15 DX  UT8EL         599 16 DX
QSO: 14078 RY 2017-09-23 1105 OF5C          599 15 DX  SM7BHM        599 14 DX
QSO: 14078 RY 2017-09-23 1106 OF5C          599 15 DX  G7SYW         599 14 DX
QSO:  7054 RY 2017-09-23 1106 OF5C          599 15 DX  LY6A          599 15 DX
QSO:  7054 RY 2017-09-23 1107 OF5C          599 15 DX  G4EBK         599 14 DX
QSO: 14080 RY 2017-09-23 1109 OF5C          599 15 DX  R5RT          599 16 DX
QSO:  7054 RY 2017-09-23 1110 OF5C          599 15 DX  S57X          599 15 DX
QSO: 14080 RY 2017-09-23 1111 OF5C          599 15 DX  EA6EE         599 14 DX
QSO: 14080 RY 2017-09-23 1113 OF5C          599 15 DX  EA5ET         599 14 DX
QSO: 14080 RY 2017-09-23 1113 OF5C          599 15 DX  I2BPP         599 15 DX
QSO: 21080 RY 2017-09-23 1114 OF5C          599 15 DX  CR3W          599 33 DX
QSO: 14080 RY 2017-09-23 1114 OF5C          599 15 DX  G7VRD         599 14 DX
QSO: 21081 RY 2017-09-23 1116 OF5C          599 15 DX  PT2CM         599 11 DX
QSO: 14080 RY 2017-09-23 1117 OF5C          599 15 DX  UR8QR         599 16 DX
QSO: 21081 RY 2017-09-23 1118 OF5C          599 15 DX  OH3D          599 15 DX
QSO: 14080 RY 2017-09-23 1118 OF5C          599 15 DX  IU1BSV        599 15 DX
QSO: 14125 RY 2017-09-23 1118 OF5C          599 15 DX  EI4KF         599 14 DX
QSO: 21091 RY 2017-09-23 1119 OF5C          599 15 DX  EA5BZ         599 14 DX
QSO: 14080 RY 2017-09-23 1119 OF5C          599 15 DX  DK2LO         599 14 DX
QSO: 14080 RY 2017-09-23 1120 OF5C          599 15 DX  S51A          599 15 DX
QSO: 14080 RY 2017-09-23 1121 OF5C          599 15 DX  UW5Y          599 16 DX
QSO: 14080 RY 2017-09-23 1121 OF5C          599 15 DX  I4UUL         599 15 DX
QSO: 21082 RY 2017-09-23 1122 OF5C          599 15 DX  HZ1HN         599 21 DX
QSO:  7054 RY 2017-09-23 1123 OF5C          599 15 DX  EW8OM         599 16 DX
QSO: 14080 RY 2017-09-23 1124 OF5C          599 15 DX  ON5GF         599 14 DX
QSO: 14080 RY 2017-09-23 1124 OF5C          599 15 DX  RC7A          599 16 DX
QSO: 14134 RY 2017-09-23 1125 OF5C          599 15 DX  DK3T          599 14 DX
QSO: 14080 RY 2017-09-23 1126 OF5C          599 15 DX  OK1PX         599 15 DX
QSO:  7054 RY 2017-09-23 1127 OF5C          599 15 DX  DL3SYA        599 14 DX
QSO: 21084 RY 2017-09-23 1127 OF5C          599 15 DX  EA5HYJ        599 14 DX
QSO: 14080 RY 2017-09-23 1128 OF5C          599 15 DX  DD1JN         599 14 DX
QSO: 14080 RY 2017-09-23 1129 OF5C          599 15 DX  G3XTT         599 14 DX
QSO: 14080 RY 2017-09-23 1130 OF5C          599 15 DX  IQ5ZP/3       599 15 DX
QSO: 14080 RY 2017-09-23 1130 OF5C          599 15 DX  PA0GJV        599 14 DX
QSO: 14080 RY 2017-09-23 1131 OF5C          599 15 DX  LY4OO         599 15 DX
QSO:  7054 RY 2017-09-23 1131 OF5C          599 15 DX  DL4ME         599 14 DX
QSO: 14080 RY 2017-09-23 1133 OF5C          599 15 DX  SP3LGF        599 15 DX
QSO: 14080 RY 2017-09-23 1133 OF5C          599 15 DX  UR5QU         599 16 DX
QSO: 14080 RY 2017-09-23 1134 OF5C          599 15 DX  DL1DTL        599 14 DX
QSO: 21087 RY 2017-09-23 1135 OF5C          599 15 DX  EA7RU         599 14 DX
QSO: 14080 RY 2017-09-23 1135 OF5C          599 15 DX  HA1BC         599 15 DX
QSO: 14080 RY 2017-09-23 1136 OF5C          599 15 DX  IU2IGX        599 15 DX
QSO: 21089 RY 2017-09-23 1136 OF5C          599 15 DX  ED2C          599 14 DX
QSO:  7054 RY 2017-09-23 1137 OF5C          599 15 DX  SO5WD         599 15 DX
QSO: 14089 RY 2017-09-23 1138 OF5C          599 15 DX  IU3BTY        599 15 DX
QSO: 14080 RY 2017-09-23 1139 OF5C          599 15 DX  G0BRC         599 14 DX
QSO: 14090 RY 2017-09-23 1139 OF5C          599 15 DX  ER5LL         599 16 DX
QSO: 14080 RY 2017-09-23 1140 OF5C          599 15 DX  ON4AMP        599 14 DX
QSO: 14080 RY 2017-09-23 1140 OF5C          599 15 DX  OK1MSP        599 15 DX
QSO:  7054 RY 2017-09-23 1140 OF5C          599 15 DX  LY2MM         599 15 DX
QSO: 14080 RY 2017-09-23 1141 OF5C          599 15 DX  DK9FEC        599 14 DX
QSO:  7054 RY 2017-09-23 1142 OF5C          599 15 DX  UR5ZEP        599 16 DX
QSO: 14080 RY 2017-09-23 1142 OF5C          599 15 DX  DK9FEC        599 14 DX
QSO: 14080 RY 2017-09-23 1143 OF5C          599 15 DX  EA1XT         599 14 DX
QSO: 14080 RY 2017-09-23 1144 OF5C          599 15 DX  AA5AU         599 04 LA
QSO: 14080 RY 2017-09-23 1144 OF5C          599 15 DX  HL3EHK        599 25 DX
QSO: 14080 RY 2017-09-23 1145 OF5C          599 15 DX  PC3M          599 14 DX
QSO: 14080 RY 2017-09-23 1147 OF5C          599 15 DX  N3QE          599 05 MD
QSO: 14080 RY 2017-09-23 1147 OF5C          599 15 DX  PD0WR         599 14 DX
QSO:  7047 RY 2017-09-23 1148 OF5C          599 15 DX  SP73PW        599 15 DX
QSO: 14080 RY 2017-09-23 1148 OF5C          599 15 DX  M0NPQ         599 14 DX
QSO:  7042 RY 2017-09-23 1149 OF5C          599 15 DX  G0RPM         599 14 DX
QSO: 21096 RY 2017-09-23 1149 OF5C          599 15 DX  IZ1YPF        599 15 DX
QSO: 14080 RY 2017-09-23 1150 OF5C          599 15 DX  EI/DL1EFW     599 14 DX
QSO: 14080 RY 2017-09-23 1150 OF5C          599 15 DX  W2CDO         599 05 MD
QSO: 14080 RY 2017-09-23 1151 OF5C          599 15 DX  DL6SFR        599 14 DX
QSO: 14080 RY 2017-09-23 1152 OF5C          599 15 DX  PE2K          599 14 DX
QSO: 14080 RY 2017-09-23 1152 OF5C          599 15 DX  OK1DEK        599 15 DX
QSO: 21106 RY 2017-09-23 1155 OF5C          599 15 DX  PC2L          599 14 DX
QSO: 14080 RY 2017-09-23 1156 OF5C          599 15 DX  M0WAY         599 14 DX
QSO: 21106 RY 2017-09-23 1156 OF5C          599 15 DX  DJ1YF         599 14 DX
QSO:  7044 RY 2017-09-23 1157 OF5C          599 15 DX  OH5CX         599 15 DX
QSO: 21106 RY 2017-09-23 1158 OF5C          599 15 DX  DF2LH         599 14 DX
QSO:  7044 RY 2017-09-23 1158 OF5C          599 15 DX  RA0UF/8       599 18 DX
QSO: 14080 RY 2017-09-23 1158 OF5C          599 15 DX  G3VQO         599 14 DX
QSO: 21106 RY 2017-09-23 1158 OF5C          599 15 DX  IU2FGB        599 15 DX
QSO: 14080 RY 2017-09-23 1159 OF5C          599 15 DX  WW4LL         599 05 GA
QSO: 21106 RY 2017-09-23 1159 OF5C          599 15 DX  OH5CX         599 15 DX
QSO: 14080 RY 2017-09-23 1200 OF5C          599 15 DX  PA5TT         599 14 DX
QSO:  7044 RY 2017-09-23 1201 OF5C          599 15 DX  I5WNN         599 15 DX
QSO: 14080 RY 2017-09-23 1201 OF5C          599 15 DX  F2AR          599 14 DX
QSO: 21106 RY 2017-09-23 1201 OF5C          599 15 DX  DL2YBG        599 14 DX
QSO: 14080 RY 2017-09-23 1203 OF5C          599 15 DX  EB1EB         599 14 DX
QSO:  7044 RY 2017-09-23 1204 OF5C          599 15 DX  S57A          599 15 DX
QSO: 14080 RY 2017-09-23 1204 OF5C          599 15 DX  W2GS          599 04 MS
QSO: 14080 RY 2017-09-23 1204 OF5C          599 15 DX  G4JKZ         599 14 DX
QSO: 21106 RY 2017-09-23 1205 OF5C          599 15 DX  SW9XB         599 20 DX
QSO:  7041 RY 2017-09-23 1207 OF5C          599 15 DX  9A2TN         599 15 DX
QSO: 14080 RY 2017-09-23 1207 OF5C          599 15 DX  M0UNI         599 14 DX
QSO: 14080 RY 2017-09-23 1209 OF5C          599 15 DX  DJ5IW         599 14 DX
QSO: 14080 RY 2017-09-23 1210 OF5C          599 15 DX  US7IY         599 16 DX
QSO: 14080 RY 2017-09-23 1210 OF5C          599 15 DX  DL2RUG        599 14 DX
QSO:  7047 RY 2017-09-23 1210 OF5C          599 15 DX  DL8ZU         599 14 DX
QSO: 21106 RY 2017-09-23 1210 OF5C          599 15 DX  DL6RDM        599 14 DX
QSO: 14089 RY 2017-09-23 1212 OF5C          599 15 DX  S53X          599 15 DX
QSO:  7040 RY 2017-09-23 1212 OF5C          599 15 DX  OZ/SP2UUU     599 14 DX
QSO: 21106 RY 2017-09-23 1213 OF5C          599 15 DX  DL6NDW        599 14 DX
QSO:  7042 RY 2017-09-23 1213 OF5C          599 15 DX  US8UA         599 16 DX
QSO: 14080 RY 2017-09-23 1214 OF5C          599 15 DX  NF3RI         599 05 PA
QSO:  7044 RY 2017-09-23 1214 OF5C          599 15 DX  DK2VM         599 14 DX
QSO: 21106 RY 2017-09-23 1214 OF5C          599 15 DX  F6GCI         599 14 DX
QSO: 14080 RY 2017-09-23 1215 OF5C          599 15 DX  VE2EBK        599 05 QC
QSO: 14080 RY 2017-09-23 1215 OF5C          599 15 DX  G0RPM         599 14 DX
QSO: 14080 RY 2017-09-23 1216 OF5C          599 15 DX  K8AJS         599 04 OH
QSO: 14080 RY 2017-09-23 1217 OF5C          599 15 DX  MM0CBL        599 14 DX
QSO:  7056 RY 2017-09-23 1218 OF5C          599 15 DX  US7KC         599 16 DX
QSO: 14085 RY 2017-09-23 1218 OF5C          599 15 DX  RX7K          599 16 DX
QSO: 21106 RY 2017-09-23 1218 OF5C          599 15 DX  DB7JB         599 14 DX
QSO:  7056 RY 2017-09-23 1219 OF5C          599 15 DX  IW1PNJ        599 15 DX
QSO: 14100 RY 2017-09-23 1219 OF5C          599 15 DX  IQ3RK         599 15 DX
QSO: 14080 RY 2017-09-23 1219 OF5C          599 15 DX  IN3JJI        599 15 DX
QSO: 21106 RY 2017-09-23 1222 OF5C          599 15 DX  DL1GME        599 14 DX
QSO: 14080 RY 2017-09-23 1222 OF5C          599 15 DX  TM9MC         599 14 DX
QSO: 14080 RY 2017-09-23 1222 OF5C          599 15 DX  IW2MXY        599 15 DX
QSO: 14080 RY 2017-09-23 1223 OF5C          599 15 DX  DL8ULF        599 14 DX
QSO: 21106 RY 2017-09-23 1224 OF5C          599 15 DX  OD5PY         599 20 DX
QSO: 14080 RY 2017-09-23 1224 OF5C          599 15 DX  W2DXE         599 05 NY
QSO: 14080 RY 2017-09-23 1226 OF5C          599 15 DX  HA3HK         599 15 DX
QSO: 14103 RY 2017-09-23 1227 OF5C          599 15 DX  DM5TI         599 14 DX
QSO: 14080 RY 2017-09-23 1227 OF5C          599 15 DX  KZ0US         599 04 MO
QSO:  7043 RY 2017-09-23 1227 OF5C          599 15 DX  YU1KT         599 15 DX
QSO: 14080 RY 2017-09-23 1228 OF5C          599 15 DX  R6YY          599 16 DX
QSO: 21106 RY 2017-09-23 1229 OF5C          599 15 DX  DJ1PQ         599 14 DX
QSO: 14080 RY 2017-09-23 1229 OF5C          599 15 DX  EA8KC         599 33 DX
QSO: 14080 RY 2017-09-23 1230 OF5C          599 15 DX  N2KI          599 05 NY
QSO: 14080 RY 2017-09-23 1231 OF5C          599 15 DX  VE3RZ         599 04 ON
QSO: 14080 RY 2017-09-23 1232 OF5C          599 15 DX  PA3N          599 14 DX
QSO: 21106 RY 2017-09-23 1233 OF5C          599 15 DX  DG7NFX        599 14 DX
QSO: 14107 RY 2017-09-23 1235 OF5C          599 15 DX  CS5CRE        599 14 DX
QSO: 14080 RY 2017-09-23 1235 OF5C          599 15 DX  LZ7EP         599 20 DX
QSO:  7036 RY 2017-09-23 1236 OF5C          599 15 DX  JE1ZWT        599 25 DX
QSO: 14080 RY 2017-09-23 1237 OF5C          599 15 DX  DK6CQ         599 14 DX
QSO:  7047 RY 2017-09-23 1238 OF5C          599 15 DX  SQ7LQJ        599 15 DX
QSO: 21106 RY 2017-09-23 1238 OF5C          599 15 DX  DL1AKL        599 14 DX
QSO: 14080 RY 2017-09-23 1239 OF5C          599 15 DX  II2IAOG       599 15 DX
QSO: 21105 RY 2017-09-23 1240 OF5C          599 15 DX  EA7ZY         599 14 DX
QSO:  7047 RY 2017-09-23 1241 OF5C          599 15 DX  R4WT          599 16 DX
QSO:  7047 RY 2017-09-23 1243 OF5C          599 15 DX  9A7B          599 15 DX
QSO: 14108 RY 2017-09-23 1245 OF5C          599 15 DX  XW1IC         599 26 DX
QSO: 21100 RY 2017-09-23 1246 OF5C          599 15 DX  M0NKR         599 14 DX
QSO: 14080 RY 2017-09-23 1246 OF5C          599 15 DX  YC1ME         599 28 DX
QSO: 14080 RY 2017-09-23 1247 OF5C          599 15 DX  DS1JFY        599 25 DX
QSO:  7047 RY 2017-09-23 1249 OF5C          599 15 DX  US7IID        599 16 DX
QSO: 14080 RY 2017-09-23 1249 OF5C          599 15 DX  UN7CN         599 17 DX
QSO: 14110 RY 2017-09-23 1249 OF5C          599 15 DX  DL5NAM        599 14 DX
QSO: 14080 RY 2017-09-23 1250 OF5C          599 15 DX  DL8AKA        599 14 DX
QSO: 14080 RY 2017-09-23 1251 OF5C          599 15 DX  PA3CAU        599 14 DX
QSO:  7047 RY 2017-09-23 1253 OF5C          599 15 DX  DB4BJ         599 14 DX
QSO: 14080 RY 2017-09-23 1253 OF5C          599 15 DX  WV8SW         599 05 WV
