START-OF-LOG: 3.0
CALLSIGN: YO5CRQ
CLUB: CSM Baia Mare
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 196224
OPERATORS: YO5CRQ
NAME: Zoltan Bordas
CREATED-BY: N1MM Logger V12.8.2
SOAPBOX: Radio: Yaesu FT-1000MP Mk V 100 W
SOAPBOX: Antenna 80-40 m: shorted twin-lead dipole @ 6 m height
QSO:  7054 CW 2012-11-24 2234 YO5CRQ        599 20     W1FQ          599 05
QSO:  7061 CW 2012-11-24 2235 YO5CRQ        599 20     W3EA          599 05
QSO:  7065 CW 2012-11-24 2236 YO5CRQ        599 20     K1DG          599 05
QSO:  7066 CW 2012-11-24 2238 YO5CRQ        599 20     C5A           599 35
QSO:  7068 CW 2012-11-24 2239 YO5CRQ        599 20     NQ4I          599 05
QSO:  7043 CW 2012-11-24 2245 YO5CRQ        599 20     8P5A          599 08
QSO:  7035 CW 2012-11-24 2248 YO5CRQ        599 20     W2FU          599 05
QSO:  7031 CW 2012-11-24 2301 YO5CRQ        599 20     W2BC          599 05
QSO:  7037 CW 2012-11-24 2303 YO5CRQ        599 20     WT1T          599 05
QSO:  7034 CW 2012-11-24 2306 YO5CRQ        599 20     VC2T          599 05
QSO:  7038 CW 2012-11-24 2308 YO5CRQ        599 20     K9CT          599 04
QSO:  7057 CW 2012-11-24 2312 YO5CRQ        599 20     N2WKS         599 05
QSO:  7056 CW 2012-11-24 2313 YO5CRQ        599 20     VE2EKA        599 02
QSO:  7071 CW 2012-11-24 2319 YO5CRQ        599 20     HK1NA         599 09
QSO:  7063 CW 2012-11-24 2324 YO5CRQ        599 20     YW4D          599 09
QSO:  7043 CW 2012-11-24 2326 YO5CRQ        599 20     J75Z          599 08
QSO:  7036 CW 2012-11-24 2328 YO5CRQ        599 20     W8AV          599 04
QSO:  7024 CW 2012-11-24 2331 YO5CRQ        599 20     C6AKQ         599 08
QSO:  7020 CW 2012-11-24 2332 YO5CRQ        599 20     AD4Z          599 05
QSO:  7017 CW 2012-11-24 2333 YO5CRQ        599 20     W2RE          599 05
QSO:  7015 CW 2012-11-24 2335 YO5CRQ        599 20     W3UA          599 05
QSO:  7013 CW 2012-11-24 2336 YO5CRQ        599 20     N3RS          599 05
QSO:  7008 CW 2012-11-24 2338 YO5CRQ        599 20     K3WI          599 05
QSO:  7005 CW 2012-11-24 2348 YO5CRQ        599 20     PJ4A          599 09
QSO:  7064 CW 2012-11-24 2351 YO5CRQ        599 20     PJ2T          599 09
QSO:  3538 CW 2012-11-25 0000 YO5CRQ        599 20     D4C           599 35
QSO:  3544 CW 2012-11-25 0002 YO5CRQ        599 20     HA6OL         599 15
QSO: 28069 CW 2012-11-25 0850 YO5CRQ        599 20     YB9BON        599 28
QSO: 28083 CW 2012-11-25 0854 YO5CRQ        599 20     BA7IO         599 24
QSO: 28068 CW 2012-11-25 0855 YO5CRQ        599 20     VU2PTT        599 22
QSO: 28058 CW 2012-11-25 0857 YO5CRQ        599 20     UA0SDX        599 18
QSO: 28048 CW 2012-11-25 0900 YO5CRQ        599 20     VK6DU         599 29
QSO: 28039 CW 2012-11-25 0901 YO5CRQ        599 20     5H3EE         599 37
QSO: 28037 CW 2012-11-25 0902 YO5CRQ        599 20     E2E           599 26
QSO: 28038 CW 2012-11-25 0903 YO5CRQ        599 20     UA0WW         599 18
QSO: 28041 CW 2012-11-25 0904 YO5CRQ        599 20     RW0A          599 18
QSO: 28082 CW 2012-11-25 0922 YO5CRQ        599 20     VR2ZQZ        599 24
QSO: 28013 CW 2012-11-25 0928 YO5CRQ        599 20     ED9Z          599 33
QSO: 28023 CW 2012-11-25 0928 YO5CRQ        599 20     UA9WOB        599 16
QSO: 28095 CW 2012-11-25 0932 YO5CRQ        599 20     EY8MM         599 17
QSO: 28018 CW 2012-11-25 0939 YO5CRQ        599 20     JT1BV         599 23
QSO: 28016 CW 2012-11-25 0943 YO5CRQ        599 20     7P8D          599 38
QSO: 28063 CW 2012-11-25 0945 YO5CRQ        599 20     RK9AY         599 17
QSO: 28065 CW 2012-11-25 0946 YO5CRQ        599 20     RG9A          599 17
QSO: 28074 CW 2012-11-25 0947 YO5CRQ        599 20     UA9CNV        599 17
QSO: 28082 CW 2012-11-25 0948 YO5CRQ        599 20     RK9SWF        599 16
QSO: 28091 CW 2012-11-25 0957 YO5CRQ        599 20     XV1X          599 26
QSO: 28100 CW 2012-11-25 0958 YO5CRQ        599 20     JS6RGY        599 25
QSO: 28032 CW 2012-11-25 1001 YO5CRQ        599 20     D4C           599 35
QSO: 28034 CW 2012-11-25 1005 YO5CRQ        599 20     R20BIS        599 16
QSO: 28041 CW 2012-11-25 1005 YO5CRQ        599 20     PT5T          599 11
QSO: 28062 CW 2012-11-25 1007 YO5CRQ        599 20     9J3A          599 36
QSO: 28019 CW 2012-11-25 1010 YO5CRQ        599 20     UP0L          599 17
QSO: 28101 CW 2012-11-25 1012 YO5CRQ        599 20     VK8GM         599 29
QSO: 28070 CW 2012-11-25 1013 YO5CRQ        599 20     UA9TF         599 16
QSO: 21067 CW 2012-11-25 1018 YO5CRQ        599 20     B7P           599 24
QSO: 21019 CW 2012-11-25 1022 YO5CRQ        599 20     XV9NPS        599 26
QSO: 21034 CW 2012-11-25 1029 YO5CRQ        599 20     5X1NH         599 37
QSO: 21034 CW 2012-11-25 1030 YO5CRQ        599 20     VK4CT         599 30
QSO: 21053 CW 2012-11-25 1039 YO5CRQ        599 20     KH2/JK2VOC    599 27
QSO: 21051 CW 2012-11-25 1046 YO5CRQ        599 20     ZM4T          599 32
QSO: 21026 CW 2012-11-25 1051 YO5CRQ        599 20     ZW5B          599 11
QSO: 21048 CW 2012-11-25 1053 YO5CRQ        599 20     P33W          599 20
QSO: 21066 CW 2012-11-25 1056 YO5CRQ        599 20     LA8OM         599 14
QSO: 21067 CW 2012-11-25 1059 YO5CRQ        599 20     VU2PTT        599 22
QSO: 21066 CW 2012-11-25 1100 YO5CRQ        599 20     NH2T          599 27
QSO: 21050 CW 2012-11-25 1102 YO5CRQ        599 20     5C5W          599 33
QSO: 21048 CW 2012-11-25 1104 YO5CRQ        599 20     VK4SN         599 30
QSO: 21042 CW 2012-11-25 1106 YO5CRQ        599 20     RA9UN         599 18
QSO: 21020 CW 2012-11-25 1107 YO5CRQ        599 20     B1Z           599 24
QSO: 21038 CW 2012-11-25 1113 YO5CRQ        599 20     6V7C          599 35
QSO: 21049 CW 2012-11-25 1114 YO5CRQ        599 20     VK3TDX        599 30
QSO: 21046 CW 2012-11-25 1116 YO5CRQ        599 20     KP2M          599 08
QSO: 21035 CW 2012-11-25 1118 YO5CRQ        599 20     5H3EE         599 37
QSO: 21026 CW 2012-11-25 1123 YO5CRQ        599 20     9H1XT         599 15
QSO: 28069 CW 2012-11-25 1155 YO5CRQ        599 20     YO5PBF        599 20
QSO: 28038 CW 2012-11-25 1203 YO5CRQ        599 20     8P5A          599 08
QSO: 28032 CW 2012-11-25 1204 YO5CRQ        599 20     JA5FDJ        599 25
QSO: 28013 CW 2012-11-25 1207 YO5CRQ        599 20     PW7T          599 11
QSO: 28047 CW 2012-11-25 1209 YO5CRQ        599 20     PY9MM         599 11
QSO: 28079 CW 2012-11-25 1212 YO5CRQ        599 20     ZS1EL         599 38
QSO: 28022 CW 2012-11-25 1217 YO5CRQ        599 20     TF2CW         599 40
QSO: 28037 CW 2012-11-25 1219 YO5CRQ        599 20     CX7CO         599 13
QSO: 28037 CW 2012-11-25 1220 YO5CRQ        599 20     K1RM          599 05
QSO: 28045 CW 2012-11-25 1221 YO5CRQ        599 20     W1KM          599 05
QSO: 28048 CW 2012-11-25 1222 YO5CRQ        599 20     NP4G          599 08
QSO: 28078 CW 2012-11-25 1235 YO5CRQ        599 20     ZD8W          599 36
QSO: 28065 CW 2012-11-25 1240 YO5CRQ        599 20     LS1D          599 13
QSO: 28051 CW 2012-11-25 1241 YO5CRQ        599 20     VY2ZM         599 05
QSO: 28020 CW 2012-11-25 1244 YO5CRQ        599 20     6V7V          599 35
QSO: 28025 CW 2012-11-25 1247 YO5CRQ        599 20     KB1H          599 05
QSO: 28062 CW 2012-11-25 1248 YO5CRQ        599 20     PZ5T          599 09
QSO: 28056 CW 2012-11-25 1310 YO5CRQ        599 20     K1TO          599 05
QSO: 28049 CW 2012-11-25 1311 YO5CRQ        599 20     N4WW          599 05
QSO: 28077 CW 2012-11-25 1313 YO5CRQ        599 20     K0DQ          599 05
QSO: 21086 CW 2012-11-25 1329 YO5CRQ        599 20     VK6LW         599 29
QSO: 21077 CW 2012-11-25 1330 YO5CRQ        599 20     VE3MMQ        599 04
QSO: 21080 CW 2012-11-25 1331 YO5CRQ        599 20     WQ2N          599 05
QSO: 21092 CW 2012-11-25 1332 YO5CRQ        599 20     K8GL          599 04
QSO: 21091 CW 2012-11-25 1334 YO5CRQ        599 20     NE3F          599 05
QSO: 21098 CW 2012-11-25 1336 YO5CRQ        599 20     K4SSU         599 05
QSO: 21102 CW 2012-11-25 1339 YO5CRQ        599 20     N4CC          599 05
QSO: 21108 CW 2012-11-25 1342 YO5CRQ        599 20     K4FJ          599 05
QSO: 21110 CW 2012-11-25 1343 YO5CRQ        599 20     A45XR         599 21
QSO: 21122 CW 2012-11-25 1343 YO5CRQ        599 20     K8MM          599 04
QSO: 21127 CW 2012-11-25 1345 YO5CRQ        599 20     KG9N          599 04
QSO: 21128 CW 2012-11-25 1345 YO5CRQ        599 20     PY2KJ         599 11
QSO: 21136 CW 2012-11-25 1346 YO5CRQ        599 20     N5RZ          599 04
QSO: 21101 CW 2012-11-25 1347 YO5CRQ        599 20     K2ONP         599 05
QSO: 21096 CW 2012-11-25 1348 YO5CRQ        599 20     KP2MM         599 08
QSO: 21092 CW 2012-11-25 1349 YO5CRQ        599 20     PJ2T          599 09
QSO: 21089 CW 2012-11-25 1352 YO5CRQ        599 20     D3AA          599 36
QSO: 21067 CW 2012-11-25 1354 YO5CRQ        599 20     KE9I          599 04
QSO: 21065 CW 2012-11-25 1355 YO5CRQ        599 20     6V7V          599 35
QSO: 21062 CW 2012-11-25 1356 YO5CRQ        599 20     W2FU          599 05
QSO: 21059 CW 2012-11-25 1356 YO5CRQ        599 20     K1KP          599 05
QSO: 21051 CW 2012-11-25 1407 YO5CRQ        599 20     VP2V/AA7V     599 08
QSO: 21037 CW 2012-11-25 1411 YO5CRQ        599 20     K9CT          599 04
QSO: 21018 CW 2012-11-25 1417 YO5CRQ        599 20     ZF1A          599 08
QSO: 21030 CW 2012-11-25 1418 YO5CRQ        599 20     K2LE          599 05
QSO: 21037 CW 2012-11-25 1422 YO5CRQ        599 20     N2YB          599 05
QSO: 28050 CW 2012-11-25 1431 YO5CRQ        599 20     NY3A          599 05
QSO: 28072 CW 2012-11-25 1432 YO5CRQ        599 20     K1AR          599 05
QSO: 28074 CW 2012-11-25 1433 YO5CRQ        599 20     K4PG          599 05
QSO: 28097 CW 2012-11-25 1435 YO5CRQ        599 20     PY1NX         599 11
QSO: 28114 CW 2012-11-25 1442 YO5CRQ        599 20     HD2A          599 10
QSO: 28134 CW 2012-11-25 1448 YO5CRQ        599 20     HP1WW         599 07
QSO: 28145 CW 2012-11-25 1449 YO5CRQ        599 20     LW5HR         599 13
QSO: 28136 CW 2012-11-25 1450 YO5CRQ        599 20     LW3DG         599 13
QSO: 28105 CW 2012-11-25 1452 YO5CRQ        599 20     FS/K9NB       599 08
QSO: 21023 CW 2012-11-25 1504 YO5CRQ        599 20     N4PN          599 05
QSO: 21003 CW 2012-11-25 1505 YO5CRQ        599 20     AA1K          599 05
QSO: 21004 CW 2012-11-25 1505 YO5CRQ        599 20     VY2ZM         599 05
QSO: 21069 CW 2012-11-25 1510 YO5CRQ        599 20     W8AV          599 04
QSO: 21111 CW 2012-11-25 1513 YO5CRQ        599 20     K0AP          599 04
QSO: 21095 CW 2012-11-25 1520 YO5CRQ        599 20     KC3WX         599 05
QSO: 21085 CW 2012-11-25 1529 YO5CRQ        599 20     K4AB          599 04
QSO: 21092 CW 2012-11-25 1530 YO5CRQ        599 20     K2CJ          599 05
QSO: 21063 CW 2012-11-25 1550 YO5CRQ        599 20     VE3EJ         599 04
QSO: 14023 CW 2012-11-25 1555 YO5CRQ        599 20     KL7RA         599 01
QSO: 14014 CW 2012-11-25 1558 YO5CRQ        599 20     K3LR          599 05
QSO: 14047 CW 2012-11-25 1559 YO5CRQ        599 20     WT1T          599 05
QSO: 14050 CW 2012-11-25 1605 YO5CRQ        599 20     VE1ZA         599 05
QSO: 21076 CW 2012-11-25 1608 YO5CRQ        599 20     N8II          599 05
QSO: 21064 CW 2012-11-25 1608 YO5CRQ        599 20     PJ4D          599 09
QSO: 21047 CW 2012-11-25 1611 YO5CRQ        599 20     KB1H          599 05
QSO: 21042 CW 2012-11-25 1613 YO5CRQ        599 20     K5EK          599 05
QSO: 21009 CW 2012-11-25 1614 YO5CRQ        599 20     K1LZ          599 05
QSO: 21014 CW 2012-11-25 1804 YO5CRQ        599 20     W3LPL         599 05
QSO: 21082 CW 2012-11-25 1807 YO5CRQ        599 20     PS2T          599 11
QSO:  7044 CW 2012-11-25 1817 YO5CRQ        599 20     RW0A          599 18
QSO:  7029 CW 2012-11-25 1818 YO5CRQ        599 20     UP1G          599 17
QSO:  7027 CW 2012-11-25 1820 YO5CRQ        599 20     UP0L          599 17
QSO:  7014 CW 2012-11-25 1838 YO5CRQ        599 20     JA3YBK        599 25
QSO:  7035 CW 2012-11-25 2132 YO5CRQ        599 20     K3IPK         599 05
QSO:  7031 CW 2012-11-25 2134 YO5CRQ        599 20     UN1Z          599 17
QSO:  7012 CW 2012-11-25 2136 YO5CRQ        599 20     W3LPL         599 05
QSO:  7011 CW 2012-11-25 2140 YO5CRQ        599 20     NY3A          599 05
QSO:  7031 CW 2012-11-25 2152 YO5CRQ        599 20     K1FWE         599 05
QSO:  7029 CW 2012-11-25 2201 YO5CRQ        599 20     K3WU          599 05
QSO:  7050 CW 2012-11-25 2204 YO5CRQ        599 20     KB1H          599 05
QSO:  7051 CW 2012-11-25 2208 YO5CRQ        599 20     K1HI          599 05
QSO:  7057 CW 2012-11-25 2210 YO5CRQ        599 20     W8MJ          599 04
QSO:  3531 CW 2012-11-25 2217 YO5CRQ        599 20     UP0L          599 17
QSO:  3535 CW 2012-11-25 2217 YO5CRQ        599 20     P33W          599 20
QSO:  3536 CW 2012-11-25 2218 YO5CRQ        599 20     OH0V          599 15
QSO:  3538 CW 2012-11-25 2222 YO5CRQ        599 20     UN4PG         599 17
QSO:  3516 CW 2012-11-25 2226 YO5CRQ        599 20     TF4X          599 40
QSO:  3509 CW 2012-11-25 2230 YO5CRQ        599 20     UP2L          599 17
QSO:  7076 CW 2012-11-25 2233 YO5CRQ        599 20     VY2ZM         599 05
QSO:  7099 CW 2012-11-25 2235 YO5CRQ        599 20     K4SSU         599 05
QSO:  7088 CW 2012-11-25 2236 YO5CRQ        599 20     VE9HF         599 05
QSO:  7087 CW 2012-11-25 2236 YO5CRQ        599 20     K1TO          599 05
QSO:  7085 CW 2012-11-25 2238 YO5CRQ        599 20     N1IX          599 05
QSO:  7084 CW 2012-11-25 2240 YO5CRQ        599 20     VE1OP         599 05
QSO:  7079 CW 2012-11-25 2241 YO5CRQ        599 20     WA1Z          599 05
QSO:  7073 CW 2012-11-25 2242 YO5CRQ        599 20     K8AZ          599 04
QSO:  7067 CW 2012-11-25 2244 YO5CRQ        599 20     K3QF          599 05
QSO:  7064 CW 2012-11-25 2245 YO5CRQ        599 20     W1KM          599 05
QSO:  7062 CW 2012-11-25 2246 YO5CRQ        599 20     G3XTT         599 14
QSO:  7059 CW 2012-11-25 2247 YO5CRQ        599 20     EF8M          599 33
QSO:  7037 CW 2012-11-25 2251 YO5CRQ        599 20     ZF1A          599 08
QSO:  7006 CW 2012-11-25 2259 YO5CRQ        599 20     K2AX          599 05
QSO:  7034 CW 2012-11-25 2314 YO5CRQ        599 20     AA4NC         599 05
QSO:  7019 CW 2012-11-25 2316 YO5CRQ        599 20     VE3YAA        599 04
QSO:  7018 CW 2012-11-25 2317 YO5CRQ        599 20     W5MX          599 04
QSO:  7024 CW 2012-11-25 2318 YO5CRQ        599 20     K8MM          599 04
QSO:  7023 CW 2012-11-25 2329 YO5CRQ        599 20     IH9R          599 33
QSO:  7031 CW 2012-11-25 2338 YO5CRQ        599 20     VP2V/AA7V     599 08
QSO:  7047 CW 2012-11-25 2340 YO5CRQ        599 20     TO7A          599 08
