START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.10.0
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: M0CKE
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 148852
OPERATORS: M0CKE
NAME: Jim Balls
SOAPBOX: Part time with small 6m loop, ts2000 and wintest with Winkeyer.
QSO: 14062 CW 2012-11-25 1848 M0CKE         599 14     PW7T          599 11     0
QSO: 14063 CW 2012-11-25 1849 M0CKE         599 14     KC3WX         599 05     0
QSO: 14088 CW 2012-11-25 1850 M0CKE         599 14     K1ZR          599 05     0
QSO: 14090 CW 2012-11-25 1851 M0CKE         599 14     CR3E          599 33     0
QSO: 14005 CW 2012-11-25 1853 M0CKE         599 14     K1LZ          599 05     0
QSO: 14035 CW 2012-11-25 1854 M0CKE         599 14     YT2W          599 15     0
QSO: 14002 CW 2012-11-25 1857 M0CKE         599 14     VE3MMQ        599 05     0
QSO: 14019 CW 2012-11-25 1900 M0CKE         599 14     ZF1A          599 08     0
QSO: 14003 CW 2012-11-25 1902 M0CKE         599 14     PJ4A          599 09     0
QSO: 14020 CW 2012-11-25 1903 M0CKE         599 14     6Y3M          599 08     0
QSO: 14023 CW 2012-11-25 1904 M0CKE         599 14     NY3A          599 05     0
QSO: 14052 CW 2012-11-25 1905 M0CKE         599 14     W1QK          599 05     0
QSO:  7002 CW 2012-11-25 1909 M0CKE         599 14     Z38N          599 15     0
QSO:  7005 CW 2012-11-25 1910 M0CKE         599 14     YR1C          599 20     0
QSO:  7019 CW 2012-11-25 1913 M0CKE         599 14     D4C           599 35     0
QSO:  7019 CW 2012-11-25 1914 M0CKE         599 14     UP2L          599 17     0
QSO:  7034 CW 2012-11-25 1917 M0CKE         599 14     RT6A          599 16     0
QSO:  7036 CW 2012-11-25 1918 M0CKE         599 14     OE3K          599 15     0
QSO:  7050 CW 2012-11-25 1922 M0CKE         599 14     P33W          599 20     0
QSO:  7060 CW 2012-11-25 1923 M0CKE         599 14     TF4X          599 40     0
QSO:  7064 CW 2012-11-25 1924 M0CKE         599 14     C5A           599 35     0
QSO: 14017 CW 2012-11-25 1930 M0CKE         599 14     IR4M          599 15     0
END-OF-LOG:
