START-OF-LOG: 3.0
CALLSIGN: JN3DMJ
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 19173
CREATED-BY: Homebrew System
LOCATION: DX
NAME: Koichi Matsumoto
OPERATORS: JN3DMJ
SOAPBOX: The actual maximum power output used is 5 watts.
QSO: 28045 CW 2012-11-25 0029 JN3DMJ        599 25     AH0DX         599 27
QSO: 28050 CW 2012-11-25 0034 JN3DMJ        599 25     VR2ZQZ        599 24
QSO: 14008 CW 2012-11-25 0040 JN3DMJ        599 25     BD5WW         599 24
QSO: 14012 CW 2012-11-25 0052 JN3DMJ        599 25     AH2/N2OW      599 27
QSO: 14017 CW 2012-11-25 0059 JN3DMJ        599 25     D7G           599 25
QSO: 21005 CW 2012-11-25 0121 JN3DMJ        599 25     K5GO          599 04
QSO: 21006 CW 2012-11-25 0124 JN3DMJ        599 25     K0DU          599 04
QSO: 21007 CW 2012-11-25 0126 JN3DMJ        599 25     W0YK          599 03
QSO: 21010 CW 2012-11-25 0134 JN3DMJ        599 25     BA1GN/8       599 24
QSO: 21033 CW 2012-11-25 0157 JN3DMJ        599 25     XV2RZ         599 26
QSO: 21039 CW 2012-11-25 0205 JN3DMJ        599 25     KH7M          599 31
QSO: 21041 CW 2012-11-25 0209 JN3DMJ        599 25     RT0C          599 19
QSO: 21054 CW 2012-11-25 0216 JN3DMJ        599 25     B7M           599 24
QSO: 21067 CW 2012-11-25 0222 JN3DMJ        599 25     KH6CW         599 31
QSO: 28004 CW 2012-11-25 0228 JN3DMJ        599 25     VR2UW         599 24
QSO: 28031 CW 2012-11-25 0240 JN3DMJ        599 25     VK4CT         599 30
QSO: 21006 CW 2012-11-25 0344 JN3DMJ        599 25     ZM1A          599 32
QSO: 21019 CW 2012-11-25 0349 JN3DMJ        599 25     R9UT          599 18
QSO: 21021 CW 2012-11-25 0354 JN3DMJ        599 25     BY1CQ         599 24
QSO: 21024 CW 2012-11-25 0359 JN3DMJ        599 25     VR2KW         599 24
QSO: 21030 CW 2012-11-25 0406 JN3DMJ        599 25     RT4F          599 16
QSO: 21013 CW 2012-11-25 0521 JN3DMJ        599 25     RK9UE         599 18
QSO: 21023 CW 2012-11-25 0531 JN3DMJ        599 25     RT4RO         599 16
QSO: 21025 CW 2012-11-25 0533 JN3DMJ        599 25     R9AE          599 17
QSO: 21027 CW 2012-11-25 0537 JN3DMJ        599 25     R6AF          599 16
QSO: 21028 CW 2012-11-25 0543 JN3DMJ        599 25     UA9LAO/4      599 16
QSO: 21043 CW 2012-11-25 0600 JN3DMJ        599 25     UN6LN         599 17
QSO: 21054 CW 2012-11-25 0603 JN3DMJ        599 25     AH2R          599 27
QSO: 21060 CW 2012-11-25 0621 JN3DMJ        599 25     YT5M          599 15
QSO: 21064 CW 2012-11-25 0626 JN3DMJ        599 25     LY8O          599 15
QSO: 28046 CW 2012-11-25 0636 JN3DMJ        599 25     RT4RO         599 16
QSO: 28056 CW 2012-11-25 0639 JN3DMJ        599 25     RY7G          599 16
QSO: 21005 CW 2012-11-25 0644 JN3DMJ        599 25     E73W          599 15
QSO: 21017 CW 2012-11-25 0718 JN3DMJ        599 25     YU1KX         599 15
QSO: 21025 CW 2012-11-25 0728 JN3DMJ        599 25     UW1M          599 16
QSO:  7015 CW 2012-11-25 0825 JN3DMJ        599 25     DS5DNO        599 25
QSO: 21023 CW 2012-11-25 0842 JN3DMJ        599 25     IR4M          599 15
QSO: 21027 CW 2012-11-25 0848 JN3DMJ        599 25     9A1A          599 15
QSO: 21055 CW 2012-11-25 0854 JN3DMJ        599 25     OM0M          599 15
QSO:  7036 CW 2012-11-25 0935 JN3DMJ        599 25     RU0LL         599 19
QSO:  7037 CW 2012-11-25 0939 JN3DMJ        599 25     9M6NA         599 28
QSO:  7025 CW 2012-11-25 0955 JN3DMJ        599 25     BD5SO         599 24
QSO:  7036 CW 2012-11-25 1000 JN3DMJ        599 25     WX0B          599 04
QSO:  7016 CW 2012-11-25 1550 JN3DMJ        599 25     RW0AB         599 18
QSO:  7029 CW 2012-11-25 1557 JN3DMJ        599 25     JT1AA/3       599 23
QSO:  7037 CW 2012-11-25 1607 JN3DMJ        599 25     RT0C          599 19
QSO:  7028 CW 2012-11-25 1620 JN3DMJ        599 25     OH1TX         599 15
END-OF-LOG:
