START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.9.1
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: DF4XX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 471468
OPERATORS:
NAME: Kurt Simon
SOAPBOX: good condx in north DL. see you next year again. 73,Kurt
QSO: 28059 CW 2012-11-25 1314 DF4XX         599 14     N9NC          599 05     0
QSO: 28106 CW 2012-11-25 1318 DF4XX         599 14     JY4NE         599 20     0
QSO: 28078 CW 2012-11-25 1320 DF4XX         599 14     ZD8W          599 36     0
QSO: 28047 CW 2012-11-25 1322 DF4XX         599 14     V26K          599 08     0
QSO: 28053 CW 2012-11-25 1323 DF4XX         599 14     HQ2N          599 07     0
QSO: 28047 CW 2012-11-25 1325 DF4XX         599 14     PJ2T          599 09     0
QSO: 28073 CW 2012-11-25 1326 DF4XX         599 14     KP2MM         599 08     0
QSO: 28116 CW 2012-11-25 1328 DF4XX         599 14     VY2TT         599 05     0
QSO: 28005 CW 2012-11-25 1332 DF4XX         599 14     5R8IC         599 39     0
QSO: 28057 CW 2012-11-25 1336 DF4XX         599 14     NP4Z          599 08     0
QSO: 21124 CW 2012-11-25 1337 DF4XX         599 14     9H3TX         599 15     0
QSO: 21009 CW 2012-11-25 1339 DF4XX         599 14     YL2SM         599 15     0
QSO: 21060 CW 2012-11-25 1340 DF4XX         599 14     D4C           599 35     0
QSO: 21012 CW 2012-11-25 1341 DF4XX         599 14     DJ1MM         599 14     0
QSO: 21021 CW 2012-11-25 1342 DF4XX         599 14     DL5XJ         599 14     0
QSO: 21028 CW 2012-11-25 1343 DF4XX         599 14     VE3AAQ        599 04     0
QSO: 21029 CW 2012-11-25 1343 DF4XX         599 14     SP4PND        599 15     0
QSO: 21029 CW 2012-11-25 1344 DF4XX         599 14     TM2T          599 14     0
QSO: 21039 CW 2012-11-25 1345 DF4XX         599 14     5X1NH         599 37     0
QSO: 21059 CW 2012-11-25 1345 DF4XX         599 14     EF8U          599 33     0
QSO: 21065 CW 2012-11-25 1346 DF4XX         599 14     6V7V          599 35     0
QSO: 21065 CW 2012-11-25 1347 DF4XX         599 14     HK1NA         599 09     0
QSO: 21121 CW 2012-11-25 1349 DF4XX         599 14     SV0XCA/5      599 20     0
QSO: 21110 CW 2012-11-25 1349 DF4XX         599 14     A45XR         599 21     0
QSO: 21088 CW 2012-11-25 1350 DF4XX         599 14     SK6NL         599 14     0
QSO: 21032 CW 2012-11-25 1353 DF4XX         599 14     ON4IA         599 14     0
QSO: 14008 CW 2012-11-25 1356 DF4XX         599 14     Z60WW         599 15     0
QSO: 14044 CW 2012-11-25 1358 DF4XX         599 14     OH8L          599 15     0
QSO: 14054 CW 2012-11-25 1359 DF4XX         599 14     EA8CUU        599 33     0
QSO: 14025 CW 2012-11-25 1400 DF4XX         599 14     T6LG          599 21     0
QSO: 14092 CW 2012-11-25 1401 DF4XX         599 14     CR6T          599 14     0
QSO: 14019 CW 2012-11-25 1404 DF4XX         599 14     HA8IH         599 15     0
QSO: 14022 CW 2012-11-25 1405 DF4XX         599 14     VU2BGS        599 22     0
QSO: 14052 CW 2012-11-25 1407 DF4XX         599 14     TF2CW         599 40     0
QSO: 14083 CW 2012-11-25 1408 DF4XX         599 14     HA0LP         599 15     0
QSO: 14061 CW 2012-11-25 1409 DF4XX         599 14     S53EO         599 15     0
QSO: 14052 CW 2012-11-25 1410 DF4XX         599 14     9A1A          599 15     0
QSO: 14045 CW 2012-11-25 1413 DF4XX         599 14     RZ3GV         599 16     0
QSO: 14041 CW 2012-11-25 1414 DF4XX         599 14     UA4M          599 16     0
QSO: 14040 CW 2012-11-25 1414 DF4XX         599 14     EW8EW         599 16     0
QSO: 14039 CW 2012-11-25 1415 DF4XX         599 14     4K4K          599 21     0
QSO: 14039 CW 2012-11-25 1415 DF4XX         599 14     W3LPL         599 05     0
QSO: 14039 CW 2012-11-25 1416 DF4XX         599 14     K3LR          599 05     0
QSO: 14039 CW 2012-11-25 1420 DF4XX         599 14     RG5A          599 16     0
QSO: 14039 CW 2012-11-25 1420 DF4XX         599 14     OK6RA         599 15     0
QSO: 14039 CW 2012-11-25 1420 DF4XX         599 14     Z31WW         599 15     0
QSO: 14039 CW 2012-11-25 1421 DF4XX         599 14     KT0A          599 04     0
QSO: 14039 CW 2012-11-25 1421 DF4XX         599 14     KL8DX         599 01     0
QSO: 14039 CW 2012-11-25 1422 DF4XX         599 14     RY3F          599 16     0
QSO: 14039 CW 2012-11-25 1422 DF4XX         599 14     UT8IT         599 16     0
QSO: 14039 CW 2012-11-25 1423 DF4XX         599 14     EU6AA         599 16     0
QSO: 14039 CW 2012-11-25 1423 DF4XX         599 14     RX3DBG        599 16     0
QSO: 14039 CW 2012-11-25 1424 DF4XX         599 14     LZ9W          599 20     0
QSO: 14039 CW 2012-11-25 1424 DF4XX         599 14     RM3G          599 16     0
QSO: 14039 CW 2012-11-25 1425 DF4XX         599 14     UC5XK         599 16     0
QSO: 14039 CW 2012-11-25 1425 DF4XX         599 14     EA5DD         599 14     0
QSO: 14039 CW 2012-11-25 1425 DF4XX         599 14     N7AT          599 03     0
QSO: 14039 CW 2012-11-25 1426 DF4XX         599 14     IV3DLW/P      599 15     0
QSO: 14039 CW 2012-11-25 1427 DF4XX         599 14     RA3NC         599 16     0
QSO: 14039 CW 2012-11-25 1427 DF4XX         599 14     RV3QO         599 16     0
QSO: 14039 CW 2012-11-25 1427 DF4XX         599 14     NQ4I          599 05     0
QSO: 14039 CW 2012-11-25 1427 DF4XX         599 14     RW4WA         599 16     0
QSO: 14039 CW 2012-11-25 1428 DF4XX         599 14     DL4XU         599 14     0
QSO: 14039 CW 2012-11-25 1428 DF4XX         599 14     WA3GGM        599 05     0
QSO: 14039 CW 2012-11-25 1430 DF4XX         599 14     LZ1GEN        599 20     0
QSO: 14039 CW 2012-11-25 1430 DF4XX         599 14     K7JQ          599 03     0
QSO: 14039 CW 2012-11-25 1431 DF4XX         599 14     US0HZ         599 16     0
QSO: 14039 CW 2012-11-25 1431 DF4XX         599 14     US5VX         599 16     0
QSO: 14039 CW 2012-11-25 1432 DF4XX         599 14     K9RA          599 04     0
QSO: 14039 CW 2012-11-25 1432 DF4XX         599 14     UA4ALI        599 16     0
QSO: 14039 CW 2012-11-25 1432 DF4XX         599 14     E70M          599 15     0
QSO: 14039 CW 2012-11-25 1433 DF4XX         599 14     K7UA          599 03     0
QSO: 14039 CW 2012-11-25 1433 DF4XX         599 14     RW3AI         599 16     0
QSO: 14039 CW 2012-11-25 1434 DF4XX         599 14     KX9DX         599 04     0
QSO: 14039 CW 2012-11-25 1434 DF4XX         599 14     RK3R          599 16     0
QSO: 14039 CW 2012-11-25 1435 DF4XX         599 14     UA6LCJ        599 16     0
QSO: 14039 CW 2012-11-25 1435 DF4XX         599 14     RA3MD         599 16     0
QSO: 14039 CW 2012-11-25 1436 DF4XX         599 14     W6PH          599 03     0
QSO: 14039 CW 2012-11-25 1437 DF4XX         599 14     K3BFQ         599 05     0
QSO: 14039 CW 2012-11-25 1437 DF4XX         599 14     E71W          599 15     0
QSO: 14039 CW 2012-11-25 1438 DF4XX         599 14     RZ6DX         599 16     0
QSO: 14039 CW 2012-11-25 1439 DF4XX         599 14     W0RX          599 04     0
QSO: 14039 CW 2012-11-25 1439 DF4XX         599 14     UY1IF/QRP     599 16     0
QSO: 14039 CW 2012-11-25 1439 DF4XX         599 14     US2IZ         599 16     0
QSO: 14039 CW 2012-11-25 1440 DF4XX         599 14     RV3U          599 16     0
QSO: 14039 CW 2012-11-25 1441 DF4XX         599 14     2E0ZSE        599 14     0
QSO: 14039 CW 2012-11-25 1441 DF4XX         599 14     LY3B          599 16     0
QSO: 14039 CW 2012-11-25 1441 DF4XX         599 14     RT9A          599 17     0
QSO: 14039 CW 2012-11-25 1442 DF4XX         599 14     UU7JF         599 16     0
QSO: 14039 CW 2012-11-25 1442 DF4XX         599 14     IK6DIN        599 15     0
QSO: 14039 CW 2012-11-25 1442 DF4XX         599 14     K2TV          599 05     0
QSO: 14039 CW 2012-11-25 1443 DF4XX         599 14     IZ7AVY        599 15     0
QSO: 14039 CW 2012-11-25 1443 DF4XX         599 14     RU3FB         599 16     0
QSO: 14039 CW 2012-11-25 1444 DF4XX         599 14     RT3F          599 16     0
QSO: 14039 CW 2012-11-25 1444 DF4XX         599 14     UZ8I          599 16     0
QSO: 14039 CW 2012-11-25 1444 DF4XX         599 14     WA2TVU        599 05     0
QSO: 14039 CW 2012-11-25 1445 DF4XX         599 14     RU3VV         599 16     0
QSO: 14039 CW 2012-11-25 1445 DF4XX         599 14     K0RF          599 04     0
QSO: 14039 CW 2012-11-25 1445 DF4XX         599 14     UR6LAF        599 16     0
QSO: 14039 CW 2012-11-25 1447 DF4XX         599 14     UR4IZ         599 16     0
QSO: 14039 CW 2012-11-25 1447 DF4XX         599 14     RN4HFJ        599 16     0
QSO: 14039 CW 2012-11-25 1447 DF4XX         599 14     Z38N          599 15     0
QSO: 14039 CW 2012-11-25 1448 DF4XX         599 14     RW9XC         599 17     0
QSO: 28010 CW 2012-11-25 1449 DF4XX         599 14     D4C           599 35     0
QSO: 28111 CW 2012-11-25 1452 DF4XX         599 14     PS2T          599 11     0
QSO: 28037 CW 2012-11-25 1452 DF4XX         599 14     CX7CO         599 13     0
QSO: 28013 CW 2012-11-25 1457 DF4XX         599 14     S53O          599 15     0
QSO: 14095 CW 2012-11-25 1614 DF4XX         599 14     AH2/N2OW      599 27     0
QSO: 14092 CW 2012-11-25 1619 DF4XX         599 14     HZ1HN         599 21     0
QSO: 14073 CW 2012-11-25 1621 DF4XX         599 14     RY6Y          599 16     0
QSO: 14073 CW 2012-11-25 1624 DF4XX         599 14     EA4XT         599 14     0
QSO: 14073 CW 2012-11-25 1625 DF4XX         599 14     TC2M          599 20     0
QSO: 14073 CW 2012-11-25 1626 DF4XX         599 14     S50XX         599 15     0
QSO: 14073 CW 2012-11-25 1626 DF4XX         599 14     WB2AA         599 05     0
QSO: 14073 CW 2012-11-25 1627 DF4XX         599 14     W1NT          599 05     0
QSO: 14073 CW 2012-11-25 1627 DF4XX         599 14     N2BA          599 05     0
QSO: 14073 CW 2012-11-25 1627 DF4XX         599 14     RC6UZ/2       599 16     0
QSO: 14073 CW 2012-11-25 1627 DF4XX         599 14     P33W          599 20     0
QSO: 14073 CW 2012-11-25 1628 DF4XX         599 14     RM2U          599 16     0
QSO: 14073 CW 2012-11-25 1628 DF4XX         599 14     AB2E          599 05     0
QSO: 14073 CW 2012-11-25 1629 DF4XX         599 14     RM4R          599 16     0
QSO: 14073 CW 2012-11-25 1630 DF4XX         599 14     KL2R          599 01     0
QSO: 14073 CW 2012-11-25 1630 DF4XX         599 14     EK7DX         599 21     0
QSO: 14073 CW 2012-11-25 1632 DF4XX         599 14     RO1B          599 16     0
QSO: 14073 CW 2012-11-25 1634 DF4XX         599 14     S57NAW        599 15     0
QSO: 14073 CW 2012-11-25 1634 DF4XX         599 14     N3ZA          599 05     0
QSO: 14073 CW 2012-11-25 1635 DF4XX         599 14     W4VIC         599 05     0
QSO: 14073 CW 2012-11-25 1635 DF4XX         599 14     W1/DK1TM      599 05     0
QSO: 14073 CW 2012-11-25 1636 DF4XX         599 14     K3WW          599 05     0
QSO: 14009 CW 2012-11-25 1638 DF4XX         599 14     ED9Z          599 33     0
QSO: 14073 CW 2012-11-25 1642 DF4XX         599 14     K9CT          599 04     0
QSO: 14073 CW 2012-11-25 1644 DF4XX         599 14     K7EG          599 03     0
QSO: 14073 CW 2012-11-25 1644 DF4XX         599 14     NU7J          599 03     0
QSO: 14073 CW 2012-11-25 1645 DF4XX         599 14     N0XX          599 04     0
QSO: 14073 CW 2012-11-25 1646 DF4XX         599 14     W1CSM         599 05     0
QSO: 14073 CW 2012-11-25 1649 DF4XX         599 14     VE7AX         599 03     0
QSO: 14073 CW 2012-11-25 1650 DF4XX         599 14     W3GQ          599 05     0
QSO: 14073 CW 2012-11-25 1651 DF4XX         599 14     K0FX          599 04     0
QSO: 14073 CW 2012-11-25 1651 DF4XX         599 14     W9ILY         599 04     0
QSO: 14073 CW 2012-11-25 1652 DF4XX         599 14     K3TC          599 05     0
QSO: 14073 CW 2012-11-25 1653 DF4XX         599 14     N4TZ          599 04     0
QSO: 14073 CW 2012-11-25 1654 DF4XX         599 14     W7OM          599 03     0
QSO: 14073 CW 2012-11-25 1655 DF4XX         599 14     N3WD          599 05     0
QSO: 14073 CW 2012-11-25 1656 DF4XX         599 14     N7BV          599 03     0
QSO: 14098 CW 2012-11-25 1657 DF4XX         599 14     4Z4DX         599 20     0
QSO: 14082 CW 2012-11-25 1659 DF4XX         599 14     OH0X          599 15     0
QSO: 14043 CW 2012-11-25 1702 DF4XX         599 14     KH6LC         599 31     0
QSO: 14096 CW 2012-11-25 1705 DF4XX         599 14     YL6W          599 15     0
QSO: 14065 CW 2012-11-25 1708 DF4XX         599 14     EL2A          599 35     0
QSO: 14047 CW 2012-11-25 1710 DF4XX         599 14     PZ5T          599 09     0
QSO: 14002 CW 2012-11-25 1710 DF4XX         599 14     A45XR         599 21     0
QSO: 14004 CW 2012-11-25 1720 DF4XX         599 14     7T50I         599 33     0
QSO: 14041 CW 2012-11-25 1726 DF4XX         599 14     EA6FO         599 14     0
QSO: 21117 CW 2012-11-25 1736 DF4XX         599 14     YN2CC         599 07     0
QSO: 21114 CW 2012-11-25 1739 DF4XX         599 14     W7ZR          599 03     0
QSO: 21016 CW 2012-11-25 1741 DF4XX         599 14     ZF1A          599 08     0
QSO: 21109 CW 2012-11-25 1742 DF4XX         599 14     CE1URJ        599 12     0
QSO: 21065 CW 2012-11-25 1743 DF4XX         599 14     C6AQQ         599 08     0
QSO: 21130 CW 2012-11-25 1745 DF4XX         599 14     PZ5T          599 09     0
QSO: 21028 CW 2012-11-25 1746 DF4XX         599 14     K1RX          599 05     0
QSO: 21048 CW 2012-11-25 1751 DF4XX         599 14     VP5CW         599 08     0
QSO: 21068 CW 2012-11-25 1752 DF4XX         599 14     OH0V          599 15     0
QSO: 21033 CW 2012-11-25 1754 DF4XX         599 14     II2E          599 15     0
QSO: 21037 CW 2012-11-25 1756 DF4XX         599 14     ZD8W          599 36     0
QSO: 21005 CW 2012-11-25 1757 DF4XX         599 14     XE2X          599 06     0
QSO: 21104 CW 2012-11-25 1801 DF4XX         599 14     EF8X          599 33     0
QSO:  7033 CW 2012-11-25 1808 DF4XX         599 14     YU1LA         599 15     0
QSO:  7034 CW 2012-11-25 1809 DF4XX         599 14     HG1S          599 15     0
QSO:  7039 CW 2012-11-25 1811 DF4XX         599 14     SN9U          599 15     0
QSO:  7002 CW 2012-11-25 1812 DF4XX         599 14     ER3AU         599 16     0
QSO:  7011 CW 2012-11-25 1813 DF4XX         599 14     R9DX          599 17     0
QSO:  7011 CW 2012-11-25 1817 DF4XX         599 14     OL3R          599 15     0
QSO:  7049 CW 2012-11-25 1819 DF4XX         599 14     JH4UYB        599 25     0
QSO:  7003 CW 2012-11-25 1820 DF4XX         599 14     DK1NO         599 14     0
QSO:  7037 CW 2012-11-25 1823 DF4XX         599 14     IK4EWX        599 15     0
QSO:  7037 CW 2012-11-25 1824 DF4XX         599 14     RX3DIS        599 16     0
QSO:  7037 CW 2012-11-25 1825 DF4XX         599 14     UT3QN         599 16     0
QSO:  7037 CW 2012-11-25 1825 DF4XX         599 14     YU1EL         599 15     0
QSO:  7037 CW 2012-11-25 1827 DF4XX         599 14     RL3A          599 16     0
QSO:  7037 CW 2012-11-25 1827 DF4XX         599 14     UA4M          599 16     0
QSO:  7039 CW 2012-11-25 1828 DF4XX         599 14     EF5T          599 14     0
QSO:  7029 CW 2012-11-25 1829 DF4XX         599 14     UP1G          599 17     0
QSO:  7024 CW 2012-11-25 1829 DF4XX         599 14     HB9DHG        599 14     0
QSO:  7031 CW 2012-11-25 1830 DF4XX         599 14     UB0A          599 18     0
QSO:  7030 CW 2012-11-25 1837 DF4XX         599 14     OE2BZL        599 15     0
QSO:  7030 CW 2012-11-25 1837 DF4XX         599 14     TC2M          599 20     0
QSO:  7030 CW 2012-11-25 1837 DF4XX         599 14     RW1AM         599 16     0
QSO:  7030 CW 2012-11-25 1838 DF4XX         599 14     RK3FQ         599 16     0
QSO:  7030 CW 2012-11-25 1838 DF4XX         599 14     YT2W          599 15     0
QSO:  7030 CW 2012-11-25 1839 DF4XX         599 14     UA3P          599 16     0
QSO:  7030 CW 2012-11-25 1839 DF4XX         599 14     UA4FCO        599 16     0
QSO:  7030 CW 2012-11-25 1840 DF4XX         599 14     OK2TDM        599 15     0
QSO:  7030 CW 2012-11-25 1840 DF4XX         599 14     RT5G          599 16     0
QSO:  7030 CW 2012-11-25 1841 DF4XX         599 14     RG3K          599 16     0
QSO:  7030 CW 2012-11-25 1841 DF4XX         599 14     RV3F          599 16     0
QSO:  7030 CW 2012-11-25 1841 DF4XX         599 14     R2UZ          599 16     0
QSO:  7030 CW 2012-11-25 1842 DF4XX         599 14     UN2E          599 17     0
QSO:  7030 CW 2012-11-25 1842 DF4XX         599 14     P33W          599 20     0
QSO:  7030 CW 2012-11-25 1843 DF4XX         599 14     S52AU         599 15     0
QSO:  7030 CW 2012-11-25 1846 DF4XX         599 14     OM4XA         599 15     0
QSO:  7030 CW 2012-11-25 1847 DF4XX         599 14     YU2A          599 15     0
QSO:  7030 CW 2012-11-25 1848 DF4XX         599 14     LZ1ZM         599 20     0
QSO:  7030 CW 2012-11-25 1848 DF4XX         599 14     UW5Y          599 16     0
QSO:  7030 CW 2012-11-25 1849 DF4XX         599 14     G3VPW         599 14     0
QSO:  7030 CW 2012-11-25 1849 DF4XX         599 14     UY5TE         599 16     0
QSO:  7030 CW 2012-11-25 1849 DF4XX         599 14     UT5ULX        599 16     0
QSO:  7030 CW 2012-11-25 1851 DF4XX         599 14     RA4ACX        599 16     0
QSO:  7030 CW 2012-11-25 1852 DF4XX         599 14     RA3NC         599 16     0
QSO:  7008 CW 2012-11-25 1853 DF4XX         599 14     ZA1G          599 15     0
QSO:  7030 CW 2012-11-25 1854 DF4XX         599 14     OK1AMJ        599 15     0
QSO:  7073 CW 2012-11-25 1858 DF4XX         599 14     9H3TX         599 15     0
QSO:  7073 CW 2012-11-25 1858 DF4XX         599 14     RY3D          599 16     0
QSO:  7071 CW 2012-11-25 1901 DF4XX         599 14     7Z1SJ         599 21     0
QSO:  3516 CW 2012-11-25 2025 DF4XX         599 14     TF4X          599 40     0
QSO:  3564 CW 2012-11-25 2027 DF4XX         599 14     YU5C          599 15     0
QSO:  3564 CW 2012-11-25 2028 DF4XX         599 14     UT3L          599 16     0
QSO:  3564 CW 2012-11-25 2031 DF4XX         599 14     ES1WST        599 15     0
QSO:  3564 CW 2012-11-25 2031 DF4XX         599 14     SP6BEN        599 15     0
QSO:  3564 CW 2012-11-25 2031 DF4XX         599 14     YR1C          599 20     0
QSO:  3564 CW 2012-11-25 2032 DF4XX         599 14     LZ5R          599 20     0
QSO:  3564 CW 2012-11-25 2033 DF4XX         599 14     OM7AG         599 15     0
QSO:  3564 CW 2012-11-25 2033 DF4XX         599 14     YT2AA         599 15     0
QSO:  3564 CW 2012-11-25 2035 DF4XX         599 14     G3KKP         599 14     0
QSO:  3564 CW 2012-11-25 2036 DF4XX         599 14     YO9AGI        599 20     0
QSO:  3564 CW 2012-11-25 2037 DF4XX         599 14     YL3AD         599 15     0
QSO:  3564 CW 2012-11-25 2037 DF4XX         599 14     SM3X          599 14     0
QSO:  3564 CW 2012-11-25 2037 DF4XX         599 14     IV3ARJ        599 15     0
QSO:  3564 CW 2012-11-25 2038 DF4XX         599 14     SP6PZG        599 15     0
QSO:  3564 CW 2012-11-25 2038 DF4XX         599 14     S53AR         599 15     0
QSO:  3564 CW 2012-11-25 2038 DF4XX         599 14     RT3F          599 16     0
QSO:  3564 CW 2012-11-25 2039 DF4XX         599 14     YO2GL         599 20     0
QSO:  3564 CW 2012-11-25 2041 DF4XX         599 14     EA5ARC        599 14     0
QSO:  3564 CW 2012-11-25 2042 DF4XX         599 14     EU2EU         599 16     0
QSO:  3575 CW 2012-11-25 2045 DF4XX         599 14     4K4K          599 21     0
QSO:  3541 CW 2012-11-25 2046 DF4XX         599 14     UI2K          599 15     0
QSO:  3505 CW 2012-11-25 2048 DF4XX         599 14     EA2AZ         599 14     0
QSO:  3564 CW 2012-11-25 2049 DF4XX         599 14     RU1A          599 16     0
QSO:  3564 CW 2012-11-25 2050 DF4XX         599 14     S51NY         599 15     0
QSO:  3564 CW 2012-11-25 2051 DF4XX         599 14     HA6NN         599 15     0
QSO:  3564 CW 2012-11-25 2052 DF4XX         599 14     9A8W          599 15     0
QSO:  3564 CW 2012-11-25 2053 DF4XX         599 14     RN3F          599 16     0
QSO:  3564 CW 2012-11-25 2054 DF4XX         599 14     RV3QO         599 16     0
QSO:  3564 CW 2012-11-25 2054 DF4XX         599 14     UN6T          599 17     0
QSO:  3564 CW 2012-11-25 2055 DF4XX         599 14     G3ZRJ         599 14     0
QSO:  3564 CW 2012-11-25 2055 DF4XX         599 14     UT8IT         599 16     0
QSO:  3564 CW 2012-11-25 2056 DF4XX         599 14     II1A          599 15     0
QSO:  3564 CW 2012-11-25 2056 DF4XX         599 14     UW7W          599 16     0
QSO:  3564 CW 2012-11-25 2056 DF4XX         599 14     OE9MDV        599 15     0
QSO:  3564 CW 2012-11-25 2057 DF4XX         599 14     UT5UQN        599 16     0
QSO:  3564 CW 2012-11-25 2057 DF4XX         599 14     YU5T          599 15     0
QSO:  3564 CW 2012-11-25 2058 DF4XX         599 14     G0HVQ         599 14     0
QSO:  3564 CW 2012-11-25 2058 DF4XX         599 14     S52AU         599 15     0
QSO:  3564 CW 2012-11-25 2059 DF4XX         599 14     UR5IHQ        599 16     0
QSO:  3564 CW 2012-11-25 2100 DF4XX         599 14     RV9UP         599 18     0
QSO:  3564 CW 2012-11-25 2100 DF4XX         599 14     OZ4UN         599 14     0
QSO:  3564 CW 2012-11-25 2100 DF4XX         599 14     RA6CA         599 16     0
QSO:  3564 CW 2012-11-25 2102 DF4XX         599 14     UR5MM         599 16     0
QSO:  3564 CW 2012-11-25 2102 DF4XX         599 14     OM4KA         599 15     0
QSO:  3564 CW 2012-11-25 2103 DF4XX         599 14     HG1DX         599 15     0
QSO:  3564 CW 2012-11-25 2103 DF4XX         599 14     E77TA         599 15     0
QSO:  3564 CW 2012-11-25 2104 DF4XX         599 14     OH6XY         599 15     0
QSO:  7009 CW 2012-11-25 2109 DF4XX         599 14     UW4I          599 16     0
QSO:  7019 CW 2012-11-25 2109 DF4XX         599 14     UT2G          599 16     0
QSO:  7020 CW 2012-11-25 2111 DF4XX         599 14     K3WI          599 05     0
QSO:  7030 CW 2012-11-25 2111 DF4XX         599 14     HK1NA         599 09     0
QSO:  7027 CW 2012-11-25 2112 DF4XX         599 14     C6AKQ         599 08     0
QSO:  7034 CW 2012-11-25 2113 DF4XX         599 14     LX7I          599 14     0
QSO:  7019 CW 2012-11-25 2117 DF4XX         599 14     RT4RO         599 16     0
QSO:  7019 CW 2012-11-25 2119 DF4XX         599 14     UZ1I          599 16     0
QSO:  7001 CW 2012-11-25 2124 DF4XX         599 14     TC2KK         599 20     0
QSO:  7020 CW 2012-11-25 2128 DF4XX         599 14     N3RS          599 05     0
QSO:  7034 CW 2012-11-25 2132 DF4XX         599 14     IT9RWB        599 15     0
QSO:  7034 CW 2012-11-25 2133 DF4XX         599 14     Z35G          599 15     0
QSO:  7034 CW 2012-11-25 2133 DF4XX         599 14     K3LR          599 05     0
QSO:  7038 CW 2012-11-25 2138 DF4XX         599 14     K1RU          599 05     0
QSO:  7033 CW 2012-11-25 2141 DF4XX         599 14     RG9A          599 17     0
QSO:  3515 CW 2012-11-25 2206 DF4XX         599 14     OH6RE         599 15     0
QSO:  3515 CW 2012-11-25 2206 DF4XX         599 14     YP9W          599 20     0
QSO:  3515 CW 2012-11-25 2207 DF4XX         599 14     KU2M          599 05     0
QSO:  3515 CW 2012-11-25 2207 DF4XX         599 14     RL3A          599 16     0
QSO:  3515 CW 2012-11-25 2208 DF4XX         599 14     PG7V          599 14     0
QSO:  3515 CW 2012-11-25 2208 DF4XX         599 14     UW3L          599 16     0
QSO:  3515 CW 2012-11-25 2208 DF4XX         599 14     S57ZT         599 15     0
QSO:  3515 CW 2012-11-25 2208 DF4XX         599 14     PI4CC         599 14     0
QSO:  3515 CW 2012-11-25 2209 DF4XX         599 14     LZ2SC         599 20     0
QSO:  3515 CW 2012-11-25 2211 DF4XX         599 14     DL5JRA        599 14     0
QSO:  3515 CW 2012-11-25 2211 DF4XX         599 14     W1OX          599 05     0
QSO:  3515 CW 2012-11-25 2212 DF4XX         599 14     G3RKJ         599 14     0
QSO:  3515 CW 2012-11-25 2213 DF4XX         599 14     DL9GS         599 14     0
QSO:  3515 CW 2012-11-25 2214 DF4XX         599 14     SP7FRO        599 15     0
QSO:  3515 CW 2012-11-25 2214 DF4XX         599 14     K2ZJ          599 05     0
QSO:  3515 CW 2012-11-25 2214 DF4XX         599 14     UW0K          599 16     0
QSO:  3515 CW 2012-11-25 2214 DF4XX         599 14     RA3XCZ        599 16     0
QSO:  3515 CW 2012-11-25 2215 DF4XX         599 14     EW7SM         599 16     0
QSO:  3515 CW 2012-11-25 2215 DF4XX         599 14     YL2CV         599 15     0
QSO:  3515 CW 2012-11-25 2215 DF4XX         599 14     W3EA          599 05     0
QSO:  3515 CW 2012-11-25 2216 DF4XX         599 14     DJ6FO         599 14     0
QSO:  3515 CW 2012-11-25 2216 DF4XX         599 14     F5RJW         599 14     0
QSO:  3515 CW 2012-11-25 2218 DF4XX         599 14     OK2HBR        599 15     0
QSO:  3515 CW 2012-11-25 2219 DF4XX         599 14     LA8OM         599 14     0
QSO:  3515 CW 2012-11-25 2219 DF4XX         599 14     DJ6OV         599 14     0
QSO:  3515 CW 2012-11-25 2220 DF4XX         599 14     OK1FCA        599 15     0
QSO:  3515 CW 2012-11-25 2220 DF4XX         599 14     RT5G          599 16     0
QSO:  3515 CW 2012-11-25 2221 DF4XX         599 14     RT3N          599 16     0
QSO:  3515 CW 2012-11-25 2221 DF4XX         599 14     HA5RST        599 15     0
QSO:  3515 CW 2012-11-25 2221 DF4XX         599 14     UR7UM         599 16     0
QSO:  3515 CW 2012-11-25 2223 DF4XX         599 14     HF5D          599 15     0
QSO:  3515 CW 2012-11-25 2224 DF4XX         599 14     PA3ANN        599 14     0
QSO:  3515 CW 2012-11-25 2226 DF4XX         599 14     SP9EML        599 15     0
QSO:  3515 CW 2012-11-25 2226 DF4XX         599 14     WX4G          599 05     0
QSO:  3515 CW 2012-11-25 2227 DF4XX         599 14     SK0QO         599 14     0
QSO:  3515 CW 2012-11-25 2227 DF4XX         599 14     EA2BNU        599 14     0
QSO:  3515 CW 2012-11-25 2228 DF4XX         599 14     RG9A          599 17     0
QSO:  3515 CW 2012-11-25 2228 DF4XX         599 14     PA3AAV        599 14     0
QSO:  3515 CW 2012-11-25 2228 DF4XX         599 14     UN2C          599 17     0
QSO:  3515 CW 2012-11-25 2229 DF4XX         599 14     EA5YI         599 14     0
QSO:  3515 CW 2012-11-25 2229 DF4XX         599 14     IK3XJP        599 15     0
QSO:  3515 CW 2012-11-25 2229 DF4XX         599 14     Z35M/QRP      599 15     0
QSO:  3515 CW 2012-11-25 2231 DF4XX         599 14     I2TFJ         599 15     0
QSO:  3515 CW 2012-11-25 2231 DF4XX         599 14     OM3IAG        599 15     0
