START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.10.0
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: EL2A
CLUB: 2/8 WEY VALLEY AMATEUR RADIO GROUP  4/8 ARIZONA OUTLAWS CONTEST CLUB
QSO: 14037 CW 2012-11-24 0213 EL2A          599 35     N5XZ          599 04     0
QSO:  7000 CW 2012-11-24 0213 EL2A          599 35     LY6A          599 15     0
QSO:  1835 CW 2012-11-24 0214 EL2A          599 35     K0IEA         599 04     0
QSO: 14037 CW 2012-11-24 0214 EL2A          599 35     W4JAM         599 05     0
QSO:  7000 CW 2012-11-24 0214 EL2A          599 35     VY2ZM         599 05     0
QSO:  3550 CW 2012-11-24 0214 EL2A          599 35     R3QX          599 16     0
QSO:  7000 CW 2012-11-24 0214 EL2A          599 35     K9NW          599 04     0
QSO: 14037 CW 2012-11-24 0214 EL2A          599 35     NA2M          599 05     0
QSO: 14037 CW 2012-11-24 0214 EL2A          599 35     N7MB          599 04     0
QSO:  3550 CW 2012-11-24 0214 EL2A          599 35     W0AIH         599 04     0
QSO:  7000 CW 2012-11-24 0214 EL2A          599 35     K9QVB         599 04     0
QSO:  7000 CW 2012-11-24 0214 EL2A          599 35     WA2JQK        599 05     0
QSO: 14037 CW 2012-11-24 0215 EL2A          599 35     K5AUP         599 05     0
QSO:  3550 CW 2012-11-24 0215 EL2A          599 35     UR4IZ         599 16     0
QSO:  1835 CW 2012-11-24 0215 EL2A          599 35     KA8PVS        599 04     0
QSO: 14037 CW 2012-11-24 0215 EL2A          599 35     K1MW          599 05     0
QSO:  3550 CW 2012-11-24 0215 EL2A          599 35     K1RX          599 05     0
QSO:  7000 CW 2012-11-24 0215 EL2A          599 35     KV1E          599 04     0
QSO: 14037 CW 2012-11-24 0215 EL2A          599 35     AE1T          599 05     0
QSO:  7000 CW 2012-11-24 0215 EL2A          599 35     K3NK          599 05     0
QSO:  3550 CW 2012-11-24 0215 EL2A          599 35     NX0I          599 04     0
QSO: 14037 CW 2012-11-24 0215 EL2A          599 35     K9ARZ         599 04     0
QSO: 14037 CW 2012-11-24 0216 EL2A          599 35     WC6H          599 03     0
QSO:  7000 CW 2012-11-24 0216 EL2A          599 35     N4KG          599 04     0
QSO:  3550 CW 2012-11-24 0216 EL2A          599 35     VE3CR         599 04     0
QSO:  1835 CW 2012-11-24 0216 EL2A          599 35     OM8A          599 15     0
QSO:  7000 CW 2012-11-24 0216 EL2A          599 35     KJ4UY         599 05     0
QSO:  3550 CW 2012-11-24 0216 EL2A          599 35     AB8FE         599 04     0
QSO: 14037 CW 2012-11-24 0216 EL2A          599 35     W5VX          599 04     0
QSO:  7000 CW 2012-11-24 0216 EL2A          599 35     K0EJ          599 04     0
QSO: 14037 CW 2012-11-24 0217 EL2A          599 35     W6NN          599 03     0
QSO:  3550 CW 2012-11-24 0217 EL2A          599 35     W1JR          599 05     0
QSO: 28021 CW 2012-11-24 0217 EL2A          599 35     JA1WPX        599 25     0
QSO:  7000 CW 2012-11-24 0217 EL2A          599 35     DL5CF         599 14     0
QSO:  1835 CW 2012-11-24 0217 EL2A          599 35     KF3B          599 05     0
QSO:  7000 CW 2012-11-24 0217 EL2A          599 35     DR1D          599 14     0
QSO:  3550 CW 2012-11-24 0217 EL2A          599 35     N8MZ          599 04     0
QSO: 14037 CW 2012-11-24 0217 EL2A          599 35     KA4RRU        599 05     0
QSO:  7000 CW 2012-11-24 0217 EL2A          599 35     K7WP          599 03     0
QSO:  3550 CW 2012-11-24 0218 EL2A          599 35     RZ6FA         599 16     0
QSO:  7000 CW 2012-11-24 0218 EL2A          599 35     G5LP          599 14     0
QSO: 14037 CW 2012-11-24 0218 EL2A          599 35     K3CR          599 05     0
QSO:  1835 CW 2012-11-24 0218 EL2A          599 35     KA9CFD        599 04     0
QSO:  7000 CW 2012-11-24 0218 EL2A          599 35     N1DCM         599 05     0
QSO:  3550 CW 2012-11-24 0218 EL2A          599 35     HF8O          599 15     0
QSO:  7000 CW 2012-11-24 0218 EL2A          599 35     K7NJ          599 03     0
QSO: 14037 CW 2012-11-24 0219 EL2A          599 35     N9NC          599 05     0
QSO:  3550 CW 2012-11-24 0219 EL2A          599 35     VE3MMQ        599 04     0
QSO:  7000 CW 2012-11-24 0219 EL2A          599 35     N9NB          599 04     0
QSO: 14037 CW 2012-11-24 0219 EL2A          599 35     K4AB          599 04     0
QSO:  7000 CW 2012-11-24 0219 EL2A          599 35     DF7GS         599 14     0
QSO: 14037 CW 2012-11-24 0219 EL2A          599 35     VE1ZA         599 05     0
QSO:  3550 CW 2012-11-24 0219 EL2A          599 35     W1NT          599 05     0
QSO:  7000 CW 2012-11-24 0219 EL2A          599 35     K4WJ          599 05     0
QSO:  1835 CW 2012-11-24 0219 EL2A          599 35     K1LT          599 04     0
QSO: 14037 CW 2012-11-24 0219 EL2A          599 35     N9CK          599 04     0
QSO:  7000 CW 2012-11-24 0219 EL2A          599 35     W2RD          599 05     0
QSO: 28021 CW 2012-11-24 0219 EL2A          599 35     JR3NZC        599 25     0
QSO:  3550 CW 2012-11-24 0220 EL2A          599 35     EF7X          599 14     0
QSO:  7000 CW 2012-11-24 0220 EL2A          599 35     K1RV          599 05     0
QSO: 14037 CW 2012-11-24 0220 EL2A          599 35     NY0V          599 04     0
QSO: 28021 CW 2012-11-24 0220 EL2A          599 35     JA3EGE        599 25     0
QSO:  1835 CW 2012-11-24 0220 EL2A          599 35     KF0QR         599 04     0
QSO:  7000 CW 2012-11-24 0220 EL2A          599 35     WA5KGW        599 04     0
QSO:  3550 CW 2012-11-24 0220 EL2A          599 35     UA6GG         599 16     0
QSO: 14037 CW 2012-11-24 0220 EL2A          599 35     K6LA          599 03     0
QSO:  7000 CW 2012-11-24 0220 EL2A          599 35     K7AR          599 03     0
QSO:  3550 CW 2012-11-24 0220 EL2A          599 35     IR4M          599 15     0
QSO: 14037 CW 2012-11-24 0220 EL2A          599 35     WE9R          599 04     0
QSO: 28021 CW 2012-11-24 0221 EL2A          599 35     JA6RCH        599 25     0
QSO:  7000 CW 2012-11-24 0221 EL2A          599 35     KS1J          599 05     0
QSO:  1835 CW 2012-11-24 0221 EL2A          599 35     VA3MW         599 04     0
QSO: 14037 CW 2012-11-24 0221 EL2A          599 35     WB6HGJ        599 03     0
QSO:  3550 CW 2012-11-24 0221 EL2A          599 35     RT6A          599 16     0
QSO: 28021 CW 2012-11-24 0221 EL2A          599 35     JA0DAI        599 25     0
QSO: 14037 CW 2012-11-24 0221 EL2A          599 35     K9MA          599 04     0
QSO:  7000 CW 2012-11-24 0221 EL2A          599 35     G3XTT         599 14     0
QSO: 14037 CW 2012-11-24 0221 EL2A          599 35     K5RX          599 04     0
QSO:  3550 CW 2012-11-24 0221 EL2A          599 35     VE3EJ         599 04     0
QSO:  7000 CW 2012-11-24 0222 EL2A          599 35     RZ3QM         599 16     0
QSO: 14037 CW 2012-11-24 0222 EL2A          599 35     W9AIU         599 04     0
QSO: 28021 CW 2012-11-24 0222 EL2A          599 35     JA8FHM        599 25     0
QSO:  3550 CW 2012-11-24 0222 EL2A          599 35     WB8WKQ        599 04     0
QSO:  7000 CW 2012-11-24 0222 EL2A          599 35     K0TV          599 05     0
QSO: 14037 CW 2012-11-24 0222 EL2A          599 35     K0EA          599 04     0
QSO: 28021 CW 2012-11-24 0222 EL2A          599 35     PY3OZ         599 11     0
QSO:  7000 CW 2012-11-24 0222 EL2A          599 35     N5DY          599 04     0
QSO:  3550 CW 2012-11-24 0222 EL2A          599 35     VA3DX         599 04     0
QSO: 14037 CW 2012-11-24 0223 EL2A          599 35     N4WW          599 05     0
QSO: 14037 CW 2012-11-24 0223 EL2A          599 35     W5PF          599 04     0
QSO: 28021 CW 2012-11-24 0223 EL2A          599 35     JH3EDG        599 25     0
QSO:  3550 CW 2012-11-24 0223 EL2A          599 35     DM2DXA        599 14     0
QSO:  7000 CW 2012-11-24 0223 EL2A          599 35     WB3AVN        599 05     0
QSO: 14037 CW 2012-11-24 0223 EL2A          599 35     K7RC          599 03     0
QSO:  7000 CW 2012-11-24 0224 EL2A          599 35     N2SR          599 05     0
QSO:  1835 CW 2012-11-24 0224 EL2A          599 35     K0SR          599 04     0
QSO:  7000 CW 2012-11-24 0224 EL2A          599 35     W3UA          599 05     0
QSO:  3550 CW 2012-11-24 0224 EL2A          599 35     RZ6HWA        599 16     0
QSO: 28021 CW 2012-11-24 0224 EL2A          599 35     AH2R          599 27     0
QSO:  7000 CW 2012-11-24 0224 EL2A          599 35     RW6AF         599 16     0
QSO: 14037 CW 2012-11-24 0224 EL2A          599 35     W9MU          599 04     0
QSO:  1835 CW 2012-11-24 0224 EL2A          599 35     K1EO          599 05     0
QSO: 28021 CW 2012-11-24 0224 EL2A          599 35     JF2IWW        599 25     0
QSO:  7000 CW 2012-11-24 0225 EL2A          599 35     KC4VU         599 05     0
QSO: 14037 CW 2012-11-24 0225 EL2A          599 35     WA1Z          599 05     0
QSO:  3550 CW 2012-11-24 0225 EL2A          599 35     N5AQ          599 04     0
QSO: 28021 CW 2012-11-24 0225 EL2A          599 35     JH2PWY        599 25     0
QSO:  1835 CW 2012-11-24 0225 EL2A          599 35     W8MJ          599 04     0
QSO: 14037 CW 2012-11-24 0225 EL2A          599 35     N6VI          599 03     0
QSO:  3550 CW 2012-11-24 0225 EL2A          599 35     K8BL          599 04     0
QSO:  7000 CW 2012-11-24 0225 EL2A          599 35     EA1CP         599 14     0
QSO: 28021 CW 2012-11-24 0225 EL2A          599 35     JL1MUT        599 25     0
QSO: 14037 CW 2012-11-24 0225 EL2A          599 35     AA4NC         599 05     0
QSO:  7000 CW 2012-11-24 0225 EL2A          599 35     W8WD          599 04     0
QSO: 14037 CW 2012-11-24 0226 EL2A          599 35     W1RH          599 03     0
QSO: 28021 CW 2012-11-24 0226 EL2A          599 35     JA3RAR        599 25     0
QSO:  7000 CW 2012-11-24 0226 EL2A          599 35     UW5U          599 16     0
QSO:  3550 CW 2012-11-24 0226 EL2A          599 35     KS0DX         599 04     0
QSO:  1835 CW 2012-11-24 0226 EL2A          599 35     K3PP          599 05     0
QSO:  7000 CW 2012-11-24 0226 EL2A          599 35     SP2LNW        599 15     0
QSO: 14037 CW 2012-11-24 0226 EL2A          599 35     K0PY          599 04     0
QSO: 28021 CW 2012-11-24 0226 EL2A          599 35     JA1ADU        599 25     0
QSO: 14037 CW 2012-11-24 0226 EL2A          599 35     N3RR          599 05     0
QSO:  7000 CW 2012-11-24 0227 EL2A          599 35     N2SU          599 05     0
QSO:  3550 CW 2012-11-24 0227 EL2A          599 35     DF4PD         599 14     0
QSO:  1835 CW 2012-11-24 0227 EL2A          599 35     WB8ZRL        599 04     0
QSO:  7000 CW 2012-11-24 0227 EL2A          599 35     W2JU          599 05     0
QSO:  3550 CW 2012-11-24 0227 EL2A          599 35     PY2NA         599 11     0
QSO:  7000 CW 2012-11-24 0227 EL2A          599 35     WA2TMC        599 05     0
QSO:  3550 CW 2012-11-24 0227 EL2A          599 35     WA2BCK        599 05     0
QSO:  1835 CW 2012-11-24 0227 EL2A          599 35     W1JR          599 05     0
QSO:  7000 CW 2012-11-24 0227 EL2A          599 35     RA6GW         599 16     0
QSO:  3550 CW 2012-11-24 0228 EL2A          599 35     AI2C          599 05     0
QSO:  7000 CW 2012-11-24 0228 EL2A          599 35     K9OM          599 04     0
QSO: 28022 CW 2012-11-24 0228 EL2A          599 35     JA4GXX        599 25     0
QSO:  7000 CW 2012-11-24 0228 EL2A          599 35     AA5BT         599 04     0
QSO:  3550 CW 2012-11-24 0228 EL2A          599 35     K1LI          599 05     0
QSO: 28021 CW 2012-11-24 0228 EL2A          599 35     JA0CRI        599 25     0
QSO: 14037 CW 2012-11-24 0228 EL2A          599 35     N6ML          599 03     0
QSO:  1835 CW 2012-11-24 0228 EL2A          599 35     W3EA          599 05     0
QSO:  7000 CW 2012-11-24 0228 EL2A          599 35     UR5IKN        599 16     0
QSO:  3550 CW 2012-11-24 0229 EL2A          599 35     W2CG          599 05     0
QSO: 28021 CW 2012-11-24 0229 EL2A          599 35     JN1THL        599 25     0
QSO:  7000 CW 2012-11-24 0229 EL2A          599 35     K4JK          599 05     0
QSO: 14037 CW 2012-11-24 0229 EL2A          599 35     W1CSM         599 05     0
QSO:  1835 CW 2012-11-24 0229 EL2A          599 35     K4SSM         599 05     0
QSO: 14037 CW 2012-11-24 0229 EL2A          599 35     W3LL          599 05     0
QSO: 28022 CW 2012-11-24 0229 EL2A          599 35     JI3BFC        599 25     0
QSO:  3550 CW 2012-11-24 0229 EL2A          599 35     SM6DHU        599 14     0
QSO:  7000 CW 2012-11-24 0229 EL2A          599 35     DL8ZAW        599 14     0
QSO:  7045 CW 2012-11-24 0230 EL2A          599 35     N9CK          599 04     0
QSO:  3550 CW 2012-11-24 0230 EL2A          599 35     LY2MM         599 15     0
QSO: 14037 CW 2012-11-24 0230 EL2A          599 35     N4RA          599 05     0
QSO: 28022 CW 2012-11-24 0230 EL2A          599 35     JM1SMY        599 25     0
QSO:  7045 CW 2012-11-24 0230 EL2A          599 35     W4RX          599 05     0
QSO:  1835 CW 2012-11-24 0230 EL2A          599 35     KC0CF         599 04     0
QSO: 14037 CW 2012-11-24 0230 EL2A          599 35     W8EH          599 04     0
QSO:  7045 CW 2012-11-24 0230 EL2A          599 35     WA2MCR        599 05     0
QSO: 28021 CW 2012-11-24 0230 EL2A          599 35     7K1PTT        599 25     0
QSO:  7045 CW 2012-11-24 0230 EL2A          599 35     AA9A          599 04     0
QSO: 28021 CW 2012-11-24 0231 EL2A          599 35     JF2UEE        599 25     0
QSO:  3550 CW 2012-11-24 0231 EL2A          599 35     K6SSS         599 03     0
QSO: 14037 CW 2012-11-24 0231 EL2A          599 35     KU1T          599 05     0
QSO: 28021 CW 2012-11-24 0231 EL2A          599 35     JA0IXW        599 25     0
QSO:  7045 CW 2012-11-24 0231 EL2A          599 35     LY7A          599 15     0
QSO: 14037 CW 2012-11-24 0231 EL2A          599 35     N0NI          599 04     0
QSO:  1835 CW 2012-11-24 0231 EL2A          599 35     NE8Z          599 04     0
QSO: 14037 CW 2012-11-24 0231 EL2A          599 35     NE3F          599 05     0
QSO:  3550 CW 2012-11-24 0231 EL2A          599 35     N3MX          599 05     0
QSO: 28022 CW 2012-11-24 0232 EL2A          599 35     JA1XEL        599 25     0
QSO: 14037 CW 2012-11-24 0232 EL2A          599 35     WP2E          599 08     0
QSO:  1835 CW 2012-11-24 0232 EL2A          599 35     CR3L          599 33     0
QSO: 28022 CW 2012-11-24 0232 EL2A          599 35     JE1LFX        599 25     0
QSO:  3550 CW 2012-11-24 0232 EL2A          599 35     RA9LT         599 17     0
QSO:  7045 CW 2012-11-24 0232 EL2A          599 35     PY4HO         599 11     0
QSO: 14037 CW 2012-11-24 0232 EL2A          599 35     KE2U          599 05     0
QSO:  3550 CW 2012-11-24 0232 EL2A          599 35     SP3PL         599 15     0
QSO:  1835 CW 2012-11-24 0232 EL2A          599 35     VE3RZ         599 04     0
QSO:  7000 CW 2012-11-24 0232 EL2A          599 35     D3AA          599 36     0
QSO: 28021 CW 2012-11-24 0232 EL2A          599 35     JH5FIX        599 25     0
QSO: 14037 CW 2012-11-24 0232 EL2A          599 35     N5MCJ         599 04     0
QSO:  7045 CW 2012-11-24 0233 EL2A          599 35     W1WLW         599 05     0
QSO: 28021 CW 2012-11-24 0233 EL2A          599 35     JA1LNZ        599 25     0
QSO: 14037 CW 2012-11-24 0233 EL2A          599 35     K9CT          599 04     0
QSO:  3550 CW 2012-11-24 0233 EL2A          599 35     K2QPN         599 05     0
QSO:  7045 CW 2012-11-24 0233 EL2A          599 35     N6QQ          599 03     0
QSO: 14037 CW 2012-11-24 0233 EL2A          599 35     WA5VGI        599 03     0
QSO:  1835 CW 2012-11-24 0233 EL2A          599 35     N8TR          599 04     0
QSO:  7045 CW 2012-11-24 0233 EL2A          599 35     N7ELL         599 03     0
QSO: 14037 CW 2012-11-24 0233 EL2A          599 35     XE3N          599 06     0
QSO: 28022 CW 2012-11-24 0233 EL2A          599 35     JA7WNA        599 25     0
QSO:  7045 CW 2012-11-24 0233 EL2A          599 35     RK9AX         599 17     0
QSO: 14037 CW 2012-11-24 0234 EL2A          599 35     W9OP          599 04     0
QSO:  7045 CW 2012-11-24 0234 EL2A          599 35     NJ3I          599 05     0
QSO: 28021 CW 2012-11-24 0234 EL2A          599 35     JH3SIF        599 25     0
QSO:  3550 CW 2012-11-24 0234 EL2A          599 35     N4UC          599 04     0
QSO:  1835 CW 2012-11-24 0234 EL2A          599 35     K8LE          599 04     0
QSO:  7045 CW 2012-11-24 0234 EL2A          599 35     EF1A          599 14     0
QSO: 14037 CW 2012-11-24 0234 EL2A          599 35     NQ7R          599 03     0
QSO: 28022 CW 2012-11-24 0234 EL2A          599 35     JA3BSL        599 25     0
QSO:  7005 CW 2012-11-24 0234 EL2A          599 35     NY3A          599 05     0
QSO:  3550 CW 2012-11-24 0234 EL2A          599 35     W5WLA         599 04     0
QSO:  1835 CW 2012-11-24 0234 EL2A          599 35     W9RE          599 04     0
QSO: 14037 CW 2012-11-24 0234 EL2A          599 35     KA1SNP        599 05     0
QSO: 28022 CW 2012-11-24 0234 EL2A          599 35     JH4UYB        599 25     0
QSO:  7000 CW 2012-11-24 0235 EL2A          599 35     LZ5R          599 20     0
QSO: 14037 CW 2012-11-24 0235 EL2A          599 35     W1MAT         599 05     0
QSO: 28022 CW 2012-11-24 0235 EL2A          599 35     JA2HQZ        599 25     0
QSO:  7045 CW 2012-11-24 0235 EL2A          599 35     K4LQ          599 05     0
QSO:  1835 CW 2012-11-24 0235 EL2A          599 35     IR4M          599 15     0
QSO:  7045 CW 2012-11-24 0235 EL2A          599 35     NJ4F          599 05     0
QSO:  3550 CW 2012-11-24 0235 EL2A          599 35     RA3FD         599 16     0
QSO: 28022 CW 2012-11-24 0235 EL2A          599 35     JJ2CJB        599 25     0
QSO:  7045 CW 2012-11-24 0236 EL2A          599 35     W1HIS         599 05     0
QSO: 14037 CW 2012-11-24 0236 EL2A          599 35     K3WW          599 05     0
QSO:  3550 CW 2012-11-24 0236 EL2A          599 35     K1TO          599 05     0
QSO:  1835 CW 2012-11-24 0236 EL2A          599 35     VE1ZZ         599 05     0
QSO:  7000 CW 2012-11-24 0236 EL2A          599 35     K1HI          599 05     0
QSO:  3550 CW 2012-11-24 0236 EL2A          599 35     N0NI          599 04     0
QSO: 14037 CW 2012-11-24 0236 EL2A          599 35     K3IT          599 05     0
QSO:  7045 CW 2012-11-24 0236 EL2A          599 35     K5CI          599 04     0
QSO: 28022 CW 2012-11-24 0236 EL2A          599 35     DS3CPL        599 25     0
QSO: 14037 CW 2012-11-24 0236 EL2A          599 35     N1PW          599 05     0
QSO: 14037 CW 2012-11-24 0237 EL2A          599 35     K1BX          599 05     0
QSO:  3550 CW 2012-11-24 0237 EL2A          599 35     UT2G          599 16     0
QSO: 28021 CW 2012-11-24 0237 EL2A          599 35     JA1MLV        599 25     0
QSO: 14037 CW 2012-11-24 0237 EL2A          599 35     KA3NZR        599 05     0
QSO:  7045 CW 2012-11-24 0237 EL2A          599 35     F5UL          599 14     0
QSO: 28021 CW 2012-11-24 0237 EL2A          599 35     PY4RGS        599 11     0
QSO:  7045 CW 2012-11-24 0237 EL2A          599 35     DJ5IW         599 14     0
QSO:  1835 CW 2012-11-24 0237 EL2A          599 35     K3UA          599 05     0
QSO:  3550 CW 2012-11-24 0237 EL2A          599 35     UA9TF         599 16     0
QSO: 14037 CW 2012-11-24 0237 EL2A          599 35     N4ES          599 05     0
QSO:  7045 CW 2012-11-24 0238 EL2A          599 35     W3EF          599 05     0
QSO:  7045 CW 2012-11-24 0238 EL2A          599 35     W1OX          599 05     0
QSO:  3550 CW 2012-11-24 0238 EL2A          599 35     W8MJ          599 04     0
QSO:  1835 CW 2012-11-24 0238 EL2A          599 35     N9CO          599 04     0
QSO: 28021 CW 2012-11-24 0238 EL2A          599 35     JE2QYZ        599 25     0
QSO: 14037 CW 2012-11-24 0238 EL2A          599 35     N5NU          599 04     0
QSO:  7045 CW 2012-11-24 0238 EL2A          599 35     K0RF          599 04     0
QSO:  3550 CW 2012-11-24 0238 EL2A          599 35     VE3UTT        599 04     0
QSO:  7045 CW 2012-11-24 0239 EL2A          599 35     K0UK          599 04     0
QSO: 28022 CW 2012-11-24 0239 EL2A          599 35     JH1EYM        599 25     0
QSO:  3550 CW 2012-11-24 0239 EL2A          599 35     W0HBH         599 04     0
QSO: 14037 CW 2012-11-24 0239 EL2A          599 35     WQ2N          599 05     0
QSO:  7045 CW 2012-11-24 0239 EL2A          599 35     YT2W          599 15     0
QSO:  3550 CW 2012-11-24 0239 EL2A          599 35     KR4F          599 04     0
QSO: 28022 CW 2012-11-24 0239 EL2A          599 35     JA2FGL        599 25     0
QSO:  7045 CW 2012-11-24 0239 EL2A          599 35     NU7P          599 03     0
QSO: 14037 CW 2012-11-24 0240 EL2A          599 35     N4UFP         599 05     0
QSO:  7045 CW 2012-11-24 0240 EL2A          599 35     W4CU          599 05     0
QSO: 28022 CW 2012-11-24 0240 EL2A          599 35     JA2FGL        599 25     0
QSO:  1835 CW 2012-11-24 0240 EL2A          599 35     N8BJQ         599 04     0
QSO:  3550 CW 2012-11-24 0240 EL2A          599 35     KD5M          599 04     0
QSO: 14037 CW 2012-11-24 0240 EL2A          599 35     K5GM          599 04     0
QSO:  7045 CW 2012-11-24 0240 EL2A          599 35     XE2MX         599 06     0
QSO: 28021 CW 2012-11-24 0240 EL2A          599 35     JA7BAL        599 25     0
QSO:  7005 CW 2012-11-24 0240 EL2A          599 35     AD4Z          599 05     0
QSO:  1835 CW 2012-11-24 0241 EL2A          599 35     N4VV          599 04     0
QSO: 28022 CW 2012-11-24 0241 EL2A          599 35     JI1LAT        599 25     0
QSO:  3550 CW 2012-11-24 0241 EL2A          599 35     N1QY          599 05     0
QSO: 14037 CW 2012-11-24 0241 EL2A          599 35     K4IDD         599 05     0
QSO:  7005 CW 2012-11-24 0241 EL2A          599 35     N3KR          599 05     0
QSO: 28022 CW 2012-11-24 0241 EL2A          599 35     JA3HKT        599 25     0
QSO:  3550 CW 2012-11-24 0241 EL2A          599 35     N6ML          599 03     0
QSO:  1835 CW 2012-11-24 0241 EL2A          599 35     N8DX          599 04     0
QSO:  7045 CW 2012-11-24 0242 EL2A          599 35     K3MD          599 05     0
QSO: 14037 CW 2012-11-24 0242 EL2A          599 35     N6HD          599 03     0
QSO:  3550 CW 2012-11-24 0242 EL2A          599 35     K1EO          599 05     0
QSO: 28021 CW 2012-11-24 0242 EL2A          599 35     RZ0LWA        599 19     0
QSO:  1835 CW 2012-11-24 0242 EL2A          599 35     K9CT          599 04     0
QSO:  7045 CW 2012-11-24 0242 EL2A          599 35     K9JM          599 03     0
QSO:  3550 CW 2012-11-24 0242 EL2A          599 35     KA2D          599 05     0
QSO:  7045 CW 2012-11-24 0242 EL2A          599 35     W5RU          599 04     0
QSO: 14037 CW 2012-11-24 0243 EL2A          599 35     EF8A          599 33     0
QSO: 28021 CW 2012-11-24 0243 EL2A          599 35     JA1QIW        599 25     0
QSO: 28022 CW 2012-11-24 0243 EL2A          599 35     JH1LPF        599 25     0
QSO:  3550 CW 2012-11-24 0243 EL2A          599 35     OK5W          599 15     0
QSO:  7045 CW 2012-11-24 0243 EL2A          599 35     W9YE          599 04     0
QSO: 14037 CW 2012-11-24 0243 EL2A          599 35     KI0F          599 04     0
QSO: 28021 CW 2012-11-24 0243 EL2A          599 35     JE2VFX        599 25     0
QSO:  3550 CW 2012-11-24 0243 EL2A          599 35     W9ZT          599 04     0
QSO:  7045 CW 2012-11-24 0244 EL2A          599 35     SN1Z          599 15     0
QSO: 28021 CW 2012-11-24 0244 EL2A          599 35     JR6GHN        599 25     0
QSO:  7045 CW 2012-11-24 0244 EL2A          599 35     VE3CV         599 04     0
QSO: 28021 CW 2012-11-24 0244 EL2A          599 35     JF2XGF        599 25     0
QSO:  7045 CW 2012-11-24 0244 EL2A          599 35     AC8E          599 04     0
QSO: 14037 CW 2012-11-24 0244 EL2A          599 35     NR6O          599 03     0
QSO:  1835 CW 2012-11-24 0245 EL2A          599 35     W8MET         599 04     0
QSO:  7045 CW 2012-11-24 0245 EL2A          599 35     W6YX          599 03     0
QSO: 14037 CW 2012-11-24 0245 EL2A          599 35     KF2O          599 05     0
QSO:  3550 CW 2012-11-24 0245 EL2A          599 35     UN2C          599 17     0
QSO: 28022 CW 2012-11-24 0245 EL2A          599 35     JE1AAG        599 25     0
QSO:  7045 CW 2012-11-24 0245 EL2A          599 35     W4QN          599 05     0
QSO: 14037 CW 2012-11-24 0245 EL2A          599 35     K4LQ          599 05     0
QSO:  7045 CW 2012-11-24 0245 EL2A          599 35     K1SM          599 05     0
QSO: 28021 CW 2012-11-24 0245 EL2A          599 35     PY2KP         599 11     0
QSO:  7005 CW 2012-11-24 0245 EL2A          599 35     WT1T          599 05     0
QSO:  7000 CW 2012-11-24 0246 EL2A          599 35     DK7AN         599 14     0
QSO:  3550 CW 2012-11-24 0246 EL2A          599 35     NK1K          599 05     0
QSO: 28022 CW 2012-11-24 0246 EL2A          599 35     JK3HLP        599 25     0
QSO:  7045 CW 2012-11-24 0246 EL2A          599 35     WA1N          599 05     0
QSO: 14037 CW 2012-11-24 0246 EL2A          599 35     KL1A/2        599 05     0
QSO:  7045 CW 2012-11-24 0246 EL2A          599 35     F6KOP         599 14     0
QSO: 14037 CW 2012-11-24 0246 EL2A          599 35     K9QC          599 04     0
QSO: 28022 CW 2012-11-24 0246 EL2A          599 35     JH1OVY        599 25     0
QSO:  1835 CW 2012-11-24 0247 EL2A          599 35     DR1A          599 14     0
QSO:  3550 CW 2012-11-24 0247 EL2A          599 35     K5FXB         599 04     0
QSO:  7045 CW 2012-11-24 0247 EL2A          599 35     K8AZ          599 04     0
QSO: 14037 CW 2012-11-24 0247 EL2A          599 35     W4RX          599 05     0
QSO:  7045 CW 2012-11-24 0247 EL2A          599 35     N6MW          599 03     0
QSO: 14037 CW 2012-11-24 0247 EL2A          599 35     K5GO          599 04     0
QSO:  3550 CW 2012-11-24 0247 EL2A          599 35     N4DJ          599 05     0
QSO: 28022 CW 2012-11-24 0247 EL2A          599 35     JH8SLS        599 25     0
QSO:  7045 CW 2012-11-24 0247 EL2A          599 35     RG3K          599 16     0
QSO: 28021 CW 2012-11-24 0248 EL2A          599 35     PY2KJ         599 11     0
QSO:  3550 CW 2012-11-24 0248 EL2A          599 35     AC4S          599 05     0
QSO:  7045 CW 2012-11-24 0248 EL2A          599 35     KE5MMT        599 04     0
QSO:  7045 CW 2012-11-24 0248 EL2A          599 35     W7RN          599 03     0
QSO:  3550 CW 2012-11-24 0248 EL2A          599 35     W0ZD          599 04     0
QSO:  1835 CW 2012-11-24 0248 EL2A          599 35     KG0AQ         599 04     0
QSO: 28021 CW 2012-11-24 0248 EL2A          599 35     7K3BKZ        599 25     0
QSO:  7045 CW 2012-11-24 0248 EL2A          599 35     OH1TX         599 15     0
QSO: 28021 CW 2012-11-24 0249 EL2A          599 35     JJ1VRO        599 25     0
QSO:  7045 CW 2012-11-24 0249 EL2A          599 35     W2FU          599 05     0
QSO:  3550 CW 2012-11-24 0249 EL2A          599 35     UT4ZX         599 16     0
QSO:  7045 CW 2012-11-24 0249 EL2A          599 35     VE9OA         599 05     0
QSO: 28021 CW 2012-11-24 0249 EL2A          599 35     JG3FEA        599 25     0
QSO:  7045 CW 2012-11-24 0249 EL2A          599 35     WE9R          599 04     0
QSO: 28021 CW 2012-11-24 0249 EL2A          599 35     JA6CRP        599 25     0
QSO:  7045 CW 2012-11-24 0249 EL2A          599 35     N9EN          599 04     0
