START-OF-LOG: 3.0
CREATED-BY: TR Log POST Version 6.93
CALLSIGN: W9RE
CONTEST: CQ-WW-CW
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 6100000
CLUB: Society of Midwest Contesters
NAME: Michael J. Wetzel
OPERATORS: W9RE
SOAPBOX: Greatest operators and greatest contest!
SOAPBOX: You need to send your callsign at least every 3 Q's.
QSO: 14000 CW 2012-11-24 1015 W9RE          599 04     DL1GZW        599 14     0
QSO: 14000 CW 2012-11-24 1015 W9RE          599 04     LA7DHA        599 14     0
QSO:  3500 CW 2012-11-24 1016 W9RE          599 04     PJ4A          599 09     1
QSO: 14000 CW 2012-11-24 1016 W9RE          599 04     DK8NT         599 14     0
QSO: 14000 CW 2012-11-24 1017 W9RE          599 04     PA3CJP        599 14     0
QSO: 14000 CW 2012-11-24 1018 W9RE          599 04     F5ICC         599 14     0
QSO: 14000 CW 2012-11-24 1019 W9RE          599 04     G2HDR         599 14     0
QSO: 14000 CW 2012-11-24 1020 W9RE          599 04     JJ4CDW        599 25     0
QSO: 14000 CW 2012-11-24 1021 W9RE          599 04     DH0GHU        599 14     0
QSO: 14000 CW 2012-11-24 1023 W9RE          599 04     EW8OW         599 16     0
QSO: 14000 CW 2012-11-24 1024 W9RE          599 04     SP1NY         599 15     0
QSO: 14000 CW 2012-11-24 1024 W9RE          599 04     UA0OD         599 18     0
QSO: 14000 CW 2012-11-24 1025 W9RE          599 04     ON7TK         599 14     0
QSO: 14000 CW 2012-11-24 1025 W9RE          599 04     UA9UX         599 18     0
QSO:  3500 CW 2012-11-24 1027 W9RE          599 04     VE6EX         599 04     1
QSO:  3500 CW 2012-11-24 1028 W9RE          599 04     VP2MMM        599 08     1
QSO: 14000 CW 2012-11-24 1029 W9RE          599 04     OM8A          599 15     0
QSO: 14000 CW 2012-11-24 1029 W9RE          599 04     OM6AL         599 15     0
QSO: 14000 CW 2012-11-24 1030 W9RE          599 04     Z31WW         599 15     0
QSO: 14000 CW 2012-11-24 1030 W9RE          599 04     R7BA/9        599 17     0
QSO: 14000 CW 2012-11-24 1031 W9RE          599 04     SP1AEN        599 15     0
QSO:  7000 CW 2012-11-24 1034 W9RE          599 04     JA1BPA        599 25     1
QSO: 14000 CW 2012-11-24 1035 W9RE          599 04     SP6ZC         599 15     0
QSO: 14000 CW 2012-11-24 1036 W9RE          599 04     HA3OD         599 15     0
QSO: 14000 CW 2012-11-24 1036 W9RE          599 04     M0CKE         599 14     0
QSO: 14000 CW 2012-11-24 1037 W9RE          599 04     UR5WX         599 16     0
QSO: 14000 CW 2012-11-24 1037 W9RE          599 04     RL3A          599 16     0
QSO: 14000 CW 2012-11-24 1038 W9RE          599 04     LA2HFA        599 14     0
QSO: 14000 CW 2012-11-24 1038 W9RE          599 04     OK2ZO         599 15     0
QSO: 14000 CW 2012-11-24 1038 W9RE          599 04     LY5I          599 15     0
QSO: 14000 CW 2012-11-24 1039 W9RE          599 04     RT3F          599 16     0
QSO: 14000 CW 2012-11-24 1040 W9RE          599 04     EA2BD         599 14     0
QSO:  7000 CW 2012-11-24 1041 W9RE          599 04     JE1CKA        599 25     1
QSO: 14000 CW 2012-11-24 1041 W9RE          599 04     RN6AI         599 16     0
QSO: 14000 CW 2012-11-24 1042 W9RE          599 04     GZ5Y          599 14     0
QSO: 14000 CW 2012-11-24 1042 W9RE          599 04     VE5ZX         599 04     0
QSO:  7000 CW 2012-11-24 1043 W9RE          599 04     PJ2T          599 09     1
QSO:  7000 CW 2012-11-24 1044 W9RE          599 04     VE7GL         599 03     1
QSO:  7000 CW 2012-11-24 1045 W9RE          599 04     JA7ACM        599 25     1
QSO: 14000 CW 2012-11-24 1046 W9RE          599 04     KL2R          599 01     0
QSO: 14000 CW 2012-11-24 1046 W9RE          599 04     OM7AW         599 15     0
QSO: 14000 CW 2012-11-24 1047 W9RE          599 04     HA7NK         599 15     0
QSO: 14000 CW 2012-11-24 1047 W9RE          599 04     F6HKA         599 14     0
QSO: 14000 CW 2012-11-24 1047 W9RE          599 04     RC7A          599 16     0
QSO: 14000 CW 2012-11-24 1049 W9RE          599 04     SV2HRT        599 20     0
QSO: 14000 CW 2012-11-24 1049 W9RE          599 04     GM3JOB        599 14     0
QSO: 14000 CW 2012-11-24 1050 W9RE          599 04     UA4LKU        599 16     0
QSO: 14000 CW 2012-11-24 1050 W9RE          599 04     UX7MA         599 16     0
QSO: 14000 CW 2012-11-24 1051 W9RE          599 04     RW3SK         599 16     0
QSO: 14000 CW 2012-11-24 1051 W9RE          599 04     RO1B          599 16     0
QSO: 14000 CW 2012-11-24 1052 W9RE          599 04     RY3F          599 16     0
QSO:  7000 CW 2012-11-24 1053 W9RE          599 04     6Y3M          599 08     1
QSO:  7000 CW 2012-11-24 1054 W9RE          599 04     VP2MMM        599 08     1
QSO:  7000 CW 2012-11-24 1054 W9RE          599 04     P49Y          599 09     1
QSO:  7000 CW 2012-11-24 1055 W9RE          599 04     VE2SG         599 05     1
QSO: 14000 CW 2012-11-24 1056 W9RE          599 04     S52P          599 15     0
QSO: 14000 CW 2012-11-24 1057 W9RE          599 04     HA4YF         599 15     0
QSO: 14000 CW 2012-11-24 1057 W9RE          599 04     OH6NT         599 15     0
QSO: 14000 CW 2012-11-24 1058 W9RE          599 04     YL2KO         599 15     0
QSO: 14000 CW 2012-11-24 1059 W9RE          599 04     RW3KO         599 16     0
QSO: 14000 CW 2012-11-24 1059 W9RE          599 04     SP2HFH        599 15     0
QSO: 14000 CW 2012-11-24 1059 W9RE          599 04     G4OEC         599 14     0
QSO: 14000 CW 2012-11-24 1100 W9RE          599 04     DL4RDJ        599 14     0
QSO: 14000 CW 2012-11-24 1100 W9RE          599 04     IK2EAD        599 15     0
QSO: 14000 CW 2012-11-24 1100 W9RE          599 04     G3R           599 14     0
QSO:  7000 CW 2012-11-24 1101 W9RE          599 04     ZM4T          599 32     1
QSO: 14000 CW 2012-11-24 1102 W9RE          599 04     PA0JNH        599 14     0
QSO: 14000 CW 2012-11-24 1102 W9RE          599 04     PA6V          599 14     0
QSO: 14000 CW 2012-11-24 1102 W9RE          599 04     YT0A          599 15     0
QSO: 14000 CW 2012-11-24 1103 W9RE          599 04     SP8FHM        599 15     0
QSO: 14000 CW 2012-11-24 1103 W9RE          599 04     RU3SD         599 16     0
QSO: 14000 CW 2012-11-24 1104 W9RE          599 04     G4UJS         599 14     0
QSO: 14000 CW 2012-11-24 1104 W9RE          599 04     S56CW         599 15     0
QSO: 14000 CW 2012-11-24 1105 W9RE          599 04     I0ZUT         599 15     0
QSO: 14000 CW 2012-11-24 1105 W9RE          599 04     ON4CAS        599 14     0
QSO: 14000 CW 2012-11-24 1105 W9RE          599 04     UY2IG         599 16     0
QSO: 14000 CW 2012-11-24 1106 W9RE          599 04     SQ3WW         599 15     0
QSO: 14000 CW 2012-11-24 1107 W9RE          599 04     SP5UD         599 15     0
QSO: 14000 CW 2012-11-24 1107 W9RE          599 04     HA9RP         599 15     0
QSO: 14000 CW 2012-11-24 1108 W9RE          599 04     HA9RP         599 15     0
QSO: 14000 CW 2012-11-24 1112 W9RE          599 04     DL4AUK        599 14     0
QSO: 14000 CW 2012-11-24 1113 W9RE          599 04     DK1AX         599 14     0
QSO:  7000 CW 2012-11-24 1115 W9RE          599 04     VE6JY         599 04     1
QSO:  7000 CW 2012-11-24 1116 W9RE          599 04     JA3YBK        599 25     1
QSO: 14000 CW 2012-11-24 1117 W9RE          599 04     M5E           599 14     0
QSO: 14000 CW 2012-11-24 1118 W9RE          599 04     DK4RL         599 14     0
QSO: 14000 CW 2012-11-24 1119 W9RE          599 04     UA2KW         599 15     0
QSO:  7000 CW 2012-11-24 1120 W9RE          599 04     CO2OQ         599 08     1
QSO: 14000 CW 2012-11-24 1120 W9RE          599 04     OT7X          599 14     0
QSO: 14000 CW 2012-11-24 1120 W9RE          599 04     LY2W          599 15     0
QSO:  7000 CW 2012-11-24 1121 W9RE          599 04     CO6RD         599 08     1
QSO: 14000 CW 2012-11-24 1124 W9RE          599 04     UT0RM         599 16     0
QSO:  7000 CW 2012-11-24 1125 W9RE          599 04     7J1YAJ        599 25     1
QSO:  7000 CW 2012-11-24 1128 W9RE          599 04     HD2A          599 10     1
QSO: 14000 CW 2012-11-24 1129 W9RE          599 04     OL3R          599 15     0
QSO:  7000 CW 2012-11-24 1129 W9RE          599 04     KH7X          599 31     1
QSO:  7000 CW 2012-11-24 1130 W9RE          599 04     P40W          599 09     1
QSO:  7000 CW 2012-11-24 1135 W9RE          599 04     RA0SMS        599 18     1
QSO: 14000 CW 2012-11-24 1142 W9RE          599 04     S59ABC        599 15     0
QSO: 14000 CW 2012-11-24 1143 W9RE          599 04     S50G          599 15     0
QSO: 14000 CW 2012-11-24 1144 W9RE          599 04     SE6E          599 14     0
QSO: 14000 CW 2012-11-24 1149 W9RE          599 04     UX1UX         599 16     0
QSO:  3500 CW 2012-11-24 1151 W9RE          599 04     VE3MO         599 04     1
QSO:  3500 CW 2012-11-24 1152 W9RE          599 04     VE3EJ         599 04     1
QSO: 14000 CW 2012-11-24 1152 W9RE          599 04     OM8ON         599 15     0
QSO:  3500 CW 2012-11-24 1153 W9RE          599 04     VE7FO         599 03     1
QSO: 14000 CW 2012-11-24 1156 W9RE          599 04     HB9CIC        599 14     0
QSO: 14000 CW 2012-11-24 1157 W9RE          599 04     RA3BQ         599 16     0
QSO:  7000 CW 2012-11-24 1158 W9RE          599 04     ZM1A          599 32     1
QSO: 14000 CW 2012-11-24 1159 W9RE          599 04     RW1CX         599 16     0
QSO: 14000 CW 2012-11-24 1200 W9RE          599 04     RM4R          599 16     0
QSO:  7000 CW 2012-11-24 1202 W9RE          599 04     VK4CT         599 30     1
QSO:  7000 CW 2012-11-24 1202 W9RE          599 04     CO7EH         599 08     1
QSO:  7000 CW 2012-11-24 1203 W9RE          599 04     JA1JKG        599 25     1
QSO:  7000 CW 2012-11-24 1205 W9RE          599 04     RT0C          599 19     1
QSO: 14000 CW 2012-11-24 1207 W9RE          599 04     ER5LL         599 16     0
QSO: 14000 CW 2012-11-24 1208 W9RE          599 04     PA0LOU        599 14     0
QSO: 14000 CW 2012-11-24 1209 W9RE          599 04     OK2BXE        599 15     0
QSO: 14000 CW 2012-11-24 1210 W9RE          599 04     P33W          599 20     0
QSO: 14000 CW 2012-11-24 1211 W9RE          599 04     UA6AIR        599 16     0
QSO: 14000 CW 2012-11-24 1212 W9RE          599 04     OK5T          599 15     0
QSO: 14000 CW 2012-11-24 1213 W9RE          599 04     OH2VZ         599 15     0
QSO: 14000 CW 2012-11-24 1215 W9RE          599 04     US5E          599 16     0
QSO: 14000 CW 2012-11-24 1217 W9RE          599 04     YP0CW         599 20     0
QSO: 14000 CW 2012-11-24 1217 W9RE          599 04     RA9A          599 17     0
QSO: 14000 CW 2012-11-24 1218 W9RE          599 04     SP6DHH        599 15     0
QSO: 14000 CW 2012-11-24 1219 W9RE          599 04     TM4Q          599 14     0
QSO:  3500 CW 2012-11-24 1221 W9RE          599 04     VA7KO         599 03     1
QSO: 14000 CW 2012-11-24 1225 W9RE          599 04     DL7URH        599 14     0
QSO:  7000 CW 2012-11-24 1225 W9RE          599 04     HI8A          599 08     1
QSO: 14000 CW 2012-11-24 1226 W9RE          599 04     DL3FCG        599 14     0
QSO: 14000 CW 2012-11-24 1226 W9RE          599 04     SE6Y          599 14     0
QSO: 14000 CW 2012-11-24 1228 W9RE          599 04     DL1EHR        599 14     0
QSO: 14000 CW 2012-11-24 1229 W9RE          599 04     G4DDX         599 14     0
QSO: 14000 CW 2012-11-24 1230 W9RE          599 04     UA3VVB        599 16     0
QSO: 14000 CW 2012-11-24 1232 W9RE          599 04     DL3YM         599 14     0
QSO:  7000 CW 2012-11-24 1233 W9RE          599 04     JA1YPA        599 25     1
QSO: 14000 CW 2012-11-24 1234 W9RE          599 04     OZ7PR         599 14     0
QSO: 14000 CW 2012-11-24 1237 W9RE          599 04     SM2CVH        599 14     0
QSO: 14000 CW 2012-11-24 1238 W9RE          599 04     ES1WST        599 15     0
QSO: 14000 CW 2012-11-24 1238 W9RE          599 04     VE1ZA         599 05     0
QSO: 14000 CW 2012-11-24 1239 W9RE          599 04     RA6AN         599 16     0
QSO: 14000 CW 2012-11-24 1240 W9RE          599 04     YU2U          599 15     0
QSO: 14000 CW 2012-11-24 1241 W9RE          599 04     UX4U          599 16     0
QSO: 14000 CW 2012-11-24 1241 W9RE          599 04     DL8ZAW        599 14     0
QSO: 14000 CW 2012-11-24 1243 W9RE          599 04     HG7T          599 15     0
QSO: 14000 CW 2012-11-24 1243 W9RE          599 04     UR5LAM        599 16     0
QSO: 14000 CW 2012-11-24 1244 W9RE          599 04     RW0BG         599 18     0
QSO: 14000 CW 2012-11-24 1244 W9RE          599 04     OK7RJ         599 15     0
QSO: 14000 CW 2012-11-24 1245 W9RE          599 04     OH2BAH        599 15     0
QSO: 14000 CW 2012-11-24 1247 W9RE          599 04     UC9A          599 17     0
QSO:  7000 CW 2012-11-24 1248 W9RE          599 04     KH2/JK2VOC    599 27     1
QSO: 14000 CW 2012-11-24 1249 W9RE          599 04     RV9UP         599 18     0
QSO:  7000 CW 2012-11-24 1250 W9RE          599 04     JA7NPV        599 25     1
QSO: 14000 CW 2012-11-24 1251 W9RE          599 04     SQ8MZW        599 15     0
QSO: 14000 CW 2012-11-24 1251 W9RE          599 04     RW3XM         599 16     0
QSO:  7000 CW 2012-11-24 1252 W9RE          599 04     JH3CTQ        599 25     1
QSO: 14000 CW 2012-11-24 1252 W9RE          599 04     OM8FR         599 15     0
QSO: 14000 CW 2012-11-24 1253 W9RE          599 04     IZ8EEL        599 15     0
QSO: 14000 CW 2012-11-24 1253 W9RE          599 04     UA9DR         599 17     0
QSO: 14000 CW 2012-11-24 1254 W9RE          599 04     DL4SZB        599 14     0
QSO: 14000 CW 2012-11-24 1254 W9RE          599 04     DL1NEO        599 14     0
QSO: 14000 CW 2012-11-24 1255 W9RE          599 04     RA1TU         599 16     0
QSO: 14000 CW 2012-11-24 1255 W9RE          599 04     HA6VV         599 15     0
QSO: 14000 CW 2012-11-24 1256 W9RE          599 04     UT4UH         599 16     0
QSO: 14000 CW 2012-11-24 1257 W9RE          599 04     ON3ND         599 14     0
QSO: 14000 CW 2012-11-24 1257 W9RE          599 04     E73SD         599 15     0
QSO: 14000 CW 2012-11-24 1258 W9RE          599 04     RV9LM         599 17     0
QSO:  7000 CW 2012-11-24 1258 W9RE          599 04     JA6LCJ        599 25     1
QSO: 14000 CW 2012-11-24 1259 W9RE          599 04     WE9R          599 04     0
QSO: 14000 CW 2012-11-24 1300 W9RE          599 04     YU1KT         599 15     0
QSO:  7000 CW 2012-11-24 1301 W9RE          599 04     JH3LFL/1      599 25     1
QSO: 14000 CW 2012-11-24 1302 W9RE          599 04     SP2KPD        599 15     0
QSO: 14000 CW 2012-11-24 1303 W9RE          599 04     RA3AN         599 16     0
QSO: 14000 CW 2012-11-24 1303 W9RE          599 04     F5PHW         599 14     0
QSO: 14000 CW 2012-11-24 1304 W9RE          599 04     DD1JN         599 14     0
QSO: 14000 CW 2012-11-24 1304 W9RE          599 04     OM4TC         599 15     0
QSO: 14000 CW 2012-11-24 1305 W9RE          599 04     F8BDQ         599 14     0
QSO: 14000 CW 2012-11-24 1305 W9RE          599 04     G4RKO         599 14     0
QSO: 14000 CW 2012-11-24 1305 W9RE          599 04     DK0EE         599 14     0
QSO: 14000 CW 2012-11-24 1306 W9RE          599 04     RO1B          599 16     0
QSO:  7000 CW 2012-11-24 1306 W9RE          599 04     NH2T          599 27     1
QSO: 14000 CW 2012-11-24 1307 W9RE          599 04     VK6VZ         599 29     0
QSO: 14000 CW 2012-11-24 1307 W9RE          599 04     YT6M          599 15     0
QSO: 14000 CW 2012-11-24 1308 W9RE          599 04     DL2RUG        599 14     0
QSO: 14000 CW 2012-11-24 1309 W9RE          599 04     UX7QD         599 16     0
QSO: 14000 CW 2012-11-24 1310 W9RE          599 04     IZ2OOS        599 15     0
QSO: 14000 CW 2012-11-24 1312 W9RE          599 04     OK1MDK        599 15     0
QSO: 14000 CW 2012-11-24 1313 W9RE          599 04     K2ZR          599 05     0
QSO:  7000 CW 2012-11-24 1314 W9RE          599 04     RU0FM         599 19     1
QSO: 14000 CW 2012-11-24 1315 W9RE          599 04     HA8JV         599 15     0
QSO:  7000 CW 2012-11-24 1315 W9RE          599 04     JK1OLT        599 25     1
QSO: 21000 CW 2012-11-24 1318 W9RE          599 04     C5A           599 35     1
QSO: 21000 CW 2012-11-24 1319 W9RE          599 04     DP8A          599 14     0
QSO: 21000 CW 2012-11-24 1319 W9RE          599 04     DL1IAO        599 14     0
QSO: 21000 CW 2012-11-24 1320 W9RE          599 04     DL4CF         599 14     0
QSO: 21000 CW 2012-11-24 1320 W9RE          599 04     RL3A          599 16     0
QSO: 21000 CW 2012-11-24 1323 W9RE          599 04     G4CLA         599 14     0
QSO: 21000 CW 2012-11-24 1323 W9RE          599 04     YU5M          599 15     0
QSO: 21000 CW 2012-11-24 1324 W9RE          599 04     DJ9FB         599 14     0
QSO: 21000 CW 2012-11-24 1324 W9RE          599 04     GM3WUX        599 14     0
QSO: 21000 CW 2012-11-24 1325 W9RE          599 04     PA3EMN        599 14     0
QSO: 21000 CW 2012-11-24 1325 W9RE          599 04     GI4EBS        599 14     0
QSO: 21000 CW 2012-11-24 1325 W9RE          599 04     M0TJU         599 14     0
QSO: 21000 CW 2012-11-24 1326 W9RE          599 04     RT3F          599 16     0
QSO: 21000 CW 2012-11-24 1327 W9RE          599 04     PA3AQL        599 14     0
QSO: 21000 CW 2012-11-24 1327 W9RE          599 04     DK5XG         599 14     0
QSO: 21000 CW 2012-11-24 1328 W9RE          599 04     OP4A          599 14     0
QSO: 21000 CW 2012-11-24 1328 W9RE          599 04     DR5N          599 14     0
QSO: 21000 CW 2012-11-24 1329 W9RE          599 04     DK9ZQ         599 14     0
QSO: 21000 CW 2012-11-24 1329 W9RE          599 04     EI4CF         599 14     0
QSO: 21000 CW 2012-11-24 1330 W9RE          599 04     PA3CVI        599 14     0
QSO: 21000 CW 2012-11-24 1330 W9RE          599 04     PC3H          599 14     0
QSO: 21000 CW 2012-11-24 1331 W9RE          599 04     RT5Z          599 16     0
QSO: 21000 CW 2012-11-24 1331 W9RE          599 04     OT1A          599 14     0
QSO: 28000 CW 2012-11-24 1331 W9RE          599 04     E73M          599 15     1
QSO: 21000 CW 2012-11-24 1332 W9RE          599 04     PI4ZOD        599 14     0
QSO: 21000 CW 2012-11-24 1333 W9RE          599 04     F5BBD         599 14     0
QSO: 21000 CW 2012-11-24 1333 W9RE          599 04     IZ4ISC        599 15     0
QSO: 21000 CW 2012-11-24 1333 W9RE          599 04     F4ERS         599 14     0
QSO: 21000 CW 2012-11-24 1334 W9RE          599 04     F8CIL         599 14     0
QSO: 21000 CW 2012-11-24 1334 W9RE          599 04     PG2AA         599 14     0
QSO: 21000 CW 2012-11-24 1335 W9RE          599 04     YL1S          599 15     0
QSO: 21000 CW 2012-11-24 1335 W9RE          599 04     HF3A          599 15     0
QSO: 21000 CW 2012-11-24 1335 W9RE          599 04     IK0FUX        599 15     0
QSO: 21000 CW 2012-11-24 1336 W9RE          599 04     DL3DDD        599 14     0
QSO: 21000 CW 2012-11-24 1336 W9RE          599 04     YO7ARY        599 20     0
QSO: 21000 CW 2012-11-24 1337 W9RE          599 04     DL8WEM        599 14     0
QSO: 28000 CW 2012-11-24 1338 W9RE          599 04     EF8M          599 33     1
QSO: 21000 CW 2012-11-24 1338 W9RE          599 04     Z38N          599 15     0
QSO: 21000 CW 2012-11-24 1338 W9RE          599 04     DL3BCR        599 14     0
QSO: 21000 CW 2012-11-24 1338 W9RE          599 04     F6KVP         599 14     0
QSO: 21000 CW 2012-11-24 1339 W9RE          599 04     SN7C          599 15     0
QSO: 21000 CW 2012-11-24 1339 W9RE          599 04     DJ5AZ         599 14     0
QSO: 21000 CW 2012-11-24 1340 W9RE          599 04     ON4CAS        599 14     0
QSO: 28000 CW 2012-11-24 1341 W9RE          599 04     EF7X          599 14     1
QSO: 21000 CW 2012-11-24 1342 W9RE          599 04     I3BBK         599 15     0
QSO: 21000 CW 2012-11-24 1342 W9RE          599 04     I6FDJ         599 15     0
QSO: 21000 CW 2012-11-24 1343 W9RE          599 04     P33W          599 20     0
QSO: 21000 CW 2012-11-24 1343 W9RE          599 04     S50XX         599 15     0
QSO: 21000 CW 2012-11-24 1344 W9RE          599 04     UW0K          599 16     0
QSO: 21000 CW 2012-11-24 1344 W9RE          599 04     DL1HCM        599 14     0
QSO: 21000 CW 2012-11-24 1345 W9RE          599 04     PA0JNH        599 14     0
QSO: 21000 CW 2012-11-24 1345 W9RE          599 04     DF2LH         599 14     0
QSO: 21000 CW 2012-11-24 1345 W9RE          599 04     OZ1DJJ        599 14     0
QSO: 21000 CW 2012-11-24 1346 W9RE          599 04     PA3GRM        599 14     0
QSO: 21000 CW 2012-11-24 1347 W9RE          599 04     DF6FQ         599 14     0
QSO: 21000 CW 2012-11-24 1349 W9RE          599 04     I1WQR         599 15     0
QSO: 21000 CW 2012-11-24 1349 W9RE          599 04     S57KW         599 15     0
QSO: 21000 CW 2012-11-24 1350 W9RE          599 04     OZ5WQ         599 14     0
QSO: 21000 CW 2012-11-24 1350 W9RE          599 04     OZ1LO         599 14     0
QSO: 21000 CW 2012-11-24 1350 W9RE          599 04     HA3UU         599 15     0
QSO: 21000 CW 2012-11-24 1351 W9RE          599 04     LZ9W          599 20     0
QSO: 21000 CW 2012-11-24 1351 W9RE          599 04     VE9HF         599 05     0
QSO: 21000 CW 2012-11-24 1352 W9RE          599 04     DR1A          599 14     0
QSO: 28000 CW 2012-11-24 1352 W9RE          599 04     OA4SS         599 10     1
QSO: 21000 CW 2012-11-24 1353 W9RE          599 04     IK0TUM        599 15     0
QSO: 21000 CW 2012-11-24 1353 W9RE          599 04     G4LPD         599 14     0
QSO: 21000 CW 2012-11-24 1353 W9RE          599 04     UZ2M          599 16     0
QSO: 28000 CW 2012-11-24 1354 W9RE          599 04     LZ9W          599 20     1
QSO: 21000 CW 2012-11-24 1354 W9RE          599 04     S59AA         599 15     0
QSO: 21000 CW 2012-11-24 1355 W9RE          599 04     SP2FGO        599 15     0
QSO: 21000 CW 2012-11-24 1355 W9RE          599 04     IK8TEO        599 15     0
QSO: 21000 CW 2012-11-24 1356 W9RE          599 04     UY2IZ         599 16     0
QSO: 21000 CW 2012-11-24 1356 W9RE          599 04     DL5XJ         599 14     0
QSO: 21000 CW 2012-11-24 1357 W9RE          599 04     OM3KWZ        599 15     0
QSO: 21000 CW 2012-11-24 1357 W9RE          599 04     DL1A          599 14     0
QSO: 21000 CW 2012-11-24 1357 W9RE          599 04     F5JY          599 14     0
QSO: 21000 CW 2012-11-24 1357 W9RE          599 04     UT7E          599 16     0
QSO: 21000 CW 2012-11-24 1358 W9RE          599 04     G3RXP         599 14     0
QSO: 21000 CW 2012-11-24 1358 W9RE          599 04     OO4O          599 14     0
QSO: 21000 CW 2012-11-24 1359 W9RE          599 04     I3TYH         599 15     0
QSO: 21000 CW 2012-11-24 1359 W9RE          599 04     PA7LV         599 14     0
QSO: 21000 CW 2012-11-24 1400 W9RE          599 04     OK1IC         599 15     0
QSO: 28000 CW 2012-11-24 1400 W9RE          599 04     VP5CW         599 08     1
QSO: 21000 CW 2012-11-24 1400 W9RE          599 04     LZ9R          599 20     0
QSO: 21000 CW 2012-11-24 1401 W9RE          599 04     Z37Y          599 15     0
QSO: 21000 CW 2012-11-24 1401 W9RE          599 04     DL1STG        599 14     0
QSO: 21000 CW 2012-11-24 1402 W9RE          599 04     SP9KAO        599 15     0
QSO: 28000 CW 2012-11-24 1402 W9RE          599 04     YT9A          599 15     1
QSO: 21000 CW 2012-11-24 1403 W9RE          599 04     SP6IEQ        599 15     0
QSO: 21000 CW 2012-11-24 1404 W9RE          599 04     SQ3BDQ        599 15     0
QSO: 21000 CW 2012-11-24 1405 W9RE          599 04     OK2VWB        599 15     0
QSO: 21000 CW 2012-11-24 1405 W9RE          599 04     PA3AJH        599 14     0
QSO: 21000 CW 2012-11-24 1405 W9RE          599 04     OE3DXA        599 15     0
QSO: 21000 CW 2012-11-24 1406 W9RE          599 04     DJ2MX         599 14     0
QSO: 21000 CW 2012-11-24 1407 W9RE          599 04     OV2V          599 14     0
QSO: 21000 CW 2012-11-24 1408 W9RE          599 04     N3GD          599 05     0
QSO: 21000 CW 2012-11-24 1409 W9RE          599 04     DL8ZAW        599 14     0
QSO: 21000 CW 2012-11-24 1409 W9RE          599 04     PA3N          599 14     0
QSO: 21000 CW 2012-11-24 1409 W9RE          599 04     PA3N          599 14     0
QSO: 21000 CW 2012-11-24 1410 W9RE          599 04     G4KFT         599 14     0
QSO: 21000 CW 2012-11-24 1411 W9RE          599 04     OM4XA         599 15     0
QSO: 21000 CW 2012-11-24 1411 W9RE          599 04     DL7QU         599 14     0
QSO: 21000 CW 2012-11-24 1411 W9RE          599 04     EU4AA         599 16     0
QSO: 21000 CW 2012-11-24 1412 W9RE          599 04     DC9ZP         599 14     0
QSO: 21000 CW 2012-11-24 1413 W9RE          599 04     4U1GSC        599 15     0
QSO: 21000 CW 2012-11-24 1413 W9RE          599 04     I0KHY         599 15     0
QSO: 28000 CW 2012-11-24 1414 W9RE          599 04     NP2N          599 08     1
QSO: 21000 CW 2012-11-24 1414 W9RE          599 04     TM6X          599 14     0
QSO: 28000 CW 2012-11-24 1414 W9RE          599 04     IR2C          599 15     1
QSO: 21000 CW 2012-11-24 1415 W9RE          599 04     DL3KWF        599 14     0
QSO: 21000 CW 2012-11-24 1416 W9RE          599 04     G3NKS         599 14     0
QSO: 21000 CW 2012-11-24 1416 W9RE          599 04     OZ7EA         599 14     0
QSO: 21000 CW 2012-11-24 1417 W9RE          599 04     G4GZG         599 14     0
QSO: 21000 CW 2012-11-24 1417 W9RE          599 04     G4HZV         599 14     0
QSO: 21000 CW 2012-11-24 1418 W9RE          599 04     G4IXF         599 14     0
QSO: 21000 CW 2012-11-24 1418 W9RE          599 04     LY4T          599 15     0
QSO: 21000 CW 2012-11-24 1418 W9RE          599 04     DL5YM         599 14     0
QSO: 21000 CW 2012-11-24 1419 W9RE          599 04     SP6ZC         599 15     0
QSO: 21000 CW 2012-11-24 1419 W9RE          599 04     DL5JS         599 14     0
QSO: 21000 CW 2012-11-24 1420 W9RE          599 04     UX0UW         599 16     0
QSO: 21000 CW 2012-11-24 1420 W9RE          599 04     DL7UIO        599 14     0
QSO: 21000 CW 2012-11-24 1421 W9RE          599 04     DJ5IW         599 14     0
QSO: 28000 CW 2012-11-24 1422 W9RE          599 04     YR1A          599 20     1
QSO: 21000 CW 2012-11-24 1422 W9RE          599 04     OP4K          599 14     0
QSO: 21000 CW 2012-11-24 1423 W9RE          599 04     PA2CHM        599 14     0
QSO: 28000 CW 2012-11-24 1423 W9RE          599 04     CR6K          599 14     1
QSO: 21000 CW 2012-11-24 1424 W9RE          599 04     G3KLH         599 14     0
QSO: 21000 CW 2012-11-24 1424 W9RE          599 04     OK6DJ         599 15     0
QSO: 21000 CW 2012-11-24 1425 W9RE          599 04     G4DDX         599 14     0
QSO: 21000 CW 2012-11-24 1426 W9RE          599 04     SP3ASN        599 15     0
QSO: 21000 CW 2012-11-24 1426 W9RE          599 04     UX5MZ         599 16     0
QSO: 21000 CW 2012-11-24 1427 W9RE          599 04     UX4U          599 16     0
