START-OF-LOG: 3.0
LOCATION: SK
CALLSIGN: VA5AA
CLUB:
CONTEST: CQ-WPX-SSB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: UNLIMITED
CLAIMED-SCORE: 2620822
OPERATORS: VA5AA VA6NJK VE5FF VE5FN VE5OLB VE5SPR VE5WI VE6BBP VE6CPU VE6VAC
QSO: 14197 PH 2017-03-25 1708 VA5AA         59  0110   WR3O          59  0058
QSO: 14187 PH 2017-03-25 1711 VA5AA         59  0111   P33W          59  1793
QSO: 14181 PH 2017-03-25 1712 VA5AA         59  0112   S52OT         59  0458
QSO: 14179 PH 2017-03-25 1714 VA5AA         59  0113   4X7R          59  1644
QSO: 14176 PH 2017-03-25 1716 VA5AA         59  0114   TM40ULIS      59  0137
QSO: 14174 PH 2017-03-25 1719 VA5AA         59  0115   CS2C          59  1125
QSO: 14172 PH 2017-03-25 1722 VA5AA         59  0116   ED2R          59  0150
QSO: 14169 PH 2017-03-25 1723 VA5AA         59  0117   EF3T          59  0890
QSO: 14168 PH 2017-03-25 1724 VA5AA         59  0118   IR6T          59  0639
QSO: 14167 PH 2017-03-25 1725 VA5AA         59  0119   EF1W          59  0858
QSO: 14162 PH 2017-03-25 1726 VA5AA         59  0120   K0DU          59  1266
QSO: 14160 PH 2017-03-25 1726 VA5AA         59  0121   9A2NA         59  0334
QSO: 14156 PH 2017-03-25 1728 VA5AA         59  0122   OP4K          59  0804
QSO: 14151 PH 2017-03-25 1730 VA5AA         59  0123   WW2DX         59  1559
QSO: 14127 PH 2017-03-25 1730 VA5AA         59  0124   CF3CCO        59  0153
QSO: 14119 PH 2017-03-25 1732 VA5AA         59  0125   SX1S          59  0765
QSO: 14117 PH 2017-03-25 1734 VA5AA         59  0126   VC2W          59  1139
QSO: 14348 PH 2017-03-25 1736 VA5AA         59  0127   II2S          59  1111
QSO: 14344 PH 2017-03-25 1736 VA5AA         59  0128   TM3Z          59  0852
QSO: 14342 PH 2017-03-25 1737 VA5AA         59  0129   DP6A          59  0449
QSO: 14333 PH 2017-03-25 1740 VA5AA         59  0130   4X6TT         59  1453
QSO: 14330 PH 2017-03-25 1741 VA5AA         59  0131   S50K          59  1050
QSO: 14294 PH 2017-03-25 1750 VA5AA         59  0132   9A6NA         59  0747
QSO: 14290 PH 2017-03-25 1750 VA5AA         59  0133   DM9EE         59  0085
QSO: 14282 PH 2017-03-25 1755 VA5AA         59  0134   PI4DX         59  1516
QSO: 14284 PH 2017-03-25 1756 VA5AA         59  0135   DQ8N          59  1643
QSO: 21217 PH 2017-03-25 1757 VA5AA         59  0021   CE1BF         59  0381
QSO: 21225 PH 2017-03-25 1758 VA5AA         59  0022   XE1CT         59  0260
QSO: 14287 PH 2017-03-25 1800 VA5AA         59  0136   SX2X          59  0926
QSO: 21229 PH 2017-03-25 1800 VA5AA         59  0023   VP5P          59  0803
QSO: 14292 PH 2017-03-25 1801 VA5AA         59  0137   IO5O          59  2006
QSO: 14298 PH 2017-03-25 1803 VA5AA         59  0138   S55T          59  1216
QSO: 21252 PH 2017-03-25 1803 VA5AA         59  0024   CX2DK         59  0862
QSO: 14325 PH 2017-03-25 1805 VA5AA         59  0139   W8MJ          59  0928
QSO: 21292 PH 2017-03-25 1806 VA5AA         59  0025   FY5KE         59  0483
QSO: 21297 PH 2017-03-25 1807 VA5AA         59  0026   AD4TR         59  1181
QSO: 14335 PH 2017-03-25 1807 VA5AA         59  0140   EB8AH         59  3054
QSO: 21319 PH 2017-03-25 1808 VA5AA         59  0027   CV7S          59  0658
QSO: 21363 PH 2017-03-25 1810 VA5AA         59  0028   P44N          59  1686
QSO: 14341 PH 2017-03-25 1811 VA5AA         59  0141   CF2CZ         59  0347
QSO: 21212 PH 2017-03-25 1812 VA5AA         59  0029   PQ5B          59  1153
QSO: 21241 PH 2017-03-25 1813 VA5AA         59  0030   PR5D          59  0311
QSO: 14346 PH 2017-03-25 1813 VA5AA         59  0142   HA3DX         59  0855
QSO: 14321 PH 2017-03-25 1815 VA5AA         59  0143   DP7D          59  0726
QSO: 14317 PH 2017-03-25 1820 VA5AA         59  0144   OT5A          59  0567
QSO: 14315 PH 2017-03-25 1823 VA5AA         59  0145   F5VKT         59  0532
QSO: 14306 PH 2017-03-25 1825 VA5AA         59  0146   WT1L          59  0107
QSO: 21347 PH 2017-03-25 1825 VA5AA         59  0031   PR1T          59  0408
QSO: 21357 PH 2017-03-25 1827 VA5AA         59  0032   PW2F          59  1050
QSO: 21365 PH 2017-03-25 1828 VA5AA         59  0033   XE2B          59  0103
QSO: 14285 PH 2017-03-25 1829 VA5AA         59  0147   SV9CVY        59  0269
QSO: 21370 PH 2017-03-25 1830 VA5AA         59  0034   YV6YV         59  0305
QSO: 14278 PH 2017-03-25 1830 VA5AA         59  0148   EF2A          59  1416
QSO: 21382 PH 2017-03-25 1835 VA5AA         59  0035   PY2SBY        59  0146
QSO: 14275 PH 2017-03-25 1836 VA5AA         59  0149   TM8A          59  0541
QSO: 14270 PH 2017-03-25 1838 VA5AA         59  0150   N3QE          59  1464
QSO: 21207 PH 2017-03-25 1838 VA5AA         59  0036   PY3ZK         59  0067
QSO: 14268 PH 2017-03-25 1838 VA5AA         59  0151   KV0Q          59  0831
QSO: 21210 PH 2017-03-25 1842 VA5AA         59  0037   LO7H          59  0238
QSO: 14259 PH 2017-03-25 1842 VA5AA         59  0152   NL7V          59  0295
QSO: 14253 PH 2017-03-25 1843 VA5AA         59  0153   KU6W          59  0417
QSO: 14253 PH 2017-03-25 1844 VA5AA         59  0154   IQ2LS         59  0234
QSO: 21229 PH 2017-03-25 1844 VA5AA         59  0038   KR4Z          59  0328
QSO: 14244 PH 2017-03-25 1848 VA5AA         59  0155   HB9CA         59  0418
QSO: 21248 PH 2017-03-25 1849 VA5AA         59  0039   CB3R          59  0124
QSO: 21255 PH 2017-03-25 1852 VA5AA         59  0040   ZF2TC         59  0129
QSO: 14242 PH 2017-03-25 1853 VA5AA         59  0156   IF9A          59  0822
QSO: 14240 PH 2017-03-25 1853 VA5AA         59  0157   II9P          59  1511
QSO: 21275 PH 2017-03-25 1855 VA5AA         59  0041   CX5A          59  0464
QSO: 21279 PH 2017-03-25 1859 VA5AA         59  0042   NF4A          59  0568
QSO: 14228 PH 2017-03-25 1859 VA5AA         59  0158   LZ9W          59  1204
QSO: 21310 PH 2017-03-25 1900 VA5AA         59  0043   VC6V          59  1064
QSO: 14224 PH 2017-03-25 1902 VA5AA         59  0159   UR3GU         59  0828
QSO: 14222 PH 2017-03-25 1903 VA5AA         59  0160   T77CX         59  0591
QSO: 21357 PH 2017-03-25 1905 VA5AA         59  0044   PP5JY         59  0114
QSO: 21342 PH 2017-03-25 1906 VA5AA         59  0045   YY1MTX        59  0125
QSO: 14210 PH 2017-03-25 1910 VA5AA         59  0161   IO9A          59  1528
QSO: 21322 PH 2017-03-25 1911 VA5AA         59  0046   OA4AI         59  0133
QSO: 21333 PH 2017-03-25 1912 VA5AA         59  0047   CE8EIO        59  0362
QSO: 21385 PH 2017-03-25 1915 VA5AA         59  0048   ZV2K          59  0441
QSO: 14199 PH 2017-03-25 1920 VA5AA         59  0162   US5D          59  0519
QSO: 21283 PH 2017-03-25 1922 VA5AA         59  0049   CW1DC         59  0181
QSO: 14189 PH 2017-03-25 1923 VA5AA         59  0163   IT9STX        59  0803
QSO: 14187 PH 2017-03-25 1926 VA5AA         59  0164   KN6YC         59  0037
QSO: 21315 PH 2017-03-25 1926 VA5AA         59  0050   PY5FO         59  0222
QSO: 21231 PH 2017-03-25 1928 VA5AA         59  0051   ZY2A          59  0544
QSO: 21223 PH 2017-03-25 1929 VA5AA         59  0052   PP5JN         59  0588
QSO: 14186 PH 2017-03-25 1930 VA5AA         59  0165   EA4TD         59  0544
QSO: 14177 PH 2017-03-25 1932 VA5AA         59  0166   OM1DK         59  0327
QSO: 14173 PH 2017-03-25 1935 VA5AA         59  0167   EA4URE        59  0145
QSO: 21311 PH 2017-03-25 1937 VA5AA         59  0053   CE5JZO        59  0293
QSO: 14168 PH 2017-03-25 1937 VA5AA         59  0168   K6RC          59  0134
QSO: 14158 PH 2017-03-25 1941 VA5AA         59  0169   YP7P          59  1128
QSO: 14152 PH 2017-03-25 1942 VA5AA         59  0170   KQ2M          59  1672
QSO: 14183 PH 2017-03-25 1946 VA5AA         59  0171   NQ2F          59  0892
QSO: 21333 PH 2017-03-25 1948 VA5AA         59  0054   LT7F          59  0260
QSO: 14196 PH 2017-03-25 1948 VA5AA         59  0172   VE3CX         59  1214
QSO: 14203 PH 2017-03-25 1951 VA5AA         59  0173   EE7P          59  0535
QSO: 21283 PH 2017-03-25 1952 VA5AA         59  0055   CE7VPQ        59  0330
QSO: 14205 PH 2017-03-25 1953 VA5AA         59  0174   OM6DN         59  0224
QSO: 21235 PH 2017-03-25 1953 VA5AA         59  0056   PS5A          59  0195
QSO: 14205 PH 2017-03-25 1954 VA5AA         59  0175   YT8A          59  0818
QSO: 14205 PH 2017-03-25 1955 VA5AA         59  0176   W9KKN         59  0067
QSO: 14205 PH 2017-03-25 1956 VA5AA         59  0177   KK6ZHK        59  0023
QSO: 14205 PH 2017-03-25 1956 VA5AA         59  0178   W6US          59  0175
QSO: 14205 PH 2017-03-25 1957 VA5AA         59  0179   OE3DXA        59  0397
QSO: 14205 PH 2017-03-25 1957 VA5AA         59  0180   OM4KK         59  0196
QSO: 21240 PH 2017-03-25 1957 VA5AA         59  0057   HK3JJH        59  0257
QSO: 14205 PH 2017-03-25 1957 VA5AA         59  0181   NA7OM         59  0160
QSO: 14205 PH 2017-03-25 1958 VA5AA         59  0182   K9MA          59  0046
QSO: 14205 PH 2017-03-25 1959 VA5AA         59  0183   YT1HA         59  0013
QSO: 14205 PH 2017-03-25 2000 VA5AA         59  0184   W9OP          59  0170
QSO: 14205 PH 2017-03-25 2000 VA5AA         59  0185   W8TAM         59  0081
QSO: 14205 PH 2017-03-25 2001 VA5AA         59  0186   VE3VV         59  0071
QSO: 14205 PH 2017-03-25 2002 VA5AA         59  0187   K4UB          59  0152
QSO: 14205 PH 2017-03-25 2002 VA5AA         59  0188   K1YTG         59  0026
QSO: 14205 PH 2017-03-25 2003 VA5AA         59  0189   SP6YG         59  0015
QSO: 14205 PH 2017-03-25 2004 VA5AA         59  0190   K9KUZ         59  0104
QSO: 14205 PH 2017-03-25 2005 VA5AA         59  0191   9A6RMI        59  0024
QSO: 21288 PH 2017-03-25 2006 VA5AA         59  0058   YV50ARV       59  1088
QSO: 14205 PH 2017-03-25 2006 VA5AA         59  0192   W8NWG         59  0075
QSO: 14205 PH 2017-03-25 2007 VA5AA         59  0193   DL1RTO        59  0478
QSO: 14205 PH 2017-03-25 2008 VA5AA         59  0194   NU0P          59  0001
QSO: 14205 PH 2017-03-25 2009 VA5AA         59  0195   IT9BDM        59  0988
QSO: 14205 PH 2017-03-25 2010 VA5AA         59  0196   VY0ERC        59  0132
QSO: 14205 PH 2017-03-25 2012 VA5AA         59  0197   OH8WW         59  0002
QSO: 14205 PH 2017-03-25 2012 VA5AA         59  0198   K0PV          59  0102
QSO: 14205 PH 2017-03-25 2012 VA5AA         59  0199   KU7Y          59  0001
QSO: 14205 PH 2017-03-25 2013 VA5AA         59  0200   HG1S          59  1876
QSO: 14205 PH 2017-03-25 2014 VA5AA         59  0201   N7VF          59  0193
QSO: 14205 PH 2017-03-25 2015 VA5AA         59  0202   K9KTS         59  0004
QSO: 21372 PH 2017-03-25 2015 VA5AA         59  0059   LU6UO         59  0147
QSO: 14205 PH 2017-03-25 2018 VA5AA         59  0203   DJ3JD         59  0308
QSO: 14205 PH 2017-03-25 2018 VA5AA         59  0204   AD6GE         59  0003
QSO: 14205 PH 2017-03-25 2019 VA5AA         59  0205   E73CV         59  0128
QSO: 14205 PH 2017-03-25 2020 VA5AA         59  0206   KA6BIM        59  0757
QSO: 14205 PH 2017-03-25 2021 VA5AA         59  0207   N9FKL         59  0017
QSO: 14205 PH 2017-03-25 2021 VA5AA         59  0208   W6KOA         59  0110
QSO: 14205 PH 2017-03-25 2021 VA5AA         59  0209   N3MRA         59  0013
QSO: 21201 PH 2017-03-25 2022 VA5AA         59  0060   LW1EUD        59  0138
QSO: 14205 PH 2017-03-25 2022 VA5AA         59  0210   W0JRM         59  0046
QSO: 14205 PH 2017-03-25 2023 VA5AA         59  0211   WA9YKK        59  0002
QSO: 14205 PH 2017-03-25 2023 VA5AA         59  0212   N6BCT         59  0006
QSO: 21235 PH 2017-03-25 2024 VA5AA         59  0061   CM3XN         59  0021
QSO: 14205 PH 2017-03-25 2026 VA5AA         59  0213   IW2HAJ        59  1207
QSO: 21316 PH 2017-03-25 2027 VA5AA         59  0062   ZV5O          59  0838
QSO: 14205 PH 2017-03-25 2027 VA5AA         59  0214   NX6D          59  0090
QSO: 14205 PH 2017-03-25 2028 VA5AA         59  0215   IZ2BKD        59  0013
QSO: 14205 PH 2017-03-25 2030 VA5AA         59  0216   WB9HFK        59  0133
QSO: 14205 PH 2017-03-25 2030 VA5AA         59  0217   NJ6G          59  0161
QSO: 14205 PH 2017-03-25 2030 VA5AA         59  0218   AG9S          59  0420
QSO: 14205 PH 2017-03-25 2031 VA5AA         59  0219   ND9G          59  0098
QSO: 21366 PH 2017-03-25 2031 VA5AA         59  0063   LQ7E          59  0105
QSO: 14205 PH 2017-03-25 2032 VA5AA         59  0220   KI6QDH        59  0383
QSO: 14205 PH 2017-03-25 2033 VA5AA         59  0221   HG7T          59  0773
QSO: 21397 PH 2017-03-25 2033 VA5AA         59  0064   ZZ2T          59  1044
QSO: 14205 PH 2017-03-25 2033 VA5AA         59  0222   KD6C          59  0093
QSO: 14205 PH 2017-03-25 2034 VA5AA         59  0223   OK7N          59  0076
QSO: 21289 PH 2017-03-25 2039 VA5AA         59  0065   PS5D          59  0396
QSO: 21277 PH 2017-03-25 2041 VA5AA         59  0066   PX2B          59  0667
QSO: 21260 PH 2017-03-25 2042 VA5AA         59  0067   PY1VOY        59  0242
QSO: 14215 PH 2017-03-25 2046 VA5AA         59  0224   CQ3W          59  1300
QSO: 14218 PH 2017-03-25 2049 VA5AA         59  0225   CN3A          59  1866
QSO:  7000 PH 2017-03-25 2056 VA5AA         59  0146   AE0EE         59  0076
QSO: 14263 PH 2017-03-25 2059 VA5AA         59  0226   DK8ZZ         59  0137
QSO: 14270 PH 2017-03-25 2102 VA5AA         59  0227   KM4HI         59  0474
QSO: 14289 PH 2017-03-25 2105 VA5AA         59  0228   AL1G          59  0767
QSO: 21360 PH 2017-03-25 2107 VA5AA         59  0068   CE1DY         59  0800
QSO: 14309 PH 2017-03-25 2108 VA5AA         59  0229   GI4T          59  0911
QSO: 21382 PH 2017-03-25 2109 VA5AA         59  0069   CE1UGE        59  0038
QSO: 14335 PH 2017-03-25 2110 VA5AA         59  0230   TM5A          59  1041
QSO: 21405 PH 2017-03-25 2111 VA5AA         59  0070   KT4Q          59  0294
QSO: 14161 PH 2017-03-25 2112 VA5AA         59  0231   EA1ABT        59  0250
QSO: 14178 PH 2017-03-25 2114 VA5AA         59  0232   DQ5M          59  1279
QSO:  7185 PH 2017-03-25 2114 VA5AA         59  0147   NC0B          59  0061
QSO: 21405 PH 2017-03-25 2116 VA5AA         59  0071   PP5DZ         59  0071
QSO: 21405 PH 2017-03-25 2116 VA5AA         59  0072   NJ2F          59  0158
QSO: 14193 PH 2017-03-25 2118 VA5AA         59  0233   CQ8M          59  0910
QSO:  7185 PH 2017-03-25 2125 VA5AA         59  0148   N7WGC/M       59  0001
QSO: 21405 PH 2017-03-25 2126 VA5AA         59  0073   PY2DV         59  0127
QSO:  7185 PH 2017-03-25 2129 VA5AA         59  0149   K2RD          59  0178
QSO: 14333 PH 2017-03-25 2129 VA5AA         59  0234   GM2Y          59  0177
QSO:  7185 PH 2017-03-25 2129 VA5AA         59  0150   VE7LGI        59  0030
QSO:  7185 PH 2017-03-25 2130 VA5AA         59  0151   KG7GIG/AG     59  0009
QSO: 14333 PH 2017-03-25 2130 VA5AA         59  0235   F1MLN         59  0077
QSO:  7185 PH 2017-03-25 2130 VA5AA         59  0152   VE7JBY        59  0007
QSO: 14333 PH 2017-03-25 2133 VA5AA         59  0236   N4QS          59  0020
QSO: 14333 PH 2017-03-25 2134 VA5AA         59  0237   EE1G          59  0367
QSO: 21380 PH 2017-03-25 2134 VA5AA         59  0074   A31MM         59  0632
QSO: 14333 PH 2017-03-25 2134 VA5AA         59  0238   PA2LO         59  0302
QSO:  7185 PH 2017-03-25 2135 VA5AA         59  0153   W7KOL         59  0001
QSO: 14333 PH 2017-03-25 2135 VA5AA         59  0239   W7KAM         59  0047
QSO: 14333 PH 2017-03-25 2136 VA5AA         59  0240   G4BYY         59  0195
QSO: 14333 PH 2017-03-25 2136 VA5AA         59  0241   KD8EXU        59  0002
QSO: 21358 PH 2017-03-25 2136 VA5AA         59  0075   YY1JLV        59  0104
QSO: 14333 PH 2017-03-25 2137 VA5AA         59  0242   KE0ERT        59  0101
QSO: 14333 PH 2017-03-25 2138 VA5AA         59  0243   G4GTH         59  0015
QSO: 14333 PH 2017-03-25 2139 VA5AA         59  0244   W4ADL         59  0045
QSO: 14333 PH 2017-03-25 2139 VA5AA         59  0245   N9EAX         59  0071
QSO: 21320 PH 2017-03-25 2140 VA5AA         59  0076   CE6PGO        59  0187
QSO: 14333 PH 2017-03-25 2140 VA5AA         59  0246   KD8PND        59  0034
QSO: 21320 PH 2017-03-25 2141 VA5AA         59  0077   LU6ETB        59  0026
QSO: 14333 PH 2017-03-25 2141 VA5AA         59  0247   K9NW          59  0460
QSO: 14333 PH 2017-03-25 2141 VA5AA         59  0248   K6FTY         59  0013
QSO: 21312 PH 2017-03-25 2142 VA5AA         59  0078   HI3T          59  0970
QSO: 14333 PH 2017-03-25 2142 VA5AA         59  0249   W9FAA         59  0072
QSO: 14333 PH 2017-03-25 2143 VA5AA         59  0250   VE3EJ         59  1779
QSO: 14333 PH 2017-03-25 2144 VA5AA         59  0251   2E0PPF        59  0013
QSO: 14333 PH 2017-03-25 2145 VA5AA         59  0252   N6QQ          59  0202
QSO: 14333 PH 2017-03-25 2145 VA5AA         59  0253   AB2TC         59  0126
QSO: 14333 PH 2017-03-25 2146 VA5AA         59  0254   KS9K          59  0506
QSO: 14333 PH 2017-03-25 2147 VA5AA         59  0255   M1E           59  0384
QSO: 14333 PH 2017-03-25 2147 VA5AA         59  0256   W8CSX         59  0019
QSO: 14333 PH 2017-03-25 2148 VA5AA         59  0257   KR0P          59  0313
QSO: 14333 PH 2017-03-25 2148 VA5AA         59  0258   G5O           59  0335
QSO:  7187 PH 2017-03-25 2149 VA5AA         59  0154   N7PV          59  0074
QSO: 14333 PH 2017-03-25 2150 VA5AA         59  0259   F5AOW         59  0006
QSO: 14333 PH 2017-03-25 2151 VA5AA         59  0260   W6AWW         59  0092
QSO: 14333 PH 2017-03-25 2151 VA5AA         59  0261   KR6N          59  0302
QSO: 14333 PH 2017-03-25 2152 VA5AA         59  0262   WZ8DX         59  0289
QSO: 14333 PH 2017-03-25 2152 VA5AA         59  0263   KC9YTT        59  0016
QSO: 14333 PH 2017-03-25 2154 VA5AA         59  0264   GW6PMC        59  0017
QSO: 14333 PH 2017-03-25 2154 VA5AA         59  0265   K6YK          59  0147
QSO: 14333 PH 2017-03-25 2155 VA5AA         59  0266   AI6US         59  0040
QSO: 14333 PH 2017-03-25 2156 VA5AA         59  0267   2E0IFC        59  0114
QSO: 14333 PH 2017-03-25 2156 VA5AA         59  0268   WS6K          59  0031
QSO: 14333 PH 2017-03-25 2157 VA5AA         59  0269   WW6ZZ         59  0007
QSO: 14333 PH 2017-03-25 2157 VA5AA         59  0270   NM5WB         59  0083
QSO: 14333 PH 2017-03-25 2158 VA5AA         59  0271   NK3Y          59  0381
QSO: 14333 PH 2017-03-25 2158 VA5AA         59  0272   M0KPD         59  0175
QSO: 14333 PH 2017-03-25 2200 VA5AA         59  0273   F4GDO         59  0167
QSO: 14333 PH 2017-03-25 2201 VA5AA         59  0274   F4EHA         59  0009
QSO: 14333 PH 2017-03-25 2201 VA5AA         59  0275   W9QL          59  0157
QSO: 14333 PH 2017-03-25 2202 VA5AA         59  0276   N6ACT         59  0017
QSO: 14333 PH 2017-03-25 2203 VA5AA         59  0277   AE6JV         59  0088
QSO: 21237 PH 2017-03-25 2203 VA5AA         59  0079   LU5FF         59  0089
QSO: 14333 PH 2017-03-25 2203 VA5AA         59  0278   NY5B          59  0475
QSO: 14333 PH 2017-03-25 2206 VA5AA         59  0279   W6BS          59  0024
QSO: 14333 PH 2017-03-25 2208 VA5AA         59  0280   OH6CT         59  0020
QSO: 14333 PH 2017-03-25 2208 VA5AA         59  0281   K4VOZ         59  0024
QSO: 14333 PH 2017-03-25 2209 VA5AA         59  0282   N9YKE         59  0061
QSO: 14333 PH 2017-03-25 2211 VA5AA         59  0283   F5FDV         59  0073
QSO: 14333 PH 2017-03-25 2213 VA5AA         59  0284   W4ML          59  0780
QSO: 14333 PH 2017-03-25 2213 VA5AA         59  0285   VE3MZD        59  0129
QSO: 14333 PH 2017-03-25 2214 VA5AA         59  0286   AL7LO         59  0154
QSO: 14333 PH 2017-03-25 2215 VA5AA         59  0287   K9EGS         59  0032
QSO: 14333 PH 2017-03-25 2215 VA5AA         59  0288   N6MON         59  0001
QSO: 14333 PH 2017-03-25 2216 VA5AA         59  0289   AB8OU         59  0124
QSO: 14333 PH 2017-03-25 2216 VA5AA         59  0290   W0OJW         59  0043
QSO: 14333 PH 2017-03-25 2217 VA5AA         59  0291   K9CQW         59  0002
QSO: 14333 PH 2017-03-25 2218 VA5AA         59  0292   WA5LFD        59  0146
QSO: 14333 PH 2017-03-25 2219 VA5AA         59  0293   W9GYK         59  0067
QSO: 14333 PH 2017-03-25 2220 VA5AA         59  0294   EI7M          59  2598
QSO: 14333 PH 2017-03-25 2220 VA5AA         59  0295   W6RQ          59  0004
QSO: 14333 PH 2017-03-25 2221 VA5AA         59  0296   KG6SVF        59  0107
QSO: 14333 PH 2017-03-25 2221 VA5AA         59  0297   K5FUV         59  0283
QSO: 14333 PH 2017-03-25 2222 VA5AA         59  0298   OF1F          59  0972
QSO: 14333 PH 2017-03-25 2223 VA5AA         59  0299   W2MYA         59  0154
QSO: 14333 PH 2017-03-25 2224 VA5AA         59  0300   KK9TT         59  0002
QSO: 14333 PH 2017-03-25 2224 VA5AA         59  0301   K9IBM         59  0042
QSO: 14333 PH 2017-03-25 2225 VA5AA         59  0302   KI6VVV        59  0007
QSO: 14333 PH 2017-03-25 2226 VA5AA         59  0303   SB7W          59  0462
QSO: 14333 PH 2017-03-25 2228 VA5AA         59  0304   N4JT          59  0135
QSO: 14333 PH 2017-03-25 2229 VA5AA         59  0305   WB6HVW        59  0041
QSO: 14333 PH 2017-03-25 2230 VA5AA         59  0306   WB9NWN        59  0009
QSO: 14333 PH 2017-03-25 2231 VA5AA         59  0307   W6NIK         59  0011
QSO: 14333 PH 2017-03-25 2232 VA5AA         59  0308   KC9TS         59  0017
QSO: 14333 PH 2017-03-25 2232 VA5AA         59  0309   N7WY          59  0077
QSO: 14339 PH 2017-03-25 2238 VA5AA         59  0310   NC6B          59  0313
QSO: 14138 PH 2017-03-25 2239 VA5AA         59  0311   VE5MX         59  0087
QSO: 14180 PH 2017-03-25 2241 VA5AA         59  0312   NA8V          59  0505
QSO: 14198 PH 2017-03-25 2242 VA5AA         59  0313   NN5J          59  1247
QSO: 14215 PH 2017-03-25 2245 VA5AA         59  0314   P44N          59  2322
QSO: 14229 PH 2017-03-25 2248 VA5AA         59  0315   KP2XX         59  1652
QSO: 14236 PH 2017-03-25 2249 VA5AA         59  0316   K2SSS         59  1041
QSO: 14298 PH 2017-03-25 2252 VA5AA         59  0317   WC2L          59  1026
QSO: 14324 PH 2017-03-25 2256 VA5AA         59  0318   AD5XD         59  0951
QSO: 14341 PH 2017-03-25 2257 VA5AA         59  0319   YW5T          59  1394
QSO: 14145 PH 2017-03-25 2259 VA5AA         59  0320   JA8COE        59  0457
QSO: 14156 PH 2017-03-25 2301 VA5AA         59  0321   WA1JMP        59  0231
QSO: 14164 PH 2017-03-25 2303 VA5AA         59  0322   JR4OZR        59  0697
QSO: 14175 PH 2017-03-25 2307 VA5AA         59  0323   WP3C          59  1956
QSO: 14193 PH 2017-03-25 2310 VA5AA         59  0324   PR7AA         59  1536
QSO: 21328 PH 2017-03-25 2314 VA5AA         59  0080   XE1MEX        59  0239
QSO: 14221 PH 2017-03-25 2317 VA5AA         59  0325   KT5J          59  2229
QSO: 14235 PH 2017-03-25 2322 VA5AA         59  0326   KT6V          59  1492
QSO: 14243 PH 2017-03-25 2323 VA5AA         59  0327   NR3X          59  1574
QSO: 14251 PH 2017-03-25 2325 VA5AA         59  0328   PV7M          59  0402
QSO: 14255 PH 2017-03-25 2327 VA5AA         59  0329   WP4YL         59  0466
QSO: 14259 PH 2017-03-25 2330 VA5AA         59  0330   PJ4DX         59  2339
QSO: 21310 PH 2017-03-25 2330 VA5AA         59  0081   ZM4T          59  0583
QSO: 21257 PH 2017-03-25 2336 VA5AA         59  0082   CE1UMY        59  0133
QSO: 14315 PH 2017-03-25 2338 VA5AA         59  0331   WS9V          59  0857
QSO: 14333 PH 2017-03-25 2339 VA5AA         59  0332   PY2SEI        59  0028
QSO: 14239 PH 2017-03-25 2351 VA5AA         59  0333   PS5D          59  0534
QSO: 14217 PH 2017-03-25 2354 VA5AA         59  0334   HC1CD         59  0249
QSO: 14206 PH 2017-03-25 2356 VA5AA         59  0335   HK4L          59  0414
QSO: 14196 PH 2017-03-25 2357 VA5AA         59  0336   T42A          59  0933
QSO: 14153 PH 2017-03-26 0001 VA5AA         59  0337   LU7YS         59  0013
QSO: 21256 PH 2017-03-26 0002 VA5AA         59  0083   E51DWC        59  0499
QSO: 14174 PH 2017-03-26 0003 VA5AA         59  0338   K4PV          59  0915
QSO: 21303 PH 2017-03-26 0003 VA5AA         59  0084   ZM3T          59  0163
QSO:  7192 PH 2017-03-26 0005 VA5AA         59  0155   K7DSR         59  0001
QSO: 14175 PH 2017-03-26 0005 VA5AA         59  0339   N1SOH         59  0418
QSO:  7192 PH 2017-03-26 0005 VA5AA         59  0156   KG7HVR        59  0012
QSO: 21316 PH 2017-03-26 0005 VA5AA         59  0085   ZL3GA         59  0118
QSO: 21325 PH 2017-03-26 0024 VA5AA         59  0086   VK4QH         59  0572
QSO: 21296 PH 2017-03-26 0026 VA5AA         59  0087   VI100TRF      59  0411
QSO: 14212 PH 2017-03-26 0031 VA5AA         59  0340   KM5VI         59  1357
QSO: 14215 PH 2017-03-26 0031 VA5AA         59  0341   K6GHA         59  0258
QSO: 14240 PH 2017-03-26 0045 VA5AA         59  0342   XE1CT         59  0523
QSO:  7228 PH 2017-03-26 0046 VA5AA         59  0157   WT1L          59  0200
QSO: 14251 PH 2017-03-26 0047 VA5AA         59  0343   KE5OG         59  0261
QSO:  7239 PH 2017-03-26 0048 VA5AA         59  0158   NA8V          59  0684
QSO:  7246 PH 2017-03-26 0049 VA5AA         59  0159   VE4VT         59  1441
QSO:  7260 PH 2017-03-26 0050 VA5AA         59  0160   PQ5B          59  1851
QSO:  3758 PH 2017-03-26 0051 VA5AA         59  0041   VE3EJ         59  2074
QSO:  7262 PH 2017-03-26 0051 VA5AA         59  0161   VB3E          59  2272
QSO:  7282 PH 2017-03-26 0053 VA5AA         59  0162   PR1T          59  0643
QSO:  7277 PH 2017-03-26 0054 VA5AA         59  0163   WY7KY         59  0263
