START-OF-LOG: 3.0
CONTEST: ARRL-VHF-SEP
LOCATION: MDC
CALLSIGN: WB2ZAB
CATEGORY-MODE: MIXED
CATEGORY-BAND: ALL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CREATED-BY: CABCONVERTER 2.05, CONTEST RECIPE VERSION 1.01, BY NE1RD
QSO: 50 PH 2020-09-12 1905 WB2ZAB FM19 K4ECA FM18
QSO: 50 PH 2020-09-12 1912 WB2ZAB FM19 W3EKT FM19
QSO: 50 PH 2020-09-12 1913 WB2ZAB FM19 KM4IAJ FM18
QSO: 50 PH 2020-09-12 1914 WB2ZAB FM19 KC3MSE FM19
QSO: 50 PH 2020-09-12 1918 WB2ZAB FM19 W4IY FM08
QSO: 50 PH 2020-09-12 1924 WB2ZAB FM19 K3AJ FM19
QSO: 50 PH 2020-09-12 1926 WB2ZAB FM19 K3FLT FN11
QSO: 50 PH 2020-09-12 1933 WB2ZAB FM19 W2EA FN21
QSO: 50 PH 2020-09-12 1945 WB2ZAB FM19 N2SCJ FM29
QSO: 50 PH 2020-09-12 1948 WB2ZAB FM19 AC3BQ FN20
QSO: 50 PH 2020-09-12 1948 WB2ZAB FM19 N2OIT FN20
QSO: 50 PH 2020-09-12 1952 WB2ZAB FM19 W2CDO FM19
QSO: 50 PH 2020-09-12 1952 WB2ZAB FM19 W2KV FN20
QSO: 50 PH 2020-09-12 1953 WB2ZAB FM19 AE3T FN20
QSO: 50 PH 2020-09-12 1955 WB2ZAB FM19 K3JJZ FN20
QSO: 50 PH 2020-09-12 1959 WB2ZAB FM19 W2FDJ FM29
QSO: 50 PH 2020-09-12 2025 WB2ZAB FM19 K3MD FN10
QSO: 50 DG 2020-09-12 2103 WB2ZAB FM19 WZ1V FN31
QSO: 50 DG 2020-09-12 2106 WB2ZAB FM19 K2TXB FN20
QSO: 50 DG 2020-09-12 2108 WB2ZAB FM19 N4JT FM06
QSO: 50 DG 2020-09-12 2117 WB2ZAB FM19 W1QK FN31
QSO: 50 DG 2020-09-12 2121 WB2ZAB FM19 K2UT FN29
QSO: 50 DG 2020-09-12 2124 WB2ZAB FM19 W1NG FN31
QSO: 50 DG 2020-09-12 2126 WB2ZAB FM19 WA4TMJ FM16
QSO: 50 DG 2020-09-12 2129 WB2ZAB FM19 N2NF FM29
QSO: 50 DG 2020-09-12 2134 WB2ZAB FM19 K1HTV FM18
QSO: 50 DG 2020-09-12 2136 WB2ZAB FM19 K3RLW FM18
QSO: 50 DG 2020-09-12 2138 WB2ZAB FM19 AA4ZZ EM96
QSO: 50 DG 2020-09-12 2140 WB2ZAB FM19 W3RFC FM19
QSO: 50 DG 2020-09-12 2146 WB2ZAB FM19 AD4TJ FM08
QSO: 50 DG 2020-09-12 2153 WB2ZAB FM19 W3HMS FN10
QSO: 50 DG 2020-09-12 2156 WB2ZAB FM19 K3UA EN90
QSO: 50 DG 2020-09-12 2201 WB2ZAB FM19 W3LPL FM19
QSO: 50 DG 2020-09-12 2204 WB2ZAB FM19 N2IEC FM29
QSO: 50 DG 2020-09-12 2209 WB2ZAB FM19 K5VIP FM16
QSO: 50 DG 2020-09-12 2210 WB2ZAB FM19 K3DFL FN20
QSO: 50 DG 2020-09-12 2211 WB2ZAB FM19 WA2FZW FN20
QSO: 50 DG 2020-09-12 2213 WB2ZAB FM19 KC2G FN32
QSO: 50 DG 2020-09-12 2216 WB2ZAB FM19 WA2ONG FM08
QSO: 50 DG 2020-09-12 2218 WB2ZAB FM19 W1QK FN31
QSO: 50 DG 2020-09-12 2219 WB2ZAB FM19 K4HQK FM18
QSO: 50 DG 2020-09-12 2222 WB2ZAB FM19 N3XL FM18
QSO: 50 DG 2020-09-12 2224 WB2ZAB FM19 N2QT FM07
QSO: 50 DG 2020-09-12 2229 WB2ZAB FM19 W1NG FN31
QSO: 50 DG 2020-09-12 2230 WB2ZAB FM19 K1TEO FN31
QSO: 50 DG 2020-09-12 2233 WB2ZAB FM19 W2SZ FN22
QSO: 50 DG 2020-09-12 2253 WB2ZAB FM19 K3VAT FM09
QSO: 50 DG 2020-09-12 2307 WB2ZAB FM19 W8UV FM28
QSO: 50 DG 2020-09-12 2311 WB2ZAB FM19 K1BZ FM19
QSO: 50 DG 2020-09-12 2313 WB2ZAB FM19 AA2UK FM29
QSO: 50 DG 2020-09-12 2318 WB2ZAB FM19 K8NVR EN91
QSO: 50 DG 2020-09-12 2319 WB2ZAB FM19 WB8BPU FM19
QSO: 50 PH 2020-09-13 1458 WB2ZAB FM19 K1WHS FN43
QSO: 50 PH 2020-09-13 1505 WB2ZAB FM19 AD3F FM19
QSO: 50 PH 2020-09-13 1506 WB2ZAB FM19 N3EXA FN20
QSO: 50 PH 2020-09-13 1509 WB2ZAB FM19 WB1GQR FN33
QSO: 50 PH 2020-09-13 1511 WB2ZAB FM19 N3NGE FN20
QSO: 50 PH 2020-09-13 1513 WB2ZAB FM19 W4NF FM18
QSO: 50 PH 2020-09-13 1522 WB2ZAB FM19 AA3S FM19
QSO: 50 PH 2020-09-13 1541 WB2ZAB FM19 N4RA FM09
QSO: 50 CW 2020-09-13 1933 WB2ZAB FM19 N3JT FM18
QSO: 50 PH 2020-09-13 1951 WB2ZAB FM19 WA3FET FN00
QSO: 50 PH 2020-09-13 1955 WB2ZAB FM19 K3DOS FM19
QSO: 50 PH 2020-09-13 2006 WB2ZAB FM19 NS3X FM19
QSO: 50 PH 2020-09-13 2015 WB2ZAB FM19 KC3VO FM18
QSO: 50 PH 2020-09-13 2049 WB2ZAB FM19 K3YBN FM19
QSO: 50 DG 2020-09-13 2100 WB2ZAB FM19 NG4C FM16
QSO: 50 DG 2020-09-13 2103 WB2ZAB FM19 KO4YC FM17
QSO: 50 DG 2020-09-13 2114 WB2ZAB FM19 N2GHR FN30
QSO: 50 DG 2020-09-13 2119 WB2ZAB FM19 K1JT FN20
QSO: 50 DG 2020-09-13 2121 WB2ZAB FM19 W3FAY FM19
QSO: 50 DG 2020-09-13 2122 WB2ZAB FM19 W2TT FM29
QSO: 50 DG 2020-09-13 2127 WB2ZAB FM19 N4MM FM09
QSO: 50 DG 2020-09-13 2135 WB2ZAB FM19 K2PAL FN30
QSO: 50 DG 2020-09-13 2145 WB2ZAB FM19 WA2VNV FN30
QSO: 50 DG 2020-09-13 2149 WB2ZAB FM19 K4QE FM05
QSO: 50 DG 2020-09-13 2155 WB2ZAB FM19 N3VOP FM19
QSO: 50 DG 2020-09-13 2207 WB2ZAB FM19 KT1R FM09
QSO: 50 DG 2020-09-13 2213 WB2ZAB FM19 NX2W FN12
QSO: 50 DG 2020-09-13 2218 WB2ZAB FM19 K3SWZ FN10
QSO: 50 DG 2020-09-13 2220 WB2ZAB FM19 W3OU FM18
QSO: 50 DG 2020-09-13 2222 WB2ZAB FM19 WA3EKL FM19
END-OF-LOG:
