START-OF-LOG: 3.0
CONTEST: CQ-WPX-CW
CALLSIGN: JN1BBO
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-MODE: CW
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-OVERLAY: TB-WIRES
CLAIMED-SCORE: 32368
OPERATORS:
CLUB:
CREATED-BY: CTESTWIN by JI1AQY
NAME: Kazuhiro Hata
SOAPBOX: The condition was not good, but I enjoyed a contest.
QSO: 14000 CW 2013-05-25 2239 JN1BBO        599 087    RU9LL         599 229    0
QSO: 14000 CW 2013-05-25 2242 JN1BBO        599 088    BY1CW         599 633    0
QSO: 21000 CW 2013-05-25 2248 JN1BBO        599 089    R0FA          599 816    0
QSO: 21000 CW 2013-05-25 2251 JN1BBO        599 090    7J1YAJ        599 639    0
QSO: 21000 CW 2013-05-25 2308 JN1BBO        599 091    JR6GIM        599 181    0
QSO: 14000 CW 2013-05-25 2329 JN1BBO        599 092    BY4BBS        599 426    0
QSO: 21000 CW 2013-05-26 0059 JN1BBO        599 093    JG5DHX        599 422    0
QSO: 21000 CW 2013-05-26 0103 JN1BBO        599 094    JF1PYJ        599 097    0
QSO: 21000 CW 2013-05-26 0104 JN1BBO        599 095    JH8GEU        599 192    0
QSO: 21000 CW 2013-05-26 0106 JN1BBO        599 096    JS1IFK        599 058    0
QSO: 21000 CW 2013-05-26 0107 JN1BBO        599 097    JR1BTG        599 228    0
QSO: 21000 CW 2013-05-26 0108 JN1BBO        599 098    JR4PDP        599 228    0
QSO: 21000 CW 2013-05-26 0109 JN1BBO        599 099    JA0VTK/7      599 383    0
QSO: 21000 CW 2013-05-26 0109 JN1BBO        599 100    JF1KML        599 321    0
QSO: 21000 CW 2013-05-26 0112 JN1BBO        599 101    JM1EKM        599 038    0
QSO: 21000 CW 2013-05-26 0113 JN1BBO        599 102    YB3MM/P       599 180    0
QSO: 21000 CW 2013-05-26 0115 JN1BBO        599 103    BA4MY         599 585    0
QSO: 21000 CW 2013-05-26 0120 JN1BBO        599 104    JJ4CDW        599 445    0
QSO: 21000 CW 2013-05-26 0124 JN1BBO        599 105    JE1SHW        599 070    0
QSO: 21000 CW 2013-05-26 0130 JN1BBO        599 106    JE1LFX        599 914    0
QSO: 21000 CW 2013-05-26 0131 JN1BBO        599 107    JE1ZWT        599 612    0
QSO: 21000 CW 2013-05-26 0133 JN1BBO        599 108    JA1HP         599 286    0
QSO: 21000 CW 2013-05-26 0135 JN1BBO        599 109    JA8NRS        599 149    0
QSO: 21000 CW 2013-05-26 0137 JN1BBO        599 110    JI1RGF        599 136    0
QSO: 21000 CW 2013-05-26 0138 JN1BBO        599 111    JO3JIS        599 950    0
QSO: 21000 CW 2013-05-26 0145 JN1BBO        599 112    JE4MHL        599 182    0
QSO: 21000 CW 2013-05-26 0147 JN1BBO        599 113    B3C           599 755    0
QSO: 21000 CW 2013-05-26 0153 JN1BBO        599 114    9V1XX         599 073    0
QSO: 21000 CW 2013-05-26 0158 JN1BBO        599 115    HL5JCB        599 088    0
QSO: 28000 CW 2013-05-26 0201 JN1BBO        599 116    YG1CRR        599 131    0
QSO: 28000 CW 2013-05-26 0207 JN1BBO        599 117    BD7LMD        599 251    0
QSO: 28000 CW 2013-05-26 0211 JN1BBO        599 118    8N1TW         599 204    0
QSO: 28000 CW 2013-05-26 0215 JN1BBO        599 119    JM4WUZ        599 101    0
QSO: 28000 CW 2013-05-26 0221 JN1BBO        599 120    JG6CDH        599 018    0
QSO: 28000 CW 2013-05-26 0222 JN1BBO        599 121    JH4UCM        599 006    0
QSO: 28000 CW 2013-05-26 0235 JN1BBO        599 122    BD2SH         599 336    0
QSO: 28000 CW 2013-05-26 0238 JN1BBO        599 123    BY1RX         599 163    0
QSO: 28000 CW 2013-05-26 0241 JN1BBO        599 124    9M6XRO        599 623    0
QSO: 28000 CW 2013-05-26 0245 JN1BBO        599 125    BH7PFH        599 275    0
QSO: 21000 CW 2013-05-26 0258 JN1BBO        599 126    UN9GD         599 1172   0
QSO: 21000 CW 2013-05-26 0310 JN1BBO        599 127    JF3NKA        599 462    0
QSO: 21000 CW 2013-05-26 0311 JN1BBO        599 128    JF3BFS        599 451    0
QSO: 14000 CW 2013-05-26 1157 JN1BBO        599 129    VK6LW         599 1398   0
QSO: 14000 CW 2013-05-26 1159 JN1BBO        599 130    RM0F          599 712    0
QSO: 21000 CW 2013-05-26 1206 JN1BBO        599 131    ES9C          599 1268   0
QSO:  1900 CW 2013-05-26 1216 JN1BBO        599 132    JH0INP        599 1304   0
QSO:  3500 CW 2013-05-26 1241 JN1BBO        599 133    8N1TW         599 458    0
QSO: 14000 CW 2013-05-26 1327 JN1BBO        599 134    JW/DK8FD      599 1056   0
QSO: 21000 CW 2013-05-26 1347 JN1BBO        599 135    YL2KO         599 1851   0
QSO: 14000 CW 2013-05-26 1509 JN1BBO        599 136    UA3RF         599 1333   0
QSO: 14000 CW 2013-05-26 1513 JN1BBO        599 137    4L8A          599 1975   0
END-OF-LOG:
