START-OF-LOG: 3.0
CALLSIGN: JN3DMJ
CONTEST: CQ-WPX-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 8460
LOCATION: DX
NAME: Koichi Matsumoto
OPERATORS: JN3DMJ
SOAPBOX: The actual maximum power output used is 5 watts.
QSO: 21021 CW 2013-05-25 0931 JN3DMJ        599 0037   YU5R          599 0138
QSO: 21022 CW 2013-05-25 0940 JN3DMJ        599 0038   RW0A          599 0510
QSO: 21025 CW 2013-05-25 0949 JN3DMJ        599 0039   UP2L          599 0518
QSO: 21028 CW 2013-05-25 0956 JN3DMJ        599 0040   YT3M          599 0265
QSO:  1814 CW 2013-05-25 1340 JN3DMJ        599 0041   JJ5GMJ        599 0018
QSO:  3513 CW 2013-05-25 1346 JN3DMJ        599 0042   JG1LFR        599 0060
QSO:  3511 CW 2013-05-25 1357 JN3DMJ        599 0043   JL1BNE        599 0016
QSO:  7007 CW 2013-05-25 1434 JN3DMJ        599 0044   RT0C          599 0242
QSO:  7013 CW 2013-05-25 1441 JN3DMJ        599 0045   DS5DNO        599 0564
QSO:  7016 CW 2013-05-25 1449 JN3DMJ        599 0046   JE1ZWT        599 0243
QSO:  1811 CW 2013-05-25 1514 JN3DMJ        599 0047   JE1SPY        599 0022
QSO:  7012 CW 2013-05-25 1522 JN3DMJ        599 0048   8J1ITU        599 0356
QSO:  7014 CW 2013-05-25 1528 JN3DMJ        599 0049   JO7KMB        599 0151
QSO:  7016 CW 2013-05-25 1543 JN3DMJ        599 0050   JG1FKT        599 0092
QSO:  3514 CW 2013-05-25 1555 JN3DMJ        599 0051   RT0C          599 0056
QSO: 21020 CW 2013-05-26 0031 JN3DMJ        599 0052   D73A          599 0398
QSO: 28022 CW 2013-05-26 0150 JN3DMJ        599 0053   R0FA          599 0951
QSO: 28023 CW 2013-05-26 0155 JN3DMJ        599 0054   BD3MH         599 0598
QSO: 28028 CW 2013-05-26 0202 JN3DMJ        599 0055   BD7LMD        599 0249
QSO: 28029 CW 2013-05-26 0206 JN3DMJ        599 0056   BU2AW         599 1042
QSO: 28030 CW 2013-05-26 0209 JN3DMJ        599 0057   BY5CD         599 0233
QSO: 28011 CW 2013-05-26 0215 JN3DMJ        599 0058   YE3J          599 0040
QSO: 21058 CW 2013-05-26 0455 JN3DMJ        599 0059   BA1AI         599 0588
QSO: 14013 CW 2013-05-26 0502 JN3DMJ        599 0060   KG0F          599 1232
QSO: 28029 CW 2013-05-26 0522 JN3DMJ        599 0061   YE1C          599 0887
QSO: 21029 CW 2013-05-26 0630 JN3DMJ        599 0062   EM2G          599 1889
QSO: 21041 CW 2013-05-26 0657 JN3DMJ        599 0063   LY8O          599 0555
QSO: 21047 CW 2013-05-26 0710 JN3DMJ        599 0064   HG5D          599 0476
QSO: 21048 CW 2013-05-26 0720 JN3DMJ        599 0065   UA4M          599 1557
QSO: 21056 CW 2013-05-26 0728 JN3DMJ        599 0066   OK2D          599 1186
QSO: 21028 CW 2013-05-26 0822 JN3DMJ        599 0067   ES9C          599 1051
QSO: 21048 CW 2013-05-26 0900 JN3DMJ        599 0068   UA0OD         599 0876
QSO: 21021 CW 2013-05-26 0925 JN3DMJ        599 0069   BG4FRZ        599 1084
QSO: 14022 CW 2013-05-26 0935 JN3DMJ        599 0070   NY6N          599 2253
QSO:  7015 CW 2013-05-26 0955 JN3DMJ        599 0071   RA/KE5JA      599 1061
QSO:  7002 CW 2013-05-26 1029 JN3DMJ        599 0072   NR6O          599 0901
QSO:  7014 CW 2013-05-26 1040 JN3DMJ        599 0073   KU7T          599 1455
QSO:  7017 CW 2013-05-26 1347 JN3DMJ        599 0074   UA0IDZ        599 1096
END-OF-LOG:
