START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: EUHFC
CALLSIGN: S51DX
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: S51DX
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for EUHFC EUHFC/2015.
QSO: 14017 CW 2015-08-01 1201 S51DX         599 81 UX1UF         599 01
QSO:  7020 CW 2015-08-01 1927 S51DX         599 81 UA6HLN        599 79
QSO:  7021 CW 2015-08-01 1927 S51DX         599 81 PA0GJV        599 74
QSO:  7000 CW 2015-08-01 1929 S51DX         599 81 IN3ZWF        599 76
QSO:  7000 CW 2015-08-01 1931 S51DX         599 81 DK3AX         599 67
QSO:  7021 CW 2015-08-01 1932 S51DX         599 81 PA3GDD        599 88
QSO:  7021 CW 2015-08-01 1933 S51DX         599 81 F6HDI         599 81
QSO:  7021 CW 2015-08-01 1933 S51DX         599 81 LA2HFA        599 65
QSO:  7021 CW 2015-08-01 1933 S51DX         599 81 S54X          599 82
QSO:  7000 CW 2015-08-01 1934 S51DX         599 81 RM4C          599 89
QSO:  7021 CW 2015-08-01 1935 S51DX         599 81 S53F          599 83
QSO:  7021 CW 2015-08-01 1935 S51DX         599 81 UT2II         599 74
QSO:  7021 CW 2015-08-01 1936 S51DX         599 81 RU3FB         599 83
QSO:  7020 CW 2015-08-01 1937 S51DX         599 81 SP9H          599 65
QSO:  7021 CW 2015-08-01 1939 S51DX         599 81 EW6EN         599 90
QSO:  7020 CW 2015-08-01 1940 S51DX         599 81 UT1V          599 85
QSO:  7000 CW 2015-08-01 1942 S51DX         599 81 DK3CC         599 68
QSO:  7000 CW 2015-08-01 1942 S51DX         599 81 PA0WKI        599 60
QSO:  7020 CW 2015-08-01 1942 S51DX         599 81 DF8AE         599 80
QSO:  7020 CW 2015-08-01 1943 S51DX         599 81 UT2UB         599 73
QSO:  7000 CW 2015-08-01 1944 S51DX         599 81 UW7CF         599 80
QSO:  7021 CW 2015-08-01 1944 S51DX         599 81 PA0VAJ        599 73
QSO:  7000 CW 2015-08-01 1945 S51DX         599 81 PA0RBA        599 74
QSO:  7020 CW 2015-08-01 1945 S51DX         599 81 RW6K          599 74
QSO:  7000 CW 2015-08-01 1948 S51DX         599 81 UR5IFM        599 75
QSO:  7021 CW 2015-08-01 1948 S51DX         599 81 IK1RGK        599 91
QSO:  7021 CW 2015-08-01 1948 S51DX         599 81 YT2AAA        599 07
QSO:  7020 CW 2015-08-01 1949 S51DX         599 81 RC3F          599 86
QSO:  7021 CW 2015-08-01 1949 S51DX         599 81 UV3RT         599 88
QSO:  7021 CW 2015-08-01 1951 S51DX         599 81 RD3ARU        599 09
QSO:  7021 CW 2015-08-01 1951 S51DX         599 81 UA4PN         599 78
QSO:  7021 CW 2015-08-01 1952 S51DX         599 81 LY2MM         599 70
QSO:  7020 CW 2015-08-01 1953 S51DX         599 81 OK7U          599 78
QSO:  7000 CW 2015-08-01 1954 S51DX         599 81 EU3NA         599 75
QSO:  7020 CW 2015-08-01 1954 S51DX         599 81 OL3Z          599 83
QSO:  7020 CW 2015-08-01 1955 S51DX         599 81 EW2A          599 78
QSO:  7021 CW 2015-08-01 1955 S51DX         599 81 EW1EO         599 81
QSO:  7021 CW 2015-08-01 1955 S51DX         599 81 G3KKP         599 55
QSO:  7000 CW 2015-08-01 1956 S51DX         599 81 DL2GBB        599 51
QSO:  7020 CW 2015-08-01 1957 S51DX         599 81 DL3KWR        599 75
QSO:  7021 CW 2015-08-01 1957 S51DX         599 81 UA7K          599 79
QSO:  7020 CW 2015-08-01 1958 S51DX         599 81 R5DV          599 13
QSO:  7021 CW 2015-08-01 1959 S51DX         599 81 YL2KO         599 81
QSO:  7021 CW 2015-08-01 2000 S51DX         599 81 SP2MKI        599 81
QSO:  7021 CW 2015-08-01 2001 S51DX         599 81 YL2CV         599 73
QSO:  7021 CW 2015-08-01 2002 S51DX         599 81 R3OM          599 72
QSO:  7021 CW 2015-08-01 2002 S51DX         599 81 SP2SA         599 88
QSO:  7000 CW 2015-08-01 2004 S51DX         599 81 RX7K          599 88
QSO:  7020 CW 2015-08-01 2004 S51DX         599 81 OK1FMG        599 97
QSO:  7021 CW 2015-08-01 2004 S51DX         599 81 UW2M          599 84
QSO:  7000 CW 2015-08-01 2005 S51DX         599 81 9A2BW         599 67
QSO:  7020 CW 2015-08-01 2005 S51DX         599 81 UY0CA         599 80
QSO:  7020 CW 2015-08-01 2006 S51DX         599 81 LY2F          599 72
QSO:  7020 CW 2015-08-01 2007 S51DX         599 81 EA5BY         599 81
QSO:  7020 CW 2015-08-01 2008 S51DX         599 81 G5LP          599 82
QSO:  7010 CW 2015-08-01 2011 S51DX         599 81 DL2AWA        599 62
QSO:  7000 CW 2015-08-01 2012 S51DX         599 81 SM6EWB        599 68
QSO:  7020 CW 2015-08-01 2012 S51DX         599 81 YL2GD         599 73
QSO:  7000 CW 2015-08-01 2013 S51DX         599 81 OM3EE         599 56
QSO:  7020 CW 2015-08-01 2015 S51DX         599 81 OL6P          599 80
QSO:  7020 CW 2015-08-01 2015 S51DX         599 81 RD4A          599 88
QSO:  7021 CW 2015-08-01 2015 S51DX         599 81 LZ2RM         599 85
QSO:  7021 CW 2015-08-01 2015 S51DX         599 81 UX1AA         599 82
QSO:  7020 CW 2015-08-01 2016 S51DX         599 81 SE6Y          599 62
QSO:  7020 CW 2015-08-01 2018 S51DX         599 81 I3VJW         599 75
QSO:  7021 CW 2015-08-01 2020 S51DX         599 81 LY2BKT        599 82
QSO:  3534 CW 2015-08-01 2047 S51DX         599 81 DR1R          599 80
QSO:  3535 CW 2015-08-01 2047 S51DX         599 81 UR8IF         599 82
QSO:  3534 CW 2015-08-01 2048 S51DX         599 81 SP2MHD        599 80
QSO:  3534 CW 2015-08-01 2048 S51DX         599 81 UA6CC         599 81
QSO:  3535 CW 2015-08-01 2048 S51DX         599 81 OL5Y          599 84
QSO:  3534 CW 2015-08-01 2050 S51DX         599 81 UW1M          599 72
QSO:  3534 CW 2015-08-01 2051 S51DX         599 81 OE1TKW        599 73
QSO:  3534 CW 2015-08-01 2051 S51DX         599 81 YR8D          599 06
QSO:  3510 CW 2015-08-01 2052 S51DX         599 81 OK1DVA        599 81
QSO:  3535 CW 2015-08-01 2053 S51DX         599 81 LY2SA         599 68
QSO:  3535 CW 2015-08-01 2053 S51DX         599 81 OM5WW         599 89
QSO:  3535 CW 2015-08-01 2054 S51DX         599 81 S54X          599 82
QSO:  3535 CW 2015-08-01 2055 S51DX         599 81 OU2I          599 75
QSO:  3535 CW 2015-08-01 2055 S51DX         599 81 YO8SS         599 73
QSO:  3500 CW 2015-08-01 2056 S51DX         599 81 HA1ZN         599 75
QSO:  3535 CW 2015-08-01 2058 S51DX         599 81 9A5Y          599 85
QSO:  3534 CW 2015-08-01 2059 S51DX         599 81 UT2UB         599 73
QSO:  3534 CW 2015-08-01 2100 S51DX         599 81 EU1AI         599 77
QSO:  3535 CW 2015-08-01 2100 S51DX         599 81 S52W          599 80
QSO:  3500 CW 2015-08-01 2101 S51DX         599 81 OK1HCG        599 74
QSO:  3535 CW 2015-08-01 2101 S51DX         599 81 UT5YY         599 67
QSO:  3534 CW 2015-08-01 2102 S51DX         599 81 EW8DX         599 65
QSO:  3535 CW 2015-08-01 2102 S51DX         599 81 UC7A          599 83
QSO:  3535 CW 2015-08-01 2103 S51DX         599 81 LY2FN         599 78
QSO:  3535 CW 2015-08-01 2104 S51DX         599 81 EU4CQ         599 75
QSO:  3535 CW 2015-08-01 2106 S51DX         599 81 SQ9DXN        599 95
QSO:  3534 CW 2015-08-01 2107 S51DX         599 81 DJ5MW         599 87
QSO:  3535 CW 2015-08-01 2107 S51DX         599 81 HG8C          599 76
QSO:  3535 CW 2015-08-01 2108 S51DX         599 81 SP4W          599 77
QSO:  3534 CW 2015-08-01 2110 S51DX         599 81 DJ8EW         599 62
QSO:  3535 CW 2015-08-01 2111 S51DX         599 81 DJ1YF         599 58
QSO:  3535 CW 2015-08-01 2111 S51DX         599 81 UR7GO         599 71
QSO:  3534 CW 2015-08-01 2112 S51DX         599 81 EW8EW         599 79
QSO:  3500 CW 2015-08-01 2114 S51DX         599 81 HA8GY         599 70
QSO:  3534 CW 2015-08-01 2115 S51DX         599 81 UT4LW         599 98
QSO:  3535 CW 2015-08-01 2115 S51DX         599 81 UA7K          599 79
QSO:  3535 CW 2015-08-01 2116 S51DX         599 81 DL1CW         599 79
QSO:  3534 CW 2015-08-01 2117 S51DX         599 81 MW5R          599 88
QSO:  3534 CW 2015-08-01 2117 S51DX         599 81 R3ZZ          599 70
QSO:  3500 CW 2015-08-01 2118 S51DX         599 81 EW8OF         599 75
QSO:  3535 CW 2015-08-01 2118 S51DX         599 81 SP3A          599 75
QSO:  3534 CW 2015-08-01 2120 S51DX         599 81 OM3RM         599 73
QSO:  3535 CW 2015-08-01 2120 S51DX         599 81 LA2HFA        599 65
QSO:  3534 CW 2015-08-01 2121 S51DX         599 81 OL3Z          599 83
QSO:  3510 CW 2015-08-01 2124 S51DX         599 81 DL3ZAI        599 63
QSO:  3535 CW 2015-08-01 2125 S51DX         599 81 YT4T          599 73
QSO:  3534 CW 2015-08-01 2126 S51DX         599 81 ES5RR         599 82
QSO:  3535 CW 2015-08-01 2127 S51DX         599 81 SP2MKI        599 81
QSO:  3534 CW 2015-08-01 2128 S51DX         599 81 G5LP          599 82
QSO:  3534 CW 2015-08-01 2128 S51DX         599 81 HG7T          599 73
QSO:  3534 CW 2015-08-01 2130 S51DX         599 81 HG1G          599 72
QSO:  3535 CW 2015-08-01 2130 S51DX         599 81 DG7EE         599 84
QSO:  3536 CW 2015-08-01 2131 S51DX         599 81 UD4F          599 13
QSO:  3540 CW 2015-08-01 2132 S51DX         599 81 UX1AA         599 82
QSO:  3541 CW 2015-08-01 2132 S51DX         599 81 DL5JS         599 77
QSO:  3542 CW 2015-08-01 2134 S51DX         599 81 OK7U          599 78
QSO:  3543 CW 2015-08-01 2134 S51DX         599 81 OK1JOC        599 83
QSO:  3545 CW 2015-08-01 2135 S51DX         599 81 EW1EO         599 81
QSO:  3712 CW 2015-08-01 2135 S51DX         599 81 UT1V          599 85
QSO:  3548 CW 2015-08-01 2136 S51DX         599 81 SN7O          599 75
QSO:  3549 CW 2015-08-01 2137 S51DX         599 81 YO9HP         599 76
QSO:  3502 CW 2015-08-01 2138 S51DX         599 81 OM3GI         599 75
QSO:  3509 CW 2015-08-01 2140 S51DX         599 81 SP9M          599 81
END-OF-LOG:
