START-OF-LOG: 3.0
CALLSIGN: JN3DMJ
CONTEST: CQ-WPX-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 18330
LOCATION: DX
NAME: Koichi Matsumoto
OPERATORS: JN3DMJ
SOAPBOX: The actual maximum power output used is 5 watts.
QSO: 21046 CW 2015-05-30 0420 JN3DMJ        599 0024   RM9I          599 0168
QSO: 21025 CW 2015-05-30 0448 JN3DMJ        599 0025   UZ2M          599 0742
QSO: 21017 CW 2015-05-30 0519 JN3DMJ        599 0026   DS4EOI/2      599 0224
QSO: 14028 CW 2015-05-30 0606 JN3DMJ        599 0027   N5ZO          599 0532
QSO: 14038 CW 2015-05-30 0642 JN3DMJ        599 0028   KX7M          599 0581
QSO: 14022 CW 2015-05-30 0714 JN3DMJ        599 0029   WC6H          599 0329
QSO: 14041 CW 2015-05-30 0733 JN3DMJ        599 0030   WV7Q          599 0324
QSO: 14045 CW 2015-05-30 0737 JN3DMJ        599 0031   WL7E          599 0300
QSO: 21053 CW 2015-05-30 0749 JN3DMJ        599 0032   RW0CN         599 0041
QSO: 28040 CW 2015-05-30 0757 JN3DMJ        599 0033   YE1C          599 0281
QSO: 14004 CW 2015-05-30 0804 JN3DMJ        599 0034   NF6A          599 0877
QSO: 14020 CW 2015-05-30 0812 JN3DMJ        599 0035   BY2WL         599 0103
QSO: 14038 CW 2015-05-30 0830 JN3DMJ        599 0036   KH7XX         599 1044
QSO: 14051 CW 2015-05-30 0840 JN3DMJ        599 0037   VC7J          599 0579
QSO: 14008 CW 2015-05-30 0856 JN3DMJ        599 0038   AK6W          599 0588
QSO: 14013 CW 2015-05-30 0903 JN3DMJ        599 0039   KU7T          599 0677
QSO: 14018 CW 2015-05-30 0910 JN3DMJ        599 0040   WH7M          599 0864
QSO:  7003 CW 2015-05-30 0941 JN3DMJ        599 0041   NR5M          599 0673
QSO:  7007 CW 2015-05-30 0959 JN3DMJ        599 0042   JH1GBZ        599 0465
QSO:  7009 CW 2015-05-30 1005 JN3DMJ        599 0043   JS3CTQ        599 0456
QSO:  7017 CW 2015-05-30 1022 JN3DMJ        599 0044   KU7T          599 0750
QSO:  7022 CW 2015-05-30 1035 JN3DMJ        599 0045   BY5CD         599 0051
QSO:  7008 CW 2015-05-30 1108 JN3DMJ        599 0046   HL1VAU/4      599 0577
QSO:  7011 CW 2015-05-30 1115 JN3DMJ        599 0047   RU0LL         599 0226
QSO:  7013 CW 2015-05-30 1121 JN3DMJ        599 0048   JI1RXQ        599 0246
QSO:  3504 CW 2015-05-30 1215 JN3DMJ        599 0049   JH1EAQ        599 0373
QSO:  3517 CW 2015-05-30 1223 JN3DMJ        599 0050   JI1RXQ        599 0272
QSO:  7002 CW 2015-05-30 1247 JN3DMJ        599 0051   NF6A          599 1232
QSO:  7011 CW 2015-05-30 1352 JN3DMJ        599 0052   JT5DX         599 1044
QSO: 21003 CW 2015-05-30 2343 JN3DMJ        599 0053   JA6LCJ        599 0674
QSO: 21010 CW 2015-05-30 2353 JN3DMJ        599 0054   KX7M          599 1257
QSO: 21017 CW 2015-05-31 0006 JN3DMJ        599 0055   WK5T          599 2107
QSO: 21021 CW 2015-05-31 0009 JN3DMJ        599 0056   HL2VXK        599 0193
QSO: 21022 CW 2015-05-31 0011 JN3DMJ        599 0057   DS4AOW        599 0112
QSO: 21028 CW 2015-05-31 0015 JN3DMJ        599 0058   JH0EPI        599 0294
QSO: 28012 CW 2015-05-31 0025 JN3DMJ        599 0059   BH3PXD        599 0136
QSO: 28008 CW 2015-05-31 0032 JN3DMJ        599 0060   BD3RX         599 0054
QSO: 28021 CW 2015-05-31 0036 JN3DMJ        599 0061   BG4HJE        599 0486
QSO: 28052 CW 2015-05-31 0041 JN3DMJ        599 0062   JH6QIL        599 0334
QSO: 21029 CW 2015-05-31 0120 JN3DMJ        599 0063   RT0F          599 1183
QSO: 21057 CW 2015-05-31 0125 JN3DMJ        599 0064   JR7IWC        599 0093
QSO: 28024 CW 2015-05-31 0132 JN3DMJ        599 0065   ZL1GO         599 0225
QSO: 21008 CW 2015-05-31 0154 JN3DMJ        599 0066   DU1EV         599 0257
QSO: 21030 CW 2015-05-31 0204 JN3DMJ        599 0067   BH4SQE        599 0002
QSO: 21037 CW 2015-05-31 0222 JN3DMJ        599 0068   YE1C          599 0688
QSO: 21049 CW 2015-05-31 0234 JN3DMJ        599 0069   XW1IC         599 1467
QSO: 14043 CW 2015-05-31 0244 JN3DMJ        599 0070   8J1ITU        599 0467
QSO: 21047 CW 2015-05-31 0315 JN3DMJ        599 0071   YE1ZAT        599 1125
QSO: 21056 CW 2015-05-31 0320 JN3DMJ        599 0072   DS5DNO        599 0836
QSO: 28013 CW 2015-05-31 0325 JN3DMJ        599 0073   BA4DL         599 1479
QSO: 28018 CW 2015-05-31 0332 JN3DMJ        599 0074   HS3ANP        599 0176
QSO: 21004 CW 2015-05-31 0350 JN3DMJ        599 0075   ZM2IO         599 1541
QSO: 21020 CW 2015-05-31 0355 JN3DMJ        599 0076   UN9GD         599 1365
QSO: 21066 CW 2015-05-31 0457 JN3DMJ        599 0077   JL3MCM        599 0368
QSO: 21029 CW 2015-05-31 0514 JN3DMJ        599 0078   BD3RX         599 0652
QSO: 21046 CW 2015-05-31 0544 JN3DMJ        599 0079   ZL1AIH        599 0950
QSO: 14003 CW 2015-05-31 0643 JN3DMJ        599 0080   WK5T          599 2623
QSO: 14010 CW 2015-05-31 0649 JN3DMJ        599 0081   KR7O          599 2282
QSO: 14039 CW 2015-05-31 0657 JN3DMJ        599 0082   WQ6X          599 1106
QSO: 14008 CW 2015-05-31 0719 JN3DMJ        599 0083   KV0Q          599 1229
QSO: 14019 CW 2015-05-31 0730 JN3DMJ        599 0084   KM9R          599 2020
QSO: 14028 CW 2015-05-31 0734 JN3DMJ        599 0085   WF6C          599 1250
QSO: 14029 CW 2015-05-31 0743 JN3DMJ        599 0086   K6IJ          599 0544
QSO: 14031 CW 2015-05-31 0748 JN3DMJ        599 0087   VE7SV         599 1810
QSO: 14032 CW 2015-05-31 0751 JN3DMJ        599 0088   KH6TU         599 0621
QSO: 14052 CW 2015-05-31 0803 JN3DMJ        599 0089   JG8NKJ        599 0118
QSO: 14067 CW 2015-05-31 0809 JN3DMJ        599 0090   VC7GL         599 1938
QSO: 14021 CW 2015-05-31 0820 JN3DMJ        599 0091   BY5CD         599 0810
QSO: 14027 CW 2015-05-31 0827 JN3DMJ        599 0092   KL7RA         599 2283
QSO: 14029 CW 2015-05-31 0831 JN3DMJ        599 0093   BA4DL         599 1671
QSO: 14041 CW 2015-05-31 0842 JN3DMJ        599 0094   NR5M          599 1729
QSO:  7001 CW 2015-05-31 0938 JN3DMJ        599 0095   JI1AVY        599 0334
QSO:  7009 CW 2015-05-31 0950 JN3DMJ        599 0096   JK2EIJ/0      599 0226
QSO:  7005 CW 2015-05-31 1000 JN3DMJ        599 0097   KG0F          599 3028
QSO:  7007 CW 2015-05-31 1011 JN3DMJ        599 0098   7J1YAJ        599 0071
QSO:  7016 CW 2015-05-31 1022 JN3DMJ        599 0099   RW0CN         599 1496
QSO:  7020 CW 2015-05-31 1028 JN3DMJ        599 0100   KL7RA         599 2410
QSO:  7022 CW 2015-05-31 1034 JN3DMJ        599 0101   AH0K          599 0418
QSO:  7006 CW 2015-05-31 1228 JN3DMJ        599 0102   AK6W          599 0871
QSO:  7010 CW 2015-05-31 1235 JN3DMJ        599 0103   JE4MHL        599 0616
QSO:  7010 CW 2015-05-31 1240 JN3DMJ        599 0104   JA1BJI        599 1116
QSO:  7017 CW 2015-05-31 1245 JN3DMJ        599 0105   JG1FKT        599 0130
QSO:  7017 CW 2015-05-31 1249 JN3DMJ        599 0106   JG5DHX        599 0447
QSO:  7023 CW 2015-05-31 1256 JN3DMJ        599 0107   WQ6X          599 0706
QSO:  7026 CW 2015-05-31 1308 JN3DMJ        599 0108   VC7GL         599 2161
QSO:  7004 CW 2015-05-31 1327 JN3DMJ        599 0109   JP3AWA        599 0044
QSO:  7027 CW 2015-05-31 1340 JN3DMJ        599 0110   JA0IOF        599 0283
QSO:  7005 CW 2015-05-31 1414 JN3DMJ        599 0111   W6YX          599 1166
QSO:  7018 CW 2015-05-31 1419 JN3DMJ        599 0112   RV0C          599 0644
QSO:  1811 CW 2015-05-31 1429 JN3DMJ        599 0113   JE1SPY        599 0017
END-OF-LOG:
