START-OF-LOG: 3.0
CREATED-BY: HMRA public YU DX downloader
CONTEST: YU-DX-CONTEST
CALLSIGN: HA3HX
OPERATORS: HA3HX
CATEGORY: A. (SO-AB CW QRP <= 5 W) (Out of Serbia)
QSO: 14000 CW 2023-04-15 0840 HA3HX         599 48         PC6R          599 17        
QSO: 14000 CW 2023-04-15 0843 HA3HX         599 49         SV1JG         599 18        
QSO: 14000 CW 2023-04-15 0844 HA3HX         599 50         YL1YF         599 14        
QSO: 14000 CW 2023-04-15 0844 HA3HX         599 51         RV3ZN         599 35        
QSO: 14000 CW 2023-04-15 0846 HA3HX         599 52         RM7F          599 32        
QSO: 21000 CW 2023-04-15 0848 HA3HX         599 53         RK3DK         599 9         
QSO: 21000 CW 2023-04-15 0848 HA3HX         599 54         UN3M          599 113       
QSO: 21000 CW 2023-04-15 0848 HA3HX         599 55         RT5P          599 18        
QSO: 21000 CW 2023-04-15 0849 HA3HX         599 56         RN3AM         599 82        
QSO: 21000 CW 2023-04-15 0850 HA3HX         599 57         R7AT          599 101       
QSO: 21000 CW 2023-04-15 0850 HA3HX         599 58         OG7F          599 40        
QSO: 14000 CW 2023-04-15 0906 HA3HX         599 59         SP4JFR        599 52        
QSO: 14000 CW 2023-04-15 0908 HA3HX         599 60         LZ1DQ         599 43        
QSO: 14000 CW 2023-04-15 0908 HA3HX         599 61         PA3AAV        599 42        
QSO:  7000 CW 2023-04-15 0910 HA3HX         599 62         HA8BT         599 11        
QSO: 14000 CW 2023-04-15 0915 HA3HX         599 63         EW8DX         599 11        
QSO: 14000 CW 2023-04-15 0916 HA3HX         599 64         US1VM         599 62        
QSO: 21000 CW 2023-04-15 1307 HA3HX         599 65         R8LA          599 152       
QSO:  7000 CW 2023-04-15 1314 HA3HX         599 66         YU1ANO        599 BGD       
QSO:  7000 CW 2023-04-15 1316 HA3HX         599 67         YT4W          599 BRA       
QSO:  7000 CW 2023-04-15 1318 HA3HX         599 68         OM3CPF        599 69        
QSO:  7000 CW 2023-04-15 1320 HA3HX         599 69         OM3ZU         599 102       
QSO: 14000 CW 2023-04-15 1331 HA3HX         599 70         EU8U          599 168       
QSO: 14000 CW 2023-04-15 1345 HA3HX         599 71         2E0OBO        599 12        
QSO:  7000 CW 2023-04-15 1708 HA3HX         599 72         SP1AEN        599 117       
QSO:  7000 CW 2023-04-15 1709 HA3HX         599 73         YT9W          599 RAN       
QSO:  7000 CW 2023-04-15 1712 HA3HX         599 74         S54A          599 49        
QSO:  7000 CW 2023-04-15 1715 HA3HX         599 75         LZ5N          599 38        
QSO:  3500 CW 2023-04-16 0450 HA3HX         599 76         PA4VHF        599 493       
QSO:  3500 CW 2023-04-16 0451 HA3HX         599 77         DL50DAH       599 52        
QSO:  3500 CW 2023-04-16 0453 HA3HX         599 78         HB9BXE        599 78        
QSO:  3500 CW 2023-04-16 0454 HA3HX         599 79         UW1WU         599 100       
QSO:  3500 CW 2023-04-16 0454 HA3HX         599 80         YT5R          599 ZAJ       
QSO:  3500 CW 2023-04-16 0459 HA3HX         599 81         9A2KD         599 596       
QSO:  7000 CW 2023-04-16 0505 HA3HX         599 82         PA3AAV        599 0         
QSO:  7000 CW 2023-04-16 0508 HA3HX         599 83         PA4VHF        599 496       
QSO:  7000 CW 2023-04-16 0523 HA3HX         599 84         OK1PFM        599 28        
QSO:  7000 CW 2023-04-16 0523 HA3HX         599 85         S56A          599 87        
QSO:  7000 CW 2023-04-16 0525 HA3HX         599 86         OK1AY         599 94        
QSO:  7000 CW 2023-04-16 0527 HA3HX         599 87         I2/UY2ZA      599 1         
QSO:  7000 CW 2023-04-16 0529 HA3HX         599 88         ON4DN         599 120       
QSO:  7000 CW 2023-04-16 0531 HA3HX         599 89         YT5R          599 ZAJ       
QSO:  7000 CW 2023-04-16 0541 HA3HX         599 90         OK2EQ         599 64        
QSO:  7000 CW 2023-04-16 0624 HA3HX         599 91         OM7PY         599 79        
QSO:  7000 CW 2023-04-16 0625 HA3HX         599 92         E77EA         599 38        
QSO:  7000 CW 2023-04-16 0626 HA3HX         599 93         YT5A          599 RAS       
QSO:  7000 CW 2023-04-16 0628 HA3HX         599 94         EU8U          599 286       
QSO:  7000 CW 2023-04-16 0630 HA3HX         599 95         OK1DVA        599 105       
QSO:  7000 CW 2023-04-16 0631 HA3HX         599 96         UT8NA         599 59        
QSO:  7000 CW 2023-04-16 0634 HA3HX         599 97         YU7KW         599 BGD       
QSO:  7000 CW 2023-04-16 0642 HA3HX         599 98         OM7AT         599 32        
QSO:  7000 CW 2023-04-16 0645 HA3HX         599 99         YU7JDE        599 SBT       
QSO:  7000 CW 2023-04-16 0647 HA3HX         599 100        HB9BXE        599 102       
QSO:  7000 CW 2023-04-16 0654 HA3HX         599 101        OM5CM         599 37        
QSO:  7000 CW 2023-04-16 0655 HA3HX         599 102        OE5CYL        599 74        
END-OF-LOG:
