START-OF-LOG: 2.0
CREATED-BY: Win-Test 3.16.0
CONTEST: EA-MAJESTAD-SSB
URE-SECTION: DX
CALLSIGN: SM4WKT
CATEGORY: SINGLE-OP ALL LOW
CLAIMED-SCORE: 8016
OPERATORS: SM4WKT
NAME: Jan-Erik Jarlebark
SOAPBOX: 
QSO: 14180 PH 2016-06-25	2030	SM4WKT	59 001	EB3FIS/P 59 GI
QSO: 7164  PH 2016-06-25	2333	SM4WKT	59 033	EA1FCH	 59 LU
QSO: 7100  PH 2016-06-26	0113	SM4WKT	59 034	ED7B	 59 CO
QSO: 7164  PH 2016-06-26	0120	SM4WKT	59 035	YV5DR	 59 DC
QSO: 21260 PH 2016-06-26	0827	SM4WKT	59 036	EB2AM	 59 BI
QSO: 21243 PH 2016-06-26	0828	SM4WKT	59 037	EF0F	 59 SMR
QSO: 21276 PH 2016-06-26	0915	SM4WKT	59 038	EA7ZY	 59 H
QSO: 21205 PH 2016-06-26	0919	SM4WKT	59 039	ED7O	 59 J
QSO: 21239 PH 2016-06-26	0925	SM4WKT	59 040	EA7ANC	 59 GR
QSO: 21248 PH 2016-06-26	0930	SM4WKT	59 041	EC7WR	 59 CO
QSO: 21278 PH 2016-06-26	0932	SM4WKT	59 042	EB7HQE	 59 J
QSO: 21285 PH 2016-06-26	0934	SM4WKT	59 043	ED7R	 59 CA
QSO: 21222 PH 2016-06-26	0939	SM4WKT	59 044	EA2RCP	 59 NA
QSO: 21235 PH 2016-06-26	0940	SM4WKT	59 045	EB3CW	 59 B
QSO: 21266 PH 2016-06-26	0944	SM4WKT	59 046	EA3HJO	 59 B
QSO: 21294 PH 2016-06-26	1109	SM4WKT	59 047	EC5NJ	 59 V
QSO: 21240 PH 2016-06-26	1113	SM4WKT	59 048	EA8CCQ	 59 GC
QSO: 21222 PH 2016-06-26	1114	SM4WKT	59 049	EF3A	 59 T
QSO: 21215 PH 2016-06-26	1116	SM4WKT	59 050	EA1FCH	 59 LU
QSO: 21270 PH 2016-06-26	1124	SM4WKT	59 051	EA5GX	 59 CS
QSO: 21240 PH 2016-06-26	1127	SM4WKT	59 052	EE5T	 59 V
QSO: 21233 PH 2016-06-26	1129	SM4WKT	59 053	EB5KT	 59 V
QSO: 21210 PH 2016-06-26	1130	SM4WKT	59 054	EA7JPL	 59 CA
QSO: 21190 PH 2016-06-26	1132	SM4WKT	59 055	EA8AMY	 59 GC
QSO: 21216 PH 2016-06-26	1136	SM4WKT	59 056	PA1BX	 59 124
QSO: 21216 PH 2016-06-26	1137	SM4WKT	59 057	PA3OMG	 59 001
QSO: 21216 PH 2016-06-26	1139	SM4WKT	59 058	DO7PRM	 59 072
QSO: 21216 PH 2016-06-26	1140	SM4WKT	59 059	PA1P	 59 112
QSO: 21216 PH 2016-06-26	1141	SM4WKT	59 060	DF0RW	 59 131
QSO: 21225 PH 2016-06-26	1142	SM4WKT	59 061	EA5FIV	 59 A
QSO: 21228 PH 2016-06-26	1143	SM4WKT	59 062	EA3NN	 59 T
QSO: 21260 PH 2016-06-26	1145	SM4WKT	59 063	PA3ELQ	 59 065
QSO: 21276 PH 2016-06-26	1146	SM4WKT	59 064	EA4RCH	 59 GU
QSO: 21255 PH 2016-06-26	1150	SM4WKT	59 065	EB2AM	 59 BI
QSO: 21212 PH 2016-06-26	1151	SM4WKT	59 066	EC1DBO	 59 PO 
END-OF-LOG:
